date,SPY,TLT.O,XLK
2015-01-06,4.686745e-16,9.453514e-17,1.0
2015-01-07,6.771842e-15,1.5654085e-15,1.0
2015-01-08,2.267299e-13,6.325721e-14,1.0
2015-01-09,1.0588741e-13,2.8626803e-14,1.0
2015-01-12,5.4487016e-15,1.3032313e-15,1.0
2015-01-13,1.279039e-15,2.840508e-16,1.0
2015-01-14,3.8481437e-16,8.2309196e-17,1.0
2015-01-15,1.0220866e-16,2.0560878e-17,1.0
2015-01-16,9.071198e-16,2.0546228e-16,1.0
2015-01-20,4.8218714e-15,1.1815332e-15,1.0
2015-01-21,2.3342243e-14,6.184937e-15,1.0
2015-01-22,9.246668e-13,2.9807404e-13,1.0
2015-01-23,6.310998e-13,1.9921868e-13,1.0
2015-01-26,3.3319114e-12,1.1482626e-12,1.0
2015-01-27,2.574936e-13,7.860874e-14,1.0
2015-01-28,2.3373686e-15,5.781708e-16,1.0
2015-01-29,3.166173e-14,8.9545824e-15,1.0
2015-01-30,1.3108949e-15,3.2496345e-16,1.0
2015-02-02,1.33227585e-14,3.691603e-15,1.0
2015-02-03,2.6429211e-13,8.4270224e-14,1.0
2015-02-04,6.2410634e-14,1.8606935e-14,1.0
2015-02-05,5.864751e-13,1.9609267e-13,1.0
2015-02-06,3.048553e-13,9.838667e-14,1.0
2015-02-09,4.618614e-14,1.3619228e-14,1.0
2015-02-10,3.4476567e-13,1.1323632e-13,1.0
2015-02-11,4.8584525e-13,1.6091485e-13,1.0
2015-02-12,5.6121787e-12,2.1106088e-12,1.0
2015-02-13,1.4761267e-11,5.819092e-12,1.0
2015-02-17,2.9166845e-12,1.0592948e-12,1.0
2015-02-18,4.919083e-12,1.8275136e-12,1.0
2015-02-19,6.3626344e-12,2.3908397e-12,1.0
2015-02-20,2.7992842e-11,1.1333323e-11,1.0
2015-02-23,1.9605173e-11,7.8246515e-12,1.0
2015-02-24,7.4872164e-11,3.191771e-11,1.0
2015-02-25,5.904535e-11,2.4979258e-11,1.0
2015-02-26,5.5445443e-11,2.3394472e-11,1.0
2015-02-27,1.3243637e-10,5.8436755e-11,1.0
2015-03-02,2.0479737e-10,9.222019e-11,1.0
2015-03-03,6.1206866e-11,2.6209812e-11,1.0
2015-03-04,3.5208062e-11,1.4689255e-11,1.0
2015-03-05,4.4338803e-11,1.8659635e-11,1.0
2015-03-06,7.854108e-12,3.078119e-12,1.0
2015-03-09,9.642051e-12,3.815657e-12,1.0
2015-03-10,9.218475e-13,3.3100565e-13,1.0
2015-03-11,6.767381e-13,2.3957228e-13,1.0
2015-03-12,5.853199e-12,2.3211695e-12,1.0
2015-03-13,2.383841e-12,9.0510943e-13,1.0
2015-03-16,4.2074183e-12,1.6516258e-12,1.0
2015-03-17,3.760551e-12,1.4567486e-12,1.0
2015-03-18,5.1359604e-11,2.2821047e-11,1.0
2015-03-19,4.4492732e-11,1.9619015e-11,1.0
2015-03-20,2.1067298e-10,9.9955634e-11,1.0
2015-03-23,1.1255368e-10,5.129949e-11,1.0
2015-03-24,8.330669e-11,3.729616e-11,1.0
2015-03-25,5.448388e-12,2.1643976e-12,1.0
2015-03-26,3.114605e-12,1.1831452e-12,1.0
2015-03-27,9.3854455e-12,3.7436187e-12,1.0
2015-03-30,2.1010827e-11,8.7333925e-12,1.0
2015-03-31,6.7193586e-12,2.669821e-12,1.0
2015-04-01,8.405488e-12,3.3313142e-12,1.0
2015-04-02,1.588975e-11,6.499769e-12,1.0
2015-04-06,1.4633716e-11,5.9252004e-12,1.0
2015-04-07,1.414836e-11,5.7109725e-12,1.0
2015-04-08,4.304634e-11,1.7953354e-11,1.0
2015-04-09,1.5757474e-10,6.908317e-11,1.0
