date,SPY,TLT.O,XLK
2015-05-15,0.00096838875,2.0162969e-13,0.99903166
2015-05-18,0.004155097,2.5354553e-13,0.9958449
2015-05-19,0.52181095,1.6230624e-13,0.478189
2015-05-20,0.52924925,1.5955537e-13,0.47075075
2015-05-21,0.547805,1.4899876e-13,0.45219502
2015-05-22,0.5267435,1.6061422e-13,0.47325647
2015-05-26,0.5314656,1.5601482e-13,0.46853438
2015-05-27,0.033655956,3.074056e-13,0.966344
2015-05-28,0.5313016,1.5552971e-13,0.46869835
2015-05-29,0.523594,1.5842385e-13,0.476406
2015-06-01,0.52409256,1.5825199e-13,0.47590736
2015-06-02,0.32214788,2.5816393e-13,0.6778521
2015-06-03,0.5433706,1.4905525e-13,0.4566293
2015-06-04,2.2819728e-05,1.1709207e-13,0.99997723
2015-06-05,0.52989763,1.5511813e-13,0.47010237
2015-06-08,0.5408416,1.5025213e-13,0.45915842
2015-06-09,0.18917097,3.0734172e-13,0.810829
2015-06-10,0.5295464,1.5368609e-13,0.47045365
2015-06-11,0.057140194,3.0822247e-13,0.9428598
2015-06-12,0.5437432,1.4816192e-13,0.4562568
2015-06-15,0.5624563,1.3923571e-13,0.43754375
2015-06-16,0.5595439,1.4090068e-13,0.4404561
2015-06-17,0.5370812,1.5013667e-13,0.46291873
2015-06-18,0.036308672,2.9873006e-13,0.9636913
2015-06-19,0.55008805,1.4454697e-13,0.44991195
2015-06-22,0.5375215,1.4951644e-13,0.46247846
2015-06-23,0.557588,1.4078062e-13,0.44241208
2015-06-24,0.5476906,1.454924e-13,0.45230952
2015-06-25,0.55938995,1.4028142e-13,0.44061005
2015-06-26,0.5562175,1.4230914e-13,0.4437825
2015-06-29,0.5433618,1.4895364e-13,0.45663822
2015-06-30,0.42978108,1.9941183e-13,0.5702189
2015-07-01,0.5497676,1.4604499e-13,0.4502324
2015-07-02,0.53564864,1.5267785e-13,0.4643513
2015-07-06,0.5438774,1.4783487e-13,0.45612255
2015-07-07,0.53473777,1.5087598e-13,0.46526217
2015-07-08,0.5851951,1.2855099e-13,0.41480485
2015-07-09,0.53745216,1.5038342e-13,0.46254787
2015-07-10,0.5216882,1.5703401e-13,0.47831184
2015-07-13,0.5452916,1.4583454e-13,0.45470834
2015-07-14,0.54150474,1.4812977e-13,0.45849526
2015-07-15,0.58204323,1.311656e-13,0.41795674
2015-07-16,0.5632712,1.3829665e-13,0.43672878
2015-07-17,0.5707439,1.3579953e-13,0.4292561
2015-07-20,0.5516203,1.4333223e-13,0.44837967
2015-07-21,0.5206703,1.5852577e-13,0.47932968
2015-07-22,0.53820074,1.5130922e-13,0.4617992
2015-07-23,0.56725097,1.3809482e-13,0.4327491
2015-07-24,0.5313907,1.5433436e-13,0.46860933
2015-07-27,0.54574984,1.472526e-13,0.45425013
2015-07-28,0.52112955,1.5986794e-13,0.47887048
2015-07-29,0.51819617,1.6071068e-13,0.48180383
2015-07-30,0.5521505,1.4616357e-13,0.44784945
2015-07-31,0.5658685,1.3843969e-13,0.43413153
2015-08-03,0.537216,1.527081e-13,0.46278396
2015-08-04,0.56540126,1.3700515e-13,0.43459874
2015-08-05,0.56032133,1.4166623e-13,0.43967858
2015-08-06,0.5794971,1.3215287e-13,0.42050293
2015-08-07,0.5951516,1.2405505e-13,0.4048484
2015-08-10,0.5658435,1.3826258e-13,0.43415645
2015-08-11,0.5761796,1.3291527e-13,0.42382035
2015-08-12,0.5617483,1.4014603e-13,0.4382517
2015-08-13,0.5526964,1.4343747e-13,0.44730362
