Date,HIGH,LOW,CLOSE,OPEN,COUNT,VOLUME
2002-01-02,95.22481125,92.73852375,93.9816675,95.075634,,16054.056499901963
2002-01-03,94.97618250000001,92.489895,93.9816675,94.97618250000001,,25862.8577748953
2002-01-04,95.075634,92.73852375,93.9816675,93.086604,,58387.25408867639
2002-01-07,95.47344000000001,92.7882495,93.9816675,92.7882495,,41318.63270036148
2002-01-08,95.22481125,92.73852375,93.9816675,92.73852375,,9306.043649417052
2002-01-09,95.47344000000001,92.489895,93.48441,92.489895,,277556.396836649
2002-01-10,94.478925,92.489895,93.48441,94.478925,,24767.85166639015
2002-01-11,94.478925,92.489895,93.48441,92.489895,,22305.3448163175
2002-01-14,94.478925,92.688798,93.48441,92.688798,,21663.82608608216
2002-01-15,93.9816675,88.0145775,90.0036075,93.9816675,,51086.207850057566
2002-01-16,92.489895,88.0145775,90.0036075,88.0145775,,16016.852435609317
2002-01-17,91.9926375,88.0145775,90.0036075,91.89318600000001,,13811.757489831727
2002-01-18,91.9926375,87.51732,89.00909250000001,88.0145775,,78806.25229383167
2002-01-21,90.500865,87.51732,89.00909250000001,88.0145775,,65375.585084186765
2002-01-22,90.25223625000001,87.76594875,89.00909250000001,89.50635,,109546.86455206809
2002-01-23,90.99812250000001,88.0145775,89.50635,88.36265775,,5197.508333207644
2002-01-24,91.49538,88.0145775,89.50635,88.0145775,,6574.058712035515
2002-01-25,90.99812250000001,87.51732,89.50635,88.36265775,,18178.710225587347
2002-01-28,88.0145775,79.5612,82.0474875,88.0145775,,1258349.0445091326
2002-01-29,81.30160125,77.57217,79.5612,80.555715,,46322.07659009668
2002-01-30,81.05297250000001,78.0694275,79.5612,78.0694275,,41747.98771260363
2002-01-31,81.05297250000001,76.0803975,77.57217,81.05297250000001,,220517.53869976822
2002-02-01,81.05297250000001,75.58314,79.0639425,76.0803975,,185070.1095508866
2002-02-04,80.0584575,76.57765500000001,78.566685,77.771073,,42932.48467846136
2002-02-05,76.57765500000001,71.60508,73.0968525,76.57765500000001,,96985.96803467016
2002-02-06,72.54986925,71.60508,72.1023375,71.803983,,37765.14180278829
2002-02-07,72.59959500000001,71.60508,72.1023375,72.35096625,,26177.584048506054
2002-02-08,72.54986925,70.80946800000001,71.60508,72.54986925,,34864.230303213124
2002-02-11,72.59959500000001,70.61056500000001,71.60508,70.95864525,,227376.1582278799
2002-02-12,74.58862500000001,69.61605,71.60508,69.61605,,115825.30178026475
2002-02-13,69.61605,59.6709,62.654445,64.64347500000001,,1843613.2185034915
2002-02-14,72.59959500000001,62.1571875,71.1078225,64.64347500000001,,321934.81244626775
2002-02-15,74.0913675,69.61605,73.0968525,72.59959500000001,,112631.78534260418
2002-02-18,76.57765500000001,71.60508,76.0803975,72.1023375,,133499.2433497735
2002-02-19,77.27381550000001,72.59959500000001,74.58862500000001,74.8869795,,268615.35522340034
2002-02-20,74.0913675,68.62153500000001,71.60508,69.61605,,812876.6283062598
2002-02-21,74.0913675,71.1078225,72.59959500000001,73.0968525,,477067.71642458887
2002-02-22,74.0913675,70.61056500000001,72.59959500000001,71.1078225,,17346.143597633018
2002-02-25,74.33999625,71.1078225,73.0968525,73.59411,,41342.76506638914
2002-02-26,74.58862500000001,71.85370875000001,73.0968525,74.58862500000001,,14004.81641805302
2002-02-27,74.58862500000001,71.60508,73.0968525,72.20178899999999,,21266.647561876893
2002-02-28,74.33999625,71.85370875000001,73.0968525,71.85370875000001,,1106.066776267829
2002-03-01,74.58862500000001,72.1023375,73.59411,74.0913675,,243993.30326842732
2002-03-04,77.57217,73.0968525,75.0858825,74.24054475000001,,2188025.318874024
2002-03-05,77.57217,73.0968525,75.0858825,74.58862500000001,,662196.1458600423
2002-03-06,77.57217,73.0968525,75.0858825,76.97546100000001,,63092.059948819275
2002-03-07,77.57217,73.0968525,75.0858825,77.57217,,22102.230735584682
2002-03-08,82.0474875,73.0968525,80.0584575,73.0968525,,174020.502455971
2002-03-11,82.0474875,78.0694275,80.0584575,82.0474875,,39374.97171988356
2002-03-12,82.0474875,77.57217,80.0584575,78.0694275,,33726.992554159566
2002-03-13,78.76558800000001,78.0694275,80.0584575,78.76558800000001,,21627.627537040666
2002-03-14,82.544745,78.566685,80.0584575,78.566685,,12465.372568538432
2002-03-15,82.544745,78.0694275,80.0584575,79.5612,,9682.106353348114
2002-03-18,82.544745,78.0694275,80.0584575,78.168879,,26187.63920101758
2002-03-19,78.168879,78.0694275,80.0584575,78.0694275,,5536.36697284606
2002-03-20,81.55023,77.57217,79.5612,78.76558800000001,,35710.874144683585
2002-03-21,78.0694275,77.57217,78.566685,78.0694275,,11252.721175648432
2002-03-22,79.5612,77.57217,78.566685,78.0694275,,50184.26066977371
2002-03-25,79.0639425,77.57217,78.566685,77.92025025,,25414.397972881252
2002-03-26,77.57217,69.61605,72.1023375,77.57217,,77796.71498167448
2002-03-27,74.0913675,69.61605,71.60508,74.0913675,,423691.9503476569
2002-03-28,73.0968525,70.1133075,71.60508,70.1133075,,327493.3007546392
2002-04-02,74.58862500000001,70.1133075,72.1023375,72.1023375,,92477.23764850204
2002-04-03,74.0913675,69.61605,71.60508,74.0913675,,45673.519253103266
2002-04-04,73.0968525,69.61605,71.1078225,73.0968525,,149112.88416967064
2002-04-05,70.21275899999999,69.61605,70.61056500000001,70.21275899999999,,13323.077077771577
2002-04-08,71.85370875000001,70.1133075,72.1023375,71.1078225,,68253.36973298542
2002-04-09,81.55023,74.33999625,79.0639425,74.33999625,,95980.45278351758
2002-04-10,81.55023,76.57765500000001,79.0639425,77.771073,,122972.50418545723
2002-04-11,86.522805,78.0694275,84.0365175,81.55023,,460042.3321920735
2002-04-12,86.0255475,80.157909,82.0474875,86.0255475,,41714.805709315595
2002-04-15,83.04200250000001,79.5612,81.05297250000001,80.0584575,,40594.66171953163
2002-04-16,82.544745,80.0584575,81.05297250000001,82.544745,,14797.162435961247
2002-04-17,85.52829,81.55023,83.04200250000001,83.53926,,225770.35037178925
2002-04-18,84.533775,81.55023,82.544745,84.533775,,6321.674383996219
2002-04-19,84.533775,80.0584575,81.55023,81.55023,,29375.12254717123
2002-04-22,82.0474875,79.5612,80.0584575,80.0584575,,27804.507724870917
2002-04-23,82.0474875,77.57217,79.5612,82.0474875,,59555.66281051568
2002-04-24,81.05297250000001,77.57217,78.566685,81.05297250000001,,72212.0832767731
2002-04-25,79.0639425,74.58862500000001,77.0749125,79.0639425,,40560.474200992445
2002-04-26,78.566685,75.0858825,76.57765500000001,75.185334,,7952.6201213656905
2002-04-29,77.0749125,74.58862500000001,76.0803975,75.0858825,,34592.74118540193
2002-04-30,75.185334,74.58862500000001,76.0803975,75.185334,,10226.090104221656
2002-05-01,78.566685,74.58862500000001,76.57765500000001,75.0858825,,196035.2533647054
2002-05-02,77.174364,74.58862500000001,76.0803975,75.58314,,7720.346098349446
2002-05-03,77.0749125,74.8869795,76.0803975,75.0858825,,59323.38878749943
2002-05-07,75.0858825,72.8979495,74.0913675,74.58862500000001,,19012.28236879283
2002-05-08,75.185334,72.59959500000001,74.0913675,75.0858825,,82168.69529368586
2002-05-09,76.0803975,72.8979495,74.0913675,76.0803975,,17126.941272881755
2002-05-10,75.33451125,73.196304,74.0913675,74.0913675,,113920.85589458178
2002-05-13,75.0858825,70.1133075,71.60508,75.0858825,,43023.98656631624
2002-05-14,73.0968525,69.61605,70.61056500000001,73.0968525,,66254.40541369411
2002-05-15,72.1023375,68.62153500000001,70.1133075,69.1187925,,32670.196025198213
2002-05-16,70.36193625,68.62153500000001,70.1133075,68.87016375,,68498.71545426665
2002-05-17,72.59959500000001,69.96413025,71.1078225,71.60508,,359279.6488740743
2002-05-20,72.002886,69.61605,71.1078225,69.61605,,11443.769073367419
2002-05-21,72.2415696,69.96413025,71.1078225,72.1023375,,8469.454960458112
2002-05-22,72.1023375,69.96413025,71.1078225,72.002886,,41521.7467810943
2002-05-23,72.59959500000001,69.61605,71.1078225,72.1023375,,16225.999607849051
2002-05-24,72.002886,71.8238733,71.1078225,72.002886,,2648.527171535874
2002-05-27,70.61056500000001,69.9144045,71.1078225,69.9144045,,39099.460541067754
2002-05-28,70.3917717,69.61605,71.1078225,69.61605,,13766.509303529861
2002-05-29,70.1133075,69.61605,71.1078225,70.1133075,,61551.61058405353
2002-05-30,70.61056500000001,69.86467875,71.1078225,69.86467875,,2614.3396529966867
2002-05-31,70.61056500000001,70.61056500000001,71.1078225,70.61056500000001,,3519.3033790340014
2002-06-05,72.59959500000001,69.61605,71.1078225,72.15206325,,22239.986324992584
2002-06-06,71.1078225,69.61605,70.1133075,71.1078225,,7579.573963188086
2002-06-07,68.1242775,67.62702,69.1187925,67.62702,,31176.00036198549
2002-06-10,67.37839125,66.63250500000001,68.1242775,67.37839125,,31691.829685826757
2002-06-11,69.16851825,66.63250500000001,68.1242775,66.63250500000001,,5659.039833486674
2002-06-12,68.62153500000001,66.63250500000001,68.1242775,68.62153500000001,,18953.96248422598
2002-06-13,66.63250500000001,66.63250500000001,67.62702,66.63250500000001,,10080.290392804533
2002-06-14,66.78168225,61.65993,63.1517025,65.63799,,53349.622680402004
