Date,HIGH,CLOSE,LOW,OPEN,VOLUME,COUNT
2015-05-04,0.461538,0.461538,0.41736222,0.417582,69615.06961506962,-1
2015-05-05,1.04241654,0.604395,0.604395,0.604395,39585.03958503958,-1
2015-05-06,,,,,11375.011375011374,-1
2015-05-07,0.7252740000000001,0.43956,0.43956,0.7142850000000001,258804.2588042588,-1
2015-05-08,0.648351,0.5384610000000001,0.5384610000000001,0.54945,1347438.3474383473,-1
2015-05-11,0.63681255,0.54945,0.54945,0.63681255,250796.2507962508,-1
2015-05-12,0.54955989,0.54890055,0.5384610000000001,0.54955989,208026.208026208,-1
2015-05-13,0.5384610000000001,0.5384610000000001,0.5384610000000001,0.5384610000000001,29757.029757029755,-1
2015-05-14,0.5384610000000001,0.49450500000000003,0.483516,0.5384610000000001,1810355.8103558102,-1
2015-05-15,0.49450500000000003,0.417582,0.417582,0.49450500000000003,211120.2111202111,-1
2015-05-18,0.417582,0.29835135,0.29835135,0.417582,450450.4504504504,-1
2015-05-19,0.3241755,0.318681,0.3065931,0.307692,392028.392028392,-1
2015-05-20,0.35439525,0.3461535,0.32142825,0.3241755,442169.44216944213,-1
2015-05-21,0.351648,0.351648,0.33516450000000003,0.340659,262262.26226226223,-1
2015-05-22,0.36373590000000006,0.3505491,0.3505491,0.351648,452361.45236145234,-1
2015-05-26,0.351648,0.351648,0.35076888000000006,0.35076888000000006,104468.10446810446,-1
2015-05-27,0.34626339000000006,0.33571395000000004,0.33571395000000004,0.34626339000000006,36764.03676403676,-1
2015-05-28,0.36263700000000004,0.36263700000000004,0.33516450000000003,0.33571395000000004,103740.10374010373,-1
2015-05-29,0.36263700000000004,0.36263700000000004,0.35109855,0.35109855,42133.04213304213,-1
2015-06-01,0.36263700000000004,0.33681285,0.33681285,0.36263700000000004,95186.09518609518,-1
2015-06-02,0.33681285,0.32032935,0.31340628000000004,0.33681285,128128.12812812813,-1
2015-06-03,0.32967,0.318681,0.318681,0.32967,37674.037674037674,-1
2015-06-04,0.32142825,0.3208788,0.3208788,0.32142825,175266.17526617527,-1
2015-06-05,0.32142825,0.3208788,0.3208788,0.32142825,79625.07962507963,-1
2015-06-08,0.3241755,0.32142825,0.318681,0.3241755,169806.1698061698,-1
2015-06-09,0.32032935,0.318681,0.31318650000000003,0.32032935,67067.06706706707,-1
2015-06-10,0.3241755,0.32142825,0.3197799,0.3197799,72436.07243607243,-1
2015-06-11,0.32142825,0.32032935,0.31879089000000005,0.32142825,120939.12093912093,-1
2015-06-12,0.31879089000000005,0.31802166000000004,0.31769199000000004,0.31879089000000005,167258.16725816726,-1
2015-06-15,0.3197799,0.318681,0.31813155,0.3197799,105196.10519610519,-1
2015-06-16,0.3197799,0.318681,0.31318650000000003,0.319175505,432250.4322504322,-1
2015-06-17,0.32967,0.318681,0.318681,0.3197799,1921466.9214669215,-1
2015-06-18,0.32032935,0.318681,0.31703265,0.32032935,155883.15588315588,-1
2015-06-19,0.318681,0.31450518000000005,0.31428540000000005,0.318681,161252.16125216126,-1
2015-06-22,0.3175821,0.31373595000000004,0.31373595000000004,0.3175821,211575.21157521158,-1
2015-06-23,0.31428540000000005,0.307692,0.307692,0.31428540000000005,216216.2162162162,-1
2015-06-24,0.31857111,0.31318650000000003,0.31120848,0.31857111,178815.1788151788,-1
2015-06-25,0.31318650000000003,0.31318650000000003,0.31318650000000003,0.31318650000000003,15015.015015015015,-1
2015-06-26,0.318681,0.318681,0.318681,0.318681,274729.27472927474,-1
2015-06-29,0.32912055,0.31967001,0.318681,0.32912055,2065793.0657930656,-1
2015-06-30,0.33516450000000003,0.33098868000000004,0.3230766,0.3241755,218036.21803621802,-1
2015-07-01,0.33516450000000003,0.33351615,0.32208759,0.32977989,315588.3155883156,-1
2015-07-02,0.3340656,0.33351615,0.33351615,0.33351615,205478.20547820546,-1
2015-07-06,0.33626340000000005,0.33516450000000003,0.33076890000000003,0.33626340000000005,440076.44007644005,-1
2015-07-07,0.33626340000000005,0.33516450000000003,0.32318649,0.33626340000000005,565747.5657475657,-1
2015-07-08,0.33626340000000005,0.33626340000000005,0.33516450000000003,0.33626340000000005,670852.6708526708,-1
2015-07-09,0.351648,0.33461505,0.33461505,0.33626340000000005,552097.5520975521,-1
2015-07-10,0.33791175,0.33626340000000005,0.33527439000000003,0.33626340000000005,2480298.48029848,-1
2015-07-13,0.33626340000000005,0.33329637,0.33329637,0.33626340000000005,522340.5223405223,-1
2015-07-14,0.33626340000000005,0.33516450000000003,0.33461505,0.33626340000000005,861861.8618618618,-1
2015-07-15,0.33626340000000005,0.33516450000000003,0.33494472000000003,0.33527439000000003,1309036.309036309,-1
2015-07-16,0.33516450000000003,0.33516450000000003,0.32318649,0.33494472000000003,479479.4794794794,-1
2015-07-17,0.33516450000000003,0.33461505,0.33461505,0.33516450000000003,285649.28564928565,-1
2015-07-20,0.3329656011,0.33087879000000003,0.33076890000000003,0.33076890000000003,303121.3031213031,-1
2015-07-21,0.33626340000000005,0.3340656,0.3340656,0.33626340000000005,568568.5685685686,-1
2015-07-22,0.33516450000000003,0.33516450000000003,0.33142824000000004,0.3340656,322868.32286832284,-1
2015-07-23,0.33626340000000005,0.33516450000000003,0.33516450000000003,0.33626340000000005,90272.09027209027,-1
2015-07-24,0.33626340000000005,0.33571395000000004,0.3318678,0.33626340000000005,130676.13067613068,-1
2015-07-27,0.33626340000000005,0.33516450000000003,0.33516450000000003,0.33626340000000005,460915.4609154609,-1
2015-07-28,0.33571395000000004,0.33571395000000004,0.33483483,0.33571395000000004,352261.35226135224,-1
2015-07-29,0.33626340000000005,0.33461505,0.3340656,0.33571395000000004,621894.6218946219,-1
2015-07-30,0.33516450000000003,0.33516450000000003,0.33516450000000003,0.33516450000000003,27846.027846027846,-1
2015-07-31,0.33131835,0.33131835,0.33131835,0.33131835,18473.018473018474,-1
2015-08-03,0.33516450000000003,0.33076890000000003,0.33076890000000003,0.33516450000000003,117208.1172081172,-1
2015-08-04,0.33076890000000003,0.32967,0.32967,0.33076890000000003,55328.05532805533,-1
2015-08-05,0.32967,0.32318649,0.32318649,0.32967,81172.08117208116,-1
2015-08-06,0.3329667,0.3329667,0.3329656011,0.3329667,114842.11484211484,-1
2015-08-07,0.3340656,0.32868099,0.32318649,0.3340656,116662.11666211666,-1
2015-08-10,0.32868099,0.32868099,0.32868099,0.32868099,9100.0091000091,-1
2015-08-11,0.33505461,0.33461505,0.321702975,0.321702975,71890.0718900719,-1
2015-08-12,0.33505461,0.32428539,0.32428539,0.33505461,89453.08945308944,-1
2015-08-13,0.33516450000000003,0.3340656,0.33021945,0.33461505,103831.10383110383,-1
2015-08-14,0.3340656,0.32967,0.32967,0.32967,94458.09445809445,-1
2015-08-17,0.32967,0.3241755,0.3241755,0.32813154,80353.08035308035,-1
2015-08-18,0.3241755,0.3230766,0.32252715000000004,0.3241755,148239.14823914823,-1
2015-08-19,0.32637330000000003,0.3230766,0.318681,0.318681,534170.5341705341,-1
2015-08-20,0.32637330000000003,0.318681,0.318681,0.32637330000000003,238693.23869323867,-1
2015-08-21,0.318681,0.296703,0.27802170000000004,0.318681,270725.27072527073,-1
2015-08-24,0.296703,0.263736,0.23318658,0.296703,319228.3192283192,-1
2015-08-25,0.2802195,0.263736,0.263736,0.274725,184730.18473018473,-1
2015-08-26,0.26923050000000004,0.25406568,0.25406568,0.263736,103467.10346710346,-1
2015-08-27,0.26098875,0.26087886,0.25879095,0.26098875,145054.14505414505,-1
2015-08-28,0.274725,0.27461511,0.26098875,0.26098875,172536.17253617253,-1
2015-08-31,0.285714,0.285714,0.285714,0.285714,151151.15115115113,-1
2015-09-01,0.296703,0.285714,0.285714,0.28846125,176631.1766311766,-1
2015-09-02,0.3021975,0.3021975,0.285714,0.285714,56784.05678405678,-1
2015-09-03,0.31813155,0.31593375,0.307692,0.307692,165438.16543816542,-1
2015-09-04,0.31813155,0.31813155,0.31593375,0.31593375,48048.04804804805,-1
2015-09-08,0.32967,0.3285711,0.318681,0.318681,1004641.0046410046,-1
2015-09-09,0.3241755,0.3241755,0.3241755,0.3241755,68341.06834106834,-1
2015-09-10,0.3285711,0.3285711,0.3285711,0.3285711,53417.053417053416,-1
2015-09-11,0.32967,0.32967,0.3285711,0.3285711,312039.31203931203,-1
2015-09-14,0.3241755,0.3241755,0.3241755,0.3241755,15470.015470015469,-1
2015-09-15,0.32956011,0.32956011,0.32956011,0.32956011,27118.027118027116,-1
2015-09-16,0.318681,0.318681,0.318681,0.318681,46865.04686504686,-1
2015-09-17,0.3164832,0.31318650000000003,0.2989008,0.3164832,119574.11957411957,-1
2015-09-18,0.3241755,0.3241755,0.3230766,0.3230766,135317.1353171353,-1
2015-09-21,0.3241755,0.318681,0.318681,0.3241755,77350.07735007735,-1
2015-09-22,0.3241755,0.3241755,0.3241755,0.3241755,21931.02193102193,-1
2015-09-23,0.3230766,0.318681,0.31593375,0.3230766,156065.15606515607,-1
2015-09-24,0.31318650000000003,0.31318650000000003,0.31318650000000003,0.31318650000000003,105469.10546910546,-1
2015-09-25,0.307692,0.307692,0.307692,0.307692,11011.01101101101,-1
2015-09-28,0.32967,0.318681,0.31318650000000003,0.31318650000000003,261534.26153426152,-1
2015-09-29,0.32956011,0.32142825,0.32142825,0.32956011,265083.2650832651,-1
2015-09-30,0.32956011,0.30780189,0.30780189,0.32956011,167440.16744016742,-1
2015-10-01,0.30494475,0.30450519000000004,0.3021975,0.30494475,113568.11356811356,-1
2015-10-02,0.307692,0.3010986,0.3010986,0.3043953,80080.08008008008,-1
2015-10-05,0.31318650000000003,0.31318650000000003,0.307692,0.307692,55055.055055055054,-1
2015-10-06,0.31318650000000003,0.307692,0.28582389,0.31318650000000003,688597.6885976886,-1
2015-10-07,0.30780189,0.30780189,0.307692,0.307692,52507.0525070525,-1
2015-10-08,0.29945025000000003,0.296703,0.29395575,0.296703,178815.1788151788,-1
2015-10-09,0.296703,0.296703,0.296703,0.296703,26390.02639002639,-1
2015-10-12,,,,,1001.001001001001,-1
2015-10-13,0.29692278,0.296703,0.296703,0.29681289000000005,138411.1384111384,-1
2015-10-14,0.296703,0.29120850000000004,0.29120850000000004,0.29368102500000004,131313.1313131313,-1
2015-10-15,0.296703,0.2945052,0.2945052,0.2956041,103285.10328510328,-1
2015-10-16,0.31857111,0.31857111,0.2934063,0.2934063,991172.9911729911,-1
2015-10-19,0.318681,0.30164805,0.30164805,0.3175821,370188.3701883702,-1
2015-10-20,0.307692,0.307692,0.30274695,0.307692,262626.2626262626,-1
2015-10-21,0.307692,0.29945025000000003,0.296703,0.307692,885521.8855218855,-1
2015-10-22,0.307692,0.29945025000000003,0.29945025000000003,0.307692,253981.25398125398,-1
2015-10-23,0.307692,0.307692,0.307692,0.307692,37492.03749203749,-1
2015-10-26,0.3181304511,0.31120848,0.29318652,0.307692,1158977.1589771588,-1
2015-10-27,0.31318650000000003,0.30934035,0.296703,0.307692,868595.8685958686,-1
2015-10-28,0.318681,0.31703265,0.31318650000000003,0.318681,975520.9755209754,-1
2015-10-29,0.351648,0.351648,0.318681,0.318681,2246792.2467922466,-1
2015-10-30,0.3725271,0.3725271,0.35560404,0.36263700000000004,3339521.339521339,-1
2015-11-02,0.42857100000000004,0.42857100000000004,0.37648314,0.37648314,2184912.1849121847,-1
2015-11-03,0.5384610000000001,0.461538,0.43956,0.49450500000000003,6524433.524433524,-1
2015-11-04,0.6263730000000001,0.593406,0.5329665,0.5329665,4442442.442442442,-1
2015-11-05,0.57527415,0.560439,0.50384565,0.55219725,3402220.402220402,-1
2015-11-06,0.527417055,0.50274675,0.483516,0.527417055,1620984.6209846209,-1
2015-11-09,0.4890105,0.461538,0.461538,0.4670325,1493402.4934024934,-1
2015-11-10,0.4670325,0.461538,0.43043913000000006,0.461538,815724.8157248157,-1
2015-11-11,0.43956,0.42966990000000005,0.41362596,0.4394490111,1163891.163891164,-1
2015-11-12,0.50186763,0.49450500000000003,0.4340655,0.4340655,797433.7974337974,-1
2015-11-13,0.5043951,0.5043940011000001,0.47252700000000003,0.5043951,478569.47856947855,-1
2015-11-16,0.49725225,0.49175775000000005,0.48076875,0.49725225,444990.444990445,-1
2015-11-17,0.49450500000000003,0.461538,0.461538,0.49175775000000005,555009.555009555,-1
2015-11-18,0.48076875,0.48076875,0.47527425,0.48076875,78351.07835107835,-1
2015-11-19,0.49999950000000004,0.49450500000000003,0.47802150000000004,0.48076875,516334.5163345163,-1
2015-11-20,0.4890105,0.4670325,0.461538,0.4890105,527163.5271635271,-1
2015-11-23,0.46274679,0.45054900000000003,0.44615340000000003,0.45219735,128583.12858312858,-1
2015-11-24,0.49439511,0.42362595,0.42318639,0.483516,423969.4239694239,-1
2015-11-25,0.461538,0.46131822,0.43241715000000003,0.43241715000000003,117299.1172991173,-1
2015-11-27,0.5659335,0.516483,0.4670325,0.49450500000000003,1137137.1371371371,-1
2015-11-30,0.593406,0.49450500000000003,0.4934061,0.54945,980343.9803439802,-1
2015-12-01,0.5384610000000001,0.51923025,0.49450500000000003,0.505494,537264.5372645372,-1
2015-12-02,0.51923025,0.5109885000000001,0.48626325000000004,0.51923025,399035.399035399,-1
2015-12-03,0.5175819,0.49560390000000004,0.49450500000000003,0.49450500000000003,213395.2133952134,-1
2015-12-04,0.5109885000000001,0.505494,0.5010984,0.505494,87178.08717808717,-1
2015-12-07,0.61516422,0.5802192,0.5384610000000001,0.5384610000000001,1819091.819091819,-1
2015-12-08,0.6152741100000001,0.6076917,0.58516425,0.6152741100000001,933205.9332059332,-1
2015-12-09,0.7967025000000001,0.60714225,0.5708785500000001,0.604395,3300209.3002093,-1
2015-12-10,0.7087905,0.637362,0.5961532500000001,0.7087905,411047.41104741103,-1
2015-12-11,0.736263,0.692307,0.66098835,0.703296,5772954.772954772,-1
2015-12-14,0.703296,0.6758235,0.615384,0.692307,1087542.0875420875,-1
2015-12-15,0.7142850000000001,0.7142850000000001,0.6924168900000001,0.7142850000000001,1573209.573209573,-1
2015-12-16,0.758241,0.69406524,0.692307,0.7417575000000001,982891.9828919829,-1
2015-12-17,0.7021971,0.681318,0.6758235,0.7021971,680225.6802256802,-1
2015-12-18,0.6912081,0.681318,0.67087845,0.6868125,1024752.0247520247,-1
2015-12-21,0.6758235,0.6587905500000001,0.648351,0.67021911,691873.6918736919,-1
2015-12-22,0.65934,0.6527466000000001,0.648351,0.65934,407225.4072254072,-1
2015-12-23,0.68955975,0.65934,0.64955979,0.6703290000000001,980798.9807989808,-1
2015-12-24,0.6912081,0.6909883200000001,0.6890103000000001,0.6912081,500773.50077350077,-1
2015-12-28,0.6780213,0.648351,0.648351,0.6538455000000001,910273.9102739103,-1
2015-12-29,0.68736195,0.67857075,0.66802131,0.67010922,506779.50677950674,-1
2015-12-30,0.692307,0.692307,0.67857075,0.6840652500000001,685594.6855946856,-1
2015-12-31,0.692307,0.692307,0.681318,0.6912081,1146237.146237146,-1
2016-01-04,0.71417511,0.703296,0.692307,0.692307,1373464.3734643734,-1
2016-01-05,0.71417511,0.7115377500000001,0.7043948999999999,0.71417511,525616.5256165256,-1
2016-01-06,0.7142850000000001,0.7142850000000001,0.70933995,0.7137355500000001,958776.9587769588,-1
2016-01-07,0.7245047700000001,0.7115377500000001,0.681318,0.7142850000000001,1922740.9227409225,-1
2016-01-08,0.7142850000000001,0.71417511,0.692307,0.7131861,532623.5326235326,-1
2016-01-11,0.7142850000000001,0.69505425,0.692307,0.71417511,669487.6694876695,-1
2016-01-12,0.7131861,0.61879059,0.61549389,0.7131861,988442.9884429884,-1
2016-01-13,0.648351,0.6131862,0.6065928,0.6208785,936390.9363909364,-1
2016-01-14,0.64714221,0.64714221,0.6132960900000001,0.6148345500000001,773591.7735917736,-1
2016-01-15,0.5659335,0.5109885000000001,0.46714239,0.5659335,3900809.900809901,-1
2016-01-19,0.516483,0.46109844000000005,0.42846111000000003,0.51373575,1521976.521976522,-1
2016-01-20,0.54791154,0.5395599000000001,0.4813182,0.4813182,1840385.8403858403,-1
2016-01-21,0.59065875,0.5659335,0.56054889,0.5769225,870142.8701428701,-1
2016-01-22,0.56318625,0.5329665,0.505494,0.56318625,964509.9645099645,-1
2016-01-25,,,,,52962.052962052956,-1
2016-01-26,0.53571375,0.5109885000000001,0.505494,0.516483,388388.3883883884,-1
2016-01-27,0.5109885000000001,0.49725225,0.49450500000000003,0.5109885000000001,277914.2779142779,-1
2016-01-28,0.495153351,0.4824171,0.46428525000000004,0.495153351,610428.6104286104,-1
2016-01-29,0.47802150000000004,0.47252700000000003,0.46428525000000004,0.46813140000000003,262171.2621712622,-1
2016-02-01,0.47901051000000006,0.47241711000000003,0.4670325,0.46977975,165438.16543816542,-1
2016-02-02,0.47802150000000004,0.46329623999999997,0.46318635,0.47252700000000003,195832.19583219584,-1
2016-02-03,0.4670325,0.45054900000000003,0.43956,0.4670325,699790.6997906998,-1
2016-02-04,0.49450500000000003,0.48296655000000005,0.45175779,0.45175779,553189.5531895532,-1
2016-02-05,0.483516,0.46439514,0.46439514,0.483516,300027.3000273,-1
2016-02-08,0.50824125,0.45384569999999996,0.45054900000000003,0.50824125,275821.27582127583,-1
2016-02-09,0.4604391,0.4604391,0.4604391,0.4604391,25025.025025025025,-1
2016-02-10,0.48296655000000005,0.48296655000000005,0.47252700000000003,0.47252700000000003,390936.3909363909,-1
2016-02-11,0.48296655000000005,0.4714281,0.45615339,0.48296655000000005,422877.4228774229,-1
2016-02-12,0.4824171,0.47252700000000003,0.46318635,0.46318635,133224.13322413323,-1
2016-02-16,0.5384610000000001,0.5373621,0.483516,0.483516,1215215.2152152152,-1
2016-02-17,0.5824170000000001,0.571428,0.527472,0.54945,1030485.0304850304,-1
2016-02-18,0.648351,0.593406,0.56648295,0.648351,556829.5568295568,-1
2016-02-19,0.5813181000000001,0.5783510700000001,0.560439,0.5813181000000001,446901.4469014469,-1
2016-02-22,0.6263730000000001,0.60494445,0.60450489,0.60450489,672126.6721266721,-1
2016-02-23,0.61560378,0.57670272,0.560439,0.61560378,425789.4257894258,-1
2016-02-24,0.5956038,0.5956038,0.57153789,0.58252689,310583.31058331055,-1
2016-02-25,0.604395,0.604395,0.5835159000000001,0.5835159000000001,117663.11766311766,-1
2016-02-26,0.615384,0.615384,0.5890104,0.604395,183820.18382018383,-1
2016-02-29,0.6318675,0.615384,0.615384,0.62142795,249249.24924924923,-1
2016-03-01,0.637362,0.6241752,0.6073620300000001,0.6263730000000001,632905.6329056328,-1
2016-03-02,0.6318675,0.6318675,0.61813125,0.61813125,277004.277004277,-1
2016-03-03,0.6032961,0.5901093000000001,0.55219725,0.5879115,1012740.0127400127,-1
2016-03-04,0.5879115,0.571428,0.571428,0.5824170000000001,637364.6373646373,-1
