Date,HIGH,CLOSE,LOW,OPEN,VOLUME,COUNT
2020-01-27,500,484,470,498,2953800,-1
2020-01-28,480,450,450,472,6126500,-1
2020-01-29,496,482,450,450,30881600,-1
2020-01-30,486,464,462,482,12154500,-1
2020-01-31,472,470,448,464,22910200,-1
2020-02-03,500,480,464,470,37809000,-1
2020-02-04,515,490,480,480,55053600,-1
2020-02-05,498,492,486,490,25297400,-1
2020-02-06,515,492,490,492,28116900,-1
2020-02-07,505,500,474,492,36420500,-1
2020-02-10,505,490,480,500,17033500,-1
2020-02-11,494,486,484,488,12242000,-1
2020-02-12,525,500,486,486,37667900,-1
2020-02-13,505,490,478,500,16799400,-1
2020-02-14,496,490,486,490,13418200,-1
2020-02-17,492,482,482,490,7606500,-1
2020-02-18,484,470,462,480,11210500,-1
2020-02-19,480,474,454,470,14842100,-1
2020-02-20,482,480,464,474,9371100,-1
2020-02-21,480,470,468,480,10490800,-1
2020-02-24,468,452,434,468,6241700,-1
2020-02-25,458,442,440,452,8547800,-1
2020-02-26,446,430,404,440,6881700,-1
2020-02-27,430,430,402,428,2478300,-1
2020-02-28,430,396,388,430,2101400,-1
2020-03-02,400,390,376,396,2161600,-1
2020-03-03,420,406,390,390,8265400,-1
2020-03-04,430,414,406,406,4342500,-1
2020-03-05,500,500,400,414,9485900,-1
2020-03-06,476,424,414,476,12404200,-1
2020-03-09,418,400,382,418,1956400,-1
2020-03-10,406,390,390,400,1754000,-1
2020-03-11,396,390,356,396,1813500,-1
2020-03-12,388,356,354,388,453400,-1
2020-03-13,426,426,332,348,4492100,-1
2020-03-16,426,398,398,426,81000,-1
2020-03-17,378,372,372,378,4200,-1
2020-03-18,374,370,346,360,1181700,-1
2020-03-19,370,346,346,366,38600,-1
2020-03-20,340,322,322,340,206500,-1
2020-03-23,300,300,300,300,36700,-1
2020-03-24,292,280,280,280,926100,-1
2020-03-26,280,262,262,262,6893400,-1
2020-03-27,318,262,244,248,31589800,-1
2020-03-30,286,244,244,262,6016300,-1
2020-03-31,256,248,234,234,11606900,-1
2020-04-01,262,242,242,260,2615700,-1
2020-04-02,268,258,234,246,5341000,-1
2020-04-03,274,266,256,260,7439800,-1
2020-04-06,300,300,260,260,13031100,-1
2020-04-07,326,302,280,284,2597600,-1
2020-04-08,302,294,282,300,697200,-1
2020-04-09,300,274,274,294,2459500,-1
2020-04-13,280,270,256,274,899300,-1
2020-04-14,296,286,268,268,2264900,-1
2020-04-15,296,290,280,288,1018700,-1
2020-04-16,290,270,270,290,3142100,-1
2020-04-17,300,300,260,280,6767900,-1
2020-04-20,300,286,280,300,1691600,-1
2020-04-21,284,266,266,284,5815000,-1
2020-04-22,266,258,250,266,2231100,-1
2020-04-23,268,260,254,258,842100,-1
2020-04-24,268,260,252,260,26454200,-1
2020-04-27,276,254,252,262,23410000,-1
2020-04-28,256,244,244,256,2814800,-1
2020-04-29,258,246,244,250,9429600,-1
2020-04-30,290,282,250,250,34802800,-1
2020-05-04,306,298,282,282,38615700,-1
2020-05-05,334,330,296,298,71732700,-1
2020-05-06,346,322,320,330,59569000,-1
2020-05-08,352,330,318,322,65480200,-1
2020-05-11,340,326,326,330,21076900,-1
2020-05-12,380,374,322,326,100035500,-1
2020-05-13,378,356,352,374,47079200,-1
2020-05-14,376,350,350,354,38710500,-1
2020-05-15,362,340,334,350,20140500,-1
2020-05-18,374,370,336,340,55717400,-1
2020-05-19,398,362,350,370,59603400,-1
2020-05-20,362,350,348,362,12171400,-1
2020-05-26,366,348,346,350,19627600,-1
2020-05-27,358,342,340,348,21796600,-1
2020-05-28,350,336,332,342,26136000,-1
2020-05-29,360,336,334,336,42590000,-1
2020-06-02,362,354,336,336,63796400,-1
2020-06-03,364,350,348,354,22678100,-1
2020-06-04,360,356,348,350,35593300,-1
2020-06-05,368,358,356,356,56729600,-1
2020-06-08,366,354,354,358,35534100,-1
2020-06-09,360,334,330,354,40285700,-1
2020-06-10,336,336,314,332,52502100,-1
2020-06-11,350,330,326,336,40014600,-1
2020-06-12,332,326,308,310,26932100,-1
2020-06-15,342,340,324,326,72367500,-1
2020-06-16,356,350,336,344,111559300,-1
2020-06-17,354,344,340,350,62440100,-1
2020-06-18,372,370,342,344,177107900,-1
2020-06-19,384,366,360,372,94685700,-1
2020-06-22,376,364,354,366,38005500,-1
2020-06-23,392,388,362,364,169895700,-1
2020-06-24,408,374,370,388,124738500,-1
2020-06-25,382,370,366,374,51675000,-1
2020-06-26,400,400,366,370,128397600,-1
2020-06-29,410,398,392,400,71510600,-1
2020-06-30,404,392,384,396,33294500,-1
2020-07-01,414,398,388,396,113337100,-1
2020-07-02,402,394,390,400,34457800,-1
2020-07-03,396,394,388,394,31653400,-1
2020-07-06,402,394,392,394,27394600,-1
2020-07-07,408,400,394,394,38313700,-1
2020-07-08,402,398,394,402,17620800,-1
2020-07-09,402,400,396,398,31019100,-1
2020-07-10,400,396,392,400,6308500,-1
2020-07-13,406,404,396,398,22632700,-1
2020-07-14,426,420,404,406,69318300,-1
2020-07-15,448,416,414,426,70040400,-1
2020-07-16,420,414,410,416,21587300,-1
2020-07-17,416,412,412,414,21045700,-1
2020-07-20,414,408,404,412,23473700,-1
2020-07-21,424,424,404,408,71245000,-1
2020-07-22,426,410,400,424,46271100,-1
2020-07-23,410,404,400,410,33021400,-1
2020-07-24,412,392,380,404,53948900,-1
2020-07-27,398,392,384,392,42491900,-1
2020-07-28,396,386,382,392,25682000,-1
2020-07-29,392,386,378,386,34337800,-1
2020-07-30,388,380,380,386,18345400,-1
2020-08-03,382,370,354,382,46954100,-1
2020-08-04,398,390,368,370,94392700,-1
2020-08-05,402,398,382,392,52715200,-1
2020-08-06,408,392,390,398,37524400,-1
2020-08-07,400,392,390,392,22960300,-1
2020-08-10,396,390,388,392,16504300,-1
2020-08-11,414,414,390,390,122807700,-1
2020-08-12,418,406,400,414,50520300,-1
2020-08-13,422,404,400,408,95680400,-1
2020-08-14,410,404,396,404,38461500,-1
2020-08-18,406,402,398,404,19872200,-1
2020-08-19,410,404,396,402,44527000,-1
2020-08-24,408,400,398,400,11572800,-1
2020-08-25,418,414,400,400,49584800,-1
2020-08-26,426,410,400,416,66449200,-1
2020-08-27,412,408,402,410,16710100,-1
2020-08-28,408,404,400,408,14737200,-1
2020-08-31,416,402,396,406,46873700,-1
2020-09-01,404,402,398,402,13814600,-1
2020-09-02,424,416,404,404,157909600,-1
2020-09-03,430,414,410,418,97612400,-1
2020-09-04,422,414,404,412,64172300,-1
2020-09-07,420,412,408,416,22327700,-1
2020-09-08,416,410,402,412,57033200,-1
2020-09-09,408,400,388,406,20842200,-1
2020-09-10,404,372,372,400,32532100,-1
2020-09-11,384,380,346,362,76490100,-1
2020-09-14,400,400,380,380,27411100,-1
2020-09-15,408,400,394,406,25646500,-1
2020-09-16,404,404,394,400,21103600,-1
2020-09-17,410,400,398,406,10669400,-1
2020-09-18,402,400,394,402,22432600,-1
2020-09-21,400,390,390,400,14230400,-1
2020-09-22,390,384,370,388,30550500,-1
2020-09-23,392,378,368,382,14171200,-1
2020-09-24,378,370,358,378,17590500,-1
2020-09-25,380,368,362,368,22992700,-1
2020-09-28,376,370,368,368,9507900,-1
2020-09-29,380,370,366,370,14846700,-1
2020-09-30,380,380,360,366,14524100,-1
2020-10-01,382,376,376,376,3391000,-1
2020-10-02,380,374,370,380,2094000,-1
2020-10-05,376,372,370,374,7343900,-1
2020-10-06,380,372,370,378,11445400,-1
2020-10-07,398,398,372,372,42750000,-1
2020-10-08,402,394,382,398,20709000,-1
2020-10-09,402,396,388,392,18198800,-1
2020-10-12,404,402,396,398,23246700,-1
2020-10-13,404,400,398,402,15851000,-1
2020-10-14,438,426,400,400,125538500,-1
2020-10-15,430,430,416,428,98074000,-1
2020-10-16,444,440,428,432,150070600,-1
2020-10-19,450,432,432,440,31960200,-1
2020-10-20,436,426,426,434,25316700,-1
2020-10-21,456,454,426,430,106019300,-1
2020-10-22,462,450,442,454,26442900,-1
2020-10-23,505,482,448,454,162351800,-1
2020-10-26,498,476,474,484,26589600,-1
2020-10-27,484,480,466,474,18349700,-1
2020-11-02,525,500,470,480,73638700,-1
2020-11-03,520,498,494,510,28326300,-1
2020-11-04,565,505,490,505,112096700,-1
2020-11-05,520,505,498,510,23624500,-1
2020-11-06,515,498,496,505,13746700,-1
2020-11-09,520,500,496,498,22024000,-1
2020-11-10,510,498,498,505,19133600,-1
2020-11-11,545,520,498,500,50448100,-1
2020-11-12,570,550,520,525,144422000,-1
2020-11-13,580,550,535,560,69428100,-1
2020-11-16,575,550,550,560,19707000,-1
2020-11-17,565,560,530,550,64767700,-1
2020-11-18,600,585,560,570,50515600,-1
2020-11-19,615,585,570,585,30196500,-1
2020-11-20,605,575,575,590,25954100,-1
2020-11-23,600,590,575,585,18289500,-1
2020-11-24,610,590,585,595,53373300,-1
2020-11-25,605,595,580,600,27916700,-1
2020-11-26,600,590,580,595,68579200,-1
2020-11-27,645,615,590,590,150505500,-1
2020-11-30,625,610,585,620,36350900,-1
2020-12-01,615,595,570,615,30384100,-1
2020-12-02,610,600,595,600,8227700,-1
2020-12-03,610,595,585,600,28558800,-1
2020-12-04,600,590,580,595,9810500,-1
2020-12-07,610,595,585,595,19895500,-1
2020-12-08,610,595,585,600,43135400,-1
2020-12-10,605,590,585,600,19533300,-1
2020-12-11,600,590,580,600,43257500,-1
2020-12-14,625,605,590,590,65875200,-1
2020-12-15,620,590,585,620,18654200,-1
2020-12-16,600,575,570,595,21819600,-1
2020-12-17,595,565,565,580,16993000,-1
2020-12-18,580,575,565,575,10598300,-1
2020-12-21,605,600,565,575,34748300,-1
2020-12-22,610,580,560,610,67741700,-1
2020-12-23,590,580,545,580,66859900,-1
2020-12-28,590,570,560,580,6781000,-1
2020-12-29,580,560,560,570,7366300,-1
2020-12-30,570,560,540,570,10313400,-1
2021-01-04,565,535,530,555,25579000,-1
2021-01-05,555,555,515,535,15405900,-1
2021-01-06,570,560,540,560,23383700,-1
2021-01-07,570,555,545,565,7537600,-1
2021-01-08,560,545,535,560,6711700,-1
2021-01-11,600,590,540,545,49499400,-1
2021-01-12,600,585,570,590,20327800,-1
2021-01-13,640,625,575,580,106690900,-1
2021-01-14,655,625,615,630,155896400,-1
2021-01-15,640,610,610,625,28538800,-1
2021-01-18,630,615,590,610,29314000,-1
2021-01-19,670,645,600,610,114330000,-1
2021-01-20,650,630,615,640,31727900,-1
2021-01-21,650,620,620,630,13866300,-1
2021-01-22,670,650,615,620,71944900,-1
2021-01-25,660,640,615,650,23625500,-1
2021-01-26,710,655,625,645,107226500,-1
2021-01-27,665,630,610,660,72861500,-1
2021-01-28,625,605,590,610,45827900,-1
2021-01-29,620,615,565,610,31019900,-1
2021-02-01,630,620,605,610,27968800,-1
2021-02-02,630,610,600,630,10223700,-1
2021-02-03,625,605,605,610,9677600,-1
2021-02-04,635,620,605,605,23162900,-1
2021-02-05,630,620,615,620,9660700,-1
2021-02-08,630,620,615,625,5647900,-1
2021-02-09,665,650,620,620,38456600,-1
2021-02-10,675,670,635,655,17463700,-1
2021-02-11,690,660,655,675,23655300,-1
2021-02-15,680,655,645,680,5115200,-1
2021-02-16,665,650,645,650,5467300,-1
2021-02-17,655,620,615,640,8824100,-1
2021-02-18,635,635,605,620,7509100,-1
2021-02-19,640,625,615,635,5018800,-1
2021-02-22,635,615,615,625,10232600,-1
2021-02-23,625,615,610,615,10974000,-1
2021-02-24,625,605,605,615,10313300,-1
2021-02-25,625,615,605,605,9314500,-1
2021-02-26,620,615,600,615,14304600,-1
2021-03-01,620,605,600,615,14958600,-1
2021-03-02,615,610,600,610,5851100,-1
2021-03-03,615,605,600,610,6618000,-1
2021-03-04,605,605,575,605,13948100,-1
2021-03-05,645,615,585,595,43886300,-1
2021-03-08,630,600,600,625,10846600,-1
2021-03-09,610,595,585,605,13414300,-1
2021-03-10,680,660,595,595,96887200,-1
2021-03-12,815,750,660,665,177128000,-1
2021-03-15,790,750,740,760,68359000,-1
2021-03-16,760,750,720,750,28305100,-1
2021-03-17,835,815,750,750,80044900,-1
2021-03-18,870,805,785,815,84932500,-1
2021-03-19,845,830,785,810,31988900,-1
2021-03-22,840,805,795,830,21329700,-1
2021-03-23,820,790,770,805,28201500,-1
2021-03-24,805,760,740,780,33101900,-1
2021-03-25,780,750,730,760,35875500,-1
2021-03-26,770,750,735,760,14509100,-1
2021-03-29,810,770,755,760,44637600,-1
2021-03-30,795,755,750,770,18836400,-1
2021-03-31,770,740,710,765,31064100,-1
2021-04-01,755,750,735,740,11839400,-1
2021-04-05,795,780,745,745,28353600,-1
2021-04-06,845,830,785,800,71603500,-1
2021-04-07,840,820,810,835,16941200,-1
2021-04-08,835,825,810,825,12357300,-1
2021-04-09,835,820,800,825,12369800,-1
2021-04-12,825,800,790,820,16909900,-1
2021-04-13,830,810,770,800,35650700,-1
2021-04-14,850,835,810,815,37775100,-1
2021-04-15,900,850,835,855,84528900,-1
2021-04-16,870,845,835,855,24754400,-1
2021-04-19,855,810,810,850,25665600,-1
2021-04-20,840,830,795,810,28496100,-1
2021-04-21,840,795,790,830,46861300,-1
2021-04-22,800,755,750,800,42793800,-1
2021-04-23,785,765,745,760,24547400,-1
2021-04-26,800,800,765,770,33029200,-1
2021-04-27,820,820,790,805,30056900,-1
2021-04-28,850,810,810,830,44247300,-1
2021-04-29,820,805,785,810,20289000,-1
2021-04-30,830,800,800,825,54448800,-1
2021-05-03,805,780,770,800,24465800,-1
2021-05-04,795,780,765,780,26608000,-1
2021-05-05,805,770,770,780,34858500,-1
2021-05-06,785,765,755,775,21692500,-1
2021-05-07,810,790,765,765,59643700,-1
2021-05-10,805,790,780,800,19090800,-1
2021-05-11,785,785,765,785,11139400,-1
2021-05-17,800,760,760,795,10982100,-1
2021-05-18,775,775,745,760,11039100,-1
2021-05-19,780,780,755,775,11477500,-1
2021-05-20,810,775,770,780,23729200,-1
2021-05-21,785,775,760,780,17851600,-1
2021-05-24,780,765,760,775,7918300,-1
2021-05-25,780,775,765,770,5532500,-1
2021-05-27,810,795,775,780,19826000,-1
2021-05-28,805,780,775,795,11895100,-1
2021-05-31,825,810,760,785,72926600,-1
2021-06-02,840,805,805,820,51958100,-1
2021-06-03,815,790,780,805,25005600,-1
2021-06-04,795,775,775,790,11495200,-1
2021-06-07,780,760,760,775,13267400,-1
2021-06-08,765,755,745,760,21050000,-1
2021-06-09,780,775,755,755,18798800,-1
2021-06-10,785,765,760,775,7013800,-1
2021-06-11,770,755,750,765,8441000,-1
2021-06-14,765,750,750,765,4800300,-1
2021-06-15,775,760,720,750,59693200,-1
2021-06-16,785,765,760,760,35302200,-1
2021-06-17,805,795,760,765,36058300,-1
2021-06-18,810,765,755,800,29513300,-1
2021-06-21,780,780,720,765,26562600,-1
2021-06-22,790,755,755,790,16235800,-1
2021-06-23,785,780,755,755,24819100,-1
2021-06-24,785,770,765,780,12436400,-1
2021-06-25,790,755,755,790,9068100,-1
2021-06-28,765,750,740,760,8710900,-1
2021-06-29,775,740,735,750,25734200,-1
2021-06-30,755,740,735,740,23378300,-1
2021-07-01,775,770,740,745,20529200,-1
2021-07-02,775,740,735,755,15300800,-1
2021-07-05,755,745,735,740,14506300,-1
2021-07-06,795,785,740,750,37595400,-1
2021-07-07,810,770,770,785,40960300,-1
2021-07-08,780,745,745,775,17453700,-1
2021-07-09,750,735,730,745,14958400,-1
2021-07-12,745,730,730,740,8473500,-1
2021-07-13,745,730,725,730,12183000,-1
2021-07-14,750,735,725,735,15959800,-1
2021-07-15,740,725,720,740,10617900,-1
2021-07-16,735,720,720,730,5743500,-1
2021-07-19,725,695,690,720,18847000,-1
2021-07-21,710,690,690,700,10709700,-1
2021-07-22,700,675,675,695,8247600,-1
2021-07-23,730,720,675,675,26739300,-1
2021-07-26,760,755,715,720,21179200,-1
2021-07-27,765,750,730,760,16050600,-1
2021-07-28,785,770,750,755,47433500,-1
2021-07-29,815,810,765,765,88010500,-1
2021-07-30,820,795,785,815,26210600,-1
2021-08-02,810,785,785,810,19426100,-1
2021-08-03,795,770,765,785,12873100,-1
2021-08-04,790,765,755,770,16902600,-1
2021-08-05,785,785,745,775,19130700,-1
2021-08-06,925,830,780,795,198852400,-1
2021-08-09,845,785,775,835,59795700,-1
2021-08-10,795,785,750,785,20101300,-1
2021-08-12,790,760,755,770,14843400,-1
2021-08-13,780,750,745,770,31689500,-1
2021-08-16,805,760,745,755,79783900,-1
2021-08-18,780,755,755,760,10029200,-1
2021-08-19,765,755,730,755,20144500,-1
2021-08-20,765,745,745,750,4737500,-1
2021-08-23,750,735,725,740,9596000,-1
2021-08-24,750,745,730,735,4989900,-1
2021-08-25,750,735,730,740,6159700,-1
2021-08-26,740,730,725,735,2455700,-1
2021-08-27,740,735,720,730,6411100,-1
2021-08-30,785,770,730,750,75379400,-1
2021-08-31,780,760,750,770,15666800,-1
2021-09-01,775,760,760,765,9004300,-1
2021-09-02,765,755,750,755,8109200,-1
2021-09-03,785,750,730,775,13700200,-1
2021-09-06,755,745,735,745,6774100,-1
2021-09-07,750,730,730,750,8877700,-1
2021-09-08,745,730,725,735,7627000,-1
2021-09-09,740,720,720,730,6215800,-1
2021-09-10,765,745,710,725,24187400,-1
2021-09-13,755,740,730,745,10131500,-1
2021-09-14,745,730,730,740,6597400,-1
2021-09-15,745,735,730,730,7513500,-1
2021-09-16,740,735,730,735,4440000,-1
2021-09-17,745,730,725,735,5624900,-1
2021-09-20,740,735,705,730,18060300,-1
2021-09-21,740,725,715,735,7860500,-1
2021-09-22,735,720,705,730,4771300,-1
2021-09-23,735,730,720,725,3393400,-1
2021-09-24,735,730,725,725,3768300,-1
2021-09-27,735,715,715,725,3402400,-1
2021-09-28,720,705,705,715,3811500,-1
2021-09-29,720,685,680,705,17111500,-1
2021-09-30,695,685,680,685,24996600,1409
