epoch,2021_12_04__15_09_51_lr_0.0001_epoch_100000_metric_sortino_window_180
0,0.01933429017663002
1,-0.2690065801143646
2,-0.05838385596871376
3,0.1600675731897354
4,0.030318543314933777
5,-0.0481562502682209
6,-0.16130833327770233
7,-0.030121637508273125
8,-0.15398268401622772
9,-0.1995488703250885
10,-0.23050226271152496
11,0.05420796573162079
12,0.06914937496185303
13,0.026259813457727432
14,0.07910290360450745
15,0.035651493817567825
16,-0.02849801443517208
17,-0.08740628510713577
18,-0.08782918751239777
19,0.1788528859615326
20,-0.15279147028923035
21,-0.11087840050458908
22,-0.06415750831365585
23,0.01363416388630867
24,0.02973794937133789
25,-0.03420745208859444
26,-0.10986609011888504
27,-0.16047890484333038
28,0.11320808529853821
29,0.03310544416308403
30,0.05226123332977295
31,0.21710889041423798
32,0.05287026986479759
33,-0.2187144160270691
34,-0.08536960929632187
35,0.0012468969216570258
36,0.12343315035104752
37,-0.06987548619508743
38,0.14518901705741882
39,-0.1452174037694931
40,-0.1289214789867401
41,0.09327671676874161
42,-0.009018453769385815
43,0.06450866907835007
44,0.12291067093610764
45,-0.10300803929567337
46,-0.1402723640203476
47,0.002121675992384553
48,0.15881013870239258
49,-0.022014379501342773
50,-0.15801003575325012
51,-0.03082112781703472
52,-0.10167310386896133
53,0.10023167729377747
54,-0.15069754421710968
55,-0.0016510362038388848
56,0.0031062376219779253
57,-0.02445741929113865
58,0.1728440523147583
59,-0.1541755646467209
60,-0.13437938690185547
61,0.07490850985050201
62,0.12875813245773315
63,-0.08357853442430496
64,-0.11962337791919708
65,-0.1360737532377243
66,0.015007022768259048
67,0.043306440114974976
68,0.11534442752599716
69,-0.12196666747331619
70,-0.11289189010858536
71,-0.07720116525888443
72,-0.04596073552966118
73,0.026295064017176628
74,-0.007868745364248753
75,-0.02159837633371353
76,-0.00039604195626452565
77,-0.008570978417992592
78,0.027742158621549606
79,-0.08336461335420609
80,-0.1475614756345749
81,-0.0009304629638791084
82,-0.17305833101272583
83,-0.10170366615056992
84,0.1141076534986496
85,-0.019670000299811363
86,-0.13781793415546417
87,-0.16129747033119202
88,0.10637004673480988
89,0.09470397979021072
90,-0.1340586543083191
91,0.10172800719738007
92,-0.147790789604187
93,-0.0161429513245821
94,0.06560861319303513
95,-0.003594947513192892
96,-0.18079501390457153
97,0.11801253259181976
98,-0.1509457379579544
99,0.06045234575867653
100,-0.09334292262792587
101,-0.11761477589607239
102,-0.09896088391542435
103,0.004723664373159409
104,0.19310985505580902
105,0.044074464589357376
106,0.05599815398454666
107,0.06486409902572632
108,-0.12934111058712006
109,0.00028194018523208797
110,-0.008870845660567284
111,0.06690917164087296
112,-0.017956241965293884
113,-0.01718927174806595
114,0.011209577322006226
115,-0.15960508584976196
116,-0.004248494282364845
117,-0.0416107103228569
118,0.04566783085465431
119,-0.14213833212852478
120,0.09115356206893921
121,-0.17304611206054688
122,-0.16670355200767517
123,0.12217464298009872
124,0.20145097374916077
125,-0.13728709518909454
126,0.06915540248155594
127,-0.13997769355773926
128,0.06801757961511612
129,0.05197020620107651
130,-0.22673450410366058
131,0.09801821410655975
132,0.0014176788972690701
133,0.06811151653528214
134,0.030061740428209305
135,0.1005592942237854
136,-0.07297426462173462
137,-0.042699508368968964
138,0.07102112472057343
139,0.08192075043916702
140,-0.030428370460867882
141,-0.1070745587348938
142,-0.007015366572886705
143,-0.09905151277780533
144,-0.18363457918167114
145,-0.014547008089721203
146,-0.07761576771736145
147,-0.11024968326091766
148,-0.17081373929977417
149,0.01015523262321949
150,0.07101237773895264
151,-0.13494648039340973
152,0.039280008524656296
153,0.07230321317911148
154,-0.2576260566711426
155,0.024226197972893715
156,0.16124200820922852
157,-0.1648433655500412
158,0.08383817225694656
159,-0.020818345248699188
160,-0.12231162190437317
161,0.09992072731256485
162,-0.007406590972095728
163,-0.09477157890796661
164,-0.14268290996551514
165,0.0375087670981884
166,-0.020948369055986404
167,0.019197678193449974
168,-0.05214625224471092
169,0.05404018238186836
170,-0.013004391454160213
171,-0.0012385289883241057
172,0.14988552033901215
173,-0.07510049641132355
