epoch,2021_12_04__15_09_51_lr_0.0001_epoch_100000_metric_sortino_window_61
0,0.06064008176326752
1,-0.3364681303501129
2,-0.004263206385076046
3,-0.008287371136248112
4,0.1553741693496704
5,0.2099469155073166
6,-0.05729835480451584
7,-0.030750419944524765
8,-0.121127650141716
9,0.4472199082374573
10,-0.18290790915489197
11,-0.10013734549283981
12,-0.3190888464450836
13,0.20597591996192932
14,0.14830949902534485
15,0.033964674919843674
16,-0.42868107557296753
17,-0.14452633261680603
18,-0.26492881774902344
19,0.06628164649009705
20,-0.027511347085237503
21,0.07634194940328598
22,-0.260579377412796
23,0.07869871705770493
24,-0.28960946202278137
25,0.05589878186583519
26,-0.17937596142292023
27,-0.3283006250858307
28,0.004175199661403894
29,-0.0704476460814476
30,-0.0705658495426178
31,0.0445542149245739
32,-0.16892990469932556
33,0.3134446144104004
34,-0.18281349539756775
35,-0.3896101713180542
36,-0.3382193446159363
37,-0.20566044747829437
38,-0.2435920238494873
39,0.014399772509932518
40,0.04732421040534973
41,-0.18305476009845734
42,-0.17766402661800385
43,-0.059023816138505936
44,0.2901650667190552
45,0.17162518203258514
46,-0.24496470391750336
47,-0.3204393684864044
48,0.19745706021785736
49,-0.18951940536499023
50,-0.31677359342575073
51,0.02020351216197014
52,-0.3142048120498657
53,-0.27577564120292664
54,0.2727881371974945
55,0.006002774462103844
56,-0.15150435268878937
57,-0.13479188084602356
58,-0.15463986992835999
59,-0.10158605873584747
60,-0.29393577575683594
61,0.15147460997104645
62,0.3113822042942047
63,0.11813028156757355
64,0.007570009212940931
65,-0.091275155544281
66,-0.3663809597492218
67,-0.07151197642087936
68,0.06812843680381775
69,0.14851920306682587
70,-0.34678635001182556
71,0.10956467688083649
72,-0.22064346075057983
73,0.02516406960785389
74,0.019129769876599312
75,0.0034371998626738787
76,0.12941400706768036
77,0.0623924657702446
78,0.058072302490472794
79,-0.2616044878959656
80,-0.15026043355464935
81,-0.4280351400375366
82,-0.2754248082637787
83,-0.2427699863910675
84,-0.2362467646598816
85,-0.09048324078321457
86,-0.08328896015882492
87,-0.03847305476665497
88,0.17279385030269623
89,-0.2225961536169052
90,0.35932356119155884
91,0.11388333141803741
92,0.21158945560455322
93,0.3514593541622162
94,-0.051308367401361465
95,-0.0935937762260437
96,-0.007561707869172096
97,-0.11096719652414322
98,0.6441393494606018
99,0.164844810962677
100,0.04642961546778679
101,-0.12526310980319977
102,-0.054520055651664734
103,0.14036749303340912
104,-0.06551562994718552
105,-0.05153099447488785
106,0.05370311066508293
107,0.25965824723243713
108,0.011290519498288631
109,-0.04967261850833893
110,-0.12354075908660889
111,0.03426617756485939
112,0.19958338141441345
113,0.05839856341481209
114,0.010544022545218468
115,-0.0771353617310524
116,0.009379399940371513
117,0.11897789686918259
118,0.02114221639931202
119,-0.0883646085858345
120,0.16347242891788483
121,-0.2045116126537323
122,-0.17728284001350403
123,0.018433190882205963
124,0.1506662666797638
125,-0.27204573154449463
126,-0.18999537825584412
127,-0.2854483127593994
128,-0.04605706036090851
129,-0.18588785827159882
130,0.29384806752204895
131,0.2779829502105713
132,0.4923440217971802
133,-0.16031506657600403
134,0.06097567826509476
135,-0.13537326455116272
136,0.22365789115428925
137,-0.4867192506790161
138,0.1018533930182457
139,-0.03316396474838257
140,-0.07457569241523743
141,-0.1928788125514984
142,-0.1403696984052658
143,0.13792093098163605
144,-0.13161757588386536
145,-0.27389001846313477
146,-0.33711564540863037
147,0.08300286531448364
148,-0.06740536540746689
149,0.27989691495895386
150,-0.10932354629039764
151,0.34472212195396423
152,-0.3746799826622009
153,-0.18529687821865082
154,-0.28414711356163025
155,-0.16752903163433075
156,0.00381161505356431
157,-0.08263315260410309
158,-0.10859134048223495
159,-0.38491547107696533
160,-0.1493416279554367
161,0.038396164774894714
162,-0.23510600626468658
163,-0.019712449982762337
164,0.0625351220369339
165,-0.033462557941675186
166,0.08636224269866943
167,-0.18382711708545685
168,0.10753121227025986
169,0.24680647253990173
170,0.0314473956823349
171,0.39255332946777344
172,-0.021230680868029594
173,0.27452215552330017
174,0.07033020257949829
175,-0.1111055463552475
176,0.24981558322906494
177,0.2708897888660431
178,0.23049761354923248
179,0.20261459052562714
180,0.15491127967834473
181,-0.4079156517982483
182,-0.2106187492609024
183,-0.23482944071292877
184,-0.08543888479471207
185,-0.2147379368543625
186,-0.3428225517272949
187,-0.1704130470752716
188,-0.20336945354938507
189,0.021520037204027176
190,-0.027035633102059364
191,0.26021113991737366
192,-0.2776603400707245
193,-0.10021622478961945
194,-0.18553407490253448
195,0.0498223751783371
196,0.058880358934402466
197,-0.11762169003486633
198,0.5112242698669434
199,0.3163936734199524
200,-0.1985950618982315
201,-0.20810529589653015
202,-0.06994642317295074
203,-0.2659887671470642
204,0.0495111308991909
205,-0.30495911836624146
206,-0.06303779035806656
207,0.009756423532962799
208,0.10844287276268005
209,0.2161257117986679
210,-0.1116928830742836
211,-0.16926653683185577
212,0.09804555028676987
213,-0.3090837597846985
214,-0.07295152544975281
215,0.3443504571914673
216,-0.19346880912780762
217,-0.12316127121448517
218,0.07302047312259674
219,0.13927839696407318
220,0.004600892774760723
221,0.14357376098632812
222,0.18458423018455505
223,0.20724938809871674
224,0.13306482136249542
225,0.10317078977823257
226,-0.0700097531080246
227,0.07468431442975998
228,-0.14422614872455597
229,-0.000562627159524709
230,-0.19171008467674255
231,-0.3246924579143524
232,-0.0663563683629036
233,-0.060447681695222855
234,-0.28711339831352234
235,0.17596597969532013
236,-0.07079382240772247
237,-0.10107318311929703
238,-0.3242727220058441
239,0.17871202528476715
240,-0.1850191354751587
241,0.25263309478759766
242,-0.13553613424301147
243,-0.07408330589532852
244,0.27072155475616455
245,-0.25270751118659973
246,-0.35100239515304565
247,0.11517659574747086
248,-0.20887599885463715
249,-0.03639940917491913
250,0.2915184795856476
251,0.4692298173904419
252,-0.32228055596351624
253,-0.2880789339542389
254,0.21931558847427368
255,-0.049140796065330505
256,0.027506481856107712
257,-0.28965720534324646
258,-0.1104612648487091
259,0.03763803094625473
260,0.28398680686950684
261,0.21880123019218445
262,-0.023548254743218422
263,-0.29213470220565796
264,-0.07295744121074677
265,-0.3342735469341278
266,-0.31435900926589966
267,0.12118399888277054
268,-0.03509153425693512
269,-0.029401907697319984
270,-0.3120148479938507
271,-0.28937020897865295
