epoch,2021_11_18__13_05_13_daily_lr_0.001_epoch_10000_metric_sharpe
0,0.10863883793354034
1,0.01593460515141487
2,0.07994170486927032
3,-0.04275699704885483
4,-0.06724362820386887
5,0.1139141246676445
6,0.09872449189424515
7,0.09171596169471741
8,-0.03718677908182144
9,0.14594095945358276
10,0.10471399128437042
11,0.012959985062479973
12,0.13764044642448425
13,0.05095475912094116
14,0.02307509444653988
15,0.07740414887666702
16,-0.0036381876561790705
17,0.14327257871627808
18,0.029527727514505386
19,0.0340128093957901
20,0.07820236682891846
21,0.024952376261353493
22,0.08831733465194702
23,0.08281739056110382
24,-0.0720401182770729
25,0.03202834725379944
26,0.17690259218215942
27,0.06649579107761383
28,-0.05049283429980278
29,0.09449953585863113
30,0.056302111595869064
31,0.11984732002019882
32,0.04646541550755501
33,-0.034550342708826065
34,0.05862393230199814
35,0.05164921656250954
36,-0.07423501461744308
37,0.04893353953957558
38,0.13652008771896362
39,0.08984070271253586
40,-0.06701511889696121
41,0.06290242820978165
42,0.025406667962670326
43,0.09205389022827148
44,-0.0317910872399807
45,-0.02447749301791191
46,0.021887999027967453
47,-0.041570521891117096
48,0.11257763206958771
49,0.14790578186511993
50,0.11473795026540756
51,0.02521537058055401
52,0.005496947560459375
53,-0.016465401276946068
54,-0.10813536494970322
55,0.16598418354988098
56,0.08805633336305618
57,0.026217145845294
58,0.08085055649280548
59,0.13784660398960114
60,0.09183119982481003
61,0.024299966171383858
62,0.10767201334238052
63,0.14364980161190033
64,0.02128048986196518
65,0.023020515218377113
66,0.1598898470401764
67,-0.023869890719652176
68,0.018268005922436714
69,0.06816980242729187
70,0.06840424984693527
71,0.15056657791137695
72,0.1355428695678711
73,0.12410852313041687
74,0.1469765305519104
75,0.015589416958391666
76,0.05927136540412903
77,0.06867539137601852
78,-0.015905695036053658
79,0.033090900629758835
80,0.04954329878091812
81,0.08133047819137573
82,0.0366872139275074
83,-0.01419887039810419
84,0.10666976124048233
85,-0.05943891778588295
86,-7.072443986544386e-05
87,0.07360053062438965
88,0.049816492944955826
89,0.00754190981388092
90,0.028271762654185295
91,0.0368354506790638
92,0.14836378395557404
93,0.06740611046552658
94,0.12593598663806915
95,0.11925278604030609
96,0.034812938421964645
97,0.0960516631603241
98,0.05464688688516617
99,0.03775445744395256
100,0.050966471433639526
101,0.06591308861970901
102,0.041110068559646606
103,0.12968261539936066
104,0.1755993515253067
105,0.16798242926597595
106,0.15123026072978973
107,-0.07865554839372635
108,-0.00410785898566246
109,0.13234783709049225
110,0.002480959054082632
111,0.04059777408838272
