epoch,2021_12_04__15_09_51_lr_0.0001_epoch_100000_metric_return_window_8
0,0.001563884667120874
1,0.0004990153829567134
2,-0.0013570974115282297
3,-0.0008188613574020565
4,-0.010276434011757374
5,0.001037047477439046
6,0.0012342447880655527
7,8.60109651057428e-07
8,-0.0007106810808181763
9,-0.000853103119879961
10,0.0037374927196651697
11,4.754804103868082e-05
12,0.0007991357706487179
13,-0.00021933850075583905
14,0.001246136031113565
15,0.004157782532274723
16,0.002686764346435666
17,-0.0023290941026061773
18,-0.0021479541901499033
19,-0.004473820794373751
20,0.0006553524290211499
21,-0.003275978146120906
22,0.0020748930983245373
23,0.0004732318047899753
24,0.0004276497638784349
25,0.0009909599320963025
26,0.001274250214919448
27,0.004360912833362818
28,0.0006554040010087192
29,-0.0006179790943861008
30,-0.0007523598033003509
31,-3.664176256279461e-05
32,0.0014934471109881997
33,0.005427576135843992
34,0.0014048210578039289
35,-0.0015491677913814783
36,-0.0005300496122799814
37,-0.0006778074312023818
38,-0.0013827437069267035
39,0.001224020728841424
40,0.0028816512785851955
41,-0.0013771913945674896
42,-0.0011454029008746147
43,-0.0024255593307316303
44,0.0015737020876258612
45,-0.0002147881459677592
46,0.001039922353811562
47,-0.005650277715176344
48,-0.0006129076355136931
49,0.0011073548812419176
50,0.0028504603542387486
51,-5.502526619238779e-05
52,0.0012928603682667017
53,0.007497429382055998
54,0.0018663926748558879
55,-2.8581623610079987e-06
56,0.00045164901530370116
57,0.0019902463536709547
58,-4.58491085737478e-05
59,0.0015639321645721793
60,-0.0009322432451881468
61,-0.0020264217164367437
62,0.0009113313280977309
63,0.0017575565725564957
64,0.000544742972124368
65,0.002134492853656411
66,0.0015329833840951324
67,0.002597797429189086
68,-0.0021515425760298967
69,0.00034804403549060225
70,-0.001084671588614583
71,0.0026348400861024857
72,-0.0017464300617575645
73,-0.0006231848965398967
74,0.0009450542856939137
75,-0.0002375871263211593
76,-0.00224576098844409
77,0.003034258494153619
78,-0.0030139009468257427
79,-0.001973294885829091
80,0.0012224309612065554
81,-0.0018602703930810094
82,-0.0029964104760438204
83,-0.0009752586483955383
84,0.00288627902045846
85,0.001403093570843339
86,9.133453568210825e-05
87,0.002521833172068
88,-0.00030324794352054596
89,0.00012879226414952427
90,-0.0007555653573945165
91,-0.0006905054906383157
92,0.0011159118730574846
93,-0.000967970525380224
94,-0.0008925074362196028
95,-0.0004168888262938708
96,0.0019976606126874685
97,5.506751040229574e-05
98,0.0007399055757559836
99,-0.0022899345494806767
100,0.0004329141229391098
101,-0.004493843298405409
102,0.003601957345381379
103,-0.005776701960712671
104,0.00016800992307253182
105,0.002094267401844263
106,-0.0013885084772482514
107,-0.0003472166135907173
108,0.0010803567711263895
109,0.001074731582775712
110,0.0003678052162285894
111,0.0035164658911526203
112,0.00022162683308124542
113,0.0002796319895423949
114,-0.0017185595352202654
115,0.003248975146561861
116,0.002100259531289339
117,0.004948866553604603
118,0.0002306079404661432
119,0.0013540167128667235
120,-0.0028033663984388113
