date,2021_11_03__10_27_11_lr_0.0001_epoch_50000
2018-05-18,1.4799883353390189
2018-05-25,1.4869905592375734
2018-06-01,1.4956579461363941
2018-06-08,1.5346398389374938
2018-06-15,1.5352802862452888
2018-06-22,1.522727519012514
2018-06-29,1.4797321564159012
2018-07-06,1.4978461411046924
2018-07-13,1.5371589316814862
2018-07-20,1.5505229321708007
2018-07-27,1.5602577312492791
2018-08-03,1.5301994042701175
2018-08-10,1.5658509710706854
2018-08-17,1.5593611050183667
2018-08-24,1.5686689392249815
2018-08-31,1.609486780975093
2018-09-07,1.5855874222725563
2018-09-14,1.5903026159195102
2018-09-21,1.5911568824716735
2018-09-28,1.5868105335099507
2018-10-05,1.5859580809435794
2018-10-12,1.5306673583686317
2018-10-19,1.5225569481949244
2018-10-26,1.4911506790116331
2018-11-02,1.4787693613528359
