date,2021_11_04__22_20_58_daily_lr_1e-06_epoch_50000,2021_11_04__22_20_58_daily_lr_1e-05_epoch_50000,2021_11_04__22_20_58_daily_lr_0.0001_epoch_50000,2021_11_04__22_20_58_daily_lr_0.001_epoch_50000,2021_11_04__22_20_58_daily_lr_0.01_epoch_50000
2015-01-05,0.9899017660079739,0.9939970572728963,0.9850143660204813,0.9847346740974073,0.9819403203037532
2015-01-06,0.9852959655746354,0.991238090855647,0.9734055943996712,0.9728616428398352,0.9726914277369422
2015-01-07,0.9932811939692927,0.9965628747616164,0.981599235189327,0.9811000726920281,0.9848123448376578
2015-01-08,1.0054738696430308,1.0066428457753132,1.0004717981241869,1.0026653743639449,1.0022878839507376
2015-01-09,1.0035387714291946,1.0069554486822125,1.000981959639873,0.9995153864792828,0.9942559509321911
2015-01-12,0.9975328913924623,1.0005682133033718,0.9922777158804214,0.9878846619820695,0.9864674098232976
2015-01-13,0.9960301264201499,0.9999192529757892,0.9916153080979295,0.9871577417009937,0.9836927420532544
2015-01-14,0.993022790384124,0.9974421096230933,0.9872904063154283,0.9815846862127455,0.9777539794577232
2015-01-15,0.9877391310017648,0.9920043285197704,0.9770002954844018,0.9689847346740977,0.9687966703986763
2015-01-16,0.9944185307211928,0.9960144399989794,0.9828570400482137,0.9784346983280836,0.9815022148663781
2015-01-20,1.0009352970362553,1.0051925773215444,0.9920259279551549,0.9866731281802764,0.983571046098428
2015-01-21,1.0012721747968871,1.0042219206121024,0.9923825679327858,0.9883692755027867,0.988560580246313
2015-01-22,1.0124673621407274,1.016110942069998,1.0052075687775717,1.0046038284468137,1.0032614515893494
2015-01-23,1.0133927632596142,1.0184017557547873,1.0057823176023748,1.0043615216864552,0.9977607944311934
2015-01-26,1.0123409154898961,1.01476760154371,1.0017040738903962,1.0002423067603587,1.0000973567638614
2015-01-27,0.9975323585220245,0.9938337406334218,0.9774727681749392,0.9714078022776838,0.986905515260673
2015-01-28,0.9953128836410681,0.9966827509936734,0.9790259216266471,0.9697116549551738,0.9742491359587211
2015-01-29,1.0010950652417843,1.0016399421902484,0.9826336844747231,0.9789193118488009,0.9832556101835177
2015-01-30,0.9956673552393088,0.997086495965616,0.9877311735372997,0.9914751222462,0.9708903276055108
2015-02-02,1.0032394622455427,1.0038999625113052,0.9948063887742749,1.0016632124747944,0.982913887942365
2015-02-03,1.0080674025124154,1.008836335241486,0.9971088880889756,1.0097768730020624,0.9971279754660957
2015-02-04,1.0075164620159034,1.0104929231707844,0.9989732253990147,1.0115027315135467,0.9933310616755102
2015-02-05,1.012147638133945,1.0161026630508618,1.0030254421204545,1.0168787047399634,1.0033588083532106
2015-02-06,1.0052344604453078,1.0102387473087235,0.9962306660484064,0.9989679139075459,1.0005841405831672
2015-02-09,1.0024622816402917,1.0086058517789254,0.9947314983657596,0.9973660262473569,0.9961057294455535
2015-02-10,1.0097752997876153,1.0191884676023493,1.005037986001001,0.9894504284633393,1.006717616706421
2015-02-11,1.011760392093849,1.0225984561618235,1.008217425848076,0.9912813263383142,1.007301757289588
2015-02-12,1.0193378293979893,1.0316993690403438,1.0091402368435094,0.9880012111376567,1.0169887552937742
2015-02-13,1.0202346781809137,1.0324278865370804,1.0016678758038418,0.9778557385402734,1.0211750961398045
2015-02-17,1.0167377242961135,1.027515986708592,0.9899939490920152,0.9631333610117399,1.0227814827435138
2015-02-18,1.0187219828468537,1.0302029736554115,0.9935568612104976,0.9688544921756778,1.022878839507375
2015-02-19,1.0177935823678388,1.0295382674471185,0.9926863854036758,0.9624468252720673,1.0221486637784163
2015-02-20,1.0227610087128962,1.0337740124244124,0.9971167056268034,0.96526924997961,1.0282772720634767
2015-02-23,1.0261329336446734,1.040327639830827,1.0018800220469015,0.9763301035632233,1.028131236917685
2015-02-24,1.0319408314314509,1.0493465714858305,1.007044902156661,0.9891454373704442,1.031056807671713
2015-02-25,1.03048188794003,1.0502871590592548,1.0051092398109223,0.9883048435425307,1.0301805967969626
2015-02-26,1.028526713479973,1.0434409600406909,1.0089711713120986,0.974803642958764,1.028963637248698
2015-02-27,1.02824996291462,1.047104571688324,1.007563345534926,0.9815705616704572,1.0254587937496962
2015-03-02,1.0277078724704705,1.0377129198957067,1.0102326324751667,0.9614145276205037,1.0319330185464637
2015-03-03,1.0226717565959083,1.033082584673958,1.0049845692132862,0.9574689142148927,1.027697999318503
2015-03-04,1.0196994470927996,1.0315068570956658,1.0013336980713612,0.9577718847065927,1.0233661101105
2015-03-05,1.0193542039188899,1.03054593439324,1.0001605851381252,0.9565599946277291,1.0244852261110844
2015-03-06,1.0034855520552461,1.0150870067811337,0.9870946205775402,0.9447478604904265,1.0100764250596312
2015-03-09,1.0091151065723036,1.0205707795247339,0.9917964028955895,0.9492052695986616,1.0142627659056613
2015-03-10,0.9987223864494037,1.0061067518187998,0.9723220230077438,0.9298155399778388,0.9978094728131237
2015-03-11,0.9973139164370386,1.0036765569324118,0.9660844235271443,0.9237980376817218,0.9954729104804557
2015-03-12,1.0046792288042905,1.0087083281358489,0.9723491277727128,0.9298155399778388,1.0081292897824077
2015-03-13,0.999496414475767,1.0038229325706942,0.9670042556083435,0.9246895195033685,1.001933505330283
2015-03-16,1.0114135122624535,1.0151794250285735,0.9783980620808614,0.9356101718185443,1.0153336903081345
2015-03-17,1.0122984028063138,1.0176243770085347,0.9791018950251765,0.9358330422739561,1.0123156306284382
2015-03-18,1.0267921485702967,1.0332706843979327,0.9930616603139286,0.9485366586802237,1.0244852261110844
