date,2021_11_05__15_42_40_daily_actor_lr_0.0001_critic_lr_0.001_epoch_50000
2015-01-05,1.015708451146717
2015-01-06,1.0340087967326421
2015-01-07,1.0319666980835687
2015-01-08,1.0183003455859252
2015-01-09,1.0294533459000943
2015-01-12,1.0353440150799453
2015-01-13,1.0353440150799444
2015-01-14,1.0431982406533016
2015-01-15,1.059613572101618
2015-01-16,1.0461043064121902
2015-01-20,1.0600062858267627
2015-01-21,1.0528669926767054
2015-01-22,1.0496081554555527
2015-01-23,1.0493567645285609
2015-01-26,1.045053009402629
2015-01-27,1.014926723521113
2015-01-28,1.031519111195509
2015-01-29,1.02473131270158
2015-01-30,1.0429075286698613
2015-02-02,1.0535954108059638
2015-02-03,1.0312942568530594
2015-02-04,1.0330581000169776
2015-02-05,1.0426672817192901
2015-02-06,1.0393671641594457
2015-02-09,1.037849839798429
2015-02-10,1.0531298380567469
2015-02-11,1.0552275376533913
2015-02-12,1.0517358266785655
2015-02-13,1.0409358834321374
2015-02-17,1.0252637853355768
2015-02-18,1.0313539788964972
2015-02-19,1.024532962108245
2015-02-20,1.0275374575982985
2015-02-23,1.0393118318160757
2015-02-24,1.0529538653925374
2015-02-25,1.0520590459988837
2015-02-26,1.050774637688026
2015-02-27,1.056961360157365
2015-03-02,1.0591792284052264
2015-03-03,1.0548344728133419
2015-03-04,1.054889139046087
2015-03-05,1.0535576286267423
2015-03-06,1.0405477138277635
2015-03-09,1.045457115638699
2015-03-10,1.0241012177611297
2015-03-11,1.0276362428341947
2015-03-12,1.0343301339214135
2015-03-13,1.0311565932697784
2015-03-16,1.0410845988415667
2015-03-17,1.049710123891677
2015-03-18,1.0699719704691208
2015-03-19,1.06451998765511
2015-03-20,1.070134716224763
2015-03-23,1.068832750179626
2015-03-24,1.0791671056629006
2015-03-25,1.070053343346942
2015-03-26,1.0533719033936244
2015-03-27,1.0664729367228154
2015-03-30,1.0611836996644464
2015-03-31,1.063462140243436
2015-04-01,1.0751798346496686
2015-04-02,1.0637876317547201
2015-04-06,1.0578474116737828
2015-04-07,1.0667170553562784
2015-04-08,1.0670425468675624
2015-04-09,1.0532091576379825
2015-04-10,1.0547552423165827
2015-04-13,1.0562199541173618
2015-04-14,1.0637062588768993
2015-04-15,1.0628111572208678
2015-04-16,1.0575219201624988
2015-04-17,1.0453567614413275
2015-04-20,1.0361318576150653
2015-04-21,1.0314398797503568
2015-04-22,1.0156939201365889
2015-04-23,1.0200677978070802
2015-04-24,1.0264298016914308
2015-04-27,1.0264298016908546
2015-04-28,1.0122743430481824
2015-04-29,0.9998684354737056
2015-04-30,1.001617986541901
2015-05-01,0.986110602073805
2015-05-04,0.9870257859176657
2015-05-05,0.9716964563728153
2015-05-06,0.9634598016920004
2015-05-07,0.9705524765560354
2015-05-08,0.9845090303207497
2015-05-11,0.9794755191269183
2015-05-12,0.9742132119697309
2015-05-13,0.9783315393101384
2015-05-14,0.9941184607817006
2015-05-15,0.990915317294717
2015-05-18,0.9957200325251925
2015-05-19,0.9932032769282767
2015-05-20,0.9938896648183445
2015-05-21,0.998236788122108
2015-05-22,0.9975504002320401
2015-05-26,0.9831362545406139
2015-05-27,1.0016687275724476
2015-05-28,0.9996095639022429
2015-05-29,0.9922880930748518
2015-06-01,0.995033644635121
2015-06-02,0.9929744809648052
2015-06-03,0.9950336243170187
2015-06-04,0.9858817879480599
2015-06-05,0.9826786445200543
2015-06-08,0.9716964384811759
2015-06-09,0.9694084788897422
2015-06-10,0.9628311772141473
2015-06-11,0.9632786934516244
2015-06-12,0.9547758850076845
2015-06-15,0.9489581740071618
2015-06-16,0.9552455008950833
2015-06-17,0.9478647512451004
2015-06-18,0.9432116699440242
2015-06-19,0.9553257264347571
2015-06-22,0.9631221765852578
2015-06-23,0.9573426178745034
2015-06-24,0.9655991301937388
2015-06-25,0.963322599221278
2015-06-26,0.9551856462688929
2015-06-29,0.9348433158518696
2015-06-30,0.9357474196389604
2015-07-01,0.9420761461485766
2015-07-02,0.945172400564218
2015-07-06,0.9626906821258447
2015-07-07,0.9717350042346867
2015-07-08,0.9801274833086573
2015-07-09,0.9762979253763157
2015-07-10,0.9918555044763989
2015-07-13,1.006934266518591
2015-07-14,1.0107638239866268
2015-07-15,1.0110031713283498
2015-07-16,1.0239279217640813
2015-07-17,1.0397238008088143
2015-07-20,1.0353449102732417
2015-07-21,1.028473870813093
2015-07-22,1.0348769555498287
2015-07-23,1.0477696534074274
2015-07-24,1.0503654984659674
2015-07-27,1.0409429562228827
2015-07-28,1.0503654984659676
2015-07-29,1.0573084243292865
2015-07-30,1.0592921174612877
2015-07-31,1.0558206545296205
2015-08-03,1.0501175368560285
2015-08-04,1.0439184959064651
2015-08-05,1.0540849230637201
2015-08-06,1.0436705342684542
2015-08-07,1.0444144191824014
2015-08-10,1.0607798872892473
2015-08-11,1.044910342458366
2015-08-12,1.0496216135800336
2015-08-13,1.0466460739242436
2015-08-14,1.0518532683218766
2015-08-17,1.057804347633457
2015-08-18,1.0523491915978416
2015-08-19,1.0454062657343308
2015-08-20,1.0198662170221306
2015-08-21,0.9809362398588741
2015-08-24,0.9422542243336001
2015-08-25,0.9348153751941244
2015-08-26,0.9819280864108043
2015-08-27,0.9824918112205209
2015-08-28,0.985390967384778
2015-08-31,0.9778209485114397
2015-09-01,0.9827334075675423
2015-09-02,0.9742793165615647
2015-09-03,0.9790307200726519
2015-09-04,0.9879698012545158
2015-09-08,0.9751962515161384
