date,2021_11_03__10_27_11_lr_0.01_epoch_50000
2015-01-09,0.9795124294463792
2015-01-16,0.9722108802690046
2015-01-23,0.98727032544734
2015-01-30,0.9688483247267926
2015-02-06,0.9811937072174853
2015-02-13,1.0065089467995678
2015-02-20,1.0287018133781674
2015-02-27,1.0359072895400505
2015-03-06,1.0320643689203792
2015-03-13,1.003818902365798
2015-03-20,1.0160201753332532
2015-03-27,1.0037708658580522
2015-04-03,0.9971178095352468
2015-04-10,1.0052119610904287
2015-04-17,1.0064128737840758
2015-04-24,1.0223129578479644
2015-05-01,1.0351867419238618
2015-05-08,1.0239942356190703
2015-05-15,1.0323525879668547
2015-05-22,1.0452744085504981
2015-05-29,1.0436531764140746
2015-06-05,1.0396061006364838
2015-06-12,1.0260117689443977
2015-06-19,1.0252912213282095
2015-06-26,1.025147111804972
2015-07-03,0.9978383571514353
2015-07-10,0.9913774468596136
2015-07-17,1.0220247388014891
2015-07-24,1.0312477482886993
2015-07-31,1.0197189864296867
2015-08-07,1.0143869340698932
2015-08-14,1.017797526119851
2015-08-21,0.9989191785757178
2015-08-28,0.9435330851447103
2015-09-04,0.9523718025699534
2015-09-11,0.9667347183859735
2015-09-18,0.9757175453344544
2015-09-25,0.9598174612705659
2015-10-02,0.9450222168848326
2015-10-09,0.9880148913174015
2015-10-16,1.0000720547616189
2015-10-23,1.01991113246067
2015-10-30,1.0506544974180376
2015-11-06,1.062375405308034
2015-11-13,1.0410471958688603
2015-11-20,1.0462831752131618
2015-11-27,1.0544613906568991
2015-12-04,1.058964813258076
2015-12-11,1.0505103878948
2015-12-18,1.0363876546175093
2015-12-25,1.032965053440615
2016-01-01,1.0405908490452742
2016-01-08,0.9922901405067851
2016-01-15,0.9642368199831871
2016-01-22,0.949441575597454
2016-01-29,0.9650534406148673
2016-02-05,0.974084304071094
2016-02-12,0.9343581121652458
2016-02-19,0.9730395100276212
2016-02-26,0.9859012849765822
2016-03-04,1.009727392818542
2016-03-11,1.015539810255794
2016-03-18,1.0419598895160316
2016-03-25,1.048456827188663
2016-04-01,1.062615587846763
2016-04-08,1.0613186021376242
2016-04-15,1.062615587846763
2016-04-22,1.0607902005524195
2016-04-29,1.0297105800408306
2016-05-06,1.0116488531283772
2016-05-13,1.0189504023057518
2016-05-20,1.021112045154317
2016-05-27,1.0464272847363991
2016-06-03,1.0583043112765695
2016-06-10,1.0605019815059438
2016-06-17,1.0428725831632035
2016-06-24,1.0394619911132454
2016-07-01,1.025195148312717
2016-07-08,1.0458748648973213
2016-07-15,1.0758256274768816
2016-07-22,1.0938393178815893
2016-07-29,1.1078179416356424
2016-08-05,1.1179536447700242
2016-08-12,1.1309715383691596
2016-08-19,1.1303470637684634
2016-08-26,1.1299147351987502
2016-09-02,1.13260477963252
2016-09-09,1.1335414915335649
2016-09-16,1.1294343701212917
2016-09-23,1.1395700732556737
2016-09-30,1.1436051399063278
2016-10-07,1.1438453224450573
2016-10-14,1.1404347303950995
2016-10-21,1.1401465113486244
2016-10-28,1.1446619430767377
2016-11-04,1.122036747928425
2016-11-11,1.1301068812297337
2016-11-18,1.1266962891797758
2016-11-25,1.150654497418037
2016-12-02,1.1376005764380923
2016-12-09,1.1507145430527193
2016-12-16,1.1735318842320155
2016-12-23,1.1767503302509899
2016-12-30,1.1708898763059916
2017-01-06,1.1780353068331921
2017-01-13,1.189335895280412
2017-01-20,1.1913053920979935
2017-01-27,1.2107601777350774
2017-02-03,1.210135703134381
2017-02-10,1.2256034586285565
2017-02-17,1.2458748648973206
2017-02-24,1.2616788759457171
2017-03-03,1.26643449021256
2017-03-10,1.269797045754772
2017-03-17,1.2795484568271869
2017-03-24,1.270856731115646
2017-03-31,1.2782034346103022
2017-04-07,1.2767623393779255
2017-04-14,1.2649813858532466
2017-04-21,1.272679236219525
2017-04-28,1.29948360754173
2017-05-05,1.3174012249309457
2017-05-12,1.330419118530081
