epoch,actor loss,delta,critic loss,expr replay loss
0,0.47625063061714173,-0.001729288399219513,-0.0017757649388659047,
1,0.18479009479284286,0.0072117978427559135,-0.0011528531340536574,
2,0.4355017864704132,-0.0015836948156356812,-0.001247200995858293,
3,0.14805216193199158,-0.0005105878412723541,-0.0004949171471525915,
4,0.08164167240262031,0.0006261166743934155,-0.0002587552391980807,
5,0.022269744649529456,0.0006041173171252013,-9.977770426303323e-05,
6,0.06249559447169304,-0.0009233877807855606,-0.011925196422143926,
7,0.047457090392708776,-0.0008098598476499319,-6.013104666635627e-05,
8,-0.031765087470412255,-0.0011919656279496848,-8.193201986813393e-05,
9,-0.04897385776042938,-0.0007327076373621821,-2.025511649208056e-05,
10,-0.047230109348893164,0.0004822973604314029,-7.847947871482575e-05,
11,-0.04230938740074634,-0.0011236055567860604,-1.0368562766416289e-05,
12,-0.09969651244580746,-0.0013559138402342795,0.00010208977169895661,
13,-0.15264572739601134,0.0006711611151695252,-0.00014580492746972594,
14,-0.09035235576331616,0.0014188851322978735,-0.0004262182888760435,
15,-0.03193168267607689,-0.000709497481584549,-0.0012659907088186629,
16,-0.008451920077204704,0.0010059780022129417,3.372213964553339e-05,
17,0.11515425004065037,-0.00011334367096424102,-4.598225222707697e-05,
18,0.1300101550668478,0.000670572966337204,8.040534787141951e-05,
19,0.13417483292520047,0.00038684748113155366,-6.209840835026625e-05,
20,0.10156942196190358,-0.0006506001576781273,-7.782967974890199e-05,
21,0.03841672770678997,-0.0034364905627444387,-0.0005801064777305954,
22,-0.09888544879853725,0.0010792056191712618,-0.00013530336820124944,
23,0.03883339047431946,-0.00014471578178927303,-5.8478731393165614e-05,
24,0.06805192358791828,0.0011374707613140344,5.560124268185973e-05,
25,0.14600672215223312,0.00016018390655517578,-1.1094927504018414e-06,
26,0.15928510412573815,0.00041290313005447386,5.384168804539513e-05,
27,0.1037215668708086,-0.0008226763550192118,-0.00019954156322967264,
28,0.07886071607470513,-5.7669132947921755e-05,-1.4727009933039881e-05,
29,0.06799488827586174,0.0001772598922252655,1.6009794262572542e-06,
30,0.051152249053120616,0.0011500238382723183,0.00010324570511386356,
31,0.23344389349222183,-0.0003253310918807983,-0.0001330413989671797,
32,0.223344566822052,0.00015265554189682008,-0.00015757493521959988,
33,0.2264593470096588,-0.000201183520257473,-0.000630825603516314,
34,0.08602332688868046,0.00041624750941991805,2.5860018697585475e-05,
35,0.09327286787331104,-0.0009301290474832058,-0.00010551446414865496,
36,-0.008872925788164138,0.0004593917424790561,-8.062621779828305e-05,
37,0.08453982412815093,-0.00023655302822589875,-3.304920866867178e-05,
38,0.12411523066461086,-0.00035158049780875444,-0.0001411298069217537,
39,-0.03774276211857796,0.00012062667403370142,-5.014650494558737e-05,
40,0.09661049738526345,0.0005215375125408173,4.398198948365462e-05,
41,0.10922455191612243,-0.0002353941649198532,-5.761437550972914e-05,
42,0.05574689194560051,-8.671907242387534e-05,-4.5810634510417003e-05,
43,0.13708479784429073,0.0003782494366168976,-9.291998980188509e-05,
44,0.2629522580653429,-0.00033751923590898516,-0.005155854509257552,
45,0.18389900892972946,-0.0006802788376808166,-0.00014773306238566875,
46,0.12385945402085781,-0.0005364715307950974,-8.43885492309937e-05,
47,0.16100523725152016,5.1307305693626407e-05,-4.030731319289771e-05,
48,0.12141974598169326,-0.00020731039345264434,-3.346001114550745e-05,
49,0.10903769247233867,-1.5825703740119935e-05,-4.0346622404285884e-06,
50,0.13729886174201966,0.0007502869516611099,8.751751787713147e-05,-1.327494575093624e-05
51,0.09600543104112148,-0.0007152067869901657,-0.00016168962913070572,
52,0.1901562148332596,-0.0004750177264213562,-0.0002888532599172322,
53,0.08366007268428803,0.0003672387450933456,2.7609872247467138e-05,
54,0.10536079026758671,-0.0001777423918247223,-3.8094970514066517e-05,
55,0.08004942752420902,0.00047620315104722976,3.4914372790808556e-05,
56,0.09688513025641442,0.0003861483931541443,3.4874314997068724e-05,
57,0.11462562933564185,4.994109272956848e-05,-8.374433714379847e-06,
58,0.08746285542845726,-0.00013949625194072723,-1.507612963223437e-05,
59,0.13527065701782703,0.0008717150241136551,9.12435507268583e-05,
60,0.15919096767902374,0.0009491409361362457,0.00014718193780936418,
61,0.1984721951186657,0.0005616323649883271,9.169925458991202e-05,
62,0.15943133756518363,0.00014833636581897735,-1.0826352990989108e-05,
63,0.20454473540186882,0.000589875876903534,0.00010558955236774636,
64,0.17720532890409232,-0.001620230721309781,-0.0003298957550850901,
65,0.06343072820454836,-0.0003908345475792885,-4.443251852080721e-05,
66,0.04032919298857451,0.0005437069060280919,1.0950436408094788e-05,
67,0.09571937389671803,4.574917256832123e-05,-8.05433190180338e-06,
68,0.1141506603360176,0.0006345580145716667,5.116239995913929e-05,
69,0.16239955849945545,0.0007325669378042221,-1.8941069549782697e-06,
70,0.26783790573477745,0.0017861679196357727,0.00013715300581679913,
71,0.2860836109519005,0.0017096143960952759,0.00014898404508130624,
72,0.16627293020486833,-0.0010656507313251495,-0.0002976469810346316,
73,0.1242645300924778,-0.0004494202882051468,-6.17810677908892e-05,
74,0.14156211577355862,-0.0001635383814573288,-2.8940826814505273e-05,
75,0.13856804087758065,1.9707158207893373e-05,-9.597448179192724e-06,
76,0.1115997163951397,-0.0017697862163186073,-0.00020386031023576833,
77,0.005903377830982208,0.0001314329681918025,-3.132412409854624e-05,
78,-0.009966459572315216,-8.512979838997126e-05,-7.908447971999522e-05,
79,0.06816820565611124,-0.000739121362566948,-5.436509158926128e-05,
80,-0.011307536512613297,-0.0004422674421221018,-2.0823099789382128e-05,
81,-0.1716076350212097,-0.0012076766788959503,-0.00016439786515093146,
82,-0.09285388261079788,-0.00030151039361953736,-7.085826350703429e-05,
83,-0.31093966141343116,-0.0008177317678928376,-0.0003087032039547921,
84,-0.10010731473565102,0.0013416111283004284,-0.00025792420956861407,
85,0.02379460483789444,0.0011028821719810367,4.584017102388316e-05,
86,0.06511499956250191,0.000259365513920784,1.1660850611860952e-05,
87,0.09978677805513143,0.000228170333430171,-0.0005127189076574723,
88,0.1153267627954483,-0.0005366662144660949,-5.8068633388757005e-05,
