epoch,actor loss,advantage loss (critic delta),expr replay loss
0,-0.0006378865987062454,0.0011452723876573146,
1,0.0018307692557573319,-0.003611204163171351,
2,-0.007442549653351307,0.00628275650087744,
3,0.0035392813012003897,-0.0009911839733831584,
4,-0.0013120585307478906,-3.287830157205463e-05,
5,0.0012593739852309227,-0.0010855559958145022,
6,0.0031775923073291776,-0.0018345833150669932,
7,-0.0017442098632454873,0.0013481892400886864,
8,-2.9461979866027833e-05,-0.0003465702966786921,
9,0.002062840797007084,-0.0002936926274560392,
10,0.0010411804541945457,-0.0001042517030145973,
11,-0.00022082693874835968,0.00027284951996989546,
12,-0.0008463374152779579,-0.0006724866025615483,
13,0.0005502042546868324,-0.0010914441384375095,
14,-0.0019101076945662499,0.0007826316799037159,
15,0.0013570919632911681,-0.00021902513108216227,
16,-0.0003054707869887352,0.0011289096478139982,
17,0.0006133420765399933,-0.0011824685032479465,
18,0.0028909309580922127,0.0002500228211283684,
19,0.0007320033758878708,9.787519229575992e-05,
20,0.0012939340621232987,-0.0011468177079223096,
21,-0.0012774576246738433,0.0005343590262054932,
22,0.0002656877040863037,-0.001060602394863963,
23,0.0018768363073468207,-0.00040341579093364997,
24,-0.002425030618906021,0.0017590334836859256,
25,0.0005129173398017884,0.0001248037477489561,
26,0.0010950502380728722,-0.0007353757153032347,
27,0.0026118486002087594,-0.0003495154110714793,
28,-0.0020034335181117057,0.0013579700142145156,
29,0.0023364315554499624,2.058057580143213e-05,
30,0.0019409193843603135,0.0002815644722431898,
31,0.0017697419971227646,-0.00077682392206043,
32,-1.2646317481994628e-05,0.0005936337041202933,
33,0.0028816774860024453,-0.00036055793054401875,
34,0.0040754031762480734,-0.0018944275844842194,
35,-0.005071691051125526,-7.904698140919209e-05,
36,-0.00026537027209997175,0.0009304970246739686,
37,0.001883763149380684,-0.0012251192051917314,
38,-0.0006270257756114006,0.0005309558939188719,
39,0.0025552649796009063,-2.2809701040387153e-05,
40,-0.002378866448998451,0.002773067228263244,
41,0.00286216601729393,-0.0017568358790595083,
42,0.0006512346491217613,0.00027369268471375105,
43,0.0014163339138031006,-0.0015265585738234223,
44,-0.0026125550270080567,0.002770146524999291,
45,0.0009849106520414353,-0.0005607830517692492,
46,0.003047279566526413,-0.001275436948053539,
47,-0.0003727959468960762,0.0015689371107146144,
48,0.0007809597626328469,-0.0006158077716827393,
