epoch,actor loss,delta,critic loss,expr replay loss
0,0.20726256147027017,-0.00527295297011733,-0.0029646632844582046,
1,0.18064346186816693,0.0003740845993161202,-1.2596503288477835e-05,
2,0.16265344724059105,0.0003576995432376862,-0.0002790435375391098,
3,0.28620246902108193,0.0012247435748577117,0.0003184764312391053,
4,0.42128761261701586,5.71887195110321e-05,-0.002501002118733595,
5,0.32887405544519427,0.0010118937492370605,-3.512400628096657e-05,
6,0.2887115499377251,0.0006941013783216477,0.0001447892783471616,
7,0.4712037688493729,-0.00032716363668441775,-0.0005189993508247425,
8,0.3417203477025032,0.0003762120008468628,5.095051365060499e-05,
9,0.36088121980428695,0.00070243239402771,1.5980728151134826e-05,
10,0.07515299469232559,-0.0004629646800458431,-0.0014113571585403406,
11,0.34027845680713653,7.454931735992432e-05,-4.5492080062103923e-05,
12,0.34171402156353,0.0007342299818992614,0.00017974828438127588,
13,0.3858099773526192,0.0008297136425971985,0.00030045987616176715,
14,0.5480850774049759,0.0015609991550445557,0.000525764738995349,
15,0.5298127987980843,6.37868046760559e-05,-0.0007142073157592677,
16,0.39070208571851256,0.0004978235252201557,-0.003825644992757589,
17,0.648621353507042,0.0016066643595695495,-0.0006596065020858077,
18,0.3724606603384018,0.0004078730940818787,2.4958176349798578e-05,
19,0.2150807286798954,-0.0024693759903311728,-0.00612823482551903,
20,0.3115254974365234,0.0006338605284690857,0.00016386577173761906,
21,0.3188487374782562,0.0007929083704948425,0.0002018235410696434,
22,0.3889801786839962,0.0002632923424243927,-0.00026583488688629585,
23,0.3783638766407967,-0.0010073924064636231,-0.00047793910490327105,
24,0.2580954921245575,0.0004734733700752258,0.00011514053376231459,
25,0.28192790448665617,0.000595238208770752,0.00016474006544740406,
26,0.27362959921360014,-0.0009674245119094849,-0.0002730155953759095,
27,0.23718552455306052,-0.0010301975905895233,-0.00024754865851718934,
28,0.25319263726472857,-0.0002266913652420044,-8.029708840695093e-05,
29,0.2299089850485325,-0.0004745875298976898,-0.0001246517267827585,
30,0.21868735656142235,0.0004438219964504242,7.839038386009634e-05,
31,0.2119646978378296,0.00044734865427017214,9.253632390027633e-05,
32,0.273331495821476,0.0007090114057064056,0.00017729676284943707,
33,0.3320266401767731,-0.00010065972805023193,-0.00011974847343481088,
34,0.2623124946653843,0.0001264272630214691,1.1967912960244576e-05,
35,0.29288519740104674,0.0008059632778167724,0.00020289408724238455,
36,0.29804015427827835,6.585031747817994e-05,-6.868866403237917e-06,
37,0.3392925849556923,0.0009347268100827933,-0.0006233715206872148,
38,0.6085250800848008,0.0013508516550064086,0.0005265516594226937,
39,0.6979364693164826,3.072023391723633e-05,-0.0005229146804776974,
40,0.480967777967453,-0.0005728232860565185,-0.0005048848804653971,
41,0.34074689775705336,0.00042779743671417236,0.0001320254334132187,
42,0.37423067405819893,0.00046294644474983217,-7.880316383079844e-06,
43,0.4190256229043007,0.0005335706472396851,7.236031909997109e-05,
44,0.43104351937770846,0.0009550431370735169,0.0003403488967069279,
45,0.5145894554257393,0.00010649919509887695,-6.721053793398824e-05,
46,0.4581366381049156,0.0011225613951683045,0.0004189514999416133,
47,0.5370569318532944,0.000658186674118042,0.0001077878214618977,
48,0.5329355663061142,0.0004491144418716431,0.00019911995543225202,
49,0.5832787454128265,-2.4231672286987306e-05,-0.0001063986768713221,
50,0.5898155409097672,0.0008164706826210022,0.00036109630229475443,-0.00018223395674795028
51,0.7167500174045562,0.0008015716075897216,0.00042022461217129604,
52,0.6696226096153259,8.417606353759766e-05,-0.0002411627431138186,
53,0.6113300561904907,0.0022235968708992004,0.00035508799013769023,
54,0.800794147849083,0.00038334548473358156,-0.0029922109466861,
55,0.6588718819618226,0.0019719773530960084,0.0011241469856031472,
56,0.6252477341890335,0.0005833870172500611,0.00032058803537921677,
57,0.6353144073486328,0.0006771838665008545,0.0003969985574804014,
58,0.7210330837965011,0.001529390811920166,0.0009487707679363667,
59,0.9555236387252808,0.0008865684270858764,0.0005477320851059631,
60,0.9381092655658722,6.0847997665405274e-05,-0.0004466322047665017,
61,0.8238305079936982,-0.00042890429496765135,-0.0006703246786128147,
62,0.7173956727981567,0.0005264258384704589,0.00034341472761298067,
63,0.9683447074890137,6.918370723724365e-05,-0.0006010395599150797,
64,0.6449679052829742,-0.0006357449293136597,-0.0008544066022477636,
65,0.7387408250570298,0.000987672805786133,0.0006350011828430979,
66,0.6327629119157792,0.0002810603380203247,7.755801278108265e-05,
67,0.9036805832386017,-0.00038426339626312255,-0.004961592990730424,
68,0.5709575510025025,0.0014655691385269164,0.0008092906651017983,
69,0.5893709236383438,0.0003043580055236816,0.0001574120853547356,
70,0.6020576673746109,0.0006817293167114258,0.0003891661224224663,
71,0.6592080181837082,0.0007938677072525024,0.00045594392046041323,
