epoch,actor loss,delta,critic loss
0,-0.10724332988262177,0.002312517585232854,-0.00018903598614438037
1,-0.07512796700000762,0.0007337784301489591,-4.874068205418247e-05
2,-0.07422771915793419,0.00037090267986059186,-1.4923960576247453e-05
3,-0.006893626004457473,0.0009332856163382531,-3.769216247256013e-05
4,-0.11385369718074799,0.00655348151922226,-0.002046231268852172
5,-0.19687835097312928,-0.003673062175512314,-0.0034534157159034963
6,0.21716035187244415,0.00013445074670016767,-0.00029840304987814646
7,0.056847187578678134,0.0010215246491134167,-0.00010413772892640338
8,-0.03196003794670105,0.00046485220082104206,-4.3839440607650325e-05
9,-0.08625931143760682,0.0005250729247927666,-3.3395527027599846e-05
10,0.007306894361972809,0.0007700504380045458,-8.327875793210371e-05
11,-0.01215279996395111,-0.0009730561892502009,-0.0001081482092338959
12,0.032059482634067535,0.00015438719652593135,-7.84899115771065e-05
13,-0.03914839059114456,0.0007357918191701173,-2.2038727782609512e-05
14,-0.11718231856822968,-0.0005167528986930847,-3.463856008195043e-05
15,-0.026231158673763275,0.0016931508807465434,-5.851389341290591e-05
16,-0.0019716766476631166,-0.0007108279247768223,-8.075870410857666e-05
17,-0.07685439348220825,0.00048818275332450866,-2.310193244585368e-05
18,-0.06182867109775543,-9.144879877567291e-06,-1.7595724217329688e-05
19,0.008691532909870148,-0.0025037234323099255,-0.0005258739960106107
20,-0.3490776860713959,0.0009594278037548065,-0.0003636188713282706
21,-0.17450522750616074,-0.00011631473898887634,-5.0330696093414674e-05
22,-0.16081456899642943,0.0005322275310754776,-3.7553144360733536e-05
23,0.07687292501330376,-0.009043923541903497,-0.004218349973702962
24,0.34403620719909667,-0.0003520038723945618,-0.00016719676005320317
25,0.27736408591270445,0.0019346615672111512,-0.00046185493147561375
26,-0.09312075555324555,-0.0005400361772626639,-0.0001827295731104517
27,-0.01883046329021454,0.00021465555764734744,-9.551773970955412e-05
28,-0.050479504466056827,0.0004159179609268904,-6.89353225462598e-05
29,-0.09226626455783844,0.0012436909973621369,-5.555297384167768e-05
30,-0.036689850687980655,0.0011320252669975162,-4.76753127574403e-05
31,0.026932184398174287,-0.0014325574971735477,-0.000652236993222246
32,-0.026128463745117188,0.0014941947907209396,-8.294631224308236e-05
33,-0.07546630680561066,0.0007128453999757767,-5.802255672549883e-05
34,-0.02515147238969803,0.0014538278011605144,-7.033814588074394e-05
35,-0.05411381959915161,0.00011643143370747566,-5.1397912688257716e-05
36,-0.08202364176511764,-0.0004715183516964316,-5.582128054532065e-05
37,-0.1190099424123764,0.0014337512105703353,-4.545422710656277e-05
38,-0.09637431174516678,0.0005145269632339477,-1.5708886422283187e-05
39,-0.01854495733976364,-0.0006110707623884082,-0.00010594051378937764
40,-0.09649109542369842,0.00039528872817754744,-2.4775143019208912e-05
41,-0.07987540483474731,0.0013265306502580642,-2.7662243109889405e-05
42,-0.03757262617349624,0.0004828166775405407,-3.868645999064668e-05
43,-0.03439718574285507,-0.0008585116360336542,-5.636627401611527e-05
44,-0.031129684746265412,0.0005205482663586735,-6.0570650254840876e-05
45,-0.0555957818031311,0.0005884833261370659,-4.583790792873188e-05
46,-0.11954513072967529,0.0008620946109294892,-2.206242784474899e-05
47,-0.12594374328851698,0.0006912685930728912,-2.226748655657973e-05
48,-0.10353545248508453,0.0013414493203163147,-2.3151238284849218e-05
49,-0.09275104701519013,0.0004982462897896767,-3.578550809824721e-05
50,-0.04711396455764771,-0.0007565929996781051,-3.139608834000551e-05
51,-0.03401356875896454,0.0009581331303343177,-9.031775496305714e-05
52,-0.08853237390518189,0.0005713090300559998,-2.6916474706962234e-05
53,-1.0852545285224915,0.009578452110290528,-0.0022247133408873766
54,-0.19601766318082808,0.0017707662284374237,-0.0001392062563659735
55,-0.15667671516537665,-0.0005480839312076569,-3.578069035460984e-05
56,-0.09754112511873245,-0.0002388579398393631,-1.2101269071532194e-05
57,-0.1905171264708042,0.0002227592468261719,-3.7429988534392056e-05
58,-0.1614351189136505,0.0005433743074536323,-0.00012580335354057227
59,-0.08658465817570686,0.000911361388862133,-8.31607263357409e-05
60,-0.22586285769939424,8.857712149620057e-05,-2.6299604062969272e-05
61,-0.18881510958075523,0.0006811977177858352,-2.062145624133649e-05
62,-0.1462816010415554,0.000549401007592678,-6.123653575354382e-05
63,-0.14873735904693602,0.0007603433728218078,-5.6229497483748505e-05
64,-0.1321855030953884,0.0007142122834920883,-3.4876201462878955e-05
65,-0.15550390958786012,0.00011195063591003418,-1.8726556387298477e-05
66,-0.04968056708574295,0.0010936422040686011,-7.364155714226773e-05
67,-0.13416203245520592,0.00039714716374874117,-9.088241798915764e-06
68,-0.1320546129345894,8.63298773765564e-07,-1.7674769525966028e-05
69,-0.04252927124500275,-0.00166516350582242,-0.00020710232219135261
70,-0.114908047914505,-0.00011261594481766224,-2.5811986616553484e-05
71,-0.12085765242576599,0.0001055791974067688,-2.626692374804174e-05
72,-0.14207178562879563,0.0005670152604579926,-9.354492435518224e-06
73,-0.09086924761533738,0.0014163250476121902,-2.117309355106345e-05
74,-0.12257572129368782,3.2256469130516055e-05,-1.9286899983799177e-05
75,-0.11564652755856514,0.0004665062204003334,-4.859479710092041e-05
