epoch,actor loss,advantage loss (critic delta),expr replay loss
0,0.14898463755846023,0.00453093783929944,
1,0.502512296885252,-0.0017603437602519989,
2,-0.03487319715321064,0.00031401101034134627,
3,0.15863761480897665,0.0002523458376526833,
4,0.15724061079323293,0.00025157779455184934,
5,0.09522031009197235,-0.0003777124360203743,
6,0.3183004615828395,0.000471050925552845,
7,0.14167563647031783,-0.00012152016162872314,
8,0.10930748630315065,-0.00013622796162962914,
9,0.33691913466900586,0.0040639349073171615,
10,1.1076579013466834,-0.0020377543568611146,
11,0.41495440900325775,0.0006458380818367004,
12,0.30698818832635877,-1.544848084449768e-05,
13,0.2564591811597347,-0.00041289538145065306,
14,0.16714929688721894,-0.0008831849601119757,
15,0.2284723822027445,0.0012544051185250282,
16,0.2001446256041527,5.25742769241333e-05,
17,0.25660732939839365,0.0011314992606639863,
18,0.29155139744281766,0.00043085724115371704,
19,1.226877916008234,-0.0006423220038414001,
20,0.234616319835186,0.0001811593770980835,
21,0.28003667160868645,-0.00023953676223754884,
22,0.2084646864235401,0.0007305735349655151,
23,0.32926502376794814,0.0010167589783668517,
24,0.4018565019965172,-0.0004150053858757019,
25,0.2004760180413723,0.0008497539162635803,
26,0.2224431337416172,-0.0004611477255821228,
27,0.21122035324573518,0.0010865768790245056,
28,0.24499126747250558,0.0009232312440872192,
29,0.22685631826519967,0.0007124561071395874,
30,0.277971526728943,-0.00044777318835258483,
31,0.23279748275876044,0.0005574806034564972,
32,0.2830077749490738,0.0005408804118633271,
33,0.40582963526248933,0.0012828144431114197,
34,0.31553078204393387,1.89054012298584e-05,
35,0.33513300597667695,0.0008482453227043152,
36,0.410845168530941,0.00032509952783584597,
37,0.36233944311738014,0.00024762213230133056,
38,0.3872918799519539,-7.061660289764404e-05,
39,0.41491530030965806,0.00028256952762603757,
40,0.3342151889204979,0.00036223292350769044,
41,0.4419132235646248,-0.00014994621276855468,
42,0.3157083386182785,0.00019907891750335692,
43,0.29992485880851744,-0.0005811300873756409,
44,0.2718215715885162,6.247609853744507e-05,
45,0.3277061250805855,0.0002522584795951843,
46,0.2788542503118515,-5.938708782196045e-06,
47,0.2870026868581772,0.00044646114110946655,
48,0.27886487916111946,-0.000390218049287796,
49,0.2804441002011299,0.00011106893420219421,
50,0.230660719582811,-0.0033341508475132286,
51,0.0036052290536463263,-0.0005750573973637074,
52,-0.032960144807584586,0.0007268024585209787,
53,-0.02756828852929175,0.0007819144194945693,
54,0.10021847039461136,0.0011953221634030341,
55,0.1826356716454029,-5.5726766586303714e-05,
56,0.14459641180932523,0.00018100306391716003,
57,0.25154979452490805,0.0012224018573760986,
58,0.2527491424977779,0.0005247054994106293,
59,0.28727158322930335,0.0004998843371868133,
60,0.3314707872271538,0.0005175763368606567,
61,0.4181685420870781,-0.00030308812856674197,
62,0.2515592300891876,-0.0002124708890914917,
63,0.20032727882266044,2.2660493850708008e-05,
64,0.2214747489988804,0.00012851983308792114,
65,0.26044774740934373,0.00044780462980270386,
66,0.25107127606868745,0.0003631599247455597,
67,0.4119247284531593,0.0010044112801551818,
68,0.48073069244623184,-0.0001398366689682007,
69,0.333726125061512,0.00038141369819641116,
70,0.524500516653061,0.0012582588195800782,
71,0.2824778741598129,0.0005555766820907593,
72,0.3790204441547394,0.0008580511808395385,
73,0.4313128036260605,3.220111131668091e-05,
74,0.5320309817790985,0.0009443023800849914,
75,0.4708710038661957,0.002211645841598511,
76,0.8160362613201141,-0.0007278385758399963,
77,0.38668074578046796,0.00032730400562286377,
78,0.43549139112234114,0.0008441370725631714,
79,0.4816686740517616,-0.00023274898529052735,
80,0.4974650117754936,0.0009642365574836731,
81,0.587889564037323,0.0007966578006744385,
82,0.6637674844264985,0.0007708084583282471,
83,0.49070762515068056,0.0007648512721061707,
84,0.5422133094072342,0.0006815630197525024,
85,0.5350535434484481,-0.0005986753106117248,
86,0.5267806759476662,0.0005026558041572571,
87,0.5307634025812149,-0.00018759459257125855,
88,0.6203124213218689,-0.00033565163612365724,
89,0.45282305032014847,0.0001419466733932495,
90,0.48559707194566726,8.630424737930297e-05,
91,0.5695542120933532,0.0008037889003753662,
92,0.6663747322559357,2.9442310333251952e-05,
93,0.6037022387981414,0.0002789485454559326,
94,0.6568667232990265,0.0003144341707229614,
95,0.5203188794851303,-0.0006525251269340515,
96,0.47188789457082747,0.0002634391188621521,
97,0.533755641579628,0.00042906224727630617,
98,0.615516965687275,0.00209675520658493,
99,0.8147551342844963,-0.0009789496660232544,
100,0.7547971025109291,0.0015783047676086427,0.00012169593857834115
101,0.6970226591825486,-3.859996795654297e-06,
102,0.7026185584068299,2.896249294281006e-05,
103,0.7509867817163467,-0.0003168952465057373,
104,0.5870144474506378,-0.0005780071020126343,
105,0.6636168879270553,0.0005674189329147338,
106,0.583643599152565,-2.8365254402160644e-05,
107,0.727769587635994,0.0008193612098693848,
108,0.6977728694677353,0.00017039835453033447,
109,0.6555672633647919,0.00031790792942047117,
110,0.7701089239120483,1.3298392295837403e-05,
111,0.7304871392250061,0.00039463937282562255,
112,0.8429023146629333,-5.1224827766418455e-05,
113,0.6428640496730804,0.000547410249710083,
114,0.6894756272435189,-0.0007911348342895508,
115,0.5618409562110901,0.0007448285818099975,
116,0.7542664325237274,0.0004536038637161255,
117,0.7170963031053543,-0.00033887505531311036,
118,0.6634038692712784,0.0005661189556121826,
119,0.6816521060466766,-2.5312304496765138e-05,
120,0.6693937784433365,0.0004411345720291138,
121,0.7423932230472565,-0.004588195234537125,
122,0.2464160518348217,-0.0006320666521787644,
123,0.3859449708461761,0.000975710153579712,
124,0.3389819937944412,0.001496019661426544,
125,0.3894236984848976,0.0009144255518913269,
126,0.504133186340332,0.0009296551346778869,
127,0.5265681928396225,-0.0005331122875213623,
128,0.522534835934639,0.0006532543897628785,
129,0.5369324404001236,-0.00026805341243743894,
130,0.5810266977548599,0.0012659329175949098,
131,0.6088175600767136,-0.00015511691570281981,
132,0.6090873330831528,0.00012921273708343505,
133,0.6745294392108917,0.0007674854993820191,
134,0.664889971613884,-0.0003077894449234009,
135,0.6703057825565338,0.00023923695087432861,
136,0.6243784391880035,-0.00016354024410247803,
137,0.6800876450538635,-0.0014323675632476806,
138,0.5404419839382172,0.0004911270737648011,
139,0.5064882305264473,-0.0011399117112159728,
140,0.45181867450475693,-0.0006280514597892761,
141,0.43476115316152575,4.961699247360229e-05,
142,0.497479360550642,0.0007793678343296051,
143,0.5269470971822738,0.0006460976600646972,
144,0.5824584442377091,0.0005456620454788208,
145,0.5677257877588272,0.0005597269535064697,
146,0.7779307180643081,0.0006485968828201294,
147,0.6336495608091355,-0.0004624956846237183,
148,0.5335761630535125,-0.0005417412519454956,
149,0.5434326815605164,0.0003121882677078247,
150,0.5886254215240478,0.0004395228624343872,
151,0.6797946232557297,0.0001752239465713501,
152,0.5751220208406448,0.00020259261131286621,
153,0.5871673804521561,-7.383346557617188e-05,
154,0.64223592877388,-0.00031687259674072264,
155,0.8194642609357834,0.0009626227617263793,
156,0.6875696301460266,0.000561666488647461,
157,0.7606258958578109,0.0002081519365310669,
158,0.7385932195186615,0.0012528830766677856,
159,0.791575089097023,-0.0002666705846786499,
160,0.6996710419654846,-0.0002737325429916382,
161,0.8408512890338897,0.0006249624490737915,
162,0.9331694507598877,0.0004432576894760132,
163,0.7945976585149765,-0.0005606430768966675,
164,0.7171994310617447,-0.00043701112270355224,
165,0.6952802622318268,0.00035060226917266846,
166,0.6451067054271697,4.458248615264893e-05,
167,0.6661383056640625,-0.0007953071594238282,
168,0.5559689182043076,-0.0003246074914932251,
169,0.5461616876721382,0.0008195015788078308,
170,0.360753171145916,-0.003003540635108948,
171,0.28851595282554626,0.0009119114279747009,
172,0.3243799221515655,0.00018309324979782105,
173,0.3186249804496765,0.0006642061471939087,
174,0.31782240301370623,4.122495651245117e-05,
175,0.32693464249372484,-0.0002356022596359253,
176,0.3279902961850166,0.0011267131567001343,
177,0.39911052405834196,-3.0547380447387695e-06,
178,0.37925105839967727,0.0008296224474906921,
179,0.42933987975120547,0.000617808997631073,
180,0.4283146327733994,0.00029192328453063964,
181,0.473967162668705,-8.421331644058228e-05,
182,0.47962627559900284,0.0008234411478042602,
183,0.6473357987403869,0.000874941349029541,
184,0.6388377052545547,0.0008504503965377808,
185,0.7441219705343246,0.0002279132604598999,
186,0.9286917024850845,-0.0008009856939315796,
187,0.549117588698864,-0.0008784708380699158,
188,0.4998653581738472,0.0009316885471343994,
189,0.5619436168670654,-8.70347023010254e-05,
190,0.584101231098175,0.00025886893272399905,
191,0.5939997547864914,0.00021753013134002687,
192,0.7398912724852562,-0.0004290449619293213,
193,0.4860373967885971,0.000976792275905609,
194,0.5507411789894104,0.0002814805507659912,
195,0.5541624659299851,-0.0002039003372192383,
196,0.6036495900154114,0.0011051148176193237,
197,0.5914389228820801,0.00018319904804229737,
198,0.6837357383966446,0.0009048253297805787,
199,0.7595802801847458,0.0007568532228469848,
200,0.7920267903804779,0.0005069327354431152,
201,0.8972479593753815,0.00022780358791351317,0.0002566040755914401
202,0.8360746031999589,1.6902685165405272e-05,
203,0.8003190755844116,0.0008483803272247314,
204,0.9431455910205842,0.0002104252576828003,
205,1.0012021309137344,0.0013211607933044434,
206,1.281381767988205,0.0005170118808746338,
207,1.2253956270217896,0.000939602255821228,
208,1.265640493631363,-0.00019124150276184082,
209,1.2874077403545379,0.0006157994270324707,
210,3.0643902623653414,0.006932969093322754,
211,2.3157501101493834,-0.0001830434799194336,
212,2.299824912548065,0.0009900665283203126,
213,2.5345042324066163,-0.001978135108947754,
214,3.0224612283706667,-0.003488357067108154,
215,2.7079563975334167,-0.007295982837677002,
216,2.105684590339661,-0.0019030809402465821,
217,2.1184320402145387,-0.0018506646156311035,
218,2.022115046977997,0.006533912420272827,
219,2.037104195356369,0.00013901948928833009,
220,2.352498596906662,-0.005064259767532348,
221,1.8726003408432006,0.0031326282024383544,
222,2.6118554639816285,-0.004053030014038086,
223,2.0220502543449403,-0.002306215763092041,
224,1.7601614058017732,-0.0002844691276550293,
225,1.90257284283638,0.0005883347988128663,
226,1.7533728933334352,-0.0002687180042266846,
227,1.915320452451706,-0.0012750828266143799,
228,2.6275286984443667,0.0011793673038482666,
229,1.5127777862548828,-9.222626686096191e-05,
230,1.4637405717372893,0.0003084874153137207,
231,1.5542579472064972,3.545284271240234e-05,
232,1.8493273627758027,0.0019791269302368163,
