epoch,actor loss,delta,critic loss
0,-1.2585187536478042,0.002212001085281372,-0.008408676456310786
1,-0.6929954665899277,-0.0010498708486557007,0.00043883625097805633
2,-0.6030206919461488,0.004181417152285576,-0.008038535988762306
3,-0.16263147205114364,0.000674317330121994,-0.0001352147428929129
4,-0.1810578665882349,-0.0004308391362428665,4.9740299073164354e-05
5,-0.20904204286634923,0.0008999070338904857,-0.00023998855020181508
6,-0.056151926964521405,0.003432072401046753,-0.02383607402036432
7,-0.22735502436757088,-0.0006733165681362152,0.0001468115928946645
8,-0.25424994915723803,6.10111653804779e-05,-2.2123921708043783e-05
9,-0.2362933897972107,0.0005329936742782593,-0.00012518406781737213
10,-0.24871014803647995,-0.00011186942458152771,1.772055922629079e-05
11,-0.2456127604842186,0.00033602192997932433,-8.614512882019199e-05
12,-0.20687713608145714,-0.0006174585223197937,0.00012782144984612386
13,-0.24072296872735024,-9.229928255081177e-05,1.667187584189378e-05
14,-0.23308439791202545,0.0007243895530700683,-0.0001736151276054443
15,-0.24151767417788506,-0.000678771436214447,0.0001414023744928272
16,-0.26892654091119766,0.00010017663240432739,-3.996674247900955e-05
17,-0.2119486662745476,0.0005545936524868012,-0.0001821383052811143
18,-0.22483407378196715,-0.000298178493976593,5.498865769368422e-05
19,-0.24169723257422449,-4.759505391120911e-05,-5.5622279978706504e-06
20,-0.21847809731960297,0.0008566036820411682,-0.0002487027164124811
21,-0.22875650137662887,-0.0008782628178596497,0.00018904399663369987
22,-0.24118589460849763,0.0007218161225318909,-0.00017504165925856795
23,-0.3275997617840767,-0.0006318464875221252,7.65167662393651e-05
24,-0.27614617854356766,0.0004469868540763855,-0.00015173102574635777
25,-0.23930720299482344,3.307297825813293e-05,-1.2215461938467342e-05
26,-0.21943641051650048,0.0005536176264286041,-0.00014327219450933627
27,-0.17558807909488677,0.0005436548590660095,-0.00011379570249573589
28,-0.08899556711316109,0.002175221582874656,-0.00048303269427378835
29,-0.0432961417734623,-0.0002792001888155937,-6.211111528500623e-05
30,-0.025407096818089486,0.0006900687841698527,-0.00014697086899957413
31,0.27527683816850185,0.004305255552753806,-0.005193638244813883
32,-0.2171035061776638,0.0011111976951360702,-0.00027973006946922395
33,-0.4651537624001503,0.0002941909432411194,-0.010243466830288525
34,-0.3238227431476116,-0.00221993587911129,0.0005111315828071383
35,-0.4561024332046509,0.0007398161292076111,-0.00042069710958458017
36,-0.5752784672379494,0.001076529324054718,-0.0010476936228224077
37,-0.32111718505620956,-0.00018051832914352416,1.132680379669182e-05
38,-0.43632917404174804,-0.0032632046937942504,0.0017542126103006694
39,-0.643687111735344,-0.00017712771892547608,-0.00012181012338260189
40,-0.5555302596092224,0.001227664053440094,-0.0008755071848645457
41,-0.5151314523816108,-0.00025030970573425293,-0.00011354752903571353
42,-0.5666028171777725,-0.0003156071901321411,-9.035989787662402e-05
43,-0.4715922835469246,0.0004472637176513672,-0.00034106131290172925
44,-0.4535279732942581,0.000576360821723938,-0.00047707172081572934
45,-0.5303614491224289,0.0006741133332252503,-0.0010481729588354939
46,-0.3438100042939186,0.00013737589120864867,-0.00015625623887899565
47,-0.3065846937894821,0.0006480076909065246,-0.0002496412845675877
48,-0.39725097358226774,0.0003150501847267151,-0.0006666273957671364
49,-0.37483526051044463,-0.004903255701065063,0.0035718545303825523
50,-0.839979932308197,-0.00047110408544540403,-0.0008039638720219955
51,-0.8518546384572983,0.0006193685531616211,-0.001455454684473807
52,-1.7770859849452973,0.005312398076057434,-0.019103556317277254
53,-0.6320739734172821,-0.0004493004083633423,-0.00017715537843287165
54,-0.6893682217597962,0.0017209291458129884,-0.0018143450440948072
55,-0.6974840283393859,0.0015858584642410279,-0.001585432764259167
56,-0.433517599105835,-0.0010326972603797913,0.0003885910917324509
57,-0.5514296460151672,0.00010378569364547729,-0.0002979724352189805
58,-0.7107931762933731,0.0008189713954925537,-0.0023612277603388067
59,-0.4904770573973656,0.002831237614154816,-0.0019243263983662474
60,-0.31957860171794894,0.0010762849450111388,-0.00036188835863868005
61,-0.3805417835712433,0.0019456957280635833,-0.002130918994516833
62,-0.19502856492996215,0.0004974953830242157,-9.70882574404186e-05
63,-0.18592725351452827,0.0007392936944961548,-0.00014492848629743093
64,-0.1775582827627659,0.0024488233029842377,-0.0004573397678177571
65,-0.16209645122289656,0.0007213209569454193,-0.00011704792450473178
66,-0.1603406822681427,-0.0003575606644153595,5.525318991203676e-05
67,-0.1735415953397751,-0.0005554990470409394,8.894600905478001e-05
68,-0.1734902109205723,-0.00026949912309646605,4.473685148695949e-05
69,-0.17031884625554083,0.00026737540960311887,-4.60573723907487e-05
70,-0.16849943786859511,-0.0004776078462600708,7.450327827427827e-05
71,-0.16905821815133096,0.0012091381847858429,-0.00020456872348972865
72,-0.16704552248120308,-0.0007083973288536071,0.00011517664348502877
73,-0.16769419282674788,0.0007473622262477874,-0.0001247323018105817
74,-0.1651920959353447,0.0006227266788482666,-0.00010309370622053393
75,-0.1644665163755417,-3.1536519527435304e-05,3.0608804081566633e-06
76,-0.15814657792448997,-0.00039544641971588133,6.157925938168773e-05
77,-0.16904515504837037,-0.0008062081038951874,0.00013343665638785752
78,-0.1689909265935421,-6.278574466705322e-05,9.17205846235447e-06
79,-0.18830312728881837,-0.0012828682363033295,0.0002299648698362944
80,-0.18643376350402832,0.0007637229561805725,-0.00014441761873968062
81,-0.1736625002324581,0.0019789595901966097,-0.00034212537671919564
82,-0.15195541441440583,0.0008806397020816803,-0.00013540168794861528
83,-0.14659966349601747,-0.0008636058121919632,0.0001293062999320682
84,-0.158559340685606,-0.0002156977355480194,2.9657036977823738e-05
85,-0.15577675223350526,0.001079893708229065,-0.00017003326949634355
86,-0.1675497381389141,-0.001527828872203827,0.00023968095450982218
87,-0.16952462121844292,0.0005141198635101318,-8.757748997595627e-05
88,-0.1631504115462303,0.00013049155473709106,-2.336005513143391e-05
89,-0.1559814977645874,0.0004912143945693969,-7.802351623922732e-05
90,-0.14833218231797218,-0.000499158799648285,6.49777729449852e-05
91,-0.1602974835038185,-3.886982798576355e-05,1.9236525531596272e-06
92,-0.15479906231164933,0.0011033017933368683,-0.0001728656408522511
93,-0.13520873941481112,0.0020340921729803084,-0.00027823931792227087
94,-0.11263619408011437,0.0006893429905176163,-8.254572706164254e-05
95,-0.11416714236140252,-0.0006875281035900116,7.28336165525434e-05
96,-0.11440873198211193,0.0005032004415988922,-5.913525770779415e-05
97,-0.10893593728542328,0.0007515288889408112,-8.398638246035262e-05
98,-0.09643574543297291,5.693785846233368e-05,-1.3273406439111569e-05
99,-0.08047392148524522,0.0016866924241185188,-0.00016150694540556287
100,-0.06502329591661692,-0.00043589100241661074,1.9955019538429042e-05
101,-0.09722049944102765,-0.0012697353214025497,0.00012366655510049896
102,-0.10880232863128185,-0.0004793453589081764,3.842198846541578e-05
103,-0.10975895099341869,0.00021007418632507324,-2.759997779094192e-05
104,-0.09804177314043044,0.0009755181521177292,-0.00010553244429047482
105,-0.07290237199515104,0.0016257278248667717,-0.0001314826335874386
106,-0.056645192615687845,0.00032599497586488724,-1.954765882146603e-05
107,-0.04241447482258082,0.0005064102401956916,-0.0001925305119254972
108,-0.05728958241641521,0.00018085526302456854,-3.98675127144088e-05
109,-0.07695500206202269,-0.0006562941893935204,4.712539786396519e-05
110,-0.09228912360966206,-0.0007492873817682266,6.723812316522526e-05
111,-0.09148054040968417,0.0011389075219631194,-0.00010520835127493911
112,-0.058503992147743704,0.0008621190488338471,-6.852550773942312e-05
113,-0.07991136893630028,0.0008212395571172237,-0.00010836425611159938
114,-0.0964241736382246,-0.003891415037214756,0.0003019847409632348
115,-0.12105341844260692,-0.0016661428287625313,0.000191735972330207
116,-0.12479115329682827,0.0009464499354362488,-0.00011929299741908039
117,-0.12288176119327546,-0.000418795645236969,4.978390726791737e-05
118,-0.12205335892736911,0.0018818849325180054,-0.000231267831650257
119,-0.11781189054250717,-0.0009911715239286423,0.00010918410451267846
