epoch,actor loss,delta,critic loss,expr replay loss
0,0.8376377992331981,-0.0005989895761013031,-0.004206570391688729,
1,0.0749630069732666,-0.000754169188439846,-0.00032033481296821263,
2,0.07372302874922752,0.00029360766522586347,-0.0005857426268175914,
3,0.034232638478279113,-0.0006558155361562967,-0.0004198866322849426,
4,0.2235802486538887,0.0003197191748768091,-0.00014796597570239102,
5,0.1706716997921467,-8.988901972770691e-05,-4.708874170319177e-05,
6,0.15728228501975536,-2.5256350636482238e-05,-3.3404244550183646e-05,
7,0.27363958150148393,0.00016277587041258813,-0.00048379410019833813,
8,0.08125146105885506,0.0008544773561879992,-0.0002269386242460314,
9,0.323008344322443,-0.0001860886812210083,-0.00026856931202928535,
10,0.4568478709459305,0.0009145507216453552,8.050420408835635e-05,
11,0.2826922782510519,-0.0004915188625454903,-0.012268673417893297,
12,0.4126338523626327,-0.0005022288858890534,-0.0006119560256047407,
13,0.04477944560348988,5.3974809125065805e-05,-9.676823136487655e-05,
14,0.046847065687179563,-0.0026779979467391967,-0.002544124767446192,
15,0.10767380014061928,0.0008307088213041425,-4.4626613052969334e-05,
16,0.12474263578653336,-0.0007018278958275914,-0.0001680565083370311,
17,-2.5057648358494045,0.005905087990686298,-0.18908494924153502,
18,-0.4960530984401703,0.0009001612663269043,-0.0009858124805032275,
19,-0.5316533893346786,0.0023393070697784422,-0.0018173471521004104,
20,-0.35157738119363785,-0.00013451457023620607,-0.0005331504623427464,
21,-0.8948345738649368,-0.008926787972450256,-0.0029373568831942976,
22,-0.318414703309536,-0.0010751226544380187,2.730828762651072e-05,
23,-0.23500752061605454,-0.0005502773821353912,-1.9832545476674567e-05,
24,-0.3137316617369652,-0.001567181348800659,3.449357533099828e-05,
25,-0.32074482858180997,-0.0009199783205986023,-0.00016992773149013374,
26,-0.5560937312245369,0.00115543931722641,-0.0013140486809425057,
27,-0.2813286234438419,-0.007681547105312348,-0.0008659871102281614,
28,-0.33623157426714895,0.0005236291885375977,-0.0007505804176162201,
29,-0.2625779889523983,-0.00209795743227005,0.00024676464516232955,
30,-0.4100343877077103,0.0004892361164093018,-0.0004189614485949278,
31,-0.4116310504078865,0.0007556816935539246,-0.0008921095741970931,
