epoch,actor loss,advantage loss (critic delta),expr replay loss
204,-0.0008263083563360851,-0.0003817659936612472,
205,-0.0005371632697642781,0.000245214716414921,
206,0.0006236104166600854,0.0005063255119603128,
207,0.006774194415775128,0.0003282912739086896,
208,0.003482981296547223,-0.0005270332521467936,
209,-0.00016542425626539625,-0.0005976084497524426,
210,-0.0021441603644780116,0.00045395601744530723,
211,-0.0013379468076163902,-4.8131325747817755e-05,
212,-0.004759010929847136,-0.0005055796125088819,
213,-0.0025225966444486405,0.0003507562607410364,
214,-0.005072299733292311,6.691624177619815e-05,
215,0.0011999742867192253,0.0002902682241983712,
216,0.0027954359233990545,0.00018172762123867868,
217,-0.0019356947421329096,-0.0010767045256216078,
218,-0.0020728165592299773,0.0009622258142917417,
219,-0.0016976526397047564,-0.001261104259174317,
220,-0.0025728158034326043,0.000623712187516503,
221,-0.0004678081709425896,0.0002729730200371705,
222,-0.0012990670838735241,-0.00010578082350548357,
223,-0.0010332619446853642,-9.423869923921301e-05,
224,0.002154641411761986,3.090277430601418e-05,
225,-0.00048623751252307556,-0.00034176265238784254,
226,0.0005328177975025028,0.0004913352360017598,
227,0.001865672737476416,0.0001506888453150168,
228,0.001952187987844809,-0.00014514515933115036,
229,0.0013493721741542686,8.128222223604098e-05,
230,-0.001283259634001297,-0.00035820003075059503,
231,0.001029792417975841,0.0002146966045256704,
232,-0.00011920953591470606,-7.314308488275855e-05,
233,-0.0023534679767908528,0.00035203882318455724,
234,-0.00015169587670243345,0.00016215150186326354,
235,0.004083914531511254,-0.0005880528234411031,
236,-0.001487762545220903,-0.0004913613165263087,
237,-0.0007715408371586818,0.001134517236496322,
238,0.0018303907598601653,-0.0003566796571249142,
239,0.0006576762301119743,4.360972729045898e-05,
240,0.004225500513566658,0.001073149594012648,
241,0.001771607145492453,-0.0013057765987468883,
242,0.000888710267317947,0.0005093532908358611,
243,-7.461031134880613e-05,-0.0003152556312852539,
244,0.0016660790250170975,0.00010356955084716901,
245,-0.0006355774917756207,-0.0006867864751257003,
246,0.00038657664670608936,0.0008387369103729725,
247,0.0008513765533280093,-0.0006404451082926243,
248,-0.0054339507507393135,-3.117639338597655e-05,
249,-0.001515386198007036,-0.0002022033301182091,
250,-0.0020533739559323292,-0.0001763478006614605,
251,-0.005313860321912216,0.001108087887696456,
252,0.002598979390168097,-0.0008050341164926067,
253,0.0028725622582715005,6.509720755275339e-05,
254,-0.000656816867121961,-0.00010069062234833836,
255,0.0026581436568812932,6.474804278695956e-05,
256,0.0032728510815650223,0.0011953633028315381,
257,-0.0004470486179343425,-0.0019589658256154506,
258,-0.004721533937881759,0.001174837091821246,
259,0.0009791146979114273,-0.00014634686696808784,
260,-0.001139143298678391,-0.00021975789801217615,
261,0.0006006441843419453,0.0003180082119069994,
262,0.0021578215819317847,-7.873495807871223e-05,
263,0.0002452490163341281,0.00046219855474191715,
264,-0.0013692409585928545,-0.00024822003964800385,
265,0.0021531360139306344,-0.000173101244145073,
266,0.0024703974596923216,0.0001285522268153727,
267,0.003413656399352476,0.00014164162566885353,
268,0.0004395222391576681,-8.573370811063796e-05,
269,-0.0013232605929806595,-0.0004217721545137465,
270,-0.0003346641885582358,0.00038332986208843066,
271,-0.001016171653755009,7.869446417316794e-06,
272,-0.0007530170701647875,-5.1748792466241866e-05,
273,0.003219099469133653,-0.000638438738824334,
274,-0.0016700209934060696,0.0001809852587757632,
275,-0.004918040552875027,5.407589487731457e-05,
276,0.0009989018167834728,0.00016941150650382042,
277,-0.0007181296704220585,-0.00012460008874768392,
278,-0.003778206285642227,0.000262842369847931,
279,0.0016225197934545577,0.00015778587898239492,
280,0.0004305967641994357,-0.00010221159725915641,
281,0.00023025625760055845,0.0001485861378023401,
282,0.0052979853336000814,-0.0005973350233398378,
283,-0.00294716050651914,0.00040134348324500025,
284,-0.004280614051531302,-0.00020973813487216831,
285,-0.0015500107468687928,-7.209395087556914e-05,
286,0.0012146091983595397,-0.0001427169113594573,
287,0.0010800801459117792,0.00028213612647959963,
288,-0.004068162008188665,-0.00038820458459667864,
289,-0.0021521054282493423,0.00013875218748580665,
290,-0.005406356814783067,0.0003885323624126613,
291,0.0021104097162606195,0.00016625019663479178,
292,-0.0038846422148344573,-0.0007319215903407895,
293,-0.0027312090946361423,-2.1469014463946222e-05,
294,-0.002677719030471053,0.0010414024046622216,
295,0.0034486266132444142,-0.00026361890719272195,
296,0.001349074560275767,-0.00018198790290625767,
297,-0.003674756680848077,6.933851924259215e-05,
298,-0.00016351079801097513,-0.0002649229165399447,
299,0.0008756555918080267,0.00017673713417025284,
300,-0.004009115252556512,-0.00039458074272261004,
301,-0.005271042819367721,0.0003333629749249667,
302,0.0011910204197920393,-2.544247719924897e-05,-8.308285356264932e-08
303,-0.0009548194119997788,3.9180333842523397e-05,
304,0.0020547889308363664,0.0004815204604528844,
305,0.003576442584162578,-0.0001530337065923959,
306,0.0012380690575082554,-0.00043982851129840126,
307,0.001252860947715817,0.0008667086076457053,
308,-0.0009018078551162035,-0.0004009206086630002,
309,0.002789328134385869,-0.00031402894062921405,
310,-0.00022946434070036047,-0.00013578394427895545,
311,0.0015064505155896767,0.0003636171216203365,
312,0.0030463781108846888,-0.00015939441393129529,
313,0.0005058375524822623,-0.0004317496402654797,
314,0.0006108068371395348,0.00022452780773164706,
315,-0.0003453356216778047,1.1283975327387452e-05,
316,-0.0010312982340110466,-0.000586320593720302,
317,-0.007740199216641486,0.00037739351158961655,
318,0.0011640797494328582,0.0007713580399286002,
319,-8.618673178716563e-05,-0.00016965581744443625,
320,0.006315470880945213,-0.0003378353314474225,
321,0.00021940049577096944,0.0002796285579097457,
322,0.0024181720043998213,-0.0007559499697526917,
323,-0.0017804192171024624,0.0009076231735525653,
324,-0.0027898913293029183,-0.0006993867247365415,
325,0.0010577954546897672,0.00014454791788011788,
326,0.001081732695674873,-0.00020165943336905912,
327,0.0007458827873051632,0.00019963054830441252,
328,0.00039084605377865956,0.0006289679754991084,
329,0.0020628754078643396,-5.320054886396974e-05,
330,0.0037054796842858197,-0.00011283845407888293,
331,0.003045403454452753,-9.713791077956557e-06,
332,-0.000909407735161949,-0.0003568020218517631,
333,-0.0009229471673461376,0.0005346393931540661,
334,0.0006860968797991518,-0.00042780789895914496,
335,-0.0008734168743831105,0.00010522539436351508,
336,0.0021827642188873143,-0.0005528073990717531,
337,0.001810429374454543,0.00035667359217768537,
338,-0.0005438399198465049,-0.0005444037681445479,
339,-0.0014812648747465572,0.0009436012984951958,
340,-0.0007600765570532531,-0.000175723162246868,
341,0.0021241920865031714,6.351899646688253e-05,
342,-0.0011209894943749533,2.4122974136844276e-05,
343,0.0012564173821738222,-0.0002019182773074135,
344,-0.0014679182654435863,-0.00036814478895394134,
345,-0.0021969350293511523,0.0010384743782924487,
346,0.004025729240383953,-0.0001015380397439003,
347,0.0021530211236677134,-0.00028436927357688546,
348,0.000496860787679907,4.713715345133096e-05,
349,0.0006249847267463338,-0.0007069398235762492,
350,0.0018724167958134785,0.0005261643812991679,
351,0.0012645670241909102,0.0003397376835346222,
352,0.009559951105620712,-0.00040636750403791664,
353,0.0013808541039179545,-0.0010529003205010667,
354,-0.0037865807831985875,0.0006155445944750681,
355,0.0003043515034369193,0.00010522075550397858,
356,0.0035932560125365855,-0.00027255358174443244,
357,-0.0008941873900403152,0.0008337660471443086,
358,0.0013162994050071575,-0.0002093398809665814,
359,0.0029463286396639887,0.00018522147147450596,
360,0.0014969003258738667,-0.0007074916095007211,
361,0.0002027154978713952,0.0010416478531260509,
362,0.0035150374521617776,-0.0013934075261931866,
363,-0.00263846881192876,0.0005000512441620231,
364,0.0020720179498312065,0.0002679741178872064,
365,-0.0009216488855599891,-0.00039575297181727366,
366,0.00016176565244677477,-0.0003272284002741799,
367,-0.00466030984884128,0.00047524086898192763,
368,0.0005076541799644474,0.0002474183432059362,
369,0.0013118499510164838,-5.8349451282992956e-05,
370,0.0010829071913758526,-0.0005129108257824555,
371,-0.004404126260687917,0.0005302243231562897,
372,-0.0017842841401579789,6.270473444601521e-05,
373,0.0030652807996375485,-0.0002045061159878969,
374,0.0017252204449323472,0.0002325650252168998,
375,-0.0020396396495925726,-0.0005297650920692832,
376,-0.0005712346384825651,0.0004727956771967001,
377,0.00157344493054552,-0.00013410478597506882,
378,0.00018268199870362877,0.0002797383235883899,
379,0.00012550878498586825,-0.0002551343064988032,
380,-0.001173594812862575,-0.00020341102208476514,
381,-0.00508266850374639,-0.00012619237299077213,
382,-0.0012251916804962093,0.00011375584836059716,
383,0.003284211579884868,0.0007876022870186716,
384,0.003411146787693724,-0.0007204729586374014,
385,-0.004326929450035095,0.0004561814805492759,
386,0.0016938072655466386,0.00011180654808413238,
387,0.002290609834017232,-0.0005972893122816458,
388,-0.0030904557008398113,0.00017307201429503038,
389,0.002932765029836446,-9.460842469707132e-05,
390,0.001786238751374185,0.00017015957564581186,
391,0.003948746704263612,0.00021056940080597995,
392,0.001851300360976893,-0.00033541576747666115,
393,0.0019728046120872024,0.0002560430375160649,
394,1.4131772331893444e-05,-8.706934924703092e-05,
395,0.003179581189760938,0.0001710916555020958,
396,0.0006682187264232198,-0.00033307993071503007,
397,-4.150969041802455e-05,1.3747343618888408e-05,
398,-0.001705775023146998,0.00033192281785886734,
399,0.0018257112277206033,-0.00014741144288564102,
400,-0.00400740756696905,-0.0003878122381865978,
401,-0.0008589489798760041,-0.00043213574215769765,
402,-0.004862146563682473,0.00030966861930210144,
403,0.0033392948732944207,0.00043103085132315753,2.635909727775887e-07
404,0.002343704428567435,-9.141257964074611e-05,
405,-0.003172759376975591,-5.232839204836637e-05,
406,-0.004660068794037215,-0.00022849931381642817,
407,0.0028980091941775755,0.0012644154170993716,
408,0.0023883572031627408,-0.0009349693942931481,
409,0.001582564232248842,0.0005071496404707432,
410,0.002147009382315446,-0.0004766623312025331,
411,0.0014888592323404736,0.00015619187732227147,
412,-0.0022778662250493653,-0.00011802253604400903,
413,0.0016392941648518899,0.0002367229011724703,
414,0.006953678712598048,-0.0008126779762096703,
415,-0.005758922412060202,0.000415415046736598,
416,-0.0010401128864032216,-0.00042897320992778986,
417,-0.0015135295207437593,0.0003809728589840233,
418,0.00034058466895658056,0.00043494317622389645,
419,-0.0010230484424391762,-7.968453573994338e-05,
420,-0.002371485008916352,-0.0005566092923982069,
421,-0.0019078071627154714,0.0007206179079366848,
422,0.002013888292131014,2.9478061478585004e-05,
423,-0.0007612535857333569,-0.0002666178357321769,
424,0.004273268431024917,-0.00036956875352188944,
425,-0.0004315181469428353,0.0005152366549009457,
426,-0.0008215669370838441,-0.00013776733772829174,
427,0.0020893134546349757,-0.00022345380566548556,
428,0.0012488106294767931,0.000384875001036562,
429,0.0018931888433871792,-0.0007282602315535769,
430,-0.0015704663558790343,7.397321256576106e-05,
431,-0.004873560622800141,-8.787659346126019e-05,
432,-0.003190462132333778,0.0002418868860695511,
433,-0.001866676625504624,-0.0004438849937287159,
434,0.001818729534279555,0.0008111722464673221,
435,-7.577909114843351e-05,2.928279573097825e-06,
436,-0.001225167113370844,2.928965841419995e-05,
437,0.0014451545921474462,-0.00019478334987070413,
438,0.004147583034791751,0.00021781907649710776,
439,0.0007196078461129218,2.725045487750322e-06,
440,0.0006973564423969947,-0.0007321738469181582,
441,-0.002008074270270299,0.0003216200484894216,
442,-0.0015381169856027554,-0.00013855531928129493,
443,-0.0014956097793765366,0.0006583084166049958,
444,0.0028029586875345557,6.981223123148084e-06,
445,0.002003467824688414,-0.00024202277418226004,
446,-0.0015440580968061114,2.7307876734994352e-05,
447,0.0025357992557110266,0.00011250313429627567,
448,0.0004423312487415387,0.0007791620223724749,
449,0.0061089418362826105,-0.001167064873734489,
450,-0.0019462934046168812,0.0004494609707035124,
451,0.0029796892357990146,-0.00014891115250065923,
452,0.0017251153263714513,2.487725418177433e-05,
453,0.005395154832222034,0.0012536918773548677,
454,0.010322389094508253,-0.0016786745539866387,
455,0.0009696086355688749,0.0003249158727703616,
456,-0.001131782017473597,-0.00026453975879121573,
457,0.0005893711370117672,5.6426736118737605e-05,
458,-0.00023596725735842484,-0.0004191089700907469,
459,-0.001063212032604497,-0.00023990366840735079,
460,-0.00013133164873579517,0.0005783064389834181,
461,-0.0007351818477400229,-0.00031897610751911997,
462,-0.0027277509887790076,0.00039940793009009214,
463,0.00158234500879189,-0.00014021789123944473,
464,0.0012505737811443396,0.00041719813423696906,
465,0.0008304547847365029,-0.0007193601029575802,
466,0.000673169410583796,0.0004894728388171643,
467,-0.001965674918028526,-0.0001149602694204077,
468,0.0023695551039418206,0.00023125601699575782,
469,-0.00205940482483129,-0.00017498535627964883,
470,-0.002452544131374452,0.00038711933535523713,
471,0.0018447554953309009,-0.00012080948712537065,
472,0.0006692411058611469,-0.000402857645349286,
473,0.0013499759689875645,0.000668275211355649,
474,0.0009583286545239389,-0.0007402848557103426,
475,-0.0030281081498833374,-0.0002449072035960853,
476,-0.002278734277060721,0.0004867523058783263,
477,0.00012418636277288897,-0.00014530933840433135,
478,-0.0002724989278067369,0.0003828285203780979,
479,-0.004222871296151425,-0.0002662485028849915,
480,0.0017862122586666373,0.0003050840520882048,
481,0.001657490351353772,0.00031730084388982506,
482,-0.001696523473074194,-0.0011364973336458206,
483,-0.0037653172749560326,0.0006510915432590991,
484,0.0007798862722120248,-0.00021960838203085586,
485,-0.0017357500037178397,-2.492004306986928e-05,
486,0.0007122157678531949,9.771510798600502e-05,
487,-0.0028502634775213666,-7.770695781800897e-05,
488,-0.002137979915714823,0.0005314330465625972,
489,0.0008942396490601822,-0.0006580607083742507,
490,0.002582799596275436,0.0011006406642263755,
491,-0.0027241674507968126,-0.002067679524770938,
492,-0.0018216386360290927,0.0011097851872909814,
493,-0.0015155908191081834,-4.747868224512786e-06,
494,-0.004622465973952785,-5.860670586116612e-05,
495,0.0007361573097296059,0.0008287532208487391,
496,0.0030604447548830647,-0.0007651109911967069,
497,-0.0007903719508612994,-3.2295123673975467e-06,
498,-0.0010065166686581506,0.0002130911173298955,
499,-0.0019130360208328057,2.1327827125787737e-05,
500,-8.154800954798702e-05,6.244028307264671e-05,
501,0.00025813468324486165,9.244936634786427e-05,
502,0.0035175733621872498,0.0002573963114991784,
503,0.001136183001435711,-0.0007260627567302435,
504,0.005690252693020739,0.0005838610010687261,1.6308628721617423e-06
505,-0.0016568417304370087,0.00045785218360833824,
506,0.003358855514088646,3.559808828867972e-05,
507,0.002867566328350222,-0.00042669691261835394,
508,0.0077630336745642126,0.00017578759754542262,
509,0.00011079749230702874,0.0001359688866068609,
510,0.0025938310282072052,-0.0005252918571932242,
511,0.0010225147348319297,0.0005657132258056663,
512,0.0026564235746627672,-0.00038741636846680196,
513,-0.0029605979810003193,-0.0009696227288804949,
514,-0.005838362684007734,0.0010557447350583971,
515,-0.0009645197751524393,0.00010834151675226167,
516,0.0012082787728286348,-0.0010468117706477643,
517,-0.004917779504030478,0.0009722521458752453,
518,0.0018825802132778336,-0.0007482035379507579,
519,-0.005472427061758936,0.0007740304211620242,
520,0.002689444504212588,-0.0003583154233638197,
521,-1.4373475569300353e-05,0.0006658227508887648,
522,0.003781122491636779,0.00010652606433723122,
523,-0.0004646626640624163,-0.0009235093102324754,
524,-0.0006065631916862913,0.000824408617336303,
525,0.0011656797063187695,-0.0007252368674380705,
526,0.0008862594192032702,0.0011732357845176012,
527,0.001903610205190489,-0.0009603144467109814,
528,0.000452764987712726,-0.0003745088819414377,
529,-0.0010920139004883822,0.0006214518321212381,
530,-0.0002377057119156234,-0.0005101587943499908,
531,-0.0012767772619554306,4.504987067775801e-05,
532,0.0007789646401943173,0.0005384627060266211,
533,0.00012129081907914952,0.00010490084765478969,
534,0.002371297042700462,0.0003627176384907216,
535,0.0035496917632553957,-0.000264505670638755,
536,0.0036534610477974637,-0.00010046660376247019,
537,0.0036601837520720435,-0.000593830119469203,
538,-0.0012592743866844103,0.0003342607931699604,
539,0.001533934963226784,-0.0002210791243123822,
540,0.0005088291440188186,0.0002454650128493085,
541,0.0011086056899512187,-0.00045754992170259355,
542,-0.003175190242473036,1.0950638679787517e-05,
543,0.005099889786797576,0.0004999712877906859,
544,0.002232653511382523,-0.00039165808877442035,
545,0.0005708045509163639,0.00027429577166913075,
546,-0.0012732987901836169,-0.00013860648381523787,
547,0.0006424642061756458,0.00011623953789239749,
548,0.003687173733487725,0.00024025978869758548,
549,0.0020262713136617095,-0.0005940115061821416,
550,0.001309637792292051,0.00014806104416493327,
551,0.0011542311470839194,0.00010826480924151838,
552,-0.0025620992746553384,-0.0003991502127610147,
553,0.0018369464454008266,0.0004608821019064635,
554,0.000803165385441389,-0.00013359145785216242,
555,0.0013238851827918551,0.0006332193606067448,
556,0.00491049156174995,-0.0002443660842254758,
557,0.0034357519273180512,-0.00042207659338600934,
558,0.001788872857869137,9.259366255719215e-05,
559,-0.001445256546139717,1.371350372210145e-06,
560,0.00035969359138107395,-0.00025352819793624806,
561,-0.0011476402858534129,-0.0003296714386669919,
562,-0.0009881521662464365,0.0007216682081343606,
563,0.005022742944856873,0.0007818243975634687,
564,0.004586003330832682,-0.0013707064982736482,
565,-0.0007583268811140443,6.883448222652077e-05,
566,0.0008117949571169447,0.00044359773106407375,
567,0.0016106100157776383,-7.341855103732087e-05,
568,0.00266894135333132,0.00011700381292030215,
569,0.0028599569525977133,8.981306513305753e-05,
570,0.0004553699518146459,-0.0004086334491148591,
571,-0.0015165717557101743,0.0005143665114883334,
572,0.002770734748337418,-8.469639578834176e-05,
573,-9.094063163502142e-05,-5.081158014945686e-06,
574,-0.0031840005758567713,-0.0009571705100825057,
575,-0.003944445561901375,0.00021537590015213937,
576,0.0012473650922765955,0.0008502119453623891,
577,0.002889471399394097,-3.328668768517673e-05,
578,0.0029746629821602254,-0.0004946241155266762,
579,0.002718176442431286,0.0001758256001630798,
580,-0.0036692362709436566,-8.59396840678528e-05,
581,3.0995172419352454e-05,-0.0004929889104096219,
582,0.00021016762184444815,-0.0001588416553568095,
583,-0.0033088480420701673,0.0004638968827202916,
