epoch,actor loss,delta,critic loss
0,-0.0010291197896003723,0.0014598451333586128,-0.00011862723999609415
1,-0.0011731237173080444,0.0008676628943067044,-6.286811450213925e-05
2,-0.050069185346364974,0.00029336094041354955,-1.9925969451795035e-05
3,-0.042446034401655196,0.00047893800074234606,-3.584696522682118e-05
4,-0.01571478046476841,-0.0005297229578718543,-1.780957555169993e-05
5,0.2743826635181904,-0.002335879809688777,-0.003436967060471403
6,0.1395677575469017,-0.0005021658539772034,-5.6230437186324254e-05
7,0.1294620779156685,-0.0006249684840440751,-4.0129407198048475e-05
8,0.11778293311595917,0.0009751049429178238,-4.5301954949759086e-05
9,0.10396662503480911,-0.0006190661713480949,-3.983959926260106e-05
10,0.10435236260294914,-0.00011276774108409882,-6.049415526395485e-05
11,0.2751393362879753,-0.0031088360399007795,-0.0002200059085895245
12,0.08990131810307503,0.0008160873502492905,-1.8927546478169076e-05
13,0.13663884669542312,0.0011926154047250748,-6.916159307942316e-05
14,0.057579931765794755,0.0002974201459437609,-2.6619579156350604e-05
15,0.03249029591679573,0.0005019412306137383,-4.568250531374662e-05
16,0.0258388914167881,0.0003046420286409557,-2.4604690586302878e-05
17,0.0002062632143497467,0.0005353210680186748,-7.716498646169746e-06
18,0.0039175435900688175,0.00015040134661830961,-1.7941147707767336e-05
19,0.016689017862081528,0.0003633870533667505,-1.3581671201157164e-05
20,0.044816829338669775,0.00022535950876772403,-2.1879779273499267e-05
21,-0.007896695882081986,0.0013626250671222805,-5.823655077094605e-05
22,0.19689070403575898,-0.0013700483739376068,-5.4646516784648825e-05
23,0.07758754037320614,0.00029855407774448395,-5.346199396820239e-05
24,0.03984282702207565,0.00018864482175558805,-0.00012049137030425649
25,0.006565721929073334,2.9237207490950824e-05,-3.472748750750432e-05
26,-0.0139334936439991,0.0003842396312393248,-2.0997077956677045e-05
27,-0.01634709157049656,0.0008443101402372122,-2.2224402833330714e-05
28,-0.04072207100689411,0.000406956747174263,-1.1041090952431804e-05
29,-0.03849993206560612,0.0008404404670000076,-1.651710577780907e-05
30,0.09153017669916153,0.001461914237588644,-0.0006062315298266996
31,-0.05253668833523989,-0.00012749247252941132,-1.6171202542887286e-05
32,0.014343418329954147,-0.00010679110651835799,-1.3572802669862271e-05
33,-0.026103711575269698,-0.001240137256681919,-0.00016962733502879246
34,-0.0051027960330247875,-0.0004454720811918378,-9.558943827221222e-05
35,0.06476707942783833,0.0005270916596055031,-5.1895139282538414e-05
36,0.31214454989880325,-0.004678254406899214,-0.0003863395832453076
37,0.030222891718149184,8.294524624943733e-05,-2.74347290171513e-05
38,-0.011528575345873832,0.0005772441579028964,-3.28578309902916e-05
39,-0.004315755218267441,0.0007745440676808357,-2.355953592991178e-05
40,-0.008288940563797951,0.0005938027612864971,-1.0203783856928835e-05
41,0.02798123635351658,0.0002623889001552016,-3.34421163698706e-05
42,0.001176886260509491,0.0007021896966034547,-1.8136743159101742e-05
43,0.06290001973509789,0.0008242982346564531,-6.967407738376342e-05
44,-0.0028910794854164123,0.0009193376707844436,-2.2526925485379933e-05
45,0.029763102754950522,0.0008845388609915972,-2.992444207674305e-05
46,0.04502238854765892,-0.0008502078149467706,-3.1115782531880856e-05
47,0.0461238794773817,-0.0010927438945509493,-3.678581367182687e-05
48,0.056865749135613444,0.00012159208534285427,-5.6477408614208355e-05
49,-0.031142951399087907,0.0004631639178842306,-1.686462550511303e-05
50,0.01178844042122364,-0.0002466031303629279,-1.4912685924402674e-05
51,0.05234110452234745,0.0009453428536653519,-4.478226686100539e-05
52,-0.1742337118834257,0.004929339680820703,-0.0005087769439427414
53,0.08348096422851085,-0.0003665384044870734,-9.299095095745002e-05
54,-0.023840057961642742,-0.0012642404064536095,-0.0002595466015604142
55,0.024606173411011695,0.0012110216915607451,-6.610884239442783e-05
56,0.1764059004187584,-0.0014245955180376768,-0.00038668676778709
57,0.18772020876407625,-0.00025209594517946245,-0.00014426824950724892
58,0.18736346334218978,-0.0004277218133211136,-0.00013573416709874664
59,0.19388101384043693,-0.0001326216757297516,-0.00014032432658295457
60,0.04212798103690148,0.0011131189344450831,-3.34989984855083e-05
61,0.012182692959904672,0.00025395979871973396,-2.172569024962101e-05
62,0.04260163396596908,-0.0008266342198476195,-2.4995702751908766e-05
63,0.12518338806927204,-0.0015034246491268278,-0.0001553219572311404
64,0.06008630163967609,0.0007081899791955947,-1.560152016259586e-05
65,-0.0426160404831171,0.0003780925238970667,-3.975777537796432e-05
66,0.019005606323480605,0.0002800598950125277,-2.802042545404504e-05
67,-0.025211072489619256,0.0008010609215125441,-1.4910809561134997e-05
68,0.028243049010634423,0.000477974945679307,-2.8440222740903076e-05
69,-0.0019739547371864317,0.00038458470720797777,-1.9575136913978498e-05
70,0.019996591061353684,0.00014977964106947184,-3.5486016161194736e-05
71,0.006635390147566795,0.0003919661289546639,-2.086194512001427e-05
72,-0.011536826714873313,0.00028806278482079506,-1.8912459007621867e-05
73,0.004576229825615883,0.0005121198063716292,-2.33337548397472e-05
74,0.006314004436135292,9.869658853858709e-05,-2.204923517811874e-05
75,0.15263848036527633,0.0007335247099399567,-0.00011448414733332246
76,-0.006229654997587204,0.0004903381154872477,-6.742921594543816e-05
77,0.04974940620362758,-0.00092452856246382,-5.921989075616807e-05
78,-0.00129587285220623,0.0007538626692257821,-1.4667661467222537e-05
79,-0.025726460143923758,-0.000363015471957624,-1.403381148728136e-05
80,-0.013783589974045753,0.0013251056941226125,-1.592506431137508e-05
81,-0.09599756777286529,0.001753766080364585,-2.8618320365918492e-05
82,-0.046354668065905574,0.0014037098921835423,-3.7718713984437044e-05
83,-0.02461290866136551,-0.0003355261962860823,-1.6010398630199597e-05
84,-0.034060783311724664,0.00030861767882015554,-0.00017595709748630562
85,0.1117461558431387,0.000937560722231865,-9.520429784975803e-05
86,-0.05734704032540321,0.0004211452230811119,-1.6160918847996087e-05
87,-0.03882267348468304,0.0006708785146474838,-1.6579716379233612e-05
88,-0.030711121410131454,-0.00039441742468625306,-1.6364746547324893e-05
89,-0.03787653755396605,0.0002882958389818668,-1.531437233431632e-05
90,-0.05844924107193947,0.0009423192776739597,-1.878650464610221e-05
91,-0.05026818513870239,0.0003842842672020197,-1.0394151632332483e-05
92,0.030287023186683654,-0.0009325910313054919,-6.506138208552586e-05
93,0.03268545754253864,0.0008853687043301761,-1.9035564242846358e-05
94,0.04846045285463333,-0.00026633325964212415,-3.029017501319675e-05
95,0.02139029949903488,0.0010804893216118216,-1.783423995248459e-05
96,-0.006567279919981957,0.0005380078381858766,-1.930973726366192e-05
97,-0.01721839152276516,0.0003400992206297815,-1.9835383040258114e-05
98,-0.009746491089463233,0.0013677520817145705,-1.3339755531594221e-05
99,0.021303759664297105,-0.0004632851108908653,-2.885616257175455e-05
100,-0.004085639789700508,0.0002427490265108645,-2.790032234791351e-05
101,0.043327021896839145,0.0012041240138933062,-4.40231575828022e-05
102,0.018884801045060157,0.0004726321017369628,-4.9456413613917505e-05
103,0.048726929798722264,-0.0009472280624322593,-8.292750951607308e-05
104,-0.04347621291875839,-0.0001056806743144989,-1.7628730913394897e-05
105,-0.06556769501417875,0.0007430095504969359,-1.5597631986432604e-05
106,-0.10551407925784588,0.0008831268548965454,-1.5318087322200856e-05
107,0.06957089819014073,0.0017043757205829025,-9.675888260701982e-05
108,-0.009054908379912376,0.00048005877528339624,-0.00010755171894762993
109,-0.05919894155114889,0.00015677862800657748,-1.435768963029549e-05
110,-0.042413461543619635,0.0012526547349989414,-1.5115726380745543e-05
111,0.04132676061242819,0.0015329466946423054,-8.40023634069098e-05
112,-0.08522958613932133,0.00011361923068761826,-1.450532202025956e-05
113,0.5488173531740904,-0.004797813147306442,-0.0005830130269184064
114,0.08529981832951307,-0.00016453178599476815,-9.746069639807509e-05
115,-0.03456999395042658,2.9030414298176764e-05,-1.2769851913740916e-05
116,-0.0025637803226709367,-0.0008036771463230252,-3.237194959017531e-05
117,-0.01033505104482174,0.0018906982732005417,-5.3657407850025154e-05
118,0.03878078121691942,-0.002537707993760705,-0.00022318477010903947
119,0.021118356846272945,0.0011396884173154832,-2.1244290059856398e-05
120,0.0704166454821825,0.0005322960950434208,-6.271127653658725e-05
121,0.09369593549519778,-0.0014084437675774097,-0.0005774206526491277
122,-0.046316092312335966,0.0001307656243443489,-2.5803811076561267e-05
123,-0.058937393911182884,0.0009224587678909302,-2.7485550518768774e-05
124,-0.027216219641268254,-0.00014917079359292985,-1.1137328427901495e-05
125,-0.009600377716124058,-0.0008404373656958342,-3.947442810524393e-05
126,-0.03283451285213232,0.00013979921815916895,-1.8362094652371042e-05
127,-0.037133154422044755,0.0001909710932523012,-3.795499696856774e-05
128,-0.03488358985632658,0.0005164504656568169,-2.157499142857025e-05
129,-0.031147488169372083,0.00012710684910416603,-2.4411545532228156e-05
130,-0.05762726344168186,-7.101833820343018e-05,-1.2910531096865796e-05
131,-0.04706867232918739,0.0012118111550807953,-2.2564622131614477e-05
132,-0.017217193022370337,0.00025598838925361634,-1.07161831510183e-05
133,-0.013344112373888493,0.0004921500850468874,-1.8685120856916094e-05
134,-0.02407732006162405,-0.0005017834715545178,-3.0569419997035216e-05
135,0.08323244974017144,-0.001670289784669876,-0.0003967712782507515
136,0.10228292413055896,0.0005568086728453636,-6.0208146903839574e-05
137,0.11280244223773479,0.00010045116767287254,-4.9846864944813604e-05
138,0.029930742532014845,0.0005454705422744155,-3.471248086562406e-05
139,0.02188450962305069,0.00028617619653232396,-2.862023955165327e-05
140,-0.010332192666828633,0.0009329093992710113,-1.5881288621576172e-05
141,0.01983278788626194,0.0002274728298652917,-2.8028958941356263e-05
142,0.17704048365354538,-0.0023578793182969095,-0.00022369965189952267
143,0.03405379362404346,-0.0007985668210312724,-4.855638127645001e-05
144,-0.021851965375244618,0.00015593963442370296,-1.383923071842652e-05
145,0.0008877228200435638,0.0005263339169323444,-2.4161548517724895e-05
146,-0.04535709120333195,0.00047825035639107225,-1.0805160857075973e-05
147,-0.041114012748003005,0.0005592968035489321,-1.1129231954942753e-05
148,-0.005004157833755016,0.00021644342574290933,-2.488058449779229e-05
149,-0.04100198861211538,0.0009744000621140003,-1.1256766918004285e-05
150,-0.03293015487492085,4.9952780827879905e-05,-1.454898255699888e-05
151,-0.048685252368450165,0.0003843641094863415,-7.955864635214582e-06
152,-0.05210939589887857,0.0001542046945542097,-9.453134805741393e-06
153,-0.017184812985360624,9.697189321741461e-05,-9.675631816547097e-06
154,-0.006377106569707394,-0.0008163155417423696,-2.4037991694930704e-05
155,-0.10709781583398581,0.0029992852360010147,-0.00018933201642880827
156,-0.03238311376422644,-0.0021787597611546516,-0.00022597892309037803
157,0.06063421487808227,0.0005943123251199722,-3.0240976871311888e-05
158,0.04922581188380718,0.00025691173039376735,-2.6384207470242504e-05
159,0.12988424986600877,0.001088201180100441,-9.109644539146311e-05
160,0.15515065401792527,-0.0006630241498351097,-0.00017959641418244132
161,0.030126597061753274,-7.118829526007176e-05,-1.7190772448678615e-05
162,0.09791482627391815,-0.0008245750516653061,-6.515528059930498e-05
163,-0.010431057401001453,0.0013364369655027985,-1.4766849325474895e-05
164,-0.023057364597916602,0.0003979680559132248,-1.0718253889456554e-05
165,-0.03420519147068262,0.00035275492817163465,-8.765930594080151e-06
166,-0.04545105095952749,0.0007702906243503094,-7.35836717442484e-06
167,-0.011706348992884159,-1.1219617445021868e-05,-3.0035929752861983e-05
168,-0.04102357100695372,0.0005835175141692162,-1.5675045595591188e-05
169,-0.04562072340399027,0.00032995170913636686,-1.2113157570570743e-05
170,-0.04784245491027832,0.0003973142057657242,-9.13042222619967e-06
171,-0.039022406823933126,0.0001951514557003975,-1.1608426215525824e-05
172,-0.017948886416852473,0.0004626200068742037,-1.8195442738413447e-05
173,0.004018866308033466,-0.0007867338322103024,-4.920086520163194e-05
174,-0.03970250517129898,0.00036520750261843205,-1.1543113347173284e-05
175,-0.009392157793045045,0.0007210420677438379,-4.8207746941025254e-05
176,-0.02963964134454727,-7.279166486114264e-05,-1.610851446326722e-05
177,-0.02425172794610262,0.0005094563611783088,-1.5609271900479117e-05
178,-0.04254934698343277,0.0005549756065011025,-1.4829865188637493e-05
179,0.049510452561080456,-0.0007221720763482154,-0.00047774973854633143
180,0.18305611953139306,0.000993896871805191,-8.335144638479619e-05
181,0.044318384975194934,0.0003303099609911442,-2.1173593495684705e-05
182,0.018467181622982026,0.0008206133311614394,-2.8040677849785477e-05
183,0.007646720632910728,0.0005429040902527049,-1.2525046856470822e-05
184,-0.001720297560095787,0.0004539753240533173,-1.2134838080404276e-05
185,0.06805472418665887,-0.0007378900237381458,-4.424764743959031e-05
186,0.06491699859499932,-0.00035650413483381274,-9.167671368203401e-05
187,0.03147903606295586,-0.0006554011371918023,-2.999155994933389e-05
188,0.020139956027269364,0.0009126183367334307,-1.6682307272115616e-05
189,0.051683004945516586,0.00014492959715425968,-8.486096625355266e-05
190,-0.02038407240062952,-0.00011296956799924373,-1.526373573362161e-05
191,-0.0021095066517591477,0.00019827208132483065,-1.554756347518227e-05
192,-0.01695791747421026,-0.0001011323044076562,-1.3566595905318834e-05
193,0.007889853790402412,0.0003756990726105869,-2.603843367717573e-05
194,0.011348166204988956,0.0007436393573880196,-4.047549847413734e-05
195,-0.02442629661411047,0.0008127036993391812,-1.674563177108901e-05
196,0.0036882421374320982,0.0009914441127330065,-2.746992734925291e-05
197,-0.03623762886971235,0.00023556631058454513,-1.0983170755185512e-05
198,0.022990930154919625,-0.00043108722427859903,-3.4923707058291396e-05
199,-0.005904233679175377,0.0007787900464609265,-1.433707178868815e-05
200,-0.01087498527020216,0.00036570860305801034,-3.023361551326875e-05
201,-0.07965389423072339,0.0003981180489063263,-2.0887307176886695e-05
202,-0.06129563447088003,0.000980605185031891,-1.9809674721846804e-05
203,0.07460495006293058,-0.0019355860631912946,-0.0003809948758579851
204,-0.08745069205760955,0.0005835546925663948,-1.0745928629440905e-05
205,0.01051069650799036,-0.000329227689653635,-0.00010714868065063499
206,-0.03523857731372118,0.001663571789395064,-4.681630808240023e-05
207,0.10434430293738842,-0.000687934048473835,-0.00014155817723997542
208,0.08151189237833023,-0.00020630568033084274,-0.00011106142287331977
209,-0.08471916753798724,0.0013672509789466858,-2.1659002368693004e-05
210,-0.09908053897321224,0.00011401407420635223,-1.3013437531741446e-05
211,-0.04338887479156256,-0.0006128063146024943,-3.635676496148488e-05
212,-0.07081081464886665,0.0004474690929055214,-1.5723894138373607e-05
213,-0.08246025409549475,0.0005014809966087341,-1.4738538649350374e-05
214,-0.08961598254740238,0.0006531276553869247,-1.553208797048733e-05
215,-0.025129004791378976,0.0014324232866056263,-5.151655918755993e-05
216,-0.0840801565349102,0.00031795673072338104,-1.9800687498232606e-05
217,-0.11281449608504772,0.0004139354079961777,-1.0580832542963492e-05
218,-0.10669942080974579,0.0006246346235275268,-1.303374399477697e-05
219,-0.10195161581039429,0.0005710240453481674,-1.4026478519562068e-05
220,-0.0879525526612997,9.079169481992721e-05,-2.03467806996116e-05
221,-0.11619390092790127,0.00028441213071346284,-1.0363556494308312e-05
222,-0.11266757052391768,0.00021430131047964096,-1.3269839599265864e-05
223,-0.1089508257061243,0.00024560153484344484,-2.077040230724414e-05
224,-0.07576829459518195,0.0009627631679177284,-4.1349088833233514e-05
225,-0.08508188135921955,0.0006870203837752342,-1.5023025191116535e-05
226,-0.0727062114328146,0.0003618641011416912,-2.1325830404643753e-05
227,-0.014157780930399894,-0.0005828363914042712,-3.993997117501206e-05
228,-0.08699205931276083,0.0014755740761756898,-1.5696033843068945e-05
229,5.859076976776123e-05,-0.00036893910029903057,-6.616703360087683e-05
230,0.018648847378790377,6.703748367726803e-06,-5.749426873506991e-05
231,-0.09556962814182043,0.0016691832616925239,-3.275080837683575e-05
232,-0.028615904934704305,0.001015660180710256,-5.727611465013105e-05
233,-0.04934079807251692,0.0006692591309547424,-1.5170273432508762e-05
234,-0.06814649879932404,0.0009414209797978401,-2.2791317669339505e-05
235,-0.07947098851203918,4.842378199100494e-05,-1.2512999091441324e-05
236,-0.062228570505976674,0.0003167123720049858,-1.5301348082150666e-05
237,-0.06186573557555675,0.0011293746437877417,-3.8466977564506897e-05
238,-0.03779166340827942,-0.0011527486331760883,-5.543156467235244e-05
239,0.044342871904373166,0.00027773855719715357,-3.466607193922e-05
240,-0.03306571189314127,0.0006522292038425803,-1.741163252474198e-05
241,-0.0346891725435853,0.00047353534493595363,-1.2664829671349409e-05
242,-0.024348400570452212,-0.00013758728047832847,-1.6105296333931984e-05
243,-0.03398219283670187,0.0001452793460339308,-1.1766799735708489e-05
244,-0.012079130820930005,0.00022419735323637725,-3.9007656420912974e-05
245,-0.005225941278040409,0.0003230685496237129,-2.518203322590479e-05
246,-0.04439467180520296,0.0006212537083774805,-8.914596544535442e-06
247,-0.04937164314091205,0.000885387659072876,-1.2787221471359799e-05
248,-0.03364723227918148,-9.930175263434649e-05,-1.9424717198006647e-05
249,-0.0710004536435008,0.0006637580692768097,-1.5175455659501846e-05
250,-0.03598007056862116,-0.0009408330032601953,-3.306247048939781e-05
251,-0.051216979399323466,0.0013783947797492146,-1.7675411415658536e-05
252,-0.09348847694694996,0.001295158714056015,-1.2332675622953037e-05
253,-0.08152901463210582,0.0004354305565357208,-1.0132950541028584e-05
254,-0.02669139463454485,0.0010139857465401292,-2.8961028511444998e-05
255,-0.07186267159879207,0.0006719303410500288,-1.1055257892256255e-05
256,-0.08032826524227858,0.0009051011502742767,-1.3204755163735981e-05
257,-0.04249350734055042,0.0004590882174670696,-1.534667991046623e-05
258,-0.02289929714053869,0.0004503556340932846,-3.3624935988691984e-05
259,-0.08134994328022004,0.0007772617787122726,-8.60549863711313e-06
260,-0.06821988299489021,0.0006795547530055046,-1.9208267103940636e-05
261,-0.03921990044414997,0.0014450362278148532,-3.379112409477969e-05
262,-0.07961265377700329,0.000592571571469307,-1.1275069089193845e-05
263,0.08839536022394895,-0.0024674450792372227,-0.00042764332846029874
264,-0.04172323450446129,0.00013449307531118393,-1.9120831341219447e-05
265,0.02024149611592293,-7.07078818231821e-05,-6.951741155891255e-05
266,-0.050487747117877006,0.0005560175236314535,-1.0895543146194341e-05
267,-0.048839609771966934,-8.740734308958053e-05,-1.0889894279051404e-05
268,0.0562212959676981,-0.0005293732974678278,-8.25608874709305e-05
269,-0.041758594401180744,0.0009633858874440193,-1.9068426776545078e-05
270,-0.0021234947070479394,0.001449268909636885,-5.330188012568016e-05
271,-0.08216808427125216,0.0010373761039227248,-4.401740497376849e-05
