epoch,actor loss,advantage loss (critic delta),expr replay loss
0,-0.0013399805128574372,-0.0003053849865682423,
1,-0.001084473505616188,0.0012832185276784004,
2,0.023249418213963507,-0.010941722594434395,
3,-0.0029145507514476776,0.0015993119007907807,
4,-0.00011248767375946045,-0.0003812599356751889,
5,-0.000717346966266632,-0.0003008900687564164,
6,-0.000285223051905632,-0.00021443037083372475,
7,0.00045761145651340484,-3.563664155080914e-05,
8,0.0022410164028406144,-0.0007570543896872551,
9,0.001518767848610878,-0.00011955261114053428,
10,-0.0020287464559078216,8.181791985407471e-05,
11,0.004444753229618073,-0.0012280585250118747,
12,0.0015466906875371933,0.0001469298033043742,
13,0.0013344985246658324,-0.0009597779181785882,
14,-0.001126861572265625,-1.2381941778585316e-05,
15,0.0011138848960399628,-0.0004912693868391216,
16,0.0020392358303070067,-7.251723669469356e-05,
17,-0.0005038177967071533,-0.00026699104462750255,
18,0.0009723896533250808,0.0003349250741302967,
19,-0.0005248310416936875,-0.00030564108164981006,
20,-0.001659412682056427,-0.0003675285121425986,
21,-0.0012487350404262543,-6.14254898391664e-05,
22,0.0006552055478096008,9.128374513238669e-05,
23,-0.0003701886534690857,7.917097420431673e-05,
24,0.005019040405750274,0.0003887053614016622,
25,0.0018856526911258697,-0.0010494144074618815,
26,0.0023063185065984727,-0.00047404123237356545,
27,-0.002501070946455002,0.001316215367987752,
28,0.004100402183830738,-0.0027684449683874845,
29,0.0009468340128660202,0.0005879637831822038,
30,-0.002288456857204437,0.0002463749435264617,
31,0.0014793139696121216,-0.00036656709213275465,
32,0.003059261217713356,-0.0007838085491675883,
33,0.00042144402861595155,-0.0002503651683218777,
34,6.975352764129639e-05,2.6539791142567993e-05,
35,0.0005883762240409851,0.0007024561858270318,
36,0.0004940193891525269,-0.0003354715101886541,
37,-0.0013852601498365402,-0.0005083606962580234,
38,-0.0023891006410121916,0.00014025532873347403,
39,0.0017712697386741637,-0.0002711292583262548,
40,-0.0010140471905469893,-0.0003533227031584829,
41,0.001051304042339325,0.00012105861213058234,
42,0.002323083207011223,-0.0005641897616442293,
43,0.0023605626076459883,-0.00017004138324409724,
44,3.449469804763794e-06,0.0002827690448611975,
45,0.0010238423198461533,-0.0006010611355304718,
46,-5.9465914964675904e-05,0.00035309683065861465,
47,-0.0009201821684837341,-0.0001621610450092703,
48,-0.002818410471081734,-0.0003530173259787262,
49,-0.0007418851554393768,0.00010663262801244855,
50,-0.0001469237357378006,-9.435155603569e-05,
51,-0.0009995144605636597,-0.00023073139716871084,
52,-0.0018599632382392884,0.00015212367055937647,
53,0.0010955325514078141,-0.0002823323855409399,
54,-0.0007909593731164933,0.00015431591600645334,
55,0.0016743631660938263,-0.00016321110306307673,
56,-0.002254469320178032,0.00031681094784289597,
57,0.0001308716833591461,-0.0006427145283669233,
58,0.00010116830468177795,5.271040368825197e-05,
59,-0.0005538038536906242,0.0009543132234830409,
60,-0.0015372204035520554,-0.00027408761437982323,
61,0.0040751020982861515,-0.001571508931228891,
62,0.0007952198386192322,0.00023965097730979323,
63,0.006035022251307964,-0.0022160515817813576,
64,0.00195575051009655,-0.0003530306823085994,
65,0.0017766981944441795,0.00013475722866132856,
66,-0.00030864063650369643,0.001345540303736925,
67,0.005865060463547706,-0.0012959343870170413,
68,0.0029048408940434457,-0.0017572912340983748,
69,0.0016655833646655083,-0.0005519555771024897,
70,-0.003629179522395134,0.0008750625839456916,
71,0.002112749069929123,-0.0010369831381831318,
72,0.0010082409158349037,0.0003179069014731795,
73,0.002367373965680599,-0.00043361460673622785,
74,0.001524494644254446,-0.00011015713913366198,
75,-0.00040441863238811494,-0.0009184086695313454,
76,-0.0007228805683553219,0.0008036215102765709,
77,0.003258856926113367,-0.0007800868933554738,
78,0.00023643212392926216,-0.00023906019050627946,
79,0.0013228516466915606,0.00012619501794688403,
80,0.0010353720001876354,0.00046557830995880067,
81,0.0008351161144673824,-0.0008815905498340726,
82,-0.0004266536422073841,7.822802988812328e-05,
83,0.003137131314724684,0.0008843890985008329,
84,0.0007179829105734825,-0.0008294765092432499,
85,0.0008514582179486752,-0.00020365814329124986,
86,0.0011360246315598487,-0.00044631832744926217,
87,-0.002302976753562689,0.000403603816521354,
88,0.0016826862655580045,-0.00010344235226511956,
89,-0.0019272559881210328,7.296577270608395e-05,
90,0.001298168208450079,-3.408134682103991e-05,
91,0.0005567051749676466,0.0005701103643514216,
92,0.002895653462037444,-0.0014031636627623812,
93,0.0007988397870212793,0.00025477229617536066,
94,-0.0021957742888480424,-0.00020044451841386035,
95,-0.0003794163465499878,0.00017256884137168527,
96,0.0005217639077454805,-0.0003159445530036464,
97,6.490461528301239e-05,5.487664166139439e-05,
98,-0.00043940892443060874,-3.8667803164571526e-05,
99,0.000340449558570981,-0.00030682833574246615,
100,-0.0007497934438288211,0.000550327398814261,3.836458103734231e-06
101,-0.0011669890023767947,0.00020350468868855388,
102,7.597763556987048e-05,-3.269882086897269e-05,
103,-0.0007416198449209332,-0.0005410406869486905,
104,-0.0030727843986824155,9.672842337749898e-05,
105,0.0007127510267309845,-0.00021991865942254661,
106,0.000914166159927845,7.929268933366984e-05,
107,-0.0016886155866086482,-0.0004482266079867259,
108,0.0011002841906156391,0.0001690696703735739,
109,-0.0005825528543209657,-0.00015375497052446007,
110,0.0007000925473403186,0.0007317038733162917,
111,0.0028269888018257914,-0.0005835179782297928,
112,0.0005335000500781462,-0.0004111261578509584,
113,-0.0009026549130794592,0.00030468622368061914,
114,0.000907884792832192,-5.688860401278362e-05,
115,-0.0003534236938867252,-0.00011282894061878323,
116,-0.0013846674977685326,0.00021370913978898897,
117,-0.001214751383595285,-6.92361284745857e-05,
118,-0.0009026002898463048,7.096026223734952e-05,
119,1.2355012004263699e-05,-0.00016367960255593062,
120,2.7772811299655587e-05,-2.5650675524957478e-05,
121,0.00045450050296494735,5.841018224600703e-05,
122,-0.001759023308295582,0.0001931826351210475,
123,0.0016057107305095996,3.26363614294678e-05,
124,0.0009305410013985238,0.0004303128190804273,
125,0.00014480153215117752,-0.0006409705517580733,
126,-0.0007914591714870767,-0.00017443219916458475,
127,0.00017118671799835284,0.0008700938365655019,
128,0.0016980822430923582,-0.0010006167890969663,
129,-0.00031909262586850675,0.00040364309214055536,
130,0.002282856995880138,-0.00021702626720070838,
131,-0.0029987356351921335,-9.75149346049875e-05,
132,9.941799740772694e-05,0.00045551610906841234,
133,0.0010758731145324419,-0.00013214459642767906,
134,0.0009453513966218452,-4.594084806740284e-05,
135,0.0010336370571894804,0.0003531483479309827,
136,0.0021833282950683495,-0.0005800389089563396,
137,0.0001901262586034136,0.0003825540213074419,
138,0.0011787737556733192,8.256564615294337e-05,
139,0.0031062555202515797,0.0003868561331182718,
140,0.0018520694191101938,-0.001022279446478933,
141,-0.0025639059857348913,0.00033927168406080457,
142,1.9436953007243574e-05,-0.0003381402452941984,
143,-0.00044347987284709233,0.00017016094090649859,
144,0.00019746286809095183,-0.0004264621256152168,
145,-0.001584477229625918,0.00018814602110069244,
146,0.00013515083483071067,-0.0005130061786621808,
147,-0.0009574508205696475,0.000681698833941482,
