date,2021_11_14__01_29_46_daily_lr_0.01_epoch_10000
2015-05-15,1.0104275783258738
2015-05-18,1.0115227121226549
2015-05-19,1.0146652699742882
2015-05-20,1.0143319683839636
2015-05-21,1.0136177506904105
2015-05-22,1.0165698504904297
2015-05-26,1.0141415103323497
2015-05-27,1.0032377868774407
2015-05-28,1.0127606894581473
2015-05-29,1.0116179411484627
2015-06-01,1.005332825445196
2015-06-02,1.0073802495000481
2015-06-03,1.006380344729074
2015-06-04,1.009046757451672
2015-06-05,1.0005199504809072
2015-06-08,0.9988096371774124
2015-06-09,0.9926673650128566
2015-06-10,0.992524521474146
2015-06-11,1.0044281497000294
2015-06-12,1.0076659365774696
2015-06-15,0.9999523854870974
2015-06-16,0.9956670793257797
2015-06-17,1.0010951337967824
2015-06-18,1.0027140272355026
2015-06-19,1.0131416055613764
2015-06-22,1.0037615465193805
2015-06-23,1.0089039139129619
2015-06-24,1.009618131606515
2015-06-25,1.0022854966193708
2015-06-26,0.9992381677935449
2015-06-29,0.9990477097419308
2015-06-30,0.9780973240643763
2015-07-01,0.9801447481192281
2015-07-02,0.9880011427483112
2015-07-06,0.987096467003144
2015-07-07,0.9842872107418357
2015-07-08,0.990477097419295
2015-07-09,0.973859632415962
2015-07-10,0.9756213693933927
2015-07-13,0.9879059137225042
2015-07-14,0.9988096371774134
2015-07-15,1.0031425578516349
2015-07-16,1.0028092562613102
2015-07-17,1.0108561089420074
2015-07-20,1.0117131701742708
2015-07-21,1.0122369298162097
2015-07-22,1.008237310732313
2015-07-23,1.0064279592419787
2015-07-24,1.0007618322064584
2015-07-27,0.9903818683934883
2015-07-28,0.9846205123321607
2015-07-29,0.9967145986096583
2015-07-30,1.0035710884677669
2015-07-31,1.0038091610322846
2015-08-03,1.0022854966193717
2015-08-04,0.9989048662032208
2015-08-05,0.9969526711741761
2015-08-06,1.00023807256452
2015-08-07,0.9920483763451121
2015-08-10,0.9901437958289708
2015-08-11,1.0026187982096966
2015-08-12,0.9935720407580253
2015-08-13,0.9947624035806136
2015-08-14,0.9935244262451218
2015-08-17,0.9971431292257902
2015-08-18,1.0027140272355037
2015-08-19,0.9998095419483882
2015-08-20,0.9919055328064017
2015-08-21,0.9711932196933649
2015-08-24,0.9419579087705957
2015-08-25,0.9022950195219527
2015-08-26,0.8916769831444649
2015-08-27,0.9259118179221052
2015-08-28,0.9488143986287048
2015-08-31,0.9488620131416083
2015-09-01,0.9411960765641395
2015-09-02,0.9131035139510552
2015-09-03,0.9304351966479413
2015-09-04,0.9311017998285906
2015-09-08,0.9170079040091448
2015-09-09,0.9400533282544548
2015-09-10,0.927483096847922
2015-09-11,0.9325302352156966
2015-09-14,0.9367679268641111
2015-09-15,0.9332920674221533
2015-09-16,0.944957623083519
2015-09-17,0.9531473193029268
2015-09-18,0.9510046662222678
2015-09-21,0.9306256546995556
2015-09-22,0.9354347205028125
2015-09-23,0.9232930197124114
2015-09-24,0.9218169698124019
2015-09-25,0.9184839539091547
2015-09-28,0.918245881344637
2015-09-29,0.8952004570993272
2015-09-30,0.8957242167412661
2015-10-01,0.9124369107704062
2015-10-02,0.914817636415583
2015-10-05,0.928483001618897
2015-10-06,0.9450052375964229
2015-10-07,0.9417674507189826
2015-10-08,0.9494810018093549
2015-10-09,0.958051614131991
2015-10-12,0.9586229882868336
2015-10-13,0.9595276640320005
2015-10-14,0.9534806208932517
2015-10-15,0.9489096276545125
2015-10-16,0.9634796686029936
2015-10-19,0.9678602037901187
2015-10-20,0.968336348919154
2015-10-21,0.9670983715836623
2015-10-22,0.9610989429578171
2015-10-23,0.9773354918579218
2015-10-26,0.9880487572612168
2015-10-27,0.9856204171031367
2015-10-28,0.9837158365869955
2015-10-29,0.9949052471193257
2015-10-30,0.9943338729644835
2015-11-02,0.9900485668031657
2015-11-03,1.0017617369774348
2015-11-04,1.0046662222645504
2015-11-05,1.0016188934387242
2015-11-06,1.0006189886677501
2015-11-09,1.0000952290258112
2015-11-10,0.9907627844967188
2015-11-11,0.9930482811160883
2015-11-12,0.9891438910579987
2015-11-13,0.9753356823159742
2015-11-16,0.9643843443481617
2015-11-17,0.9790496143224499
2015-11-18,0.9783353966288969
2015-11-19,0.9938577278354486
2015-11-20,0.9930006666031851
2015-11-23,0.9966231787448858
2015-11-24,0.9954766212741687
