date,2021_11_10__00_46_10_daily_1_lr_0.0001_crit_lr_0.001_epoch_1000_gamma_1.0_lmbda_0.3
2015-01-06,0.9879429133878695
2015-01-07,0.9963090551206601
2015-01-08,1.0182086614244688
2015-01-09,1.015009842610999
2015-01-12,1.003198819032622
2015-01-13,1.002460630059871
2015-01-14,0.996801181241333
2015-01-15,0.9840059056493707
2015-01-16,0.9936023623437449
2015-01-20,1.0019685040779485
2015-01-21,1.0036909450259206
2015-01-22,1.0201771655111926
2015-01-23,1.019931102746616
2015-01-26,1.0157480320448562
2015-01-27,0.9864665366273118
2015-01-28,0.9847440957609922
2015-01-29,0.9940944894754519
2015-01-30,0.9817913398663417
2015-02-02,0.9918799225575949
2015-02-03,1.0031988202162982
2015-02-04,1.0051673242339854
2015-02-05,1.0145177179709859
2015-02-06,1.0113188992142392
2015-02-09,1.009842521342958
2015-02-10,1.0248523639046192
2015-02-11,1.0287893718777765
2015-02-12,1.042814962577724
2015-02-13,1.0494586643165829
2015-02-17,1.0499507924063396
2015-02-18,1.0509350449295636
2015-02-19,1.0546259906596174
2015-02-20,1.0600393775493175
2015-02-23,1.0607775700781563
2015-02-24,1.063976391657135
2015-02-25,1.0573326986287737
2015-02-26,1.06397640591137
2015-02-27,1.0602854670114845
2015-03-02,1.0686516211353083
2015-03-03,1.061515811665059
2015-03-04,1.057332746966483
2015-03-05,1.05610243596333
2015-03-06,1.0430611013484676
2015-03-09,1.0479823627637572
2015-03-10,1.0265748822353729
2015-03-11,1.0199311811344023
2015-03-12,1.026574882587779
2015-03-13,1.0209154342556153
2015-03-16,1.0329725222660113
2015-03-17,1.03321858601452
2015-03-18,1.0472441783656894
2015-03-19,1.0442914280629454
2015-03-20,1.046752063445174
2015-03-23,1.0467520823681677
2015-03-24,1.0433072117049618
2015-03-25,1.016486351363867
2015-03-26,1.0172245413548817
2015-03-27,1.01796273101537
2015-03-30,1.0302658836472156
2015-03-31,1.0196851764390755
