date,2021_12_04__15_09_51_lr_0.0001_epoch_100000_metric_return_window_8
2015-04-02,0.9993134895627125
2015-04-06,0.999071604616467
2015-04-07,1.0087314726365122
2015-04-08,1.0089767559974392
2015-04-09,1.0121237589823553
2015-04-10,1.0147866541155126
2015-04-13,1.0186598856197704
2015-04-14,1.015754961991579
2015-04-15,1.0126079614409123
2015-04-16,1.021532654779658
2015-04-17,1.017873817679463
2015-04-20,1.027022258493263
2015-04-21,1.0186962593008444
2015-04-22,1.0171709967279798
2015-04-23,1.019436776548434
2015-04-24,1.023825147398104
2015-04-27,1.0326842147847877
2015-04-28,1.0330538261573277
2015-04-29,1.0188335805700899
2015-04-30,1.0139026209960158
2015-05-01,0.9999296604149307
2015-05-04,1.0121410978003915
2015-05-05,1.0130804042181814
2015-05-06,0.9973754681274634
2015-05-07,0.9889211442903663
2015-05-08,0.9962012462705081
2015-05-11,0.9989226995809865
2015-05-12,0.9938154964658337
2015-05-13,0.9963929602971504
2015-05-14,1.0006049964212393
2015-05-15,1.0167513397778205
2015-05-18,1.0134754998887592
2015-05-19,0.9985499588348306
2015-05-20,0.9897051471659241
2015-05-21,0.9903891059682738
2015-05-22,1.0039250773440689
2015-05-26,1.0032347781851643
2015-05-27,0.9887405542791184
2015-05-28,1.007378694261565
2015-05-29,1.0053077924498721
2015-06-01,0.9979735202562974
2015-06-02,1.0007347490092102
2015-06-03,0.9986637872436811
2015-06-04,1.0005021658907765
2015-06-05,0.9913000306516705
2015-06-08,0.9880792715603773
2015-06-09,0.9770367431876753
2015-06-10,0.9747362092974288
2015-06-11,0.9899196833821045
2015-06-12,0.9904183877277879
2015-06-15,0.9816759748578665
2015-06-16,0.9756943188938679
2015-06-17,0.9830856551915078
2015-06-18,0.9835462247349134
2015-06-19,0.9794781237305719
2015-06-22,0.9670077894632302
2015-06-23,0.9749638949242583
2015-06-24,0.9754346894173338
2015-06-25,0.9708903582841553
2015-06-26,0.9686176734489291
2015-06-29,0.9604300279097794
2015-06-30,0.9399802633995573
2015-07-01,0.9408893352210461
2015-07-02,0.9472256521385903
2015-07-06,0.9485904865948961
2015-07-07,0.9447270370807349
2015-07-08,0.9460906257475761
2015-07-09,0.9306368273928237
2015-07-10,0.9270006395446468
2015-07-13,0.9124030096286472
2015-07-14,0.9262740013291306
2015-07-15,0.9297967928721069
2015-07-16,0.9300172482352534
2015-07-17,0.9419066735842033
2015-07-20,0.9564382390705286
2015-07-21,0.9524565427661914
2015-07-22,0.9462074358257424
2015-07-23,0.9309389894200711
2015-07-24,0.9289947087556661
2015-07-27,0.9239856818822126
2015-07-28,0.9156968585030265
2015-07-29,0.9239855418786972
2015-07-30,0.9300930950603943
2015-07-31,0.9318381102481249
2015-08-03,0.928784335096223
2015-08-04,0.9237674164237917
2015-08-05,0.9183142439550167
2015-08-06,0.9272574282535311
2015-08-07,0.9180960986871599
2015-08-10,0.918750479387171
2015-08-11,0.9331468553952288
2015-08-12,0.9191867341705666
2015-08-13,0.9233311451697515
2015-08-14,0.9207136322040611
2015-08-17,0.9252932821608132
2015-08-18,0.9305283262702191
2015-08-19,0.925729588404349
2015-08-20,0.9196220416384473
2015-08-21,0.8971549525481037
2015-08-24,0.8629090673165603
2015-08-25,0.8288813280010728
2015-08-26,0.8223375755667723
2015-08-27,0.8637204348030036
2015-08-28,0.8642162966125354
2015-08-31,0.8667664430615559
2015-09-01,0.8601077273335604
2015-09-02,0.8643778818249999
2015-09-03,0.8852437064050569
2015-09-04,0.8895609114891682
2015-09-08,0.8976830859249578
2015-09-09,0.8844388636066702
2015-09-10,0.8886828823349566
2015-09-11,0.8975986717781779
2015-09-14,0.9023106792533018
2015-09-15,0.9036955532131277
2015-09-16,0.8863768354201026
2015-09-17,0.8900628709556007
2015-09-18,0.9008901414272921
2015-09-21,0.9147499901823987
2015-09-22,0.899854584175755
2015-09-23,0.9123660915953944
2015-09-24,0.9122911723893299
2015-09-25,0.9122911826124884
2015-09-28,0.9044035100711533
2015-09-29,0.9178173939904313
2015-09-30,0.9151762881518306
2015-10-01,0.9120019249679763
2015-10-02,0.913995140583164
2015-10-05,0.9269464479635674
2015-10-06,0.945215906164124
2015-10-07,0.9463722750241242
2015-10-08,0.9507657088703853
2015-10-09,0.9428033345460458
2015-10-12,0.9452770730095779
2015-10-13,0.9464224777954551
2015-10-14,0.9480355669958532
2015-10-15,0.9462053825054918
2015-10-16,0.9415693240194848
2015-10-19,0.9418733259834066
2015-10-20,0.9454639334585558
2015-10-21,0.9428820046993374
2015-10-22,0.9522471347612886
2015-10-23,0.9538591665131282
2015-10-26,0.9457228506181475
2015-10-27,0.9519042648961158
2015-10-28,0.9488940144062274
2015-10-29,0.9453755854951039
2015-10-30,0.936817478687741
2015-11-02,0.9438889733204048
2015-11-03,0.9375422575592239
2015-11-04,0.9298548754580546
2015-11-05,0.9309068908597505
2015-11-06,0.9284451385425692
2015-11-09,0.9315965194052395
2015-11-10,0.9228095621389644
2015-11-11,0.9187840750118671
2015-11-12,0.9170326355633805
2015-11-13,0.9090401417272752
2015-11-16,0.9142345717592906
2015-11-17,0.9238541884362125
2015-11-18,0.9253994598854903
2015-11-19,0.9393783437384954
2015-11-20,0.9456398249407865
2015-11-23,0.9427948501094982
2015-11-24,0.944020827544242
2015-11-25,0.943943618929152
2015-11-27,0.9461259414046788
2015-11-30,0.9482855532316907
2015-12-01,0.9520482357612126
2015-12-02,0.9628660490264277
2015-12-03,0.9571912828064133
2015-12-04,0.931533953615729
2015-12-07,0.9397245073662756
2015-12-08,0.9350859965790085
2015-12-09,0.9355466230652321
2015-12-10,0.9218010285196259
2015-12-11,0.923013172057893
2015-12-14,0.9366041708696904
2015-12-15,0.9244955253316065
2015-12-16,0.9190466125637567
2015-12-17,0.9170789380775759
2015-12-18,0.902668239337251
2015-12-21,0.9076768383560204
2015-12-22,0.9074559265501824
2015-12-23,0.9009005102810841
2015-12-24,0.9084526092585492
2015-12-28,0.9117447887624344
2015-12-29,0.9144294343759442
2015-12-30,0.9171108706296727
2015-12-31,0.9161555005368953
2016-01-04,0.9202768301818104
2016-01-05,0.908244258981055
2016-01-06,0.9045887836725166
2016-01-07,0.9079507680964657
2016-01-08,0.9095755809861333
2016-01-11,0.9025136983985046
2016-01-12,0.8926413961417329
2016-01-13,0.9032603847947651
2016-01-14,0.8789256873451305
2016-01-15,0.8950368392270456
2016-01-19,0.8961901468716396
2016-01-20,0.8947081719816301
2016-01-21,0.897736203380059
2016-01-22,0.8916428833467211
2016-01-25,0.8882418273017951
2016-01-26,0.893060754563328
2016-01-27,0.9017877326323883
2016-01-28,0.9015375027272058
2016-01-29,0.9128407641395069
2016-02-01,0.9416096336433377
2016-02-02,0.9447844084303537
2016-02-03,0.9279008370112315
2016-02-04,0.9267582781741431
2016-02-05,0.9276716347827261
2016-02-08,0.9016494004198774
2016-02-09,0.888638264033227
2016-02-10,0.8845294829400349
2016-02-11,0.8896038501295523
2016-02-12,0.8873131779356539
2016-02-16,0.8996834329634679
2016-02-17,0.9157205848457829
2016-02-18,0.9295043290590552
2016-02-19,0.9258583818358083
2016-02-22,0.9265420088139863
2016-02-23,0.9388468797976507
2016-02-24,0.9240349752193685
2016-02-25,0.9310991313407825
2016-02-26,0.9401792230808256
2016-02-29,0.9376793509180851
2016-03-01,0.9310887915054238
2016-03-02,0.9588146479170842
2016-03-03,0.9615417643525119
2016-03-04,0.9615417652444165
2016-03-07,0.9640416485605755
2016-03-08,0.9581328596257992
2016-03-09,0.952224070644388
2016-03-10,0.9604054709431645
2016-03-11,0.9594964265379916
2016-03-14,0.9742683990656685
2016-03-15,0.975404704671779
2016-03-16,0.9790408825083934
2016-03-17,0.9904037881040922
2016-03-18,0.9940399214878357
2016-03-21,0.990631005622105
2016-03-22,0.9940399270153932
2016-03-23,0.9942671521222647
2016-03-24,0.9885856255988564
2016-03-28,0.9913127585434497
2016-03-29,0.9888128868460738
2016-03-30,1.0042666785921444
2016-03-31,1.0101754667133849
2016-04-01,1.0081301874886412
2016-04-04,1.01585707308028
2016-04-05,1.0119936612442766
2016-04-06,1.002221434140167
2016-04-07,1.0119936643158742
2016-04-08,0.9974491826877018
2016-04-11,0.9974491829986828
2016-04-12,0.9947220492433038
2016-04-13,1.001539897038875
2016-04-14,1.0117666015008944
2016-04-15,1.011539354100489
2016-04-18,1.007675914871551
2016-04-19,1.0119938768103647
2016-04-20,1.006312348203566
2016-04-21,1.0083577104465353
2016-04-22,1.0047214922603727
2016-04-25,0.9872224189082192
2016-04-26,0.9874496800804857
2016-04-27,0.982677178724966
2016-04-28,0.9781321462684539
2016-04-29,0.9658600621186403
2016-05-02,0.9574513738005711
2016-05-03,0.9644961231993034
2016-05-04,0.9556329678317343
2016-05-05,0.9526814738419298
2016-05-06,0.9531359578339715
2016-05-09,0.96018107641119
2016-05-10,0.9601810980455138
2016-05-11,0.972680543441945
2016-05-12,0.9656354736830675
2016-05-13,0.9629082285455809
2016-05-16,0.9592720403354934
2016-05-17,0.9726802022543918
2016-05-18,0.9631355850765638
2016-05-19,0.9649535715398495
2016-05-20,0.9597253454423056
2016-05-23,0.9713183599810062
2016-05-24,0.969499839939065
2016-05-25,0.9876828416398534
2016-05-26,0.9945016765274494
2016-05-27,0.9996520506447105
2016-05-31,1.0044316892577956
2016-06-01,1.0064815508927687
2016-06-02,1.0039810832466225
2016-06-03,1.003070046409587
2016-06-06,1.002095492679407
2016-06-07,1.003919893396309
2016-06-08,1.0080234813156255
2016-06-09,1.010076010276867
2016-06-10,1.0103041257598948
2016-06-13,1.0025504235521345
2016-06-14,0.9917075040123804
2016-06-15,0.9939888845046367
2016-06-16,0.9921252362855523
2016-06-17,0.9941809852422382
2016-06-20,0.9827667058272992
2016-06-21,0.986875776053749
2016-06-22,0.9823295210038415
2016-06-23,0.9789445726741453
2016-06-24,0.9904782058572328
2016-06-27,0.952408883362909
2016-06-28,0.9332832102236118
2016-06-29,0.9517297938002697
2016-06-30,0.9592194221400313
2016-07-01,0.9673967281287761
2016-07-05,0.9788969460121781
2016-07-06,0.9716909400662102
2016-07-07,0.9761640680574567
2016-07-08,0.9761069138638693
2016-07-11,0.9834612248149566
2016-07-12,0.9892269306318284
2016-07-13,0.972964474891123
2016-07-14,0.9737192127110963
2016-07-15,0.9605085006879307
2016-07-18,0.953036457012144
2016-07-19,0.9521411519638847
2016-07-20,0.9500409001942703
2016-07-21,0.9624338709530547
2016-07-22,0.9573919809748924
2016-07-25,0.9630153214575494
2016-07-26,0.9623214646286707
2016-07-27,0.9638493053999064
2016-07-28,0.9718395154115902
2016-07-29,0.9721693851968567
2016-08-01,0.9757404077064865
2016-08-02,0.9667408958333865
2016-08-03,0.9567810405096906
2016-08-04,0.9573344137197171
2016-08-05,0.964527757623901
2016-08-08,0.9544986083025069
2016-08-09,0.956296098683313
2016-08-10,0.9583342309112624
2016-08-11,0.9610594949858414
2016-08-12,0.9644992096858311
2016-08-15,0.9634766256228692
2016-08-16,0.966471456456363
2016-08-17,0.959326360560166
2016-08-18,0.958920269834019
2016-08-19,0.960417523192633
2016-08-22,0.961030686160989
2016-08-23,0.9610306861610075
2016-08-24,0.9645052988895803
2016-08-25,0.959788343320509
2016-08-26,0.9574749425238152
2016-08-29,0.9519022163709145
2016-08-30,0.9624208634647197
2016-08-31,0.9587766783883653
2016-09-01,0.9571476109085287
2016-09-02,0.9576293863320436
2016-09-06,0.961892955515536
2016-09-07,0.9689009259706995
2016-09-08,0.9701612513211444
2016-09-09,0.9622307991250884
2016-09-12,0.9386427458981911
2016-09-13,0.954270556711702
2016-09-14,0.9473570261633104
2016-09-15,0.9489031699077275
2016-09-16,0.964512130743452
2016-09-19,0.9720415904640394
2016-09-20,0.9691378378922316
2016-09-21,0.9710608048758891
2016-09-22,0.9819219848335223
2016-09-23,0.9897267746109657
2016-09-26,0.9810504019445948
2016-09-27,0.9872868819809372
2016-09-28,0.9947921275396175
2016-09-29,0.9957298847538761
2016-09-30,0.9896915325746294
2016-10-03,0.9813505846139657
2016-10-04,0.9764880163840386
2016-10-05,0.9658147139071603
2016-10-06,0.9614103441441711
2016-10-07,0.9561306970921277
2016-10-10,0.9561510205623686
2016-10-11,0.9505242995959476
2016-10-12,0.9483818101701122
2016-10-13,0.9493099846132433
2016-10-14,0.944486610494011
2016-10-17,0.9391542952145856
2016-10-18,0.9371789528858733
2016-10-19,0.9402250025992409
2016-10-20,0.9420054012537984
2016-10-21,0.942990356767016
2016-10-24,0.9444790143375767
2016-10-25,0.9403699353997624
2016-10-26,0.9428402081355164
2016-10-27,0.9364639437373772
2016-10-28,0.9348179368301449
2016-10-31,0.9327443347614233
2016-11-01,0.9384644403622436
2016-11-02,0.9367483910998865
2016-11-03,0.9408239707335616
2016-11-04,0.9335956911486385
2016-11-07,0.9320775438510638
2016-11-08,0.9241877645401068
2016-11-09,0.9221262104676731
2016-11-10,0.915414273107813
2016-11-11,0.9007221931022387
2016-11-14,0.9034286698945984
2016-11-15,0.8904043866421085
2016-11-16,0.9024778456662598
2016-11-17,0.9107929178840345
2016-11-18,0.8975676665849303
2016-11-21,0.894976977725176
2016-11-22,0.8985243341045459
2016-11-23,0.8982276874426329
2016-11-25,0.8947417591176335
2016-11-28,0.8969271038894077
2016-11-29,0.9034350595205625
2016-11-30,0.9072184113121915
2016-12-01,0.8964608974779279
2016-12-02,0.8779689365884069
2016-12-05,0.8822270792467808
2016-12-06,0.8899231764370372
2016-12-07,0.8921746089157074
2016-12-08,0.9005432444062303
2016-12-09,0.9027861914657727
2016-12-12,0.8915567153198929
2016-12-13,0.8888720642099636
2016-12-14,0.8964939777940093
2016-12-15,0.893390659219676
2016-12-16,0.8974350199984704
2016-12-19,0.8870294471465762
2016-12-20,0.8934188345292008
2016-12-21,0.8967048049054842
2016-12-22,0.898402458578456
2016-12-23,0.8965600666011015
2016-12-27,0.8974765415961977
2016-12-28,0.9011419565646889
2016-12-29,0.8933376966169213
2016-12-30,0.8935210205860394
2017-01-03,0.8865628256605702
2017-01-04,0.8944453976897425
2017-01-05,0.8975685817224139
2017-01-06,0.8990351970520781
2017-01-09,0.8907804387623658
2017-01-10,0.8976260725521237
2017-01-11,0.8978073756297744
2017-01-12,0.9019874333250233
2017-01-13,0.8998065316634793
2017-01-17,0.9025326673885763
2017-01-18,0.8990795156414956
2017-01-19,0.9014404875775103
2017-01-20,0.9001515195524585
2017-01-23,0.9048404994152217
2017-01-24,0.9064776328758969
2017-01-25,0.9121101727245285
2017-01-26,0.9204016436361764
2017-01-27,0.9178595008387724
2017-01-30,0.9211706265773982
2017-01-31,0.9137511331432492
2017-02-01,0.9158921177113969
2017-02-02,0.9228417115215766
2017-02-03,0.9211102901267961
2017-02-06,0.922868230286462
2017-02-07,0.92342471570824
2017-02-08,0.9300806693878384
2017-02-09,0.9317245774267829
2017-02-10,0.9346439378022983
2017-02-13,0.9373402577788704
2017-02-14,0.9414763156289633
2017-02-15,0.9445190155458781
2017-02-16,0.9476087692634401
2017-02-17,0.9498013999078179
2017-02-21,0.9530887475983767
2017-02-22,0.9578813554403275
2017-02-23,0.9589857729603269
2017-02-24,0.9588031933560377
2017-02-27,0.9644029345847992
2017-02-28,0.9635722290366387
2017-03-01,0.9589940959297638
2017-03-02,0.9689601762802419
2017-03-03,0.9627213529782789
2017-03-06,0.9649119015652493
2017-03-07,0.9633450910690299
2017-03-08,0.9633449131803138
2017-03-09,0.9644400601069443
2017-03-10,0.9634918941470366
2017-03-13,0.9685805861268197
2017-03-14,0.9694924082880818
2017-03-15,0.9673039487065309
2017-03-16,0.9738693478889393
2017-03-17,0.9744164667346801
2017-03-20,0.9727755055224919
2017-03-21,0.9733335668247995
2017-03-22,0.9594623195562272
2017-03-23,0.9654805860888226
2017-03-24,0.9629273696172259
2017-03-27,0.9636568703503269
2017-03-28,0.9636602775851181
2017-03-29,0.9705904876440029
2017-03-30,0.972234360724034
2017-03-31,0.9740461939980135
2017-04-03,0.9722230957496697
2017-04-04,0.9713136681374602
2017-04-05,0.9720202124867526
2017-04-06,0.9680081699868157
2017-04-07,0.9681904911890495
2017-04-10,0.9676431208965273
2017-04-11,0.9658194825203819
2017-04-12,0.9621721767178935
2017-04-13,0.9588938421083815
2017-04-17,0.9550641522087318
2017-04-18,0.9638177898910533
2017-04-19,0.9636354969390565
2017-04-20,0.9629047593208057
2017-04-21,0.9716405910608058
2017-04-24,0.9696428979666349
2017-04-25,0.9811311267011573
2017-04-26,0.9783070970979663
2017-04-27,0.9774574075523478
2017-04-28,0.9812509300576543
2017-05-01,0.9837836257177214
2017-05-02,0.981110084491695
2017-05-03,0.9838542990616136
2017-05-04,0.9820723636871699
2017-05-05,0.9811499740805755
2017-05-08,0.9831927331211295
2017-05-09,0.9874797327203574
2017-05-10,0.9885727470470177
2017-05-11,0.9922012901632447
2017-05-12,0.9920192963483243
2017-05-15,0.9994338993570495
2017-05-16,0.9967229184562019
2017-05-17,1.0004287831667638
2017-05-18,1.0149932491935454
2017-05-19,1.0161459045309698
2017-05-22,1.0185335434613099
2017-05-23,1.0157342436984627
2017-05-24,1.0089006584403082
2017-05-25,1.0145815909586406
2017-05-26,1.0149109205182614
2017-05-30,1.0166399000466038
