date,model_1
2015-04-02,1.0031423266840134
2015-04-06,0.9996228628170458
2015-04-07,1.002064460640153
2015-04-08,1.0041646253864762
2015-04-09,1.0062112117660298
2015-04-10,1.0025641738835145
2015-04-13,1.0057733233817636
2015-04-14,1.0043408045725202
2015-04-15,1.0070565630976522
2015-04-16,1.0105549215616747
2015-04-17,1.0071834283612247
2015-04-20,1.0051412357835339
2015-04-21,1.0087687088050148
2015-04-22,1.0062454053546082
2015-04-23,1.003777910358476
2015-04-24,1.0075158498551826
2015-04-27,1.0135171999059305
2015-04-28,1.0132809594882408
2015-04-29,1.0091713177065815
2015-04-30,1.0012903519344962
2015-05-01,0.9952874621958485
2015-05-04,0.9947652985931743
2015-05-05,0.9916562529512714
2015-05-06,0.9834401127017597
2015-05-07,0.9725931397551564
2015-05-08,0.9814673708620636
2015-05-11,0.9902562595002166
2015-05-12,0.9771495770479361
2015-05-13,0.9758521652461019
2015-05-14,0.973820172332415
2015-05-15,0.9824739400964339
2015-05-18,0.9899951852949901
2015-05-19,0.9855013881542067
2015-05-20,0.9808971713271307
2015-05-21,0.9816499562117615
2015-05-22,0.9895764095373615
2015-05-26,0.9888943832292255
2015-05-27,0.9888774065564343
2015-05-28,0.9980602685136667
2015-05-29,0.9961112412221043
2015-06-01,0.9930923344070869
2015-06-02,0.9891197982832904
2015-06-03,0.9823449842933337
2015-06-04,0.9770645408358926
2015-06-05,0.9771928629487153
2015-06-08,0.970810276692381
2015-06-09,0.9654407763169655
2015-06-10,0.961454008268629
2015-06-11,0.965463836114635
2015-06-12,0.9750230628300974
2015-06-15,0.9703866504951646
2015-06-16,0.9681800589515016
2015-06-17,0.974797176028442
2015-06-18,0.9721657783500108
2015-06-19,0.9753217738159622
2015-06-22,0.9748520130236077
2015-06-23,0.969618942848432
2015-06-24,0.9673910009470862
2015-06-25,0.9676795218985906
2015-06-26,0.9647517388495117
2015-06-29,0.9575851749790592
2015-06-30,0.9573970604492756
2015-07-01,0.9553159366553011
2015-07-02,0.9528961384939149
2015-07-06,0.9544820567735208
2015-07-07,0.9608382330574965
2015-07-08,0.9668404989127722
2015-07-09,0.9609529579102415
2015-07-10,0.9525344758627686
2015-07-13,0.9538784725042722
2015-07-14,0.9596717867999809
2015-07-15,0.9632257457892367
2015-07-16,0.9677569172807
2015-07-17,0.97642042899718
2015-07-20,0.9834004206414814
2015-07-21,0.983143234377251
2015-07-22,0.9825461267121265
2015-07-23,0.980240787734366
2015-07-24,0.9842778439755198
2015-07-27,0.981215131110753
2015-07-28,0.9792407074448926
2015-07-29,0.9822208375256198
2015-07-30,0.9845082143451395
2015-07-31,0.9883515199337156
2015-08-03,0.9902841509315871
2015-08-04,0.9914770239157219
2015-08-05,0.9858885818252396
2015-08-06,0.9867484404460515
2015-08-07,0.9849536577506436
2015-08-10,0.9901067443671455
