date,2021_11_07__23_08_20_daily_actor_lr_0.0001_critic_lr_0.001_epoch_5000_sum_loss_False
2015-04-14,1.0135691785801098
2015-04-15,1.0225345287133798
2015-04-16,1.018899927308005
2015-04-17,1.00484613520721
2015-04-20,1.0220499151926727
2015-04-21,1.0215653016719572
2015-04-22,1.0319844923673798
2015-04-23,1.0361037072934804
2015-04-24,1.045069057426756
2015-04-27,1.047976738551066
2015-04-28,1.0513690331960883
2015-04-29,1.046280591228563
2015-04-30,1.0317421856070461
2015-05-01,1.0443421371456951
2015-05-04,1.0453113641871392
2015-05-05,1.0290768112431168
2015-05-06,1.0203537678702066
2015-05-07,1.0278652774413242
2015-05-08,1.0426459898232008
2015-05-11,1.0373152410953164
2015-05-12,1.0317421856070683
2015-05-13,1.0361037072935244
2015-05-14,1.0528228737582712
2015-05-15,1.049430579113262
2015-05-18,1.0545190210808164
2015-05-19,1.0518536467168795
2015-05-20,1.0525805669979602
2015-05-21,1.0571843954447788
2015-05-22,1.0564574751637281
2015-05-26,1.0411921492611582
2015-05-27,1.06081899685021
2015-05-28,1.0586382360069837
2015-05-29,1.0508844196755083
2015-06-01,1.0537921007998126
2015-06-02,1.051611339956585
2015-06-03,1.0537921007998132
2015-06-04,1.0440998303854674
2015-06-05,1.0407075357404463
2015-06-08,1.0290768112432307
2015-06-09,1.026653743639644
2015-06-10,1.0426459898233156
2015-06-11,1.0431306033440342
2015-06-12,1.0339229464504076
2015-06-15,1.0276229706810829
2015-06-16,1.0344075599711253
2015-06-17,1.0348921734918428
2015-06-18,1.0440998303854718
2015-06-19,1.030772958565748
2015-06-22,1.0392536951783018
2015-06-23,1.0399806154593876
2015-06-24,1.0351344802522577
2015-06-25,1.0327114126486747
2015-06-26,1.0239883692757632
2015-06-29,1.0021807608434832
2015-06-30,1.003149987884918
2015-07-01,1.0099345771749608
2015-07-02,1.011388417737113
2015-07-06,1.0072692028110155
2015-07-07,1.0087230433731675
2015-07-08,0.9922461836687778
2015-07-09,0.9883692755030389
2015-07-10,1.0041192149263527
2015-07-13,1.0193845408289495
2015-07-14,1.0232614489946883
2015-07-15,1.0235037557550473
2015-07-16,1.0365883208144158
2015-07-17,1.0525805669980932
2015-07-20,1.0581536224863484
2015-07-21,1.0511267264359496
2015-07-22,1.0341652532108438
2015-07-23,1.0319844923676171
2015-07-24,1.026411436879368
2015-07-27,1.017203779985738
2015-07-28,1.0264114368793682
2015-07-29,1.0331960261694115
2015-07-30,1.0351344802522835
2015-07-31,1.0317421856072677
2015-08-03,1.0261691301190217
2015-08-04,1.020111461110056
2015-08-05,1.0300460382847625
2015-08-06,1.0198691543497018
2015-08-07,1.020596074630778
2015-08-10,1.036588320814452
2015-08-11,1.0210806881515129
2015-08-12,1.0256845165983286
2015-08-13,1.0227768354740254
2015-08-14,1.0278652774415602
2015-08-17,1.0336806396901796
2015-08-18,1.0283498909622928
2015-08-19,1.02156530167225
2015-08-20,0.9966077053553046
2015-08-21,0.9585655439789899
2015-08-24,0.9207656893630337
2015-08-25,0.913496486552273
2015-08-26,0.9595347710204246
2015-08-27,0.9818269929734244
2015-08-28,0.983765447056294
2015-08-31,0.9748000969230222
2015-09-01,0.9435425248367508
2015-09-02,0.966319360310468
2015-09-03,0.967046280591544
2015-09-04,0.9522655682096638
2015-09-08,0.9789193118491201
2015-09-09,0.9660770535501093
2015-09-10,0.9757693239644573
2015-09-11,0.9803731524112724
2015-09-14,0.9779500848076855
2015-09-15,0.9905500363463378
2015-09-16,0.9946692512724354
2015-09-17,0.9878846619823922
2015-09-18,0.970680881996925
2015-09-21,0.9803731524112727
2015-09-22,0.9638962927068816
2015-09-23,0.9663193603104685
2015-09-24,0.9663193603104685
2015-09-25,0.9646232129879577
2015-09-28,0.9425732977953165
2015-09-29,0.9384540828692188
2015-09-30,0.9571117034168383
2015-10-01,0.9575963169375559
2015-10-02,0.9711654955176425
2015-10-05,0.9903077295859792
2015-10-06,0.9915192633877729
2015-10-07,0.996123091834588
2015-10-08,1.000726920281403
2015-10-09,1.0050884419678596
2015-10-12,1.0062999757696531
2015-10-13,1.0041192149264249
2015-10-14,1.0021807608435553
2015-10-15,1.015023019142566
2015-10-16,1.0169614732254355
2015-10-19,1.0208383813911746
2015-10-20,1.018173007027229
2015-10-21,1.010419190695751
2015-10-22,1.0331960261694682
2015-10-23,1.0620305306521525
2015-10-26,1.0579113157260551
2015-10-27,1.0518536467170878
2015-10-28,1.067603586140403
2015-10-29,1.0646959050160985
2015-10-30,1.0576690089656964
2015-11-02,1.0671189726196855
2015-11-03,1.0726920281079355
2015-11-04,1.0739035619097295
2015-11-05,1.0707535740250664
2015-11-06,1.0743881754304474
2015-11-09,1.063968984735024
2015-11-10,1.056942088684622
2015-11-11,1.0564574751639049
2015-11-12,1.0472498182702745
2015-11-13,1.0266537436397856
2015-11-16,1.042403683063101
2015-11-17,1.0426459898234595
2015-11-18,1.0583959292467746
2015-11-19,1.0632420644539484
2015-11-20,1.0709958807854267
2015-11-23,1.0646959050161007
2015-11-24,1.0649382117764594
2015-11-25,1.0615459171314376
2015-11-27,1.0639689847350244
2015-11-30,1.065180518536818
2015-12-01,1.074630482190807
2015-12-02,1.0678458929007637
2015-12-03,1.0540344075603183
2015-12-04,1.0799612309186986
2015-12-07,1.0746304821908075
2015-12-08,1.0719651078268617
2015-12-09,1.0562151684035468
2015-12-10,1.059122849527851
2015-12-11,1.0370729343352099
2015-12-14,1.045069057427047
2015-12-15,1.0496728858738622
2015-12-16,1.0639689847350249
2015-12-17,1.0472498182702752
2015-12-18,1.0218076084326124
2015-12-21,1.0322267991280363
2015-12-22,1.0397383086991556
2015-12-23,1.0484613520720687
2015-12-24,1.0479767385513512
2015-12-28,1.0472498182702752
2015-12-29,1.061545917131438
2015-12-30,1.0525805669981665
2015-12-31,1.037799854616286
2016-01-04,1.0242306760361994
2016-01-05,1.0215653016722537
2016-01-06,1.0089653501336016
2016-01-07,0.9791616186094823
2016-01-08,0.9714078022780043
2016-01-11,0.9777077780473302
2016-01-12,0.9893385025445475
2016-01-13,0.9626847589050911
2016-01-14,0.9808577659319933
2016-01-15,0.9532347952511023
2016-01-19,0.9542040222925371
2016-01-20,0.9466925127214175
2016-01-21,0.9520232614493087
2016-01-22,0.9784346983284065
2016-01-25,0.9670462805915478
2016-01-26,0.9764962442455369
2016-01-27,0.9563847831357654
2016-01-28,0.9687424279140588
2016-01-29,0.9992730797192544
2016-02-01,1.0029076811246347
2016-02-02,0.9849769808580914
2016-02-03,0.9837654470562979
2016-02-04,0.9847346740977327
2016-02-05,0.9571117034168416
2016-02-08,0.943300218076396
2016-02-09,0.9389386963899395
2016-02-10,0.9408771504728091
2016-02-11,0.9384540828692222
2016-02-12,0.9515386479285919
2016-02-16,0.9685001211537004
2016-02-17,0.9883692755031135
2016-02-18,0.9844923673373744
2016-02-19,0.9852192876184505
2016-02-22,0.9983038526778201
2016-02-23,0.9825539132545048
2016-02-24,0.9900654228256244
2016-02-25,1.0024230676039179
2016-02-26,0.9997576932399722
2016-02-29,0.99273079718957
2016-03-01,1.0222922219533306
2016-03-02,1.0251999030776353
2016-03-03,1.0251999030776353
2016-03-04,1.0278652774415808
2016-03-07,1.0215653016722546
2016-03-08,1.0152653259029287
2016-03-09,1.0239883692758416
2016-03-10,1.023019142234407
2016-03-11,1.038769081657722
2016-03-14,1.0399806154595157
2016-03-15,1.0438575236252547
2016-03-16,1.0559728616431894
2016-03-17,1.0598497698089284
2016-03-18,1.0562151684035483
2016-03-21,1.0598497698089295
2016-03-22,1.060092076569289
2016-03-23,1.054034407560322
2016-03-24,1.0569420886846264
2016-03-28,1.0542767143206806
2016-03-29,1.0707535740250718
2016-03-30,1.0770535497943983
2016-03-31,1.07487278895117
2016-04-01,1.0831112188033656
2016-04-04,1.078992003877268
2016-04-05,1.0685728131818444
2016-04-06,1.0789920038772682
2016-04-07,1.0634843712143118
2016-04-08,1.0634843712143118
2016-04-11,1.0605766900900078
2016-04-12,1.0678458929007686
2016-04-13,1.07874969711691
2016-04-14,1.0785073903565519
2016-04-15,1.074388175430455
2016-04-18,1.0789920038772707
2016-04-19,1.0729343348683051
2016-04-20,1.0751150957115359
2016-04-21,1.0712381875457986
2016-04-22,1.0525805669981796
2016-04-25,1.052822873758541
2016-04-26,1.0477344317910087
2016-04-27,1.042888296583835
2016-04-28,1.0298037315244661
2016-04-29,1.0208383813911943
2016-05-02,1.0283498909623139
2016-05-03,1.0188999273083248
2016-05-04,1.015749939423662
2016-05-05,1.0162345529443793
2016-05-06,1.0237460625154988
2016-05-09,1.023746062515499
2016-05-10,1.0370729343352278
2016-05-11,1.0295614247641103
2016-05-12,1.0266537436398062
2016-05-13,1.0227768354740674
2016-05-16,1.0370729343352305
2016-05-17,1.0266537436398067
2016-05-18,1.0285921977226764
2016-05-19,1.0230191422344264
2016-05-20,1.03537678701272
2016-05-23,1.0334383329298507
2016-05-24,1.0528228737585468
2016-05-25,1.060092076569308
2016-05-26,1.0634843712143311
2016-05-27,1.0685728131818686
2016-05-31,1.0707535740251062
2016-06-01,1.0680881996611613
2016-06-02,1.0671189726197274
2016-06-03,1.0646959050161433
2016-06-06,1.0666343590990173
2016-06-07,1.0709958807854767
2016-06-08,1.0731766416287056
2016-06-09,1.0734189483890648
2016-06-10,1.065180518536869
2016-06-13,1.0533074872792927
2016-06-14,1.0557305548828797
2016-06-15,1.053065180518934
2016-06-16,1.0552459413621622
2016-06-17,1.0431306033442271
2016-06-20,1.047492125030684
2016-06-21,1.0547613278414452
2016-06-22,1.0511267264360649
2016-06-23,1.0654228252972284
2016-06-24,1.0244729827966073
2016-06-27,1.0038769081661174
2016-06-28,1.0237460625155312
2016-06-29,1.039496001938847
2016-06-30,1.0508844196757061
2016-07-01,1.0533074872792934
2016-07-05,1.0455536709478148
2016-07-06,1.052822873758576
2016-07-07,1.052822873758576
2016-07-08,1.069299733462968
2016-07-11,1.075599709232294
2016-07-12,1.0843227526052075
2016-07-13,1.084565059365566
2016-07-14,1.0915919554159685
2016-07-15,1.0906227283745336
2016-07-18,1.097891931185295
2016-07-19,1.0954688635817078
2016-07-20,1.1097649624428716
2016-07-21,1.1039496001942628
2016-07-22,1.1104918827239476
2016-07-25,1.1090380421617956
2016-07-26,1.1114611097653824
2016-07-27,1.1206687666590132
2016-07-28,1.1213956869400894
2016-07-29,1.1255149018661874
2016-08-01,1.1276956627094157
2016-08-02,1.119214926096861
2016-08-03,1.1230918342626004
2016-08-04,1.1291495032715686
2016-08-05,1.1400533074877166
2016-08-08,1.139811000727452
2016-08-09,1.1422340683310703
2016-08-10,1.1385994669257087
2016-08-11,1.1427186818518116
2016-08-12,1.1415071480500256
2016-08-15,1.1470802035382872
2016-08-16,1.1385994669258253
2016-08-17,1.1381148534051253
2016-08-18,1.1385994669258794
2016-08-19,1.1393263872071995
2016-08-22,1.139326387207414
2016-08-23,1.1434456021335397
2016-08-24,1.137145626364227
2016-08-25,1.139568693967818
2016-08-26,1.1400533074885366
2016-08-29,1.1444148291749972
2016-08-30,1.140537921009259
2016-08-31,1.13859946692639
2016-09-01,1.1422340683317744
2016-09-02,1.1473225102993119
2016-09-06,1.1531378725479715
2016-09-07,1.1560455536723173
2016-09-08,1.1465955900183626
2016-09-09,1.1184880058167377
2016-09-12,1.137145626364374
2016-09-13,1.128907196512171
2016-09-14,1.134237945240067
2016-09-15,1.1528955657877034
2016-09-16,1.1439302156544238
2016-09-19,1.1417494548111935
2016-09-20,1.1410225345301168
2016-09-21,1.153864792829139
2016-09-22,1.1608916888795475
2016-09-23,1.1507148049444735
2016-09-26,1.1439302156544242
2016-09-27,1.1565301671930877
2016-09-28,1.158710928036318
2016-09-29,1.1516840319859096
2016-09-30,1.1577417009948825
2016-10-03,1.154349406349858
2016-10-04,1.1502301914237565
2016-10-05,1.154349406349858
2016-10-06,1.1570147807138065
2016-10-07,1.1538647928291408
2016-10-10,1.161860915920985
2016-10-11,1.1487763508616038
2016-10-12,1.1507148049444753
2016-10-13,1.1434456021337078
2016-10-14,1.1478071238201684
2016-10-17,1.1453840562165796
2016-10-18,1.1516840319859112
2016-10-19,1.1538647928291415
2016-10-20,1.1485340441012457
2016-10-21,1.151684031985913
2016-10-24,1.1628301429624253
2016-10-25,1.158710928036327
2016-10-26,1.152168645506638
2016-10-27,1.150714804944485
2016-10-28,1.1495032711426902
2016-10-31,1.1490186576219725
2016-11-01,1.139084080447257
2016-11-02,1.1318148776364896
2016-11-03,1.1209110734203385
2016-11-04,1.1189726193374672
2016-11-07,1.1432032953733586
2016-11-08,1.1487763508616136
2016-11-09,1.1473225102994604
2016-11-10,1.128907196512183
2016-11-11,1.1322994911572075
2016-11-14,1.1150957111717248
2016-11-15,1.1308456505950542
2016-11-16,1.1412648412904876
2016-11-17,1.148534044101255
2016-11-18,1.1475648170598194
2016-11-21,1.1591955415570476
2016-11-22,1.162830142962431
2016-11-23,1.1582263145156118
2016-11-25,1.16307244972279
2016-11-28,1.1640416767642257
2016-11-29,1.1647685970453023
2016-11-30,1.1509571117048443
2016-12-01,1.1272110491896707
2016-12-02,1.1313302641157723
2016-12-05,1.1422340683319234
2016-12-06,1.1456263629769483
2016-12-07,1.1674339714092508
2016-12-08,1.1703416525335582
2016-12-09,1.1788223891461203
2016-12-12,1.175187787740737
2016-12-13,1.1899685001226308
2016-12-14,1.1858492851965294
2016-12-15,1.1911800339244254
2016-12-16,1.1773685485839676
2016-12-19,1.1858492851965388
2016-12-20,1.1902108068830297
2016-12-21,1.1877877392794869
2016-12-22,1.1853646716759758
2016-12-23,1.1865762054777946
2016-12-27,1.191422340684993
2016-12-28,1.1807608432292036
2016-12-29,1.1810031499895635
2016-12-30,1.1717954930959231
2017-01-03,1.1822146837913583
2017-01-04,1.1863338987174628
2017-01-05,1.188272352800376
2017-01-06,1.1969953961733468
2017-01-09,1.1967530894131113
2017-01-10,1.196995396173544
2017-01-11,1.202568451661876
2017-01-12,1.1996607705377007
2017-01-13,1.2032953719432056
2017-01-17,1.1986915434966219
2017-01-18,1.2018415313814383
2017-01-19,1.2001453840589584
2017-01-20,1.2066876665886705
2017-01-23,1.2088684274321817
2017-01-24,1.216379937003481
2017-01-25,1.2280106615015904
2017-01-26,1.2246183668581379
2017-01-27,1.2294645020672974
2017-01-30,1.219529924894553
2017-01-31,1.2134722558856277
2017-02-01,1.2226799127793946
2017-02-02,1.220256845175887
2017-02-03,1.228252968267858
2017-02-06,1.228979888549989
2017-02-07,1.2338260237576624
2017-02-08,1.2360067846014453
2017-02-09,1.2398836927675039
2017-02-10,1.2435182941737866
2017-02-13,1.2490913496626594
2017-02-14,1.2532105645892528
2017-02-15,1.257329779516368
2017-02-16,1.2602374606407756
2017-02-17,1.264598982327405
2017-02-21,1.2711412648573932
2017-02-22,1.2725951054197293
2017-02-23,1.2723527986594891
2017-02-24,1.2752604797839056
2017-02-27,1.2745335595029224
2017-02-28,1.268475890493899
2017-03-01,1.286406590760675
2017-03-02,1.2779258541480145
2017-03-03,1.2808335352723663
2017-03-06,1.2788950811895032
2017-03-07,1.278895081189525
2017-03-08,1.2803489217517114
2017-03-09,1.2801066149913531
2017-03-10,1.2868912042814844
2017-03-13,1.2881027380833006
2017-03-14,1.2851950569589734
2017-03-15,1.2939181003319993
2017-03-16,1.2946450206131013
2017-03-17,1.2924642597698994
2017-03-20,1.2932057184566808
2017-03-21,1.2747758662635946
2017-03-22,1.2827719893555367
2017-03-23,1.2793796947104716
2017-03-24,1.2803489217519197
2017-03-27,1.28034892175192
2017-03-28,1.28955657864567
2017-03-29,1.2917373394889415
2017-03-30,1.2941604070925692
2017-03-31,1.2917373394889602
2017-04-03,1.2905258056871525
2017-04-04,1.2914950327286014
2017-04-05,1.2861642840006466
2017-04-06,1.2864065907610092
2017-04-07,1.2856796704799254
2017-04-10,1.283256602876307
2017-04-11,1.2784104676690702
2017-04-12,1.274048945982557
2017-04-13,1.2689605040149583
2017-04-17,1.2805912285123269
2017-04-18,1.2803489217519652
2017-04-19,1.2793796947105176
2017-04-20,1.2910104192078862
2017-04-21,1.288345044843906
2017-04-24,1.303610370746702
2017-04-25,1.310394960036836
2017-04-26,1.3089411194746687
2017-04-27,1.314271868202632
2017-04-28,1.3176641628477213
2017-05-01,1.3275987400225644
2017-05-02,1.3305064211469966
2017-05-03,1.328083353543411
2017-05-04,1.3271141265019857
2017-05-05,1.331960261709231
2017-05-08,1.3377756239579248
2017-05-09,1.3394717712805557
2017-05-10,1.344560213248202
2017-05-11,1.342864065925699
2017-05-12,1.3462563605707756
2017-05-15,1.353767870142003
2017-05-16,1.360067845911422
2017-05-17,1.3229949115760544
2017-05-18,1.3307487279076358
2017-05-19,1.338502544239217
2017-05-22,1.3491640416951411
2017-05-23,1.3515871092987608
2017-05-24,1.3571601647870852
2017-05-25,1.366852435201562
2017-05-26,1.366125514920477
2017-05-30,1.3719408771691635
2017-05-31,1.3697601163259066
2017-06-01,1.3731524109709734
2017-06-02,1.385752362509793
2017-06-05,1.3869638963116024
2017-06-06,1.3842985219476216
2017-06-07,1.388660043634136
2017-06-08,1.3918100315188409
2017-06-09,1.357402471547449
2017-06-12,1.3494063484555057
2017-06-13,1.3590986188699823
2017-06-14,1.3525563363402104
2017-06-15,1.346498667331163
2017-06-16,1.3387448509995816
2017-06-19,1.3586140053492588
2017-06-20,1.3477102011329725
2017-06-21,1.3552217107041917
2017-06-22,1.3557063242249159
2017-06-23,1.3641870608375828
2017-06-26,1.356917858027731
2017-06-27,1.3346256360753597
2017-06-28,1.3513448025405745
2017-06-29,1.3271141265070685
2017-06-30,1.325902592705378
2017-07-03,1.3166949358117803
2017-07-05,1.32977950087151
2017-07-06,1.3176641628535823
2017-07-07,1.3329294887564576
2017-07-10,1.3426217591713925
2017-07-11,1.3455294402961042
2017-07-12,1.3629755270427386
2017-07-13,1.365640901409818
2017-07-14,1.3777562394344918
2017-07-17,1.3779985462143034
2017-07-18,1.3842985219935526
2017-07-19,1.391325418051966
2017-07-20,1.3942330991851706
2017-07-21,1.392536951873395
2017-07-24,1.3959292465360766
2017-07-25,1.393263872184624
2017-07-26,1.3985946209211757
2017-07-27,1.3932638721970563
2017-07-28,1.3918100316353608
2017-07-31,1.3850254423451156
2017-08-01,1.3920523383966943
2017-08-02,1.3959292465635476
2017-08-03,1.3927792586790433
2017-08-04,1.3959292465640953
2017-08-07,1.4044099831775512
2017-08-08,1.4024715290944998
2017-08-09,1.4017446088133565
2017-08-10,1.374121638129743
2017-08-11,1.3835716017846644
2017-08-14,1.4056215169794812
2017-08-15,1.4078022778229249
2017-08-16,1.411921492749429
2017-08-17,1.3842985220658124
2017-08-18,1.382844681503517
2017-08-21,1.3823600679827517
2017-08-22,1.402956142615273
2017-08-23,1.3995638479699168
2017-08-24,1.3983523141680039
2017-08-25,1.3981100074076214
2017-08-28,1.4007753817718303
2017-08-29,1.4068330507813958
2017-08-30,1.417009934717465
2017-08-31,1.4254906713308566
2017-09-01,1.4242791375289474
2017-09-05,1.4116791859890605
2017-09-06,1.412890719790974
2017-09-07,1.4177368549986276
2017-09-08,1.4061061305002645
2017-09-11,1.425975284851639
2017-09-12,1.429367579497025
2017-09-13,1.427429125414008
2017-09-14,1.422582990206409
2017-09-15,1.4233099104875975
2017-09-18,1.4245214442896095
2017-09-19,1.4308214200595786
2017-09-20,1.4250060578104145
2017-09-21,1.4172522414781785
2017-09-22,1.417979161759344
2017-09-25,1.4012599952929619
2017-09-26,1.4063484372611617
2017-09-27,1.4206445361238855
2017-09-28,1.4223406834469228
2017-09-29,1.4320329538624184
2017-10-02,1.4342137147059355
2017-10-03,1.4376060093513767
2017-10-04,1.4366367823098947
2017-10-05,1.4504482676517543
2017-10-06,1.452629028495362
2017-10-09,1.4562636299011773
2017-10-10,1.4577174704634874
2017-10-11,1.4625636056711684
2017-10-12,1.458929004265535
2017-10-13,1.4659559003166969
2017-10-16,1.4712866490452576
2017-10-17,1.4712866490453032
2017-10-18,1.4749212504527123
2017-10-19,1.470559728768049
2017-10-20,1.4804943059460913
2017-10-23,1.4734674098993532
2017-10-24,1.4775866248260852
2017-10-25,1.4695905017335422
2017-10-26,1.4756481707433018
2017-10-27,1.5153864794465108
2017-10-30,1.5187787740922671
2017-10-31,1.5253210566228053
2017-11-01,1.5255633633833825
2017-11-02,1.5262902836647203
2017-11-03,1.5384056216842357
2017-11-06,1.5417979163329016
2017-11-07,1.5425248366155306
2017-11-08,1.551005573229432
2017-11-09,1.5386479284503047
2017-11-10,1.538647928450486
2017-11-13,1.538163314929728
2017-11-14,1.535013327044719
2017-11-15,1.5236249093065874
2017-11-16,1.5449479042205472
2017-11-17,1.5350133270447395
2017-11-20,1.5408286892940437
2017-11-21,1.5570632422402435
2017-11-22,1.5541555611234927
2017-11-24,1.5628786045028455
2017-11-27,1.5628786045128362
2017-11-28,1.5679670464874453
2017-11-29,1.5333171797545915
2017-11-30,1.5468863583369699
2017-12-01,1.5388902352443092
2017-12-04,1.514174945684569
2017-12-05,1.5146595592054497
2017-12-06,1.5243518296212364
2017-12-07,1.5338017932767187
2017-12-08,1.5410709960909592
2017-12-11,1.5543978679303943
2017-12-12,1.5539132544464662
2017-12-13,1.5543978679747836
2017-12-14,1.5524594138955152
2017-12-15,1.56433244515738
2017-12-18,1.5781439305362466
2017-12-19,1.5684516601523497
2017-12-20,1.5679670466423683
2017-12-21,1.5648170587802575
2017-12-22,1.563847831766498
2017-12-26,1.55342864108508
2017-12-27,1.555124788412149
2017-12-28,1.557790162778671
2017-12-29,1.549551732927263
2018-01-02,1.5686939670011584
2018-01-03,1.5817785320726356
2018-01-04,1.5897746552343488
2018-01-05,1.6064938217705302
2018-01-08,1.6125514908789893
2018-01-09,1.6084322759991112
2018-01-10,1.6028592205209884
2018-01-11,1.609401503077951
2018-01-12,1.6188514667634955
2018-01-16,1.612551491003652
2018-01-17,1.6367821670521217
2018-01-18,1.6396898481780195
2018-01-19,1.6428398360643217
2018-01-22,1.6588320822566736
2018-01-23,1.6661012850723016
2018-01-24,1.6532590267677139
2018-01-25,1.6503513456423058
2018-01-26,1.6765204757745389
2018-01-29,1.661255149864698
2018-01-30,1.6462321307148131
2018-01-31,1.6585897754993961
2018-02-01,1.6600436160622885
2018-02-02,1.61085534368444
2018-02-05,1.5434940642704398
2018-02-06,1.5878362014386485
2018-02-07,1.5674824335581592
2018-02-08,1.502544221748979
2018-02-09,1.5393748493422454
2018-02-12,1.5669978200371955
2018-02-13,1.5708747282049076
2018-02-14,1.5997092327022675
2018-02-15,1.6302398845230017
2018-02-16,1.627816816918182
2018-02-20,1.6292706574810738
2018-02-21,1.6188514667803475
2018-02-22,1.6207899208642036
2018-02-23,1.654712867331686
2018-02-26,1.6806396907032615
2018-02-27,1.6636782174695204
2018-02-28,1.6518051862059018
2018-03-01,1.6244245222714342
2018-03-02,1.6399321549422832
2018-03-05,1.656651321415542
2018-03-06,1.6602859228227722
2018-03-07,1.6694935797210892
2018-03-08,1.6767627825355496
2018-03-09,1.7085049681586937
2018-03-12,1.713835716889298
2018-03-13,1.6942088692902546
2018-03-14,1.6927550287273625
2018-03-15,1.6937242557692909
2018-03-16,1.6866973597153123
2018-03-19,1.6532590267687943
2018-03-20,1.6525321064873482
2018-03-21,1.6425975293075856
2018-03-22,1.600193846223233
2018-03-23,1.557547856378398
2018-03-26,1.61667070593601
2018-03-27,1.5648170591928585
2018-03-28,1.554397868492132
2018-03-29,1.585170827073348
2018-04-02,1.5473709724381535
2018-04-03,1.5626362983485207
2018-04-04,1.5844439067919023
2018-04-05,1.5909861893249166
2018-04-06,1.5519748008873122
2018-04-09,1.564090138911413
2018-04-10,1.6026169138280535
2018-04-11,1.5931669501692551
2018-04-12,1.6123091842473347
2018-04-13,1.6069784355167303
2018-04-16,1.619336080301313
2018-04-17,1.6493821186010829
2018-04-18,1.645020596912407
2018-04-19,1.6268475898762558
2018-04-20,1.604313061151428
2018-04-23,1.5984976988998598
2018-04-24,1.570632421444428
2018-04-25,1.57087472820491
2018-04-26,1.5994669259417882
2018-04-27,1.596559244816004
2018-04-30,1.5861400541152773
2018-05-01,1.6060092084748026
2018-05-02,1.6043130611514285
2018-05-03,1.6079476625586588
2018-05-04,1.638478314379393
2018-05-07,1.649866732122048
2018-05-08,1.6535013335292779
2018-05-09,1.6738551014097676
2018-05-10,1.6956627098531503
2018-05-11,1.6932396422483316
2018-05-14,1.6929973354878558
2018-05-15,1.67700508929606
2018-05-16,1.6845165988710031
2018-05-17,1.6757935554936556
2018-05-18,1.6687666594396817
2018-05-21,1.6833050650686066
2018-05-22,1.6808819974637947
2018-05-23,1.6932396422483829
2018-05-24,1.6913011881645421
2018-05-25,1.6900896543621489
2018-05-29,1.6808819974638352
2018-05-30,1.6932396422484184
2018-05-31,1.6937242557693828
2018-06-01,1.7225587602667443
2018-06-04,1.7363702456142198
2018-06-05,1.7424279146262731
2018-06-06,1.7538163323689335
2018-06-07,1.7397625402609993
2018-06-08,1.7368548591352244
2018-06-11,1.738793313219086
2018-06-12,1.7472740498359605
2018-06-13,1.7383086996981278
2018-06-14,1.7506663444827124
2018-06-15,1.7378240861771708
2018-06-18,1.7397625402610335
2018-06-19,1.7307971901232009
2018-06-20,1.7344317915304317
2018-06-21,1.721104919703921
2018-06-22,1.715531864212834
2018-06-25,1.6799127704219745
2018-06-26,1.6866973597154717
2018-06-27,1.663678217469678
2018-06-28,1.6840319853501693
2018-06-29,1.6833050650687233
2018-07-02,1.6983280842186097
