date,2021_12_08__21_52_27_lr_1e-05_epoch_100000_metric_sharpe_window_180_0,2021_12_08__21_52_27_lr_1e-05_epoch_100000_metric_sharpe_window_180_1,2021_12_08__21_52_27_lr_1e-05_epoch_100000_metric_sharpe_window_180_2,2021_12_08__21_52_27_lr_1e-05_epoch_100000_metric_sortino_window_180_3,2021_12_08__21_52_27_lr_1e-05_epoch_100000_metric_sortino_window_180_4,2021_12_08__21_52_27_lr_1e-05_epoch_100000_metric_sortino_window_180_5
2015-04-02,0.9987086865742196,1.0044851110261226,1.0038594187507792,1.0039573901041394,1.0106928272117528,1.0048298169280974
2015-04-06,0.9996500552005904,1.0052282567506643,0.9989477502109928,0.9949209654334921,1.0017234999485907,1.0075710506395255
2015-04-07,1.0057504049271144,1.0129830143157603,1.0037113118715053,0.9921118393200613,0.9962617967427608,1.0077187794798428
2015-04-08,1.0131318914212595,1.0110570447093594,1.0072266960527727,0.9955607572371051,0.9986423939047252,1.0051825716632898
2015-04-09,1.01438068476733,1.0122437659848942,1.0098459214505704,0.9970715296573831,1.000920787914469,1.0063749538712872
2015-04-10,1.001267408999378,1.0091043309773775,1.0024434610732778,0.9901490257846657,0.9925192084539632,1.008631180654081
2015-04-13,1.004492073333385,1.012905833850494,1.0060888507932662,0.9928894026587403,0.9958814901714966,1.0116158266527675
2015-04-14,1.0053192840146608,1.0137551252205403,1.0067097370657045,0.9925470532839756,0.994910684877729,1.0097180129336867
2015-04-15,1.0118438707321298,1.0199468606328597,1.0115330853723263,0.9969119119750545,0.9995455054483972,1.0122398049515913
2015-04-16,1.0123593232745847,1.023526658264083,1.0115963777501142,0.9981341967523999,1.0028814093223561,1.0164903476779596
2015-04-17,1.0110052062159802,1.0190628420500203,1.0076064080716498,0.9942415006369325,0.9979175301282641,1.0128358972219658
2015-04-20,1.0202354743307085,1.009971521522728,1.0126816263759058,0.9948761269618137,0.994084536163852,1.0056473175768126
2015-04-21,1.0186777314155386,1.0150772820492135,1.0087720100223596,0.9947014987473508,1.0078953754129014,1.005504262277112
2015-04-22,1.016607816819999,1.0121849122960729,1.0050643963245989,0.9929067509316531,1.004718241569347,1.0025408863648175
2015-04-23,1.022581603143618,1.0136305961584244,0.995819999633449,0.981611107971374,0.9959810261251636,1.007429858744831
2015-04-24,1.0267566047598442,1.017396352885506,0.9996672531278525,0.9855271307353282,0.9998577710032092,1.0106717703560053
2015-04-27,1.0326404615979095,1.0230393316611326,1.00532449385249,0.9911338229411216,1.0056613705645845,1.0161262956747368
2015-04-28,1.0319611346917252,1.02164364201475,1.003822233926959,0.9899322543723035,1.0033754223276865,1.0124450609171252
2015-04-29,1.0345284838566535,1.0158546310780416,0.9941132038280779,0.9817894610618809,0.9897285125436814,1.0149139319159446
2015-04-30,1.0226135789556465,1.009967070047086,0.9843559248871203,0.9777461135583898,0.98047260339,1.0045892429768357
2015-05-01,1.022538790528263,1.0053151546025496,0.9847236314500372,0.9764075981763125,0.9740223231698939,1.000480723136673
2015-05-04,1.0072138764972725,1.0026822261136685,0.9789135598074897,0.967729972867544,0.9704355520095016,1.0086369737707448
2015-05-05,0.999655755677234,1.0033340700808435,0.9716430587750209,0.969010410209929,0.971473065754467,1.0021608640183748
2015-05-06,0.9918090757759955,0.9912683887853206,0.9649986273070144,0.9640388184553895,0.9691682929514023,0.9965944273980475
2015-05-07,0.9850246597905586,0.9841203311762969,0.9515429011400138,0.9525619166392109,0.9534472134476746,0.9854266692895216
2015-05-08,0.9965201624393315,0.9908688398420523,0.9593135898928402,0.9634936280193515,0.9613319730434372,0.9955371354909259
2015-05-11,1.0099111325921268,1.0009236921001394,0.9656746473418097,0.9689278467470162,0.9681425199697787,1.0023230743201894
2015-05-12,0.9895336194403281,0.994280795996469,0.9487188136479324,0.9528370066985862,0.9521346700915543,0.9876088602804354
2015-05-13,0.990284319164621,0.9905021674806036,0.9489677215627093,0.9533294054260726,0.9540865798383698,0.9846133622224111
2015-05-14,0.9851767889178928,0.988607852630507,0.9456297709910536,0.9489109736342216,0.9503734547641987,0.9812867899887251
2015-05-15,0.9910356152947546,0.9934589894980131,0.9515769795399124,0.9551171837086744,0.9586475932590693,0.99053602322673
2015-05-18,0.9986390527094436,0.9946967303214356,0.9625922699756991,0.9654882821770124,0.9684624236047368,0.9921489169164286
2015-05-19,1.0018211198958458,0.9978582347224569,0.9582001956272774,0.9567752489463416,0.952383187177019,0.9821282751674447
2015-05-20,0.997446961191545,0.9956419230210694,0.9531334579947737,0.9510161837573493,0.9508754683715951,0.9812823252362534
2015-05-21,0.997003168189438,0.9957350015023066,0.9536029583998038,0.951354688571717,0.9517309404786731,0.9806306028757855
2015-05-22,1.0079454505336725,0.9999493729831924,0.9631951014328216,0.9608932249800656,0.9582211510982401,0.9839645073025262
2015-05-26,1.007643863501203,0.9987719456789966,0.9619119262545688,0.958770547017888,0.9573416562444252,0.9834949598641994
2015-05-27,1.008000108733633,0.99501552935702,0.9700060845183902,0.9632766977806259,0.9733232807927276,0.9894233383786684
2015-05-28,1.0143986836925747,1.0096113688074988,0.9781760810600945,0.969375893256771,0.9812019736276746,0.9983128077639991
2015-05-29,1.0124869487161428,1.0078615486175575,0.976563962166431,0.9676526698182097,0.9795365529729729,0.9970586431227317
2015-06-01,1.0080309361646271,1.0033272296531133,0.971401609693214,0.9665780697580381,0.9762543872708737,0.990849578943756
2015-06-02,1.003171422069095,0.9988716599964188,0.9702520015450248,0.9588329850816155,0.9639280939579946,0.9857822803411274
2015-06-03,0.9899346323227828,0.9966812809811666,0.9670148395080518,0.9578767739897501,0.9505887507917412,0.9846947625904617
2015-06-04,0.9921209832376295,0.9982543042639735,0.9640339985470089,0.9491066486562637,0.9464223801463786,0.9856120037444932
2015-06-05,0.9996224615796485,1.010407461373027,0.9634887395369945,0.9520140589511581,0.9460078001344541,0.9797599423485773
2015-06-08,0.9914099422237351,1.007409434363113,0.9586256835753884,0.9440930239054578,0.9404825294932391,0.9746585028509382
2015-06-09,0.9863032854059148,0.9996753847904817,0.9538999615746686,0.9405339285190977,0.9394276797169582,0.9717515571294641
2015-06-10,0.9856593579913788,0.9980575424214022,0.9515800948452111,0.9358822058636609,0.9325458077631668,0.969926423987327
2015-06-11,0.9880646360016907,0.9926676753271094,0.9553158714150186,0.9407475856679655,0.9451100406069053,0.9767551649278181
2015-06-12,1.0058336932882692,1.0110379466206003,0.9604574774260929,0.9526604249115592,0.9559244265390963,0.9909486063488503
2015-06-15,1.0039569878112922,1.002811899119788,0.95640944839295,0.9455149710441261,0.9545554058992408,0.9839419201304128
2015-06-16,1.0055370186601387,0.9975763359748244,0.9529947348249654,0.9453982960735271,0.9559514818884594,0.9801027997314243
