date,2021_11_10__00_46_10_daily_3_lr_0.0001_crit_lr_0.001_epoch_1000_gamma_1.0_lmbda_0.7
2015-01-06,1.0180172377519316
2015-01-07,1.0160067438279536
2015-01-08,1.0025518303046783
2015-01-09,1.013532230010182
2015-01-12,1.0193317830938484
2015-01-13,1.0193317763398255
2015-01-14,1.0270645405108565
2015-01-15,1.0432260106595002
2015-01-16,1.0299256499699199
2015-01-20,1.0436125876898976
2015-01-21,1.0315494795016777
2015-01-22,1.0278377670134167
2015-01-23,1.0421431372551355
2015-01-26,1.038972697738726
2015-01-27,1.0405959667486733
2015-01-28,1.057607911821104
2015-01-29,1.0506484849269786
2015-01-30,1.0692843405194594
2015-02-02,1.0630981341760315
2015-02-03,1.0405959242065637
2015-02-04,1.0423744090161569
2015-02-05,1.03092999964325
2015-02-06,1.0126808447685631
2015-02-09,1.0110569772855227
2015-02-10,1.0030149749207131
2015-02-11,1.0048708623736684
2015-02-12,1.0015458480635882
2015-02-13,0.9912617375172111
2015-02-17,0.9763382645724089
2015-02-18,0.9821377252265415
2015-02-19,0.9756424166654536
2015-02-20,0.9785036101013566
2015-02-23,0.9897154820490817
2015-02-24,1.0027060159171266
2015-02-25,1.0070355071632737
2015-02-26,0.9932726944266176
2015-02-27,1.0016231147917747
2015-03-02,0.9810573772308946
2015-03-03,0.9775000762614805
2015-03-04,0.9778090228973817
2015-03-05,0.9765717553285632
2015-03-06,0.9549979580969354
2015-03-09,0.9638131469570287
2015-03-10,0.9764937350317902
2015-03-11,0.9836077463526816
2015-03-12,0.9829119228679845
2015-03-13,0.9798960668779996
2015-03-16,0.9893300505903986
2015-03-17,0.9975265180748891
2015-03-18,1.0167809741455458
2015-03-19,1.0116000767918012
2015-03-20,1.0169354897273013
2015-03-23,1.0156982550528464
2015-03-24,1.0255171889825005
2015-03-25,1.0168552189897584
2015-03-26,1.0010036326589407
2015-03-27,1.0134530817359493
2015-03-30,1.0084274819310146
2015-03-31,1.0105920195927234
2015-04-01,1.021726767754148
2015-04-02,1.0109012715993333
2015-04-06,1.0052570159492697
2015-04-07,1.013685214927741
2015-04-08,1.0139946603188101
2015-04-09,1.000850134060268
2015-04-10,1.0023197859295152
2015-04-13,1.0037108277959306
2015-04-14,1.010824418531218
2015-04-15,1.0099743884898642
2015-04-16,1.004948485979807
2015-04-17,1.0164667213337486
2015-04-20,1.0074983186021635
2015-04-21,1.0029364223407717
2015-04-22,0.9876279460490862
2015-04-23,0.9918808137955542
2015-04-24,0.9980668816530316
2015-04-27,0.9980667891067087
2015-04-28,0.9843040616453078
2015-04-29,0.9722421890636828
2015-04-30,0.9739422444732426
2015-05-01,0.9588644216273519
2015-05-04,0.9498186879113275
2015-05-05,0.9485025912478168
2015-05-06,0.9322642096115418
2015-05-07,0.9447910695391764
2015-05-08,0.9473432760251451
2015-05-11,0.9243023446213806
2015-05-12,0.9266990428996337
2015-05-13,0.9192762272802043
2015-05-14,0.9217515555986003
2015-05-15,0.9402295812138589
2015-05-18,0.9244589434319825
2015-05-19,0.916263360681227
2015-05-20,0.9178096986161904
2015-05-21,0.9306447066027681
2015-05-22,0.931030827733806
2015-05-26,0.9469533371566069
2015-05-27,0.9491194691224014
2015-05-28,0.9467997564263638
2015-05-29,0.9488864124340393
2015-06-01,0.9366700553288234
2015-06-02,0.9236026375155457
2015-06-03,0.9087569451424056
2015-06-04,0.9205862695583295
2015-06-05,0.9093742703470867
2015-06-08,0.9083683945024059
2015-06-09,0.9011771247063529
2015-06-10,0.8932909514733899
2015-06-11,0.912079119324324
2015-06-12,0.9120777765458679
2015-06-15,0.9135463227337318
2015-06-16,0.9207377396896588
2015-06-17,0.9136240723603657
2015-06-18,0.9091397967998388
2015-06-19,0.9208130797388061
2015-06-22,0.9020249350341054
2015-06-23,0.896613435872773
2015-06-24,0.9043419287311021
2015-06-25,0.9011716035753996
2015-06-26,0.8910422834014434
2015-06-29,0.914622944517275
2015-06-30,0.9082821353564872
2015-07-01,0.8940539657796862
2015-07-02,0.8969923214515172
2015-07-06,0.9136174839423105
2015-07-07,0.9222006766062151
2015-07-08,0.9301652202193678
2015-07-09,0.9118388073825319
2015-07-10,0.8973786382830632
2015-07-13,0.8945950389012203
2015-07-14,0.897533511459419
2015-07-15,0.9070442186735
2015-07-16,0.9133078837512969
2015-07-17,0.9180253222795356
2015-07-20,0.9141599103580091
2015-07-21,0.9191076655818046
2015-07-22,0.9248280706176659
2015-07-23,0.9363478674530216
2015-07-24,0.9386668188170797
2015-07-27,0.9436925399196376
2015-07-28,0.9368107346390921
2015-07-29,0.9333316621088901
2015-07-30,0.9405223569316105
2015-07-31,0.9474804748959902
2015-08-03,0.9553661682082598
2015-08-04,0.9477885041402547
2015-08-05,0.9406754077959465
2015-08-06,0.9490251839040603
2015-08-07,0.9614741660319902
2015-08-10,0.9495671905422914
2015-08-11,0.964642683750346
2015-08-12,0.959384916214714
2015-08-13,0.9562919242781068
2015-08-14,0.958534447426266
2015-08-17,0.9628648003305891
2015-08-18,0.9552870790836673
2015-08-19,0.9647201981111805
2015-08-20,0.9744626629801819
2015-08-21,0.977401041729523
2015-08-24,0.9770917384872753
2015-08-25,0.9613945540213704
2015-08-26,0.9428363063802316
2015-08-27,0.943377588687072
2015-08-28,0.9461613273942722
2015-08-31,0.9388926819327984
2015-09-01,0.9436095702267374
2015-09-02,0.9354903369122792
2015-09-03,0.940052574965725
2015-09-04,0.9486357674687877
2015-09-08,0.9346397562652788
2015-09-09,0.939124671099863
2015-09-10,0.9327839385865744
2015-09-11,0.9386607246481861
2015-09-14,0.9401299353122818
2015-09-15,0.9221129774054476
2015-09-16,0.9186333297191813
2015-09-17,0.9298456571859096
2015-09-18,0.9441510345579137
2015-09-21,0.9287631830090812
2015-09-22,0.9416765406299265
2015-09-23,0.9415992430277538
2015-09-24,0.9480173386291643
2015-09-25,0.939820791999007
2015-09-28,0.9559046223340619
2015-09-29,0.9586110351557818
2015-09-30,0.9552860169108057
2015-10-01,0.9573738294039781
2015-10-02,0.9631733170470107
2015-10-05,0.9501052040693774
2015-10-06,0.9542035256622399
2015-10-07,0.951033222124017
2015-10-08,0.9430686378416663
2015-10-09,0.9455430611179431
2015-10-12,0.9527343924692091
2015-10-13,0.9543582520284054
2015-10-14,0.9627094454305302
2015-10-15,0.9579926509669763
2015-10-16,0.9583020084158058
2015-10-19,0.9556729362213089
2015-10-20,0.9497962172528992
2015-10-21,0.9592300454358849
2015-10-22,0.960853937704515
2015-10-23,0.9526576180784775
2015-10-26,0.958998309230202
2015-10-27,0.9613953313841954
2015-10-28,0.9575291877394829
2015-10-29,0.9422959698268749
2015-10-30,0.9494098013845851
2015-11-02,0.9429917953601394
2015-11-03,0.9352592353414052
2015-11-04,0.9363417582778134
2015-11-05,0.9338673780996999
2015-11-06,0.9201806688266122
2015-11-09,0.914999759984338
2015-11-10,0.9177062320226879
2015-11-11,0.915773089883442
2015-11-12,0.9201805867993222
2015-11-13,0.9254387110751866
2015-11-16,0.9245880893250452
2015-11-17,0.9261345312257239
2015-11-18,0.92806768340897
2015-11-19,0.9342536988861747
2015-11-20,0.9313926739576917
2015-11-23,0.9342538007628064
2015-11-24,0.9341764643764052
2015-11-25,0.9363416768552668
2015-11-27,0.9354137437325386
2015-11-30,0.9391253226735504
2015-12-01,0.9497963544555837
2015-12-02,0.9501056705333418
2015-12-03,0.9242788039205111
2015-12-04,0.9323981182493472
2015-12-07,0.9414451038167387
2015-12-08,0.9419091066111244
2015-12-09,0.9409037945052083
2015-12-10,0.9421409722516041
2015-12-11,0.956987562233778
2015-12-14,0.9446154045052506
2015-12-15,0.9390479712891472
2015-12-16,0.9370375244333697
2015-12-17,0.9476311545957794
2015-12-18,0.9528893110436879
2015-12-21,0.9526573020666569
2015-12-22,0.9457752096135172
2015-12-23,0.9386612471200922
2015-12-24,0.9420635456961025
2015-12-28,0.9448472408447237
2015-12-29,0.92915018841374
2015-12-30,0.9282222761187601
2015-12-31,0.9323979001188137
2016-01-04,0.9391252174387447
2016-01-05,0.9353362245267658
2016-01-06,0.9479403571749234
2016-01-07,0.9496415030198879
2016-01-08,0.9538944488077448
2016-01-11,0.9434554317956796
2016-01-12,0.9570648394543326
2016-01-13,0.9664986834821372
2016-01-14,0.9574515438440665
2016-01-15,0.9723909690240082
2016-01-19,0.969359790640248
2016-01-20,0.9795668414144569
2016-01-21,0.9729168010295015
2016-01-22,0.9692051542002439
2016-01-25,0.9744633057955822
2016-01-26,0.9749272912098685
2016-01-27,0.9746953914520792
2016-01-28,0.9760873163851371
2016-01-29,0.9843612978842785
2016-02-01,0.9794898048937577
2016-02-02,0.997661412369194
2016-02-03,0.9893875340705717
2016-02-04,0.9941816770868878
2016-02-05,0.9953415818038858
2016-02-08,1.0167609630333327
2016-02-09,1.0178435378393056
2016-02-10,1.026813372188102
2016-02-11,1.0340047071580056
2016-02-12,1.0168383135420787
2016-02-16,1.0060899985026799
2016-02-17,0.99990394351995
2016-02-18,1.012198782070425
2016-02-19,1.0130106291150063
2016-02-22,1.0125080608399986
2016-02-23,1.0166063199625421
2016-02-24,1.0145958312284173
2016-02-25,1.0182301265486382
2016-02-26,1.0084097357551813
2016-02-29,1.0128173926412407
2016-03-01,0.9930992375821177
2016-03-02,0.99719750159175
2016-03-03,1.0008317395036994
2016-03-04,0.9944137609418134
2016-03-07,0.994104401009444
2016-03-08,1.0050844803125945
2016-03-09,0.9989758121386806
2016-03-10,0.9948775618907215
2016-03-11,0.9848253087932525
2016-03-14,0.9879182792282493
2016-03-15,0.9888462314731458
2016-03-16,0.9917847537847725
2016-03-17,0.9958831136472193
2016-03-18,0.9979706727937729
2016-03-21,0.9903160354334452
2016-03-22,0.990084134568575
2016-03-23,1.0012955039731082
2016-03-24,1.0016821838383463
2016-03-28,1.0029966117956222
2016-03-29,1.0135129302478982
2016-03-30,1.0028429954376001
2016-03-31,1.0099562183922863
2016-04-01,1.0104979522903437
2016-04-04,1.0111160964191555
2016-04-05,1.0221724746586134
2016-04-06,1.0147495912207953
2016-04-07,1.0272748266585525
2016-04-08,1.0207795162659605
2016-04-11,1.0194649388209247
2016-04-12,1.0124285356732396
2016-04-13,1.015985720972006
2016-04-14,1.0111145688520733
2016-04-15,1.0197742434774255
2016-04-18,1.0153674245600544
2016-04-19,1.012197224120738
2016-04-20,1.0010636818078462
2016-04-21,0.9951097408348902
2016-04-22,0.9925575067848261
2016-04-25,0.9884596312016625
2016-04-26,0.9839748505443944
2016-04-27,0.9937944623619464
2016-04-28,0.9978917652283458
2016-04-29,1.0004432575646989
2016-05-02,0.988380829902846
2016-05-03,1.0008294067871257
2016-05-04,1.0063193569107811
2016-05-05,1.0130466468208834
2016-05-06,1.0087165946212906
2016-05-09,1.011886948412067
2016-05-10,1.011964821509209
2016-05-11,1.0176859405043446
2016-05-12,1.013046500027113
2016-05-13,1.0228661494402624
2016-05-16,1.014051642554688
2016-05-17,1.015752318787604
2016-05-18,1.0012926951425416
2016-05-19,1.0056228298308263
2016-05-20,1.0063962491775247
2016-05-23,1.0086385198790822
2016-05-24,1.004154019548697
2016-05-25,1.000365553402568
2016-05-26,1.005546216631642
2016-05-27,1.0040775218386029
2016-05-31,1.0064743744818099
2016-06-01,1.0084846483239873
2016-06-02,1.0157530046960999
2016-06-03,1.0302116857196324
2016-06-06,1.0225573893761573
2016-06-07,1.025031760914967
2016-06-08,1.0305217075618394
2016-06-09,1.0371713346181566
2016-06-10,1.042196938663144
2016-06-13,1.0468363749450167
2016-06-14,1.0460630925742564
2016-06-15,1.050083973943263
2016-06-16,1.0551873863088272
2016-06-17,1.0486146981748907
2016-06-20,1.037402392122089
2016-06-21,1.0326082302019175
2016-06-22,1.034309413585401
2016-06-23,1.022478478650598
2016-06-24,1.0499288027784128
2016-06-27,1.0761422288460947
2016-06-28,1.0783846848833438
2016-06-29,1.0701108933130141
2016-06-30,1.0740545483451298
2016-07-01,1.086967970263983
2016-07-05,1.1005772149046158
2016-07-06,1.102355623710825
2016-07-07,1.1022783180845142
2016-07-08,1.110397611756748
2016-07-11,1.1006546370433121
2016-07-12,1.0825605691040416
2016-07-13,1.0953192410546417
2016-07-14,1.079390248608403
2016-07-15,1.070111316225768
2016-07-18,1.069106120595547
2016-07-19,1.0751374915038212
2016-07-20,1.0692608799890686
2016-07-21,1.0714259710144791
2016-07-22,1.0732818055992037
2016-07-25,1.0725085231111866
2016-07-26,1.0742096593480706
2016-07-27,1.0875869663035893
2016-07-28,1.0855764230137925
2016-07-29,1.094623541361581
