date,2021_11_09__22_32_58_daily_actor_0_lr_0.0001_critic_lr_0.001_epoch_5000_gamma_1.0,2021_11_09__22_32_58_daily_actor_1_lr_0.0001_critic_lr_0.001_epoch_5000_gamma_1.0,2021_11_09__22_32_58_daily_actor_2_lr_0.0001_critic_lr_0.001_epoch_5000_gamma_1.0,2021_11_09__22_32_58_daily_actor_3_lr_0.0001_critic_lr_0.001_epoch_5000_gamma_1.0
2015-04-02,1.0267695321363943,1.0267832700641732,1.0024230676035988,1.0024230676037118
2015-04-06,1.0210423825893966,1.0210497836049253,1.0121153380179435,1.0121153380180583
2015-04-07,1.0295982437201376,1.0296108534442936,1.009934577174716,1.0099345771748311
2015-04-08,1.0299138138444925,1.0299249563255686,1.013084565059378,1.013084565059494
2015-04-09,1.0165735247111718,1.0165728247972718,1.015749939423323,1.0157499394234417
2015-04-10,1.0180696584408233,1.0180651136528895,1.019626847589063,1.0196268475891963
2015-04-13,1.0194754065440246,1.0194789207716526,1.0167191664647672,1.0167191664649453
2015-04-14,1.0266973220471942,1.026704716849733,1.0135691785801053,1.0135691785802854
2015-04-15,1.0258378454471897,1.0258407049631075,1.022534528713375,1.0225345287135599
2015-04-16,1.0207377843374188,1.0207354639558484,1.0188999273079997,1.0188999273082047
2015-04-17,1.0324108378443837,1.0324380590190236,1.004846135207207,1.004846135207439
2015-04-20,1.023313496562813,1.0233272035512497,1.0220499151926694,1.0220499151929077
2015-04-21,1.0186826383508298,1.0186931771717838,1.0215653016719533,1.0215653016721993
2015-04-22,1.0031502860470591,1.0031419134467108,1.031984492367376,1.031984492367632
2015-04-23,1.0074682819395244,1.0074617382693307,1.0361037072934778,1.0361037072937576
2015-04-24,1.013747649526167,1.0137451562521866,1.0450690574267565,1.045069057427071
2015-04-27,1.0137431729815318,1.013745157449987,1.0479767385510743,1.0479767385514338
2015-04-28,0.9997776261941776,0.9997647619186499,1.0513690331960972,1.0513690331964654
2015-04-29,0.9875350665366722,0.987512198012136,1.0462805912285766,1.0462805912289774
2015-04-30,0.9892539523709527,0.9892400044077123,1.0317421856070597,1.0317421856074585
2015-05-01,0.9739493030532366,0.973924272865382,1.0443421371457087,1.0443421371461128
2015-05-04,0.9647727841601274,0.9647349100136345,1.0453113641871485,1.0453113641875744
2015-05-05,0.963427220677064,0.9633996401369644,1.0290768112431234,1.0290768112435562
2015-05-06,0.9469390679085872,0.946905775112895,1.0203537678702128,1.0203537678706427
2015-05-07,0.9596604498677604,0.9596295336114141,1.0278652774413306,1.0278652774417638
2015-05-08,0.9622558203516846,0.9622213622685831,1.0426459898232072,1.0426459898236469
2015-05-11,0.9388694789887829,0.9388159037464743,1.037315241095321,1.0373152410957776
2015-05-12,0.9413009208060119,0.941250722142163,1.0317421856070725,1.031742185607529
2015-05-13,0.9337656948507876,0.9337106979202681,1.0361037072935284,1.0361037072939894
2015-05-14,0.9362843998979746,0.9362239904334836,1.0528228737582748,1.0528228737587462
2015-05-15,0.9550362550885872,0.9549954532164199,1.0494305791132592,1.0494305791137615
2015-05-18,0.9390394081010763,0.9389731296193224,1.0545190210808026,1.054519021081376
2015-05-19,0.9307223000005328,0.9306477476279535,1.0518536467168627,1.051853646717465
2015-05-20,0.9322909377547727,0.9322185959683226,1.0525805669979422,1.0525805669985677
2015-05-21,0.9453193036323221,0.9452565701539855,1.05718439544476,1.0571843954454094
2015-05-22,0.945708093900029,0.9456491951125667,1.0564574751637066,1.0564574751644713
2015-05-26,0.9618468611499863,0.9618285925825776,1.0411921492611331,1.0411921492619989
2015-05-27,0.9640507901469112,0.9640277321116202,1.0608189968501842,1.0608189968510682
2015-05-28,0.9616954746620803,0.96167147243407,1.058638236006958,1.0586382360078523
2015-05-29,0.9638088448106302,0.9637920203412459,1.0508844196754823,1.0508844196763816
2015-06-01,0.9514089771080816,0.951382370978213,1.0537921007997866,1.0537921008006919
2015-06-02,0.9381426417458418,0.938108754637501,1.051611339956559,1.0516113399574647
2015-06-03,0.9230715968363631,0.9230286544639912,1.053792100799787,1.0537921008006959
2015-06-04,0.9350749949834655,0.9350455312888811,1.0440998303854416,1.0440998303863462
2015-06-05,0.9236902285780211,0.9236569366247379,1.0407075357404203,1.0407075357413225
2015-06-08,0.9226663065940219,0.9226358229309018,1.029076811243205,1.0290768112440984
2015-06-09,0.9153639495453795,0.9153313760556667,1.0266537436396184,1.0266537436405099
2015-06-10,0.9073617743222192,0.9073200877680925,1.0426459898232896,1.042645989824196
2015-06-11,0.9264330810226559,0.9264057600848086,1.0431306033440084,1.0431306033449288
2015-06-12,0.9264247358338882,0.9264056799155067,1.0339229464503836,1.0339229464513255
2015-06-15,0.9279130040246515,0.9278979280826487,1.0276229706810591,1.027622970681999
2015-06-16,0.9352169025911972,0.9352023718166182,1.0344075599711016,1.034407559972048
2015-06-17,0.9279947064951706,0.9279765376040733,1.0348921734918188,1.034892173492766
2015-06-18,0.9234461242932911,0.9234211207160905,1.0440998303854478,1.0440998303864042
2015-06-19,0.935284974301746,0.9352808576900893,1.0307729585657233,1.0307729585666818
2015-06-22,0.9162185542201154,0.9161951621931511,1.0392536951782765,1.0392536951792477
2015-06-23,0.9107296547364998,0.9106972671322389,1.0399806154593583,1.0399806154603994
2015-06-24,0.9185547494114754,0.9185512952369934,1.0351344802522109,1.0351344802535059
2015-06-25,0.915335088165771,0.915331066280757,1.0327114126486259,1.0327114126499406
2015-06-26,0.9050538748842005,0.905042076870074,1.0239883692757143,1.0239883692770224
2015-06-29,0.9289745770919862,0.9289973212577858,1.002180760843435,1.0021807608447195
2015-06-30,0.922534654810314,0.9225568897479255,1.0031499878848695,1.0031499878861554
2015-07-01,0.9080845045830662,0.9081051731342944,1.0099345771749122,1.0099345771762067
2015-07-02,0.9110684358981814,0.9110897858535711,1.0113884177370642,1.0113884177383605
2015-07-06,0.9279523126531932,0.9279764309960568,1.0072692028109669,1.007269202812258
2015-07-07,0.9366699406171228,0.9366946529222696,1.008723043373119,1.0087230433744119
2015-07-08,0.9447558838021651,0.9447844812211655,0.99224618366873,0.9922461836700017
2015-07-09,0.9261424010610033,0.9261699861444103,0.9883692755029911,0.988369275504258
2015-07-10,0.9114560327734569,0.9114825989300513,1.0041192149263043,1.0041192149275915
2015-07-13,0.9086298960168635,0.9086551364336827,1.0193845408289004,1.019384540830207
2015-07-14,0.9116147237608494,0.9116396949045544,1.023261448994639,1.0232614489959515
2015-07-15,0.9212694608993178,0.9213004407379615,1.023503755754999,1.023503755756314
2015-07-16,0.9276320323454758,0.9276624146285694,1.0365883208143682,1.036588320815703
2015-07-17,0.932420456656256,0.9324535431814391,1.052580566998062,1.0525805669994452
2015-07-20,0.9284989050798205,0.9285264967758977,1.0581536224863448,1.0581536224877734
2015-07-21,0.9335170106572628,0.9335531358281248,1.0511267264359598,1.0511267264374005
2015-07-22,0.9393202638907697,0.9393650966282311,1.0341652532108698,1.03416525321231
2015-07-23,0.9510069941207454,0.9510677696286669,1.0319844923676633,1.0319844923691217
2015-07-24,0.9533545549522509,0.9534239395747685,1.0264114368794195,1.0264114368808779
2015-07-27,0.958454490655473,0.9585292105324312,1.0172037799857896,1.017203779987236
2015-07-28,0.9514677449001415,0.9515390137998605,1.0264114368794202,1.0264114368808794
2015-07-29,0.9479381980558037,0.948004560930523,1.0331960261694644,1.0331960261709356
2015-07-30,0.9552371142475619,0.9553088433952218,1.0351344802523432,1.0351344802538305
2015-07-31,0.9622982497235999,0.962377518681703,1.031742185607343,1.0317421856088438
2015-08-03,0.9702998562372328,0.9703886028285713,1.0261691301191147,1.0261691301206222
2015-08-04,0.9626066678141992,0.9626915302479946,1.0201114611101547,1.0201114611116584
2015-08-05,0.9553867141823078,0.9554656861727764,1.0300460382848642,1.0300460382863845
2015-08-06,0.9638589550214176,0.9639480741651194,1.0198691543498073,1.0198691543513163
2015-08-07,0.9764983525216651,0.9765933721060098,1.0205960746308838,1.0205960746323943
2015-08-10,0.9644135629578341,0.9644979321084711,1.0365883208145596,1.0365883208160949
2015-08-11,0.9797105608494285,0.9798135073978942,1.0210806881516201,1.0210806881531413
2015-08-12,0.9743726811122743,0.9744726478747744,1.0256845165984358,1.025684516599965
2015-08-13,0.9712319022698535,0.9713310618025548,1.0227768354741322,1.0227768354756577
2015-08-14,0.9735098060304673,0.9736088146160217,1.0278652774416661,1.0278652774432002
2015-08-17,0.9779082380674354,0.9780071856965669,1.0336806396902793,1.0336806396918252
2015-08-18,0.970214170356583,0.9703101372743,1.0283498909623903,1.0283498909639304
2015-08-19,0.9797898089098498,0.9798922142915106,1.0215653016723467,1.0215653016738773
2015-08-20,0.9896799819838025,0.9897885698061171,0.996607705355399,0.9966077053568922
2015-08-21,0.9926634420036708,0.9927731906189087,0.9585655439790807,0.9585655439805169
2015-08-24,0.9923492946593001,0.9924590218901223,0.920765689363121,0.9207656893645004
2015-08-25,0.9764069943990403,0.9765149587812513,0.9134964865523596,0.9134964865537282
2015-08-26,0.9575589553011128,0.9576648349086949,0.9595347710205155,0.9595347710219532
2015-08-27,0.9581087015776417,0.9582146301883532,0.9818269929735174,0.9818269929749884
2015-08-28,0.9609359005806758,0.9610421487714642,0.9837654470563872,0.9837654470578611
2015-08-31,0.9535537448687212,0.9536591835902862,0.9748000969231146,0.974800096924575
2015-09-01,0.9583443226980695,0.9584502567415284,0.9435425248368402,0.9435425248382538
2015-09-02,0.9500983152494793,0.9502033275472711,0.9663193603105595,0.9663193603120074
2015-09-03,0.9547318175957051,0.954837316335899,0.9670462805916357,0.9670462805930845
2015-09-04,0.9634489808056167,0.9635554986319246,0.952265568209754,0.9522655682111808
2015-09-08,0.9492343660656857,0.9493393635452227,0.9789193118492129,0.9789193118506796
2015-09-09,0.9537893535412476,0.953894810158821,0.9660770535502009,0.9660770535516483
2015-09-10,0.9473496403984322,0.9474543511724118,0.9757693239645497,0.9757693239660117
2015-09-11,0.9533182041849867,0.9534235570840199,0.9803731524113654,0.9803731524128342
2015-09-14,0.9548103801506816,0.9549158586058655,0.9779500848077782,0.9779500848092434
2015-09-15,0.936512114923952,0.9366155300305895,0.9905500363464316,0.9905500363479157
2015-09-16,0.9329781559601092,0.9330811318903764,0.9946692512725297,0.99466925127402
2015-09-17,0.9443655374733506,0.9444697486489441,0.9878846619824858,0.987884661983966
2015-09-18,0.9588942421679922,0.9590000527735256,0.9706808819970171,0.9706808819984714
2015-09-21,0.9432661539014071,0.9433701585199658,0.9803731524113656,0.9803731524128345
2015-09-22,0.9563810991817426,0.9564867039593552,0.963896292706973,0.9638962927084171
2015-09-23,0.9563025388206317,0.956408161891404,0.9663193603105601,0.9663193603120079
2015-09-24,0.9628208177128597,0.9629271632270571,0.9663193603105601,0.9663193603120079
2015-09-25,0.9544963115958339,0.9546016918784724,0.9646232129880491,0.9646232129894944
2015-09-28,0.9708312331438292,0.9709384659738686,0.9425732977954059,0.9425732977968181
2015-09-29,0.9735798833240545,0.9736874423794012,0.9384540828693078,0.9384540828707139
2015-09-30,0.970202966330472,0.9703101285140446,0.957111703416929,0.957111703418363
2015-10-01,0.9723233655245831,0.9724307674783967,0.9575963169376466,0.9575963169390813
2015-10-02,0.9782134386330672,0.9783214313378694,0.9711654955177346,0.9711654955191896
2015-10-05,0.9649412680484653,0.9650478030415279,0.9903077295860732,0.9903077295875569
2015-10-06,0.9691034480111873,0.969210541117292,0.9915192633878668,0.9915192633893524
2015-10-07,0.965883611877421,0.965990314303529,0.9961230918346824,0.9961230918361749
2015-10-08,0.9577948724083946,0.9579004760550459,1.000726920281498,1.0007269202829971
2015-10-09,0.9603079645828821,0.9604138417295225,1.0050884419679549,1.0050884419694608
2015-10-12,0.9676114541330746,0.9677182863708468,1.0062999757697486,1.0062999757712563
2015-10-13,0.9692604888685519,0.9693677203247556,1.0041192149265201,1.0041192149280245
2015-10-14,0.9777419090699532,0.9778502899920658,1.0021807608436504,1.0021807608451518
2015-10-15,0.972951679292401,0.9730592253391728,1.0150230191426621,1.015023019144183
2015-10-16,0.9732659670322861,0.9733734483910842,1.0169614732255319,1.0169614732270555
2015-10-19,0.9705959659803649,0.9707030314775801,1.0208383813912714,1.0208383813928008
2015-10-20,0.9646276055889671,0.9647338477972248,1.0181730070273256,1.018173007028851
2015-10-21,0.9742080266467638,0.9743160654594044,1.0104191906958468,1.0104191906973605
2015-10-22,0.9758576049397525,0.9759654833599622,1.033196026169566,1.033196026171114
2015-10-23,0.9675347548342035,0.9676399262267512,1.0620305306522533,1.0620305306538445
2015-10-26,0.9739738013765808,0.9740803058157261,1.0579113157261553,1.0579113157277402
2015-10-27,0.9764081760590023,0.9765151233395021,1.0518536467171873,1.0518536467187631
2015-10-28,0.9724823168549136,0.9725880045553839,1.067603586140504,1.0676035861421036
2015-10-29,0.9570123715614237,0.9571151275305244,1.0646959050161993,1.0646959050177944
2015-10-30,0.9642367504408784,0.9643411059240271,1.0576690089657965,1.0576690089673813
2015-11-02,0.9577193477271646,0.9578221234472485,1.0671189726197865,1.0671189726213852
2015-11-03,0.9498668346606154,0.9499678682272216,1.072692028108037,1.0726920281096441
2015-11-04,0.9509661338704734,0.9510675586990098,1.0739035619098305,1.0739035619114397
2015-11-05,0.9484531407856333,0.9485541788174934,1.0707535740251672,1.0707535740267715
2015-11-06,0.9345533105701374,0.9346522213809249,1.0743881754305482,1.074388175432158
2015-11-09,0.9292912544958875,0.9293898972912726,1.0639689847351232,1.0639689847367173
2015-11-10,0.9320398993676919,0.9321389093670523,1.0569420886847205,1.0569420886863041
2015-11-11,0.9300764846304057,0.9301753437852529,1.0564574751640032,1.0564574751655862
2015-11-12,0.9345523690501027,0.9346523000630031,1.0472498182703722,1.0472498182719412
2015-11-13,0.9398924608084621,0.9399931773741328,1.0266537436398813,1.0266537436414196
2015-11-16,0.9390286969585311,0.9391292147677804,1.042403683063198,1.0424036830647598
2015-11-17,0.9405994077775786,0.9407000691524152,1.0426459898235567,1.0426459898251188
2015-11-18,0.9425629215428444,0.9426636300436142,1.0583959292468732,1.0583959292484588
2015-11-19,0.9488454198387007,0.9489470424882448,1.0632420644540475,1.0632420644556404
2015-11-20,0.9459398517856059,0.9460410096607267,1.0709958807855264,1.0709958807871311
2015-11-23,0.9488453693896205,0.9489470666801111,1.0646959050162,1.064695905017795
2015-11-24,0.9487668505417625,0.9488685068268506,1.0649382117765587,1.064938211778154
2015-11-25,0.9509656781155222,0.9510677595551373,1.0615459171315367,1.0615459171331272
2015-11-27,0.9500233143476102,0.9501252774024642,1.0639689847351237,1.0639689847367177
2015-11-30,0.9537924666568834,0.9538953356132464,1.0651805185369172,1.065180518538513
2015-12-01,0.9646300756277988,0.9647342235307325,1.0746304821909074,1.0746304821925174
2015-12-02,0.9649434887144489,0.9650484986675741,1.0678458929008632,1.067845892902463
2015-12-03,0.9387137829915607,0.9388153546005239,1.0540344075604164,1.0540344075619956
2015-12-04,0.9469600877059784,0.9470623005508241,1.0799612309187991,1.0799612309204172
2015-12-07,0.9561471362626425,0.956251636624542,1.0746304821909074,1.0746304821925174
2015-12-08,0.9566180147188297,0.9567228681171,1.0719651078269616,1.0719651078285677
2015-12-09,0.9555969808313364,0.9557018386666323,1.0562151684036452,1.0562151684052277
2015-12-10,0.9568534826677361,0.9569585176594021,1.0591228495279497,1.0591228495295366
2015-12-11,0.9719315635770837,0.9720386296892146,1.0370729343353065,1.0370729343368603
2015-12-14,0.9593662447097769,0.9594718730569106,1.0450690574271442,1.04506905742871
2015-12-15,0.9537119394331567,0.9538168327847584,1.04967288587396,1.0496728858755324
2015-12-16,0.9516701335660412,0.9517747359780376,1.063968984735124,1.063968984736718
2015-12-17,0.9624286457961301,0.9625350394923662,1.0472498182703727,1.0472498182719416
2015-12-18,0.9677684751928513,0.9678759185404888,1.0218076084327077,1.0218076084342385
2015-12-21,0.9675328837087876,0.9676402936385025,1.0322267991281324,1.032226799129679
2015-12-22,0.960543695976264,0.9606500456970134,1.0397383086992524,1.0397383087008103
2015-12-23,0.9533195402411393,0.9534242311678909,1.0484613520721662,1.0484613520737371
2015-12-24,0.9567746449456938,0.9568801536758906,1.0479767385514487,1.047976738553019
2015-12-28,0.9596014664021408,0.959707698171544,1.0472498182703727,1.0472498182719416
2015-12-29,0.9436603533405032,0.9437636720035182,1.061545917131537,1.0615459171331274
2015-12-30,0.9427175143803176,0.9428211540038919,1.0525805669982644,1.0525805669998416
2015-12-31,0.9469578239392412,0.9470624704587065,1.0377998546163827,1.0377998546179377
2016-01-04,0.9537898048249484,0.9538956624181517,1.0242306760362947,1.0242306760378292
2016-01-05,0.9499417258628364,0.9500470939094052,1.0215653016723487,1.0215653016738793
2016-01-06,0.9627423483502555,0.9628494868140153,1.0089653501336955,1.0089653501352072
2016-01-07,0.9644699176999408,0.964577418324813,0.9791616186095734,0.9791616186110405
2016-01-08,0.968789309577895,0.9688972423227531,0.9714078022780948,0.9714078022795501
2016-01-11,0.9581872629577878,0.9582940380727379,0.9777077780474213,0.9777077780488861
2016-01-12,0.9720092223601609,0.972117474812143,0.9893385025446396,0.9893385025461219
2016-01-13,0.9815901350845236,0.9816996301731868,0.9626847589051808,0.9626847589066231
2016-01-14,0.9724017804804511,0.9725101865193387,0.9808577659320846,0.9808577659335541
2016-01-15,0.9875744065791482,0.9876845500773476,0.9532347952511911,0.9532347952526193
2016-01-19,0.9844959406347658,0.9846056937373683,0.9542040222926259,0.9542040222940555
2016-01-20,0.9948624035305313,0.9949732712616297,0.9466925127215056,0.946692512722924
2016-01-21,0.9881084923600918,0.988218637439761,0.9520232614493973,0.9520232614508237
2016-01-22,0.9843389157343376,0.9844486092699154,0.9784346983284976,0.9784346983299635
2016-01-25,0.9896791025051428,0.9897894831693632,0.9670462805916379,0.9670462805930867
2016-01-26,0.9901503134349696,0.9902607368273687,0.9764962442456278,0.9764962442470908
2016-01-27,0.9899145953354006,0.990025110630295,0.9563847831358544,0.9563847831372874
2016-01-28,0.991328184678844,0.9914388715437794,0.968742427914149,0.9687424279156004
2016-01-29,0.9997313660665017,0.9998428933733133,0.9992730797193474,0.9992730797208446
2016-02-01,0.9947837097498827,0.994894736411722,1.002907681124728,1.0029076811262305
2016-02-02,1.0132385483060513,1.0133521721199237,0.9849769808581831,0.9849769808596588
2016-02-03,1.0048355455265223,1.004948151941396,0.9837654470563895,0.9837654470578634
2016-02-04,1.0097047092422584,1.0098177731940714,0.9847346740978244,0.9847346740992998
2016-02-05,1.0108826664067168,1.0109959081831257,0.9571117034169306,0.9571117034183646
2016-02-08,1.0326364145396512,1.0327521131730006,0.9433002180764838,0.9433002180778971
2016-02-09,1.0337359269275672,1.0338517047767688,0.9389386963900269,0.9389386963914337
2016-02-10,1.0428457615324032,1.0429626063950588,0.9408771504728967,0.9408771504743063
2016-02-11,1.0501493938407669,1.050267036149373,0.9384540828693095,0.9384540828707156
2016-02-12,1.0327150030693253,1.0328306555061715,0.9515386479286805,0.9515386479301061
2016-02-16,1.0217988545320258,1.0219132820948467,0.9685001211537906,0.9685001211552416
2016-02-17,1.015516211346382,1.0156299018690933,0.9883692755032055,0.9883692755046863
2016-02-18,1.0280029330526101,1.028118121388234,0.9844923673374661,0.9844923673389411
2016-02-19,1.028827413103769,1.0289428167826467,0.9852192876185422,0.9852192876200182
2016-02-22,1.0283171010577519,1.0284322963785946,0.9983038526779131,0.9983038526794088
2016-02-23,1.0324789666962182,1.0325950487195663,0.9825539132545963,0.9825539132560684
2016-02-24,1.0304372421790902,1.0305529552250081,0.9900654228257166,0.9900654228271999
2016-02-25,1.034128567901932,1.0342444476764516,1.0024230676040111,1.002423067605513
2016-02-26,1.024155286497627,1.024269615565778,0.9997576932400652,0.9997576932415632
2016-02-29,1.028631214196419,1.0287465423339095,0.9927307971896625,0.9927307971911499
2016-03-01,1.0086064226195293,1.008718275393878,1.0222922219534258,1.0222922219549575
2016-03-02,1.012768704058703,1.0128810148460292,1.0251999030777306,1.0251999030792667
2016-03-03,1.016459837337555,1.0165725954436293,1.0251999030777306,1.0251999030792667
2016-03-04,1.0099435505783458,1.0100535210003387,1.0278652774416766,1.0278652774432164
2016-03-07,1.0096295413161764,1.0097392440995852,1.0215653016723496,1.0215653016738802
2016-03-08,1.0207782445889515,1.0208922787620192,1.0152653259030233,1.0152653259045443
2016-03-09,1.0145749378585258,1.0146874897521623,1.023988369275937,1.0239883692774712
2016-03-10,1.010413023283006,1.0105248135889715,1.0230191422345023,1.0230191422360349
2016-03-11,1.0002061094133294,1.000314282464748,1.0387690816578188,1.038769081659375
2016-03-14,1.003346537784838,1.003455949590905,1.0399806154596125,1.0399806154611706
2016-03-15,1.0042885392651875,1.00439856701824,1.0438575236253518,1.0438575236269159
2016-03-16,1.0072734286017324,1.0073831748324344,1.0559728616432875,1.0559728616448696
2016-03-17,1.0114366332117875,1.011545861416747,1.059849769809027,1.059849769810616
2016-03-18,1.013554933426264,1.013666513546787,1.0562151684036465,1.0562151684052328
2016-03-21,1.0057867155563764,1.0058908493927952,1.0598497698090277,1.0598497698106262
2016-03-22,1.0055509974439372,1.0056553224309346,1.0600920765693866,1.0600920765709958
2016-03-23,1.0169275340187678,1.0170438459288431,1.054034407560419,1.0540344075620232
2016-03-24,1.0173198547638813,1.0174365530458624,1.0569420886847236,1.0569420886863328
2016-03-28,1.018654434611578,1.0187718663221093,1.0542767143207779,1.0542767143223841
2016-03-29,1.0293347149645249,1.0294536854101877,1.0707535740251704,1.0707535740268024
2016-03-30,1.0185086107455221,1.0186148965865809,1.0770535497944977,1.0770535497961489
2016-03-31,1.0257255214504184,1.0258407818360558,1.0748727889512701,1.074872788952934
2016-04-01,1.0262797322449757,1.026390512873282,1.0831112188034668,1.08311121880515
2016-04-04,1.026903836604769,1.027018853500989,1.0789920038773713,1.0789920038790883
2016-04-05,1.0381207834074733,1.0382503033439474,1.0685728131819467,1.0685728131836514
2016-04-06,1.0305877350889863,1.030710261362479,1.0789920038773717,1.0789920038790932
2016-04-07,1.0432937685998815,1.043433981730885,1.0634843712144142,1.0634843712161157
2016-04-08,1.0366993076716862,1.0368364743497926,1.0634843712144142,1.0634843712161157
2016-04-11,1.03536389374279,1.035501216931422,1.0605766900901097,1.060576690091807
2016-04-12,1.0282211786248199,1.0283538770667189,1.0678458929008712,1.06784589290258
