date,2021_11_18__16_09_20_daily_lr_0.0001_epoch_30000_metric_sharpe
2015-04-02,1.0098635112403442
2015-04-06,1.0096711306823531
2015-04-07,1.0141932944764822
2015-04-08,1.0179956121477316
2015-04-09,1.018538306940345
2015-04-10,1.0185308776004374
2015-04-13,1.020820740246259
2015-04-14,1.0213952029066673
2015-04-15,1.0223980373188588
2015-04-16,1.0277061585064708
2015-04-17,1.0254178794515596
2015-04-20,1.0166891225892671
2015-04-21,1.0258624596119135
2015-04-22,1.0243333507514807
2015-04-23,1.0278318804167956
2015-04-24,1.0312655700901143
2015-04-27,1.036668376216455
2015-04-28,1.0357421462652388
2015-04-29,1.0216639035097017
2015-04-30,1.0091754586102124
2015-05-01,1.007601972638973
2015-05-04,1.0131824071705102
2015-05-05,1.0053486180378999
2015-05-06,1.0026001175759192
2015-05-07,0.9857449555419546
2015-05-08,0.9989157993856262
2015-05-11,1.0107363538424599
2015-05-12,1.0024357579635348
2015-05-13,0.9995301236453775
2015-05-14,0.9997893711361403
2015-05-15,1.010948643677778
2015-05-18,1.031030366522753
2015-05-19,1.0314288035901924
2015-05-20,1.0288022373417625
2015-05-21,1.0290077522572671
2015-05-22,1.0432917380945241
2015-05-26,1.0435934738600265
2015-05-27,1.0604959085205847
2015-05-28,1.0728286113679495
2015-05-29,1.0702922460974973
2015-06-01,1.0651390240831802
2015-06-02,1.0526902889078882
2015-06-03,1.0423121748384179
2015-06-04,1.0263299872948837
2015-06-05,1.0210595342688702
2015-06-08,1.0162107666681284
2015-06-09,1.0089852752398238
2015-06-10,1.0060711017531854
2015-06-11,1.00737211736804
2015-06-12,1.014199230504462
2015-06-15,1.0072662791721485
2015-06-16,1.003302229453183
2015-06-17,1.009596568717489
2015-06-18,1.0089551654318452
2015-06-19,1.016315726188841
2015-06-22,1.0186985528963355
2015-06-23,1.0206705589047989
2015-06-24,1.0148919318342373
2015-06-25,1.011204111068349
2015-06-26,1.0077044297868414
2015-06-29,0.9993168546108626
2015-06-30,1.024399801480046
2015-07-01,1.0174656567405402
2015-07-02,1.0016904090964618
2015-07-06,1.0023226300295471
2015-07-07,1.0165034570092917
2015-07-08,1.0216828199778534
2015-07-09,1.009079874916181
2015-07-10,1.0052371341785002
2015-07-13,0.9901893456534439
2015-07-14,1.0002780553074966
2015-07-15,1.0042537804932876
2015-07-16,1.0059764860757996
2015-07-17,1.0155701096598058
2015-07-20,1.0224578598306409
2015-07-21,1.021220565088483
2015-07-22,1.0178296963555558
2015-07-23,1.0120640478375214
2015-07-24,1.0170562032387416
2015-07-27,1.01952073665094
2015-07-28,1.020395243761484
2015-07-29,1.0229732415790054
2015-07-30,1.0205954556079004
2015-07-31,1.0262064077068755
2015-08-03,1.0337541847747223
2015-08-04,1.0417463440521721
2015-08-05,1.0371906721051842
2015-08-06,1.041154236273604
2015-08-07,1.0348063217760317
2015-08-10,1.0362911181871615
2015-08-11,1.025223515243762
2015-08-12,1.0392573411724504
2015-08-13,1.0406202887885834
2015-08-14,1.038395990789085
2015-08-17,1.0424630212114323
2015-08-18,1.0481271634734686
2015-08-19,1.0399278140790076
2015-08-20,1.0501108264956451
2015-08-21,1.032350145407907
2015-08-24,1.03532940702024
2015-08-25,1.0337423625349438
2015-08-26,1.0171621141386837
2015-08-27,0.9977751350354697
2015-08-28,1.017330104467149
2015-08-31,1.0196936233365377
2015-09-01,1.0111450377178055
2015-09-02,0.9859623304731321
2015-09-03,0.9946852320957261
2015-09-04,0.9961008567104017
2015-09-08,1.0022500968507253
2015-09-09,1.021732650087349
2015-09-10,1.0111429650127826
2015-09-11,1.016233136670592
2015-09-14,1.0213238704494714
2015-09-15,1.0197204441762
2015-09-16,1.0282630028252684
2015-09-17,1.0319213183861227
2015-09-18,1.0412324074722477
2015-09-21,1.038617563755738
2015-09-22,1.0432104801535953
2015-09-23,1.035424346668078
2015-09-24,1.035727031740703
2015-09-25,1.0426071087731243
2015-09-28,1.0336249642014461
2015-09-29,1.0512518389349785
2015-09-30,1.0511655723179372
2015-10-01,1.0659197452366687
2015-10-02,1.0677122731276754
2015-10-05,1.0786460779342935
2015-10-06,1.0700829615790497
2015-10-07,1.0703485528317893
2015-10-08,1.0742003729633913
2015-10-09,1.077264067709506
2015-10-12,1.0799789634797055
2015-10-13,1.0869780872115191
2015-10-14,1.0801500977118377
2015-10-15,1.076097433322166
2015-10-16,1.070971787184525
2015-10-19,1.0713182706479494
2015-10-20,1.0683815653949105
2015-10-21,1.0618119015130438
2015-10-22,1.0723578613078328
2015-10-23,1.0741731938938204
2015-10-26,1.0657463501637137
2015-10-27,1.0633448272101023
2015-10-28,1.0626095336412427
2015-10-29,1.0628349096939675
2015-10-30,1.0546742875316615
2015-11-02,1.0623763085139308
2015-11-03,1.0659337606304597
2015-11-04,1.06790392283926
2015-11-05,1.066955657140952
2015-11-06,1.0648645465622624
