date,2021_11_05__21_25_00_daily_actor_lr_1e-06_critic_lr_9.999999999999999e-06_epoch_50000,2021_11_05__21_25_00_daily_actor_lr_1e-05_critic_lr_0.0001_epoch_50000,2021_11_05__21_25_00_daily_actor_lr_0.0001_critic_lr_0.001_epoch_50000,2021_11_05__21_25_00_daily_actor_lr_0.001_critic_lr_0.01_epoch_50000
2015-01-05,0.9892827492961356,1.015612617625574,1.0157084546498283,0.9819403203037532
2015-01-06,0.9820978867533184,1.0338167325597358,1.0340088038686024,0.9726914277369422
2015-01-07,0.9892058412944434,1.0317845279181133,1.0319667138824142,0.9848123448376578
2015-01-08,1.004821280263128,1.0181589219995766,1.018300363510502,1.0022878839507376
2015-01-09,1.0037802863956686,1.0264873849408938,1.0294533641069832,0.9942559509321913
2015-01-12,0.9956226061681847,1.0318498061724155,1.035343804846408,0.9864674098232978
2015-01-13,0.9948554265100354,1.031819026164441,1.0353438193551325,0.9836927420532546
2015-01-14,0.9911768014059746,1.0386242458009574,1.0431980757682704,0.9777539794577234
2015-01-15,0.9828003272802718,1.0546138190784828,1.0596129800719687,0.9687966703986766
2015-01-16,0.9895707194984988,1.0426264960677722,1.0465568725898833,0.9815022148663785
2015-01-20,0.9981758017693029,1.0517031723019619,1.0563367117418418,0.9835710460984284
2015-01-21,0.9982151800089559,1.053429270683228,1.0581526158867205,0.9885605802463133
2015-01-22,1.0115053461718024,1.0706937956207834,1.074369777189212,1.0032614515893499
2015-01-23,1.0131534357674519,1.0704374891775172,1.0741106431377916,0.9977607944311939
2015-01-26,1.0098022030961955,1.0660473753417807,1.0697053642636438,1.000097356763862
2015-01-27,0.9878951108207753,1.0353403120049083,1.0388684121446095,0.9869055152606737
2015-01-28,0.9883188999130567,1.0509956723428513,1.055238786954915,0.9742491359587216
2015-01-29,0.9952438094176685,1.0442724182818848,1.0646781584949134,0.9832556101835184
2015-01-30,0.9879050262437041,1.0619650343281202,1.051501451076102,0.9708903276055114
2015-02-02,0.9959467111795244,1.0582703106046767,1.0623063532049544,0.9829138879423657
2015-02-03,1.0027073312557548,1.052399894921468,1.07442892632513,0.9971279754660964
2015-02-04,1.004080176556992,1.054383593151181,1.0765371999112474,0.993331061675511
2015-02-05,1.010195091986953,1.061529856249647,1.0865514994453056,1.0033588083532115
2015-02-06,1.0045187065242855,1.0565738048108957,1.0831255548678647,1.0005841405831684
2015-02-09,1.0027412967786453,1.0549974281092702,1.0815443496782766,0.9961057294455545
2015-02-10,1.0137392952979607,1.0524910552500473,1.0976199357724226,1.006717616706422
2015-02-11,1.0169856158334685,1.0558088782723096,1.1018364829446579,1.007301757289589
2015-02-12,1.0273747811290401,1.0523209827353985,1.1168579322457448,1.0169887552937753
2015-02-13,1.030183124349082,1.0415151687645403,1.1239733555988913,1.0211750961398072
2015-02-17,1.0274997061914408,1.0258345024894326,1.1245004239961518,1.0227814827435215
2015-02-18,1.029388460050874,1.0319280848736991,1.1260742631296958,1.0228788395073836
2015-02-19,1.030344793125262,1.0251033031681003,1.1186268600982978,1.0221486637784258
2015-02-20,1.0352487681171485,1.028109468697694,1.121907290773139,1.0282772720634874
2015-02-23,1.0383869834454218,1.0398902931871676,1.134763032607119,1.0281312369177014
2015-02-24,1.0437943137674024,1.0535382227165706,1.149657961077023,1.0310568076717324
2015-02-25,1.040376775808574,1.0533015185348706,1.1486809856745595,1.0301805967969875
2015-02-26,1.0414008742528869,1.0428731155497915,1.132980698826795,1.0289636372487265
2015-02-27,1.0404189906994514,1.0486592393864458,1.1425043780033537,1.0254587937497275
2015-03-02,1.041855152937416,1.0308861235508744,1.1190421685289513,1.0319330185465077
2015-03-03,1.035994550183935,1.0267333714796134,1.1144496257731775,1.0276979993185658
