date,2021_11_18__10_23_09_daily_lr_1e-05_epoch_10000_metric_sharpe,2021_11_18__10_23_09_daily_lr_0.001_epoch_10000_metric_sharpe,2021_11_18__10_23_09_daily_lr_0.0001_epoch_10000_metric_sharpe,2021_11_18__10_23_09_daily_lr_1e-05_epoch_10000_metric_sortino,2021_11_18__10_23_09_daily_lr_0.001_epoch_10000_metric_sortino,2021_11_18__10_23_09_daily_lr_0.0001_epoch_10000_metric_sortino
2015-06-05,0.9837316441325769,0.9798139414005642,0.9919706647507477,0.9828494856299047,1.0398166023915434,0.9976114056793752
2015-06-08,0.9777126937648613,0.9745211722829074,0.9870428740727644,0.9767872694694117,1.0364382240129522,0.9932126898741016
2015-06-09,0.9722103595772978,0.9702522464853024,0.9813614494880343,0.9712033612456454,1.0248552124361274,0.9859848993311174
2015-06-10,0.9686024312427736,0.9674513305276073,0.9786696021673031,0.9675409688125464,1.0224420851374096,0.9844686189636404
2015-06-11,0.9735899978458921,0.9719869351256287,0.9865509199440217,0.9725065576933261,1.0383687260826706,0.9941038254868526
2015-06-12,0.9825483985719473,0.9812174302889509,0.9932481394829552,0.9814624540920048,1.038851351571914,1.0004311475518959
2015-06-15,0.9775632395943286,0.9763514861396857,0.9874026083994817,0.9764780101740763,1.0296814674006731,0.9953153899733344
2015-06-16,0.9750696034568822,0.9741939067974134,0.9842543398109105,0.9739684539227919,1.0234073363268785,0.9928089387943823
2015-06-17,0.9815924538702647,0.9803382293004708,0.9905440924232052,0.9805120608935463,1.030164093089453,0.9993488386579326
2015-06-18,0.9793914748234754,0.9786914001311721,0.9893995832847826,0.9782623501947492,1.030646718576884,0.9972974502796986
2015-06-19,0.9835710773621392,0.9835817889861642,0.995683264134229,0.9822769948360834,1.0398166027517113,1.0021030364497403
2015-06-22,0.9814095992779756,0.9821357022809711,0.9903163083429267,0.9804546404097345,1.0265444019764647,1.000217414017026
2015-06-23,0.9783851301149759,0.9783311586759722,0.9919931249890653,0.9768181157917636,1.034990347982229,0.9966066455044988
2015-06-24,0.9767071265797421,0.976709934240767,0.9916647947449365,0.975003298293466,1.0357142862077826,0.9948418836383243
2015-06-25,0.9761472529797538,0.9750913568556063,0.9884904607172321,0.9745955105064211,1.0308880313893234,0.9939265326300677
2015-06-26,0.9732080410021247,0.9719679678388912,0.9854862497079255,0.9716616352089239,1.0284749040004513,0.9910259746011192
2015-06-29,0.9667148656896168,0.9679817134793777,0.9804315185681449,0.9649891231076233,1.0197876453372028,0.985102848646521
2015-06-30,0.9633269821485916,0.9638597393339545,0.9750055414824194,0.9621525034372442,0.9980694986734369,0.9814022269585947
2015-07-01,0.9617107104011322,0.9628110242445325,0.9741554630532956,0.9605258110397763,0.9990347496438114,0.9799836204941611
2015-07-02,0.9608432155897192,0.9624960888752252,0.974917125628551,0.959175573393514,1.0057915068513297,0.9855773747614447
2015-07-06,0.9620638995838761,0.9630434050933536,0.9758166712201833,0.9605089554482469,1.0072393833250395,0.9859420126034922
2015-07-07,0.9664234998049795,0.9675534757528585,0.975363385150021,0.9652729986484246,1.0031370667220294,0.9850582481288177
2015-07-08,0.9722288139904538,0.9746888026851999,0.9771236981022696,0.9710990536787905,1.0045849431741993,0.9905017007036496
2015-07-09,0.9649494405484589,0.9670702001423034,0.9642415589002153,0.9643645297249277,0.9881756767475973,0.9812277737216062
2015-07-10,0.9576495924792789,0.9614747327748567,0.9608682707059896,0.9565432512693067,0.98431467290049,0.9778799258635693
2015-07-13,0.9609918494814448,0.9639420931794644,0.9659551711670993,0.959140740384097,1.0000000011045216,0.9890001042763462
2015-07-14,0.9678077123793658,0.9697846612368783,0.972914953074135,0.9657329345950781,1.0152027042580887,0.9966909149869541
2015-07-15,0.971498010649172,0.9736306191134614,0.9767046016252492,0.9693801279880077,1.0190637081277039,1.0005150410423622
2015-07-16,0.9751367833008492,0.9770602214362447,0.9797137042338264,0.973270028203533,1.0193050211180972,1.0043059693670169
2015-07-17,0.9839094788300058,0.9845233809337456,0.9879648353845906,0.9820409226046801,1.032335909179015,1.0129944680725567
2015-07-20,0.9904476993146443,0.9868831909720128,0.9949140387919536,0.988749568604925,1.048262550145217,1.018684808043658
2015-07-21,0.9907165053904439,0.9857569406245991,0.9947780454058648,0.988878652599463,1.0538127432144815,1.0186993739999497
2015-07-22,0.9893410743184146,0.9851119022692802,0.993126916509487,0.9877194881360996,1.0468146737068837,1.0175703252972865
2015-07-23,0.986353435475053,0.9861024232550862,0.9904750661274353,0.9847638254063092,1.0299227818005976,1.015632241970436
2015-07-24,0.9888530929812499,0.9868372902846856,0.9919035952506207,0.987056170374685,1.0277509671261449,1.0174586817818465
2015-07-27,0.985125045610052,0.9810751789809727,0.9870001816358284,0.9831235472596095,1.0222007740916923,1.0127865917440124
2015-07-28,0.9831404206931608,0.9792226580374627,0.9840668988457659,0.9806805494538507,1.013030890428812,1.006724635781959
2015-07-29,0.9863488320834221,0.9844907268822033,0.9901690853733248,0.9844484195899093,1.0222007746332693,1.0163715809197686
2015-07-30,0.988404352006808,0.9875872910742888,0.9937542930191772,0.9871576668313721,1.0289575314134445,1.0221724702984332
2015-07-31,0.9921720577006197,0.9904239210741337,0.9969336100955477,0.9906868658109075,1.030888033348631,1.0246867307476037
2015-08-03,0.9939928421733278,0.9920300542056323,0.9975728406857597,0.9920371019141727,1.0275096549628606,1.0232670600054043
2015-08-04,0.9952111402713247,0.9927698087025225,0.9933899565366988,0.9925225172958959,1.0219594619004333,1.0195379794838841
2015-08-05,0.9897619489841424,0.9887307915380039,0.9877811053980887,0.987153392543119,1.0159266433551637,1.0158859195455534
2015-08-06,0.9904288896526974,0.9882356333891609,0.9891212897154599,0.9882203379654966,1.0258204660978854,1.0214813055088998
2015-08-07,0.9890126915358799,0.9860854314415676,0.9823055234282279,0.9860697109435466,1.0156853309370917,1.0152528232449298
2015-08-10,0.9945270267578991,0.9894226092758074,0.9839916351317682,0.9906140161419914,1.0164092692333049,1.0172647583420695
2015-08-11,0.995505652034819,0.9931867014214376,0.9904024362906393,0.9945393142176254,1.0323359103804408,1.0274739001117996
2015-08-12,0.9945979872863016,0.9929194560449895,0.9861314871680624,0.9932522899577632,1.0168918950077483,1.017537400149979
2015-08-13,0.994217356535846,0.9917923837362767,0.9881046847672975,0.9929000719630142,1.0214768371067602,1.0170293208170433
2015-08-14,0.9917873710114323,0.9898643861422436,0.9859740072940885,0.990445041653717,1.0185810842021494,1.0146680191229678
2015-08-17,0.9953018106068409,0.9930199457168075,0.9895774239198312,0.9939552228788592,1.0236486517852694,1.0181615803852335
2015-08-18,1.000490931577728,0.9981940275807467,0.9949393413394935,0.9991240748310289,1.0294401576043761,1.0234519060672056
2015-08-19,0.9950602331467177,0.9935493977289448,0.9901784908049088,0.9936626516929555,1.0241312772960984,1.0181014576973213
2015-08-20,0.9943105156347325,0.9919190857551871,0.9879664017014942,0.992930455352941,1.0173745205427878,1.0169600475145752
2015-08-21,0.984327530304155,0.9820193145601711,0.9729409377801924,0.9828774348499001,0.9925193082286305,1.006657671776182
2015-08-24,0.9649177124829723,0.9638894283991997,0.950169471155419,0.9633674669712735,0.9546332077270318,0.9871461100390151
2015-08-25,0.9404206727071671,0.9374826545285838,0.9247581341466172,0.9389567136068444,0.9169884199611416,0.9615716231190466
2015-08-26,0.928825487525626,0.925039286735203,0.9139567840476863,0.927446093327984,0.909749037699082,0.9495576952311033
2015-08-27,0.9473150958346769,0.9417894059427112,0.9359225429054518,0.945906441488377,0.9555984586971957,0.9770045549042
2015-08-28,0.9616625005186148,0.9570740633577889,0.9527993642166945,0.9601379728784524,0.9777992309770464,0.9923097273502822
2015-08-31,0.963289800047287,0.9581026027629322,0.954277177477537,0.9617997608193343,0.979729732914071,0.9938245553581112
2015-09-01,0.9553697873237815,0.95049410105433,0.9460575057742296,0.9538794950038834,0.9708011614637824,0.9857173111022499
2015-09-02,0.9388678656423387,0.9338016563917264,0.9260840721140988,0.9375048296591134,0.9396718177386033,0.9685611319189482
2015-09-03,0.9482648887583979,0.9424709155511359,0.9341239997747,0.9468522969895342,0.9623552155566597,0.9835526739653406
2015-09-04,0.9504503136035476,0.9444955777881452,0.9364226144214036,0.949047500313495,0.9630791537887295,0.9844845914680775
2015-09-08,0.9448816764580255,0.9382686557907932,0.9317559643436055,0.943457346628885,0.9483590765198955,0.9723013770437056
2015-09-09,0.9550783193615661,0.9486680341209699,0.9401935396271311,0.9535986554705552,0.9749034781527756,0.9830370221599136
2015-09-10,0.9486175058133409,0.9421582188680574,0.9347222867194719,0.9474815214738856,0.9621139028209273,0.9766696867199296
2015-09-11,0.9512648737352098,0.9431641255801508,0.9355179796610988,0.9495747316242314,0.9717664125056125,0.9785650802683732
2015-09-14,0.956266428360778,0.9480438456054925,0.940485277981831,0.9545669385439781,0.9763513546058387,0.9833683471986369
2015-09-15,0.9549617388509738,0.9463253761588227,0.9391839124968161,0.9532189367331686,0.9739382271847093,0.9812577232374993
2015-09-16,0.9558716351275325,0.9474673375619523,0.9393915605252563,0.9543082219381639,0.9864864898309663,0.9820937234144645
2015-09-17,0.958393268092592,0.9514734724120015,0.9420570768097822,0.9570980864630282,0.9905888064487813,0.9851685353985281
2015-09-18,0.9609328958178616,0.954092274056439,0.9448153970081192,0.957958993581539,0.9838320520597315,0.9872038225075812
2015-09-21,0.9538773964212724,0.9460357631434521,0.9384535288629449,0.9508333275863654,0.9666988479732783,0.9696433016848766
2015-09-22,0.9541780563563259,0.9436373944202107,0.9388081528239658,0.9503291710179648,0.9763496565154582,0.9768601212434115
2015-09-23,0.9482751165736718,0.9404164200064056,0.9328715176617445,0.945391087462833,0.9599404189142372,0.9622276732433627
2015-09-24,0.9482888177981328,0.9394262136306402,0.9325333755622646,0.9456712954664284,0.9623535421392662,0.9632641542233763
2015-09-25,0.9485627678573572,0.9395320806997649,0.9324954735651144,0.9466365644623198,0.9623535421392662,0.9620419757106853
2015-09-28,0.9458718938534872,0.9364326979167145,0.9301256049942871,0.9433766662636357,0.9606643558817528,0.9611078884979617
2015-09-29,0.9346730326410563,0.9273030630734823,0.935971632002752,0.934338198631489,0.9387049346092174,0.9384780670994118
2015-09-30,0.9344084368134815,0.9285685997677291,0.9318964058675367,0.9341489535928308,0.9346026251264261,0.9351907211439152
2015-10-01,0.9471598941799394,0.9387840627182573,0.9496504326497227,0.9444642940856891,0.9531836740256885,0.9531751868679905
2015-10-02,0.9488972078808665,0.9410952041961136,0.9515891833069563,0.9461582117103914,0.9536663415559563,0.9545525236792574
2015-10-05,0.9599773389240732,0.9523800448994022,0.9626951933714066,0.9569263375801621,0.9671799053666386,0.9674379436225234
2015-10-06,0.9664372312051911,0.9591355457150058,0.9718170029883133,0.9635108270118155,0.9862433554295728,0.9856792338453256
2015-10-07,0.9672311656305232,0.9584967041652879,0.9720574843461212,0.9643550890566613,0.9874499169221944,0.9858472513544041
2015-10-08,0.9702635477981834,0.9622981793518822,0.9751721332765645,0.9669291969827933,0.9920348505541055,0.9886603328142376
2015-10-09,0.9714270536074482,0.9646417193679415,0.9769820207085508,0.9678470713506852,0.9966197841859535,0.9900136326954921
2015-10-12,0.9737858074435332,0.9659729454065848,0.9789070693106775,0.9702532745008338,1.0009634055213927,0.992157529869701
2015-10-13,0.9772357533434926,0.9693158829026203,0.9823808365635224,0.9737592564422038,1.0021699670035318,0.9957038957119173
2015-10-14,0.9751904645455897,0.9661515182277813,0.9797552915927447,0.971829776947325,0.9999981626155208,0.9933389882463853
2015-10-15,0.976311804295233,0.9664180957199073,0.9803408461031445,0.9730423963152376,0.9980676677124953,0.9942911427905647
2015-10-16,0.9830899957607818,0.9739825293503789,0.9876925910338336,0.9796932973235951,1.0108571646808655,1.0011874406144667
2015-10-19,0.9852514686109406,0.976859169890859,0.9902104685587522,0.9817982456489479,1.0127876690194397,1.003576371159138
2015-10-20,0.9854470713972611,0.9761712616204196,0.9900577315679361,0.9820270825365948,1.016648667347991,1.0035745823561273
2015-10-21,0.98199639915705,0.9731364403352885,0.9873511180320219,0.978551413377977,1.0139942323166118,1.0007040205282478
2015-10-22,0.9815154050113413,0.972978098010066,0.9849490167706729,0.978126020927684,1.0062722391147718,0.9942467126647963
2015-10-23,0.99401309818757,0.9838931287378785,1.0008410320368666,0.990581626587951,1.0289555941451767,1.0074206798830694
2015-10-26,1.0023216927812715,0.9875529683930468,1.023068188120325,0.9989961666926169,1.0576717563645193,1.0242624998877166
2015-10-27,1.0029383949678619,0.9884981167415925,1.022175968923218,0.999611445604785,1.0535694474760433,1.0214672661798372
2015-10-28,1.0016258854152476,0.9882161493713757,1.0200760449591453,0.9982572699349578,1.0475366402871078,1.0180206392498037
2015-10-29,1.0081974725516742,0.9937538020025544,1.0335790442219879,1.004783019679776,1.0632219389783455,1.0312899285004113
2015-10-30,1.0011525011783537,0.9874435497580053,1.0290311192235135,0.9976621869134004,1.0603261915276554,1.0297107597432138
2015-11-02,1.0006823172356256,0.9875796884837981,1.0239626149964078,0.9972216238072619,1.053328135188488,1.0243699607641326
2015-11-03,1.004665010243467,0.9923415831131445,1.0322366872822943,1.0010618791819983,1.0627393144032304,1.0350096253270025
2015-11-04,1.004051846682792,0.9910866806629308,1.033746169826058,1.0003954070272096,1.0682894970170627,1.0394234229496022
2015-11-05,1.0037786170834027,0.9896631692485899,1.034466729712279,1.0001990291374925,1.0694960584548503,1.0391538472256205
2015-11-06,1.0016026392530382,0.9880538177834425,1.0316744049637776,0.9979979103602007,1.066358998716603,1.0369958587731587
2015-11-09,0.996815002778022,0.982301555158074,1.0298696149830082,0.993228806044094,1.0699786830299673,1.0318806822433966
2015-11-10,0.9887911890677726,0.9745008285027421,1.0204363385908966,0.9852610929260797,1.0596022546649946,1.0235756125327333
2015-11-11,0.9888005516257417,0.9769455403652886,1.015753412998535,0.9851823719646131,1.0526041983258272,1.0242249273508977
2015-11-12,0.986570779891646,0.9737918427533585,1.014305046203675,0.9830097560957541,1.0521215737507124,1.0216621759588722
2015-11-13,0.9812114516829104,0.9671031260623661,1.0058871455620082,0.9778820306848915,1.0429517068235272,1.0158177974097327
2015-11-16,0.9740650675013223,0.9623722809554935,0.9906040223295743,0.9708085894992509,1.0224401623811397,1.0090532033994628
2015-11-17,0.9830998013571818,0.971170391598358,1.0036793475954622,0.9796120797629078,1.0381254610723776,1.0192090278185633
2015-11-18,0.9835392651755529,0.9713431598953972,1.0038238362784424,0.980077733696558,1.0383667733599402,1.0195681928499754
2015-11-19,0.9938293076665188,0.9817229298932401,1.0176191595527164,0.9902332096024913,1.054052072051322,1.0313406193563057
2015-11-20,0.9973068509070085,0.9836766158116285,1.0208494910911092,0.993828755262586,1.05887831780248,1.034474971518906
2015-11-23,0.9994793440987475,0.9848037522999697,1.026988575228465,0.9959704487393044,1.0666003110044422,1.0380407168165247
2015-11-24,0.99856723838161,0.9852092536818182,1.0225773599476753,0.9950418330198701,1.0603261915280433,1.0363049532229192
2015-11-25,0.999053429809985,0.985998197437708,1.0230063231879416,0.9955051346265281,1.0605675038156015,1.03723727344754
2015-11-27,0.9989738814087586,0.986750464505868,1.0204036512423935,0.9954051993252837,1.0571891317897952,1.036046499724314
2015-11-30,0.9996545703954396,0.9871039631795684,1.0223323289317716,0.9960659941511619,1.059602254665371,1.0368262088956024
2015-12-01,1.000058082600442,0.985994598739332,1.0226612376476214,0.9965869201276837,1.060808816103159,1.0357153666875527
2015-12-02,1.010099613120323,0.9960657991681164,1.032027204540818,1.0065916246690825,1.0702199953179097,1.0454053011335116
2015-12-03,1.0049353190175374,0.9898399728787368,1.0253918544494127,1.0015362020383747,1.0634632512662976,1.0366517340332648
2015-12-04,0.9861489576084409,0.9710952358276373,1.0093970085803448,0.982777886978808,1.049708450875524,1.0224556678357093
2015-12-07,1.0027800557165092,0.9861470893503296,1.032835736339853,0.9993933170907036,1.075528865644202,1.0442501025130497
2015-12-08,1.0030590726852957,0.9860217984701557,1.028892063216284,0.9997033968987279,1.0702199953181155,1.0411593507704437
2015-12-09,1.0002754306348698,0.9820713347530736,1.0256474536453215,0.9969999242188906,1.0675655601557879,1.0368723887708504
2015-12-10,0.993106895739818,0.9768725346292084,1.0127085286240765,0.9897675006909106,1.0518802614705889,1.026339302091477
2015-12-11,0.9952377816685758,0.9789297441546385,1.015269808321698,0.9918926241088736,1.0547760089274547,1.0289988459631245
2015-12-14,0.9888706433701296,0.9728779029868078,1.0009950801076084,0.9855958763546775,1.0328165907640205,1.0138041881502327
2015-12-15,0.987834061587901,0.9712455454325845,1.0066913860612543,0.9845647002977854,1.0407798962562618,1.0128664993129706
2015-12-16,0.9903695367775912,0.9754525442676544,1.0108221089289895,0.986943469178851,1.0453648297207863,1.0187994727739935
2015-12-17,0.9982885451662408,0.9836134553471608,1.0215068827301534,0.9947469323575427,1.059602254798186,1.0306536438701255
2015-12-18,0.9929827923649438,0.9783247839814233,1.01007371242416,0.9895613569856083,1.042951706954758,1.0169495492221756
2015-12-21,0.9803213398834907,0.965827654892994,0.9917815057492718,0.9770453818968932,1.0176139167586806,1.0034653747282638
2015-12-22,0.9857985961094454,0.9707570805154,0.9990486282362604,0.9824888381275891,1.0279903451268975,1.0090663204111152
2015-12-23,0.9881957610732843,0.9736913374664466,1.0056368693639184,0.9847481876878926,1.035471026313899,1.0118035205867497
2015-12-24,0.9918703369831187,0.9784895779413337,1.0136955032327108,0.9882729209796444,1.0441582693983347,1.0160356628171814
2015-12-28,0.992544437263795,0.9788114633145987,1.0132792423943964,0.9889863678180247,1.0436756742396698,1.0166015943391695
2015-12-29,0.9926704234767749,0.978501627439725,1.0125908657340426,0.9891773397251308,1.0429517377174433,1.0165812202889613
2015-12-30,0.9942675506282488,0.9789444045109855,1.0248179264023127,0.9902673644930133,1.057189168802889,1.0177999897973886
2015-12-31,0.9890119289684698,0.974240945512007,1.0166606189026997,0.985160615264441,1.0482606138633783,1.0125655243208962
2016-01-04,0.9831437876010521,0.9697948048252932,1.004378229543287,0.9796008678971915,1.0335405641406457,1.006982387258223
2016-01-05,0.9771884428652536,0.9639759659175945,0.9922811113669563,0.9741212442676653,1.0200270755603453,1.000193013145268
2016-01-06,0.9756094330502608,0.9635140795832045,0.9910319776642935,0.972395641285316,1.017372640424388,0.9988880657699044
2016-01-07,0.9726090524416834,0.9608041130330588,0.9801669465201834,0.9699292534651306,1.0048244010638454,0.99399078637833
2016-01-08,0.956845563290138,0.9470073541467644,0.9535415803834347,0.9546474744336984,0.975143020620227,0.9722252967851986
2016-01-11,0.9526400338332925,0.9420231758579293,0.9477018812427677,0.9506894058332984,0.9674210276869778,0.963640610694366
2016-01-12,0.9507588392502314,0.9388637965895369,0.9483791367177491,0.9488253323096281,0.9736950763993787,0.9661525226221656
2016-01-13,0.9617432186262252,0.9486006105821322,0.9593154924381996,0.9598672905180493,0.9852780274798293,0.9761356246924432
2016-01-14,0.9498758064269813,0.9368228114237247,0.9424081842821221,0.9481525719519763,0.9587336770912792,0.9528520734506999
2016-01-15,0.9568646597862244,0.9434845338415212,0.9585045384496912,0.9550458375677449,0.9768320978851702,0.9685691170913552
2016-01-19,0.947935155151759,0.9359462222906657,0.9440463740177322,0.9462130741109478,0.9493224982915234,0.9458968848494546
2016-01-20,0.9475150416046995,0.935672414168316,0.9448236641914498,0.9457722527412707,0.9502877477138377,0.9467710278691196
2016-01-21,0.9450954879284066,0.931692891108677,0.9377791734631328,0.9434933828199298,0.9428070671203244,0.9415766166347307
2016-01-22,0.9459523973444647,0.9326346995761042,0.9423627252038332,0.9443087719185251,0.9481159372230469,0.9434653782543974
2016-01-25,0.9585312979627127,0.9433839663777911,0.9643918164425618,0.9569009100636643,0.9744189755087135,0.955876118180462
2016-01-26,0.9524556943220968,0.9363661295717332,0.953595111565245,0.9509500970443887,0.9630773041286659,0.9493575898037219
2016-01-27,0.9596360382279857,0.9445212789464692,0.962914286315755,0.9580383051829148,0.9724884880559146,0.9569250695113348
2016-01-28,0.9504668680701073,0.9379583253831443,0.9450678853742486,0.9487635556571217,0.9524595688248727,0.9481713493451103
2016-01-29,0.9561103215392293,0.9415496445965305,0.9558471376720798,0.9544978105575055,0.9647664951132343,0.9537146334506332
2016-02-01,0.9755394924758566,0.958945503319572,0.98405366430269,0.9739709862441595,0.9951718423837727,0.973992330982315
2016-02-02,0.9745778308572761,0.9569881955110484,0.9867834271248377,0.9730591337997213,0.9987915271432621,0.9739035316489851
2016-02-03,0.9707012901171392,0.9524847770567214,0.970692527921064,0.9691939835876997,0.9809344184229201,0.9654171936418311
2016-02-04,0.9692472570107992,0.9532903129620691,0.9700653747906354,0.9676274096862553,0.979727857022813,0.9652443764323518
2016-02-05,0.9718107135762196,0.9558864956516242,0.9719726483014292,0.9701925070841037,0.9806930952547908,0.9675827853729999
2016-02-08,0.9582296769433563,0.9444512100126088,0.9541133319716046,0.9566350034518709,0.9531834956360449,0.9520586241853481
2016-02-09,0.9575111354345899,0.9432277543023384,0.9422686691701335,0.9562913190408967,0.9394286958792326,0.9436447175744261
2016-02-10,0.9566707860242133,0.9436033792731575,0.9387541162775135,0.9553824635687989,0.9350850748862165,0.9418151652883826
2016-02-11,0.9601590435761966,0.9459840190919908,0.9407119900857303,0.9589244065478483,0.9370155731109032,0.9421138619984046
2016-02-12,0.9577880022712676,0.9403185022160819,0.9356352085813102,0.9567586585810514,0.9346024503382243,0.9332662088128532
2016-02-16,0.9622953176229433,0.9473172075185093,0.9478773267174506,0.9609860208703598,0.947633313317379,0.9502443343305069
2016-02-17,0.9688616241230548,0.9540971942710653,0.9629971145575149,0.967394266826612,0.9645251727348867,0.9663028759197109
2016-02-18,0.9775691034808478,0.9620764368037422,0.9743189955909748,0.9760817580973408,0.9843127794810863,0.9829189677733149
2016-02-19,0.979676825529122,0.9637615017814126,0.9718341855146634,0.9782487791589343,0.9804517830457884,0.9791717356452586
2016-02-22,0.9800156853450575,0.963747321738271,0.9723706897154726,0.9786167022978607,0.9811757198779658,0.9791582744364882
2016-02-23,0.9884694974810964,0.9725711884573929,0.9846272534788155,0.9868174997927053,0.9942065828571717,0.992354303239664
