date,2021_11_07__23_58_26_daily_actor_lr_1e-06_critic_lr_9.999999999999999e-06_epoch_50000,2021_11_07__23_58_26_daily_actor_lr_1e-05_critic_lr_0.0001_epoch_50000,2021_11_07__23_58_26_daily_actor_lr_0.0001_critic_lr_0.001_epoch_50000,2021_11_07__23_58_26_daily_actor_lr_0.001_critic_lr_0.01_epoch_50000
2015-01-05,1.015708451146717,0.9847346740974073,0.9847346740974073,0.9847346740974073
2015-01-06,1.0340087967326421,0.9728616428398352,0.9728616428398352,0.9728616428398352
2015-01-07,1.031966698083569,0.9811000726920283,0.9811000726920283,0.9811000726920283
2015-01-08,1.0183003455859254,1.0026653743639449,1.0026653743639449,1.0026653743639449
2015-01-09,1.0294533459000947,0.999515386479283,0.999515386479283,0.999515386479283
2015-01-12,1.0353440150801136,0.9878846619820697,0.9878846619820697,0.9878846619820697
2015-01-13,1.0353440150801136,0.9871577417009938,0.9871577417009938,0.9871577417009938
2015-01-14,1.043198240653472,0.9815846862127457,0.9815846862127457,0.9815846862127457
2015-01-15,1.0596135721017914,0.968984734674098,0.968984734674098,0.968984734674098
2015-01-16,1.046104304115615,0.9784346983280839,0.9784346983280839,0.9784346983280839
2015-01-20,1.0600062833804595,0.9866731281802767,0.9866731281802767,0.9866731281802767
2015-01-21,1.0477536914860204,0.9883692755027872,0.9883692755027872,0.9883692755027872
2015-01-22,1.0439836632108082,1.0046038284468142,1.0046038284468142,1.0046038284468142
2015-01-23,1.0585139805215231,1.0043615216864556,1.0043615216864556,1.0043615216864556
2015-01-26,1.055293748036447,1.0002423067603592,1.0002423067603592,1.0002423067603592
2015-01-27,1.0569431354068601,0.9714078022776842,0.9714078022776842,0.9714078022776842
2015-01-28,1.0742224316682494,0.9697116549551739,0.9697116549551739,0.9697116549551739
2015-01-29,1.0671536286522267,0.9789193118488011,0.9789193118488011,0.9789193118488011
2015-01-30,1.0860823122840209,0.9668039738308704,0.9668039738308704,0.9668039738308704
2015-02-02,1.0797989318253338,0.9767385510055737,0.9767385510055737,0.9767385510055737
2015-02-03,1.0569431354068606,0.98788466198207,0.98788466198207,0.98788466198207
2015-02-04,1.0587496072887335,0.9898231160649388,0.9898231160649388,0.9898231160649388
2015-02-05,1.0471253534401626,0.9990307729585661,0.9990307729585661,0.9990307729585661
2015-02-06,1.0285893810870375,0.9958807850739042,0.9958807850739042,0.9958807850739042
2015-02-09,1.0269399937166324,0.9944269445117526,0.9944269445117526,0.9944269445117526
2015-02-10,1.0187715991203397,1.0092076568936281,1.0092076568936281,1.0092076568936281
2015-02-11,1.020656613257946,1.013084565059366,1.013084565059366,1.013084565059366
2015-02-12,1.0172792962614028,1.026896050399807,1.026896050399807,1.026896050399807
2015-02-13,1.0068331762488563,1.0334383329294896,1.0334383329294896,1.0334383329294896
2015-02-17,0.9916745208923506,1.0339229464502069,1.0339229464502069,1.0339229464502069
2015-02-18,0.9975651900723794,1.0348921734916414,1.0348921734916414,1.0348921734916414
2015-02-19,0.990967640590776,1.0385267748970204,1.0385267748970204,1.0385267748970204
2015-02-20,0.9938737040529462,1.04385752362491,1.04385752362491,1.04385752362491
2015-02-23,1.0052623311345177,1.0445844439059857,1.0445844439059857,1.0445844439059857
2015-02-24,1.018457430097897,1.0477344317906478,1.0477344317906478,1.0477344317906478
2015-02-25,1.0228557964200362,1.0411921492609653,1.0411921492609653,1.0411921492609653
2015-02-26,1.0088752749001373,1.0477344317906478,1.0477344317906478,1.0477344317906478
2015-02-27,1.0173578385199855,1.0440998303852689,1.0440998303852689,1.0440998303852689
2015-03-02,0.9964655984966142,1.0523382602374616,1.0523382602374616,1.0523382602374616
2015-03-03,0.992852654736399,1.0453113641870617,1.0453113641870617,1.0453113641870617
2015-03-04,0.9931668237599498,1.0411921492609653,1.0411921492609653,1.0411921492609653
2015-03-05,0.9919101476684905,1.0399806154591724,1.0399806154591724,1.0399806154591724
2015-03-06,0.9699968583187252,1.027138357160166,1.027138357160166,1.027138357160166
2015-03-09,0.9789506754724543,1.0319844923673382,1.0319844923673382,1.0319844923673382
2015-03-10,0.9918316054129038,1.0109038042161387,1.0109038042161387,1.0109038042161387
2015-03-11,0.9990574929404619,1.0043615216864563,1.0043615216864563,1.0043615216864563
2015-03-12,0.998350612638854,1.0109038042161387,1.0109038042161387,1.0109038042161387
2015-03-13,0.9952874646652342,1.0053307487278906,1.0053307487278906,1.0053307487278906
2015-03-16,1.0048696198648255,1.0172037799854625,1.0172037799854625,1.0172037799854625
2015-03-17,1.0131950989726717,1.0174460867458213,1.0174460867458213,1.0174460867458213
2015-03-18,1.0327521206505235,1.0312575720862622,1.0312575720862622,1.0312575720862622
2015-03-19,1.02748978951653,1.0283498909619586,1.0283498909619586,1.0283498909619586
2015-03-20,1.032909205162357,1.0307729585655447,1.0307729585655447,1.0307729585655447
2015-03-23,1.0316525290722027,1.0307729585655447,1.0307729585655447,1.0307729585655447
2015-03-24,1.0416273955512054,1.027380663920524,1.027380663920524,1.027380663920524
2015-03-25,1.0328306629093558,1.0009692270414352,1.0009692270414352,1.0009692270414352
