date,2021_11_12__18_11_53_daily_0_lr_1e-06_crit_lr_9.999999999999999e-06_epoch_1000_gamma_1.0_lmbda_0.0,2021_11_12__18_11_53_daily_1_lr_1e-05_crit_lr_0.0001_epoch_1000_gamma_1.0_lmbda_0.0,2021_11_12__18_11_53_daily_2_lr_0.0001_crit_lr_0.001_epoch_1000_gamma_1.0_lmbda_0.0,2021_11_12__18_11_53_daily_3_lr_0.001_crit_lr_0.01_epoch_1000_gamma_1.0_lmbda_0.0
2015-04-17,1.0308849889352736,1.0164707751253794,1.0204232294025362,1.0204291640221712
2015-04-20,1.0403041020342767,1.0075007782633645,1.0378937018798164,1.0378973549908765
2015-04-21,1.0390648165372351,1.0029384524438019,1.0374015759426332,1.0374049184465122
2015-04-22,1.0441709916631876,0.9876275958048754,1.047982284667164,1.0479830100804468
2015-04-23,1.0467985106121316,0.9918806121133914,1.052165355664361,1.0521655546259077
2015-04-24,1.0492271891536082,0.9980668176187241,1.061269686564229,1.0612669222217086
2015-04-27,1.0448652513893333,0.9980668185386817,1.0642224427152593,1.0642161536854977
2015-04-28,1.0481866633515629,0.9843025130805345,1.0676673246711832,1.0676602841266067
2015-04-29,1.0438737643465874,0.9722394144519497,1.0625000020301802,1.0624927214174005
2015-04-30,1.033413704409834,0.9739406209247387,1.0477362225123124,1.0477305958319505
2015-05-01,1.0446173408819173,0.9588617467077756,1.0605314981332425,1.0605250946061573
2015-05-04,1.0475917186034822,0.9498144226564752,1.0615157502299803,1.0615094491844765
2015-05-05,1.035594860508329,0.948499854500618,1.0450295298221008,1.045025659670267
2015-05-06,1.0313314532350701,0.9322610668786443,1.0361712620950885,1.036168022179112
2015-05-07,1.0354460382413564,0.9447881316561383,1.0437992148697017,1.043795661638924
2015-05-08,1.0490788269741926,0.9473399411565869,1.0588090574242426,1.0588051038686583
2015-05-11,1.0440470021142796,0.9242963286082557,1.0533956716870112,1.0533905466589362
2015-05-12,1.0409486781908635,0.9266934830603297,1.047736222873908,1.0477318596066625
2015-05-13,1.0411469890331866,0.9192700373504511,1.0521653567608147,1.0521596694550799
2015-05-14,1.052003698456678,0.9217445193776388,1.0691437032786393,1.0691360877543206
2015-05-15,1.0531438128685398,0.9402258068117731,1.0656988215070078,1.0656947829465135
2015-05-18,1.0564156250059253,0.9244509854309125,1.0708661445875332,1.07085907695372
2015-05-19,1.0560685928193119,0.9162542645340696,1.0681594517928337,1.0681529165925898
2015-05-20,1.055324965666832,0.9178008161595868,1.0688976408730841,1.068890577652535
2015-05-21,1.0583986190831083,0.9306371916066563,1.073572837834401,1.073565698144199
2015-05-22,1.055870387843583,0.9310238308048634,1.0728346492200975,1.0728265959487129
2015-05-26,1.0445179712363364,0.9469533096482485,1.0573326810217223,1.057330586414955
2015-05-27,1.0544327903498263,0.9491184814187734,1.0772637834710643,1.0772591540105956
2015-05-28,1.0532429369678988,0.9467986548368823,1.0750492165879926,1.075044847498733
2015-05-29,1.0466992652453564,0.9488864992055145,1.0671752008619175,1.067171770215873
2015-06-01,1.0488309428439708,0.9366687446905663,1.0701279567997564,1.0701237797084595
2015-06-02,1.0477898438793443,0.923600386981048,1.0679133898783475,1.0679090741896684
2015-06-03,1.0505659757027268,0.9087534953421309,1.070127956826072,1.0701233385917917
2015-06-04,1.0416883356420426,0.9205846122679904,1.0602854371298647,1.0602818804371967
2015-06-05,1.0399076410784145,0.9093721159631115,1.0568405552315774,1.0568370301897299
2015-06-08,1.033512643289797,0.9083668577210942,1.0450295315749598,1.0450273014129159
2015-06-09,1.0333638608952576,0.9011753945678254,1.0425689016459738,1.0425668510051405
2015-06-10,1.0457573240491447,0.8932879833909257,1.0588090591956152,1.0588059046966214
2015-06-11,1.0491283038107553,0.9120785809372921,1.05930118523944,1.0593001411746767
2015-06-12,1.0410972917075636,0.9120785813991221,1.0499507916129616,1.0499509714538675
2015-06-15,1.036635611387036,0.913547805163143,1.0435531538153502,1.0435540294714751
2015-06-16,1.0422870984895158,0.9207392683403463,1.050442917624217,1.050443693554875
2015-06-17,1.043972639441466,0.9136251327527123,1.050935043614583,1.0509357770686278
2015-06-18,1.0548292132351986,0.9091401342484459,1.0602854373597888,1.0602861913641104
2015-06-19,1.045063142529171,0.920816596220431,1.0467519728024144,1.0467555684542176
2015-06-22,1.0504170832843545,0.9020259989967555,1.0553641775817553,1.0553659839999725
2015-06-23,1.051160642198621,0.8966130704032627,1.0561023667155613,1.0561036173968281
2015-06-24,1.043526463198679,0.90434582829728,1.0511811072966017,1.0511822275346339
2015-06-25,1.0403537993520937,0.9011753985874648,1.0487204774298093,1.0487212128910373
2015-06-26,1.0401554276630904,0.8910454881570417,1.0398622096898553,1.039864901264938
2015-06-29,1.018343082414487,0.9146303944214793,1.017716540310697,1.017720972623385
2015-06-30,1.0204747876676277,0.9082895343993026,1.0187007922839206,1.0187052549455404
2015-07-01,1.0286544438224334,0.8940612631300348,1.0255905560964762,1.025595032929601
2015-07-02,1.0277125588584028,0.8969997104590052,1.027066934056576,1.0270712703299183
2015-07-06,1.0247877580485159,0.9136251361275206,1.0228838631704678,1.0228882601613885
2015-07-07,1.031232359862964,0.922208495426244,1.0243602411303563,1.024364795915919
2015-07-08,1.0139310927135192,0.9301732342361112,1.0076279575858407,1.0076325643367945
2015-07-09,1.0157652677124582,0.9118466022206573,1.003690949692954,1.0036955107092926
2015-07-10,1.0285553366970217,0.8973863482675343,1.0196850442578091,1.0196896264563533
2015-07-13,1.039907802758644,0.8946025560631141,1.0351870128361238,1.0351915558954476
2015-07-14,1.0444190159085303,0.8975410034388073,1.0391240207390415,1.0391285721104433
2015-07-15,1.0440720456570296,0.9070522935841119,1.0393700837567896,1.0393748773255538
2015-07-16,1.0524500469176004,0.9133158261840237,1.0526574854263404,1.0526610824076004
2015-07-17,1.0533426145856601,0.9180328082420587,1.0688976431902995,1.0688945427159289
2015-07-20,1.0538880033937064,0.914166431220688,1.0745570923084502,1.0745509717636932
2015-07-21,1.0497237893621254,0.9191153957961177,1.0674212656664324,1.0674169626588748
2015-07-22,1.047839807000982,0.924837636024706,1.0501968562973791,1.0501995937745723
2015-07-23,1.0419406008447534,0.9363594434525404,1.0479822895436925,1.0479845500214475
2015-07-24,1.0311335159170998,0.9386792706410918,1.042322840770892,1.0423239506108826
2015-07-27,1.0251350508864685,0.9437055622093095,1.032972447028173,1.0329744110324357
2015-07-28,1.0377267148636666,0.9368234092271194,1.0423228407845648,1.0423249375757708
2015-07-29,1.0448652719050546,0.9333436690565751,1.049212604624104,1.0492145370479846
2015-07-30,1.0451132296562267,0.940535132739426,1.0511811086671077,1.0511827658411361
2015-07-31,1.0435269486442171,0.9474946140258174,1.0477362269202992,1.047739228920857
2015-08-03,1.0400071318866488,0.9553820260454511,1.042076778228343,1.0420813820682677
2015-08-04,1.0379745504669284,0.9478039253399826,1.0359252034617932,1.035930863339232
2015-08-05,1.041395152269434,0.9406897898204123,1.046013786237678,1.0460176000510375
2015-08-06,1.032868447185879,0.9490411668461428,1.035679140578216,1.0356843083852227
2015-08-07,1.0308855938429635,0.9614909043585813,1.0364173295691732,1.0364223494046263
2015-08-10,1.043873899407571,0.9495824599233835,1.0526574871730243,1.0526613954562947
2015-08-11,1.0344548393687587,0.9646613350762566,1.0369094557057383,1.0369172212368376
2015-08-12,1.035694267733749,0.9594030609287912,1.0415846525991375,1.0415917192916058
2015-08-13,1.0344053277200924,0.9563099585200193,1.0386318966871844,1.0386392407113807
2015-08-14,1.0381729463403484,0.958552457898481,1.0437992195723103,1.0438062878340342
2015-08-17,1.0439730723740788,0.9628828015980246,1.0497047314700458,1.049711811233349
2015-08-18,1.0409489614901695,0.9553047006966824,1.0442913456412033,1.0442987514460285
2015-08-19,1.0327197296355228,0.9647386633096152,1.0374015818249123,1.0374091066220132
2015-08-20,1.0111551610217488,0.9744819361247863,1.0120570934652533,1.012064920029931
2015-08-21,0.9807168659847519,0.9774203834801957,0.9734252034399579,0.9734327813556298
2015-08-24,0.939421958790977,0.9771110732322589,0.935039376408453,0.9350466734287551
2015-08-25,0.9283670196453105,0.9614135781494678,0.9276574865947022,0.9276647260163633
2015-08-26,0.9640105229894245,0.9428549632732617,0.9744094554151247,0.974417059841738
2015-08-27,0.9878554814161125,0.9433962562071511,0.997047250843961,0.9970550355071441
2015-08-28,0.987905055146086,0.9461800484385818,0.9990157547942946,0.9990235976711641
2015-08-31,0.9799236865366954,0.9389112576120678,0.9899114240240017,0.989919238111162
2015-09-01,0.9506751928343298,0.9436282388931037,0.9581692978248726,0.9581768723791585
2015-09-02,0.9687200262388409,0.9355088448847636,0.9812992192412923,0.9813069788811403
2015-09-03,0.9694140583128873,0.9400711710418309,0.9820374082226673,0.9820452234435156
2015-09-04,0.9547402377699918,0.9486545304220765,0.9670275656013737,0.9670352101853453
2015-09-08,0.9787339173579026,0.9346582417029375,0.9940944949184606,0.9941023717369537
2015-09-09,0.9656464558246348,0.9391432402980208,0.9810531562475007,0.9810609133376372
2015-09-10,0.9709012699710149,0.9328023802153168,0.9908956759991687,0.9909035585783962
2015-09-11,0.9753133309771764,0.9386792749261156,0.9955708728812109,0.9955788149264728
2015-09-14,0.9716944497535083,0.9401484986038152,0.9931102429432941,0.9931182014375292
2015-09-15,0.9838400107998335,0.9221311766614984,1.0059055186204624,1.005913612355121
2015-09-16,0.9923666906514949,0.9186514363722097,1.0100885895149212,1.0100967543391806
2015-09-17,0.9901358741281826,0.9298639328599178,1.0031988256887538,1.0032068826818132
2015-09-18,0.9689183236314267,0.9441695318269934,0.9857283531295434,0.98573630981107
2015-09-21,0.9739252696500392,0.928781346992139,0.9955708728812113,0.995578904487881
2015-09-22,0.961283973879266,0.9416950498434994,0.9788385893033759,0.9788464983022512
2015-09-23,0.959747189016168,0.9416177222815152,0.9812992192412928,0.981307107637843
2015-09-24,0.9562770292295838,0.9480359099262032,0.9812992192412928,0.9813071424980754
2015-09-25,0.9560291608292786,0.939839188355879,0.979576778284751,0.979584691551741
2015-09-28,0.9320354812418088,0.9559233212485909,0.9571850458497063,0.9571927591805014
2015-09-29,0.9325807921558422,0.9586297859180376,0.9530019749552475,0.9530096782332208
2015-09-30,0.9499811673640066,0.9553047007527173,0.9719488254772084,0.9719567195300696
2015-10-01,0.9524598534168937,0.9573925449262904,0.9724409514647919,0.9724488813814466
2015-10-02,0.9666875111697474,0.9631921120751049,0.986220479117127,0.9862285109000589
2015-10-05,0.9838895935161073,0.9501237540997763,1.0056594556266711,1.0056676499751538
2015-10-06,0.9805185870875396,0.9542221148849395,1.00688977059563,1.0068979695480587
2015-10-07,0.9885495366205049,0.9510516848435886,1.0115649674776723,1.0115731668314967
2015-10-08,0.9974728210874724,0.9430869459592225,1.0162401643597159,1.0162483773212452
2015-10-09,0.9980677354042898,0.9455614279427428,1.0206692982479733,1.020677455646446
2015-10-12,0.9990096744268836,0.9527528912073183,1.0218996132169438,1.0219077963391494
2015-10-13,0.9927137668877182,0.9543767700091815,1.0196850462728753,1.019693084335905
2015-10-14,0.9879547154451737,0.9627281467034957,1.0177165423225465,1.0177245388632288
2015-10-15,1.0031242922526018,0.9580111654224686,1.03075788099351,1.0307659954930215
2015-10-16,1.0076850351823465,0.9583204756706499,1.0327263849439174,1.0327345229560096
2015-10-19,1.0081808245519461,0.9556913385644129,1.0366633928449942,1.0366714414622373
2015-10-20,1.0068919633706523,0.9498144438549406,1.033956699913743,1.0339647563781673
2015-10-21,1.0006456547633427,0.9592484064174311,1.0260826841125272,1.0260907927491163
2015-10-22,1.0175503478557546,0.9608722852191958,1.049212605528999,1.0492208489175323
2015-10-23,1.0287044020670804,0.9526755636524812,1.078494101791474,1.0785015157012792
2015-10-26,1.0261761339069917,0.9590164237388559,1.0743110308982387,1.0743185493515215
2015-10-27,1.0241932504940234,0.9614135781613449,1.0681594560537238,1.0681671216747757
2015-10-28,1.0358431099073555,0.9575472000628141,1.0841535506504694,1.0841611697300484
2015-10-29,1.035248195483752,0.9423136703556968,1.0812007947263165,1.0812084108178626
2015-10-30,1.0307865897716477,0.9494278060608514,1.0740649679071812,1.074072683420789
2015-11-02,1.0429817778834014,0.943009618417149,1.0836614246654823,1.083669260008662
2015-11-03,1.0460057464151327,0.935276862223256,1.089320873524394,1.0893285093627407
2015-11-04,1.042833036953522,0.936359448093537,1.0905511884942356,1.0905586547662645
2015-11-05,1.0417919753964933,0.9338849661104495,1.0873523695750742,1.0873598969567435
2015-11-06,1.0412466887278848,0.920197987639802,1.091043314482311,1.091050715970052
2015-11-09,1.0315302407881684,0.9150170409896526,1.080462605750293,1.0804700113781187
2015-11-10,1.0339098374314226,0.9177235056592925,1.0733267789302932,1.0733342303073774
2015-11-11,1.0298448036495786,0.9157903166103321,1.0728346529429493,1.072842030547124
2015-11-12,1.0154683763867107,0.9201979876437916,1.0634842591788352,1.063491435507994
2015-11-13,1.0040664333216183,0.9254562618589052,1.042568904706324,1.0425759665438743
2015-11-16,1.0193351490262954,0.9246056586770499,1.0585629993029517,1.058570133257854
2015-11-17,1.0185915675011088,0.9261522099167975,1.058809062296748,1.0588161625747405
2015-11-18,1.0347526206162039,0.9280853989664726,1.0748031568933765,1.0748103834947902
2015-11-19,1.0338602428517238,0.9342716039255099,1.0797244167692843,1.07973157991902
2015-11-20,1.0376318682748589,0.9314104841320574,1.0875984325707173,1.0876056548649478
2015-11-23,1.0364381726743321,0.9342716039262614,1.081200794732284,1.0812081756384397
2015-11-24,1.0378262610916262,0.9341942763648211,1.0814468577262457,1.0814542771282112
2015-11-25,1.0376775293655964,0.9363594481007813,1.0780019758132207,1.0780093901796908
2015-11-27,1.0388672506949554,0.9354315173580213,1.0804626057515068,1.0804699738476786
2015-11-30,1.0345542970053971,0.9391432403345954,1.0816929207208592,1.081700089375164
2015-12-01,1.0444194479866573,0.949814443889075,1.0912893774789176,1.0912966140399343
2015-12-02,1.033756187439731,0.9501237541395219,1.0843996136534897,1.0844067141142077
2015-12-03,1.0192856173703673,0.9242963484360892,1.070374023007296,1.0703810020909281
2015-12-04,1.0391647132989625,0.9324157424447838,1.0967027633433406,1.096709898114652
2015-12-07,1.0328688651131053,0.9414630671998897,1.091289377480646,1.09129649686302
2015-12-08,1.0259236362454127,0.9419270325723242,1.0885826845490492,1.0885896877941597
2015-12-09,1.0179472712788231,0.9409217742665166,1.0725885899523828,1.072595569050839
2015-12-10,1.0205746917388159,0.9421590152583215,1.0755413458779228,1.075548315388263
2015-12-11,1.000794780799554,0.9570059071599646,1.0531496134425786,1.0531564517181944
2015-12-14,1.005855269193856,0.9446334972419301,1.0612696922378135,1.0612765506478836
2015-12-15,1.0164144785087321,0.9390659127788146,1.0659448891199186,1.0659517231917106
2015-12-16,1.0312826418031968,0.9370553961671342,1.0804626057538231,1.0804694806646933
2015-12-17,1.0155678194996252,0.9476492721594775,1.0634842591819744,1.0634909996628321
2015-12-18,0.9915781169836639,0.9529075463746471,1.0376476448335008,1.03765421974155
2015-12-21,0.9997538282962692,0.9526755636886843,1.0482283535666859,1.048235043352857
2015-12-22,1.0088258616726664,0.945793410671786,1.0558563063743318,1.0558630912145166
2015-12-23,1.0213185083868284,0.9386792749691673,1.0647145741510062,1.0647215280906948
2015-12-24,1.0196330348262204,0.94208168769793,1.0642224481637264,1.0642293576311
2015-12-28,1.0173031137864779,0.9448654799303652,1.0634842591825584,1.0634911053238847
2015-12-29,1.0281597708409045,0.9291679848469582,1.0780019758165018,1.0780088501685035
2015-12-30,1.0208724146699917,0.9282400541036003,1.0688976450462024,1.068904561128956
2015-12-31,1.0106601962237975,0.932415742451024,1.0538878024247134,1.0538946727051528
2016-01-04,0.996527760821376,0.9391432403439958,1.0401082747721875,1.0401150721248549
2016-01-05,0.9982172437625821,0.9353541898065852,1.0374015818404403,1.037408394002291
2016-01-06,0.9856255291015216,0.9479585824106286,1.0246063061630921,1.024612979494222
2016-01-07,0.9619788533209861,0.9496597887743645,0.9943405579262861,0.9943470730448452
2016-01-08,0.951434514495558,0.9539128046837033,0.9864665421248409,0.9864730424475586
2016-01-11,0.95236154392614,0.9434735838153264,0.9928641799635153,0.9928707700432425
2016-01-12,0.9600494435654168,0.9570832347252106,1.0046752036656834,1.0046818692208839
2016-01-13,0.9361013529512219,0.966517197287744,0.9776082743482145,0.9776147397829681
2016-01-14,0.9514692196206901,0.9574698725351506,0.9960629988828524,0.9960696142547267
2016-01-15,0.9310448305010546,0.972409557511228,0.9680118175902032,0.9680182043103345
2016-01-19,0.9322841746748656,0.9693783170812993,0.9689960695653838,0.9690025176829572
2016-01-20,0.9203368981823151,0.9795855552637124,0.9613681167577334,0.9613744945735593
2016-01-21,0.9254925695439844,0.9729353849327461,0.9667815026212271,0.9667879568395078
2016-01-22,0.9444793206802375,0.9692236619573232,0.993602368944901,0.99360895240642
2016-01-25,0.930202081192044,0.9744819361725058,0.9820374082365279,0.9820439486034096
2016-01-26,0.9428929654972154,0.9749459015444336,0.9916338649945395,0.9916404155559035
2016-01-27,0.9326312000820441,0.9747139188584697,0.9712106365095404,0.9712170955847305
2016-01-28,0.9374894311526739,0.9761058149742533,0.9837598491930941,0.9837664360007805
2016-01-29,0.9603469058242372,0.9843798641069671,1.0147637864112857,1.014770529914843
2016-02-01,0.9599959467706481,0.9795082277017259,1.0184547313182135,1.0184614419151357
2016-02-02,0.9426947292286622,0.9976802047689026,1.0002460697773712,1.0002527123931633
2016-02-03,0.9483461450880817,0.9894061556361889,0.9990157548083952,0.9990223926436884
2016-02-04,0.9498333663452104,0.9942004644794435,1.000000006783576,1.0000066231488005
2016-02-05,0.9317389481591608,0.9953603779092633,0.9719488254909264,0.9719553072596925
2016-02-08,0.9191967874518259,1.0167801125799334,0.9579232348446016,0.9579296116257958
2016-02-09,0.9192463615587052,1.0178626984477652,0.9534941009562886,0.9535004339746957
2016-02-10,0.9184531814975456,1.0268326956383707,0.95546260490665,0.9554689056708693
2016-02-11,0.9065059038982924,1.0340241589032528,0.9530019749686983,0.9530082241740901
2016-02-12,0.9251952141359,1.0168574401419215,0.9662893766336378,0.9662957414945318
2016-02-16,0.9408109513024244,1.0061089090255926,0.9835137861992997,0.9835202898113067
2016-02-17,0.9561788206271165,0.9999227040665543,1.003690951690504,1.0036975420001188
2016-02-18,0.9522624990131523,1.012217786422643,0.9997539437897812,0.9997605480323232
2016-02-19,0.9518163444834833,1.0130297258235168,1.0004921327711667,1.0004986825391886
2016-02-22,0.9655978696365818,1.0125270966705957,1.0137795344361062,1.0137861687322287
2016-02-23,0.9534026724733178,1.0166254574559657,0.9977854398394206,0.9977919420586862
2016-02-24,0.9577652215832676,1.0146149408442795,1.0054133926470712,1.0054199433007307
2016-02-25,0.9693654360506132,1.0182493362577165,1.0179626053306252,1.017969244561968
2016-02-26,0.9671306338247311,1.0084287358852753,1.0152559123988811,1.0152625132849404
2016-02-29,0.9595497700624261,1.0128364069186,1.0081200855788222,1.0081266192339922
2016-03-01,0.9821058279001432,0.9931178786116679,1.0381397708218334,1.0381464681025514
2016-03-02,0.9865178862125181,0.9972162393973242,1.0410925267474074,1.041099274181351
2016-03-03,0.9903598129174739,1.0008506348115522,1.041092526747499,1.0410994066164954
2016-03-04,0.9936069168526744,0.9944324471679842,1.043799219679419,1.04380605931165
2016-03-07,0.9944001307464362,0.9941231369211325,1.0374015818408748,1.0374086327780352
2016-03-08,0.9835434092728397,1.0051036507239357,1.0310039440022525,1.0310108627899022
2016-03-09,0.9884016964880051,0.998994773326918,1.0398622117788887,1.0398691097739314
2016-03-10,0.9891949076479221,0.9948964125416312,1.0388779598037177,1.0388848861924298
2016-03-11,1.0051576780983886,0.9848438294832984,1.0548720544004275,1.0548790933001326
2016-03-14,1.003868775955061,0.9879369319645971,1.0561023693696274,1.0561092549635003
2016-03-15,1.0022328856756626,0.988864862709349,1.0600393772704622,1.0600461049885437
2016-03-16,1.0080329814309472,0.9918033100659157,1.0723425269603555,1.072349034805013
2016-03-17,1.0144279402581786,0.9959016708708571,1.0762795348639436,1.0762863761641912
2016-03-18,1.0131885430769325,0.9979895150915817,1.072588589964228,1.0725958552460204
2016-03-21,1.0146262704842224,0.9903340865439203,1.0762795348856284,1.0762861499046779
2016-03-22,1.014080920706208,0.9901021039809077,1.0765255978997137,1.0765320118513857
2016-03-23,1.0073845084687378,1.0013146005355034,1.0703740230649343,1.0703805572120493
2016-03-24,1.0069423773138626,1.0017012383650843,1.0733267789935725,1.0733329142832233
2016-03-28,1.007537251098533,1.0030158069458233,1.070620086065731,1.0706266593509484
2016-03-29,1.0168610840306194,1.0135323553923603,1.0873523696465246,1.0873583856584654
2016-03-30,1.0213187353970927,1.0028611519499766,1.0937500075045339,1.0937553376602425
2016-03-31,1.0188400762461913,1.0099752878309838,1.0915354405905637,1.0915410514302766
2016-04-01,1.0257803960964678,1.010516580857359,1.0999015823962384,1.0999068511418515
2016-04-04,1.0224589825458266,1.011135201708373,1.0957185115665353,1.09572417233268
