date,2021_11_15__19_21_42_daily_lr_1e-06_epoch_10000,2021_11_15__19_21_42_daily_lr_1e-05_epoch_10000,2021_11_15__19_21_42_daily_lr_0.0001_epoch_10000,2021_11_15__19_21_42_daily_lr_0.001_epoch_10000,2021_11_15__19_21_42_daily_lr_0.01_epoch_10000
2015-04-02,1.00171849039044,0.9986396589113788,0.9964907833891339,0.9985500147129073,0.9985521235521237
2015-04-06,0.9995273106480516,0.998349946506418,0.9975448549494095,0.9983123598843432,0.998310810810811
2015-04-07,1.0035206679950577,1.0070470934556792,1.0044435086170045,1.007955911955242,1.0079633204633207
2015-04-08,1.0044661869649272,1.005535944970794,1.0018286534412333,1.0057881872566843,1.0057915057915061
2015-04-09,1.0068023027360393,1.007981171947131,1.0051263882087165,1.0089249571461336,1.0089285714285716
2015-04-10,1.0051972592391922,1.0087232082188653,1.0095905981123587,1.01157879707161,1.0115830115830118
2015-04-13,1.0088458411318664,1.0126974192676095,1.0150938096608817,1.0154433407841414,1.0154440154440156
2015-04-14,1.0067375071304596,1.0100163728917304,1.0105083673785824,1.0125450169875787,1.012548262548263
2015-04-15,1.0084494962776196,1.008560290478639,1.0123170910075932,1.009440585324953,1.0094111969111972
2015-04-16,1.0129025376811869,1.0158117713508303,1.015428227164329,1.018333330418027,1.018339768339769
2015-04-17,1.0099457294852907,1.0126168156981705,1.0145163317907688,1.014723078519239,1.0147200772200777
2015-04-20,1.0046662375134345,1.000848231400941,1.0131865109934624,1.0007463643355168,1.0007239382239388
2015-04-21,1.011167126009325,1.0135136463185697,1.0238829624598031,1.017854587476267,1.0178571428571437
2015-04-22,1.0091810495099502,1.0119333455789254,1.0198204422110404,1.0173705188350226,1.0173745173745181
2015-04-23,1.009771979328632,1.0125119668778806,1.0073831647535714,1.0277256799290422,1.0277509652509662
2015-04-24,1.0134108431024405,1.016194163282948,1.0116721120693053,1.031826148542238,1.0318532818532826
2015-04-27,1.0193115829419261,1.0236475885532332,1.0181361283897978,1.0407478469373186,1.040781853281854
2015-04-28,1.0189439123242117,1.025733857601828,1.018268876984399,1.04363562713125,1.0436776061776067
2015-04-29,1.0168559039697085,1.0287120350876322,1.0070964757464342,1.0470128317487046,1.0470559845559853
2015-04-30,1.009844505606612,1.0236756895652181,0.9954413122931294,1.0419457856172167,1.0419884169884177
2015-05-01,1.001986404442222,1.0105308206177737,0.9941008697986288,1.027475298908137,1.0275096525096532
2015-05-04,1.005186139496349,1.022001536053969,0.9821633228413621,1.0400209323973058,1.040057915057916
2015-05-05,1.003531204382732,1.0222664801142045,0.9737340792878111,1.040988287044867,1.0410231660231668
2015-05-06,0.9936824312649709,1.0087615405680825,0.9716762263202684,1.024833639606889,1.024855212355213
2015-05-07,0.9840275907134515,0.9998408526696366,0.9560302076145107,1.0161627448499213,1.0161679536679546
2015-05-08,0.9920290484787923,1.0090093328906071,0.9609312446810051,1.0236333892456084,1.0236486486486496
2015-05-11,1.0023154955016544,1.0195555144781587,0.9736705467321658,1.0383349702661804,1.0383687258687269
2015-05-12,0.9913405537278491,1.0098034305710977,0.9689964603939897,1.0330132949702446,1.0330598455598465
2015-05-13,0.9892413184560559,1.0064191037189603,0.9661062488190584,1.0274773334461618,1.0275096525096532
2015-05-14,0.9883654189256122,1.0091990025354098,0.9663048445336643,1.0317455311302623,1.0318532818532826
2015-05-15,0.9983483176876295,1.0229104496711363,0.9764013197845313,1.0483050538158323,1.048503861003862
2015-05-18,1.0037325571807216,1.0260984756088962,0.9769134108825743,1.044972539731951,1.0451254826254837
2015-05-19,1.0013095395761262,1.0238855591524856,0.9808681732128424,1.0499985915475842,1.0501930501930514
2015-05-20,0.9975391681862561,1.020036124486246,0.9748671160068374,1.0473499142766065,1.047538610038611
2015-05-21,0.9980784173447801,1.020606021180546,0.9759124372813427,1.0480666367728386,1.0482625482625492
2015-05-22,1.0049319951780384,1.0278624777189451,0.9866906088693261,1.0526522867417332,1.0528474903474914
2015-05-26,1.0040215942587132,1.0269835864339492,0.9867473748360438,1.0519209827626814,1.0521235521235532
2015-05-27,1.0005349017328025,1.0258752939467388,0.990967936198516,1.036793609643272,1.0369208494208504
2015-05-28,1.0111900175165103,1.0352692542889184,1.0015346821472022,1.0562991474450645,1.0564671814671824
2015-05-29,1.0092981939985513,1.0333048998369487,0.9993484580194157,1.0541291717696515,1.0542953667953678
2015-06-01,1.0052490319519467,1.027900277793662,0.992970436550215,1.0464220457767843,1.0465733590733601
2015-06-02,1.002925865209779,1.0271347360083154,0.9950139545971894,1.0493094459132706,1.049469111969113
2015-06-03,0.9975193007286248,1.0214216837613028,0.99401814714208,1.0471274831616744,1.0472972972972985
2015-06-04,0.9941777091871592,1.0154082021965376,0.9966433673525208,1.049294366481607,1.049469111969113
2015-06-05,0.9921101800747061,1.0170615760067028,0.9882034475767074,1.0396529718995922,1.0398166023166036
2015-06-08,0.986648403504086,1.0102147729685658,0.9865066498038754,1.036276165704175,1.036438223938225
2015-06-09,0.9803262859689157,1.0040251783767822,0.9804216319780601,1.0247126710300278,1.0248552123552135
2015-06-10,0.97704403902916,1.0009040254303112,0.9795260921704337,1.0223148861483535,1.0224420849420859
2015-06-11,0.9837579948718475,1.0076487629256494,0.9768630633097817,1.0382206336347306,1.0383687258687269
2015-06-12,0.9913671300764676,1.015031159160325,0.9951525883052054,1.038730405548952,1.0388513513513522
2015-06-15,0.9857053415197127,1.0086596517366644,0.9915048657765735,1.0295658842184503,1.0296814671814682
