date,2021_12_04__15_09_51_lr_0.0001_epoch_100000_metric_sortino_window_61
2015-04-02,0.9980344275999786
2015-04-06,1.0016006176236398
2015-04-07,1.0083690336410804
2015-04-08,1.0057004601343698
2015-04-09,1.0088562811257586
2015-04-10,1.0133433222484851
2015-04-13,1.0188732534710352
2015-04-14,1.0142649019529768
2015-04-15,1.0162052003920512
2015-04-16,1.0207649456593417
2015-04-17,1.01568499845132
2015-04-20,1.0040010702462934
2015-04-21,1.0131876425844804
2015-04-22,1.0119806106223805
2015-04-23,1.0169536075386565
2015-04-24,1.0195125324903764
2015-04-27,1.0218778442153824
2015-04-28,1.017629574447033
2015-04-29,1.0208644347492537
2015-04-30,1.0166639610363566
2015-05-01,1.0064765061553347
2015-05-04,1.0173881321987734
2015-05-05,1.0202849920971813
2015-05-06,1.0086008653855656
2015-05-07,1.0044486136790438
2015-05-08,1.0084559947043794
2015-05-11,1.021733307687696
2015-05-12,1.0168327510618655
2015-05-13,1.0138151803394142
2015-05-14,1.0140083070258712
2015-05-15,1.016738320773082
2015-05-18,1.0178403007054633
2015-05-19,1.0210025282663164
2015-05-20,1.0206671515318655
2015-05-21,1.0209990837570637
2015-05-22,1.0239726457185416
2015-05-26,1.0215266280073114
2015-05-27,1.0105435053174037
2015-05-28,1.0201357571478835
2015-05-29,1.0189847125775189
2015-06-01,1.0126190855609116
2015-06-02,1.0154208907455178
2015-06-03,1.0139808774854837
2015-06-04,1.0166674283748525
2015-06-05,1.008076267294403
2015-06-08,1.00634013019355
2015-06-09,1.0001507598247978
2015-06-10,1.0000068394799442
2015-06-11,1.0120002535801522
2015-06-12,1.0152619817080937
2015-06-15,1.0074902159865113
2015-06-16,1.0031726072743343
2015-06-17,1.0086415911987294
2015-06-18,1.010221660293195
2015-06-19,1.0207272624776698
2015-06-22,1.0112769724774746
2015-06-23,1.0195973586023397
2015-06-24,1.0203109142997857
2015-06-25,1.0129010426669967
2015-06-26,1.0098338908524822
2015-06-29,1.0096347742827831
2015-06-30,0.9881328136142256
2015-07-01,0.9890884546631035
2015-07-02,0.995795105082851
2015-07-06,0.9972284824479009
2015-07-07,0.9931670188970478
2015-07-08,0.9946005707165242
2015-07-09,0.9783508174706412
2015-07-10,0.9801207020431936
2015-07-13,0.9957392409737602
2015-07-14,1.0108770933020068
2015-07-15,1.014721646079212
2015-07-16,1.014561976372851
2015-07-17,1.0275322456654405
2015-07-20,1.043384776804739
2015-07-21,1.0489091437169917
2015-07-22,1.0419491229206224
2015-07-23,1.04007927363151
2015-07-24,1.0342236944955416
2015-07-27,1.0235499252426028
2015-07-28,1.0175796461310198
2015-07-29,1.0300779109352431
2015-07-30,1.0368867356534517
2015-07-31,1.038832170361767
2015-08-03,1.035431347189345
2015-08-04,1.0298385524654496
2015-08-05,1.023759222167543
2015-08-06,1.033729281537895
2015-08-07,1.0235159944157428
2015-08-10,1.0242455140128046
2015-08-11,1.0402949451440595
2015-08-12,1.0247318610059373
2015-08-13,1.029352087660802
2015-08-14,1.0264348877583247
2015-08-17,1.0301734397551268
2015-08-18,1.0360018609135715
2015-08-19,1.030659180429793
2015-08-20,1.0238594021476919
2015-08-21,1.0024798502604357
2015-08-24,0.972302734603266
2015-08-25,0.9339611890734981
2015-08-26,0.9189569165543294
2015-08-27,0.9012178456250383
2015-08-28,0.9235096822417114
2015-08-31,0.9239763480196999
2015-09-01,0.9168781315973369
2015-09-02,0.9214844210972438
2015-09-03,0.9135555435125456
2015-09-04,0.9180107733986211
2015-09-08,0.9263927364418729
2015-09-09,0.912724914855766
2015-09-10,0.9171046159158728
2015-09-11,0.9109136666528349
2015-09-14,0.9166526592444311
2015-09-15,0.9180874067960835
2015-09-16,0.9294518934964676
2015-09-17,0.937506615441247
2015-09-18,0.9353995634707993
2015-09-21,0.949790351738281
2015-09-22,0.9343105656440547
2015-09-23,0.9221835649908936
2015-09-24,0.9207092889510669
2015-09-25,0.9173825366070568
2015-09-28,0.9094509567056162
2015-09-29,0.9250147839380405
2015-09-30,0.9276326749591125
2015-10-01,0.9244198626628432
2015-10-02,0.9268315767874005
2015-10-05,0.9324523962031889
2015-10-06,0.9490490133901279
2015-10-07,0.945876804865738
2015-10-08,0.9536240143348428
2015-10-09,0.9456377288241279
2015-10-12,0.9462016994392013
2015-10-13,0.9471081407822008
2015-10-14,0.9411408613482398
2015-10-15,0.9493764020688367
2015-10-16,0.9636916427642003
2015-10-19,0.9641039286097908
2015-10-20,0.9618885231995351
2015-10-21,0.9559740029655085
2015-10-22,0.9654691448984168
2015-10-23,0.9817849584870662
2015-10-26,0.9740464090032742
2015-10-27,0.9738511961545849
2015-10-28,0.9709231149004193
2015-10-29,0.9848126815164358
2015-10-30,0.9725167225912322
2015-11-02,0.9683320508471316
2015-11-03,0.9784565954987021
2015-11-04,0.9834317786473913
2015-11-05,0.9841516982266801
2015-11-06,0.9829474929809012
2015-11-09,0.9685414561954729
2015-11-10,0.9630842575644428
2015-11-11,0.9639356273528356
2015-11-12,0.9618903572259876
2015-11-13,0.9663599013236996
2015-11-16,0.9555536938888733
2015-11-17,0.9700871694962063
2015-11-18,0.970013027875565
2015-11-19,0.982679244420332
2015-11-20,0.9824404062787687
2015-11-23,0.9799441037362581
2015-11-24,0.9785023305954657
2015-11-25,0.9786066143415216
2015-11-27,0.9784665645604907
2015-11-30,0.9795884448181358
2015-12-01,0.9834742704190892
2015-12-02,0.9936426375165313
2015-12-03,0.9939662438467726
2015-12-04,0.9792630418507403
2015-12-07,0.9878652923905352
2015-12-08,0.9825621425199461
2015-12-09,0.9830443667293662
2015-12-10,0.9819926647294421
2015-12-11,0.9838233363895211
2015-12-14,0.9972358116903948
2015-12-15,0.9846112232881336
2015-12-16,0.9941300045799952
2015-12-17,0.99254485899321
2015-12-18,0.977360230403808
2015-12-21,0.9541041541475975
2015-12-22,0.9632670241381187
2015-12-23,0.963777575308814
2015-12-24,0.9719613537122522
2015-12-28,0.9711344119428331
2015-12-29,0.9702230739199527
2015-12-30,0.9541043011884894
2015-12-31,0.9479873482176624
2016-01-04,0.9390096322200249
2016-01-05,0.9264443994884392
2016-01-06,0.9234623815508263
2016-01-07,0.9300493119001165
2016-01-08,0.9026662426832167
2016-01-11,0.8955078207956558
2016-01-12,0.9012795001865955
2016-01-13,0.9085550415511346
2016-01-14,0.8840790631562224
2016-01-15,0.9007148437022635
2016-01-19,0.8818776095664176
2016-01-20,0.8829792425334911
2016-01-21,0.8760284155861731
2016-01-22,0.8809610826572201
2016-01-25,0.9036494667018793
2016-01-26,0.9085496681121361
2016-01-27,0.9174280036316915
2016-01-28,0.8986196086279897
2016-01-29,0.9033003635735211
2016-02-01,0.910958081671632
2016-02-02,0.9106251508099901
2016-02-03,0.8943434954140692
2016-02-04,0.8997050763302384
2016-02-05,0.9011163332169261
2016-02-08,0.8839501411966397
2016-02-09,0.8711944383949035
2016-02-10,0.8671684754880478
2016-02-11,0.8689556767515139
2016-02-12,0.8667128784694541
2016-02-16,0.8787971788663949
2016-02-17,0.8944617289456348
2016-02-18,0.9090724372822833
2016-02-19,0.9055065918957719
2016-02-22,0.9061751913975408
2016-02-23,0.9192952563083302
2016-02-24,0.9230162467307884
2016-02-25,0.9272401242858442
2016-02-26,0.9384706808726258
2016-02-29,0.9359753515302102
2016-03-01,0.9400663411044163
2016-03-02,0.9217645456408629
2016-03-03,0.9243876021731278
2016-03-04,0.9243901726876111
2016-03-07,0.9184622811269275
2016-03-08,0.9181766007906519
2016-03-09,0.9114965311030238
2016-03-10,0.9193267006023212
2016-03-11,0.9184588105215837
2016-03-14,0.9328707213146766
2016-03-15,0.9316754025495357
2016-03-16,0.9351470409280197
2016-03-17,0.940640744337292
2016-03-18,0.9445354333871485
2016-03-21,0.9433813768381418
2016-03-22,0.9466276689723357
2016-03-23,0.9464059243789948
2016-03-24,0.9571235797238056
2016-03-28,0.9567041079325456
2016-03-29,0.9542914712078991
2016-03-30,0.9691975209520887
2016-03-31,0.9589931066779308
2016-04-01,0.9570513369168991
2016-04-04,0.9643166898142053
2016-04-05,0.9606492449450599
2016-04-06,0.951050953749185
2016-04-07,0.9441441611606234
2016-04-08,0.9306151106285027
2016-04-11,0.9308413013279282
2016-04-12,0.9283201265988553
2016-04-13,0.9249019948281086
2016-04-14,0.9343447249100431
2016-04-15,0.9341647404918987
2016-04-18,0.9311290899487467
2016-04-19,0.9272020657894088
2016-04-20,0.9219965895241847
2016-04-21,0.9237981416956703
2016-04-22,0.9183036664676661
2016-04-25,0.915948858730385
2016-04-26,0.9160359292020339
2016-04-27,0.9125820263055626
2016-04-28,0.9084107934526077
2016-04-29,0.8975259924673061
2016-05-02,0.890436862910262
2016-05-03,0.8969916902883018
2016-05-04,0.8887911395806053
2016-05-05,0.8859427709374297
2016-05-06,0.8863370792494784
2016-05-09,0.8924958618021028
2016-05-10,0.8926057471653116
2016-05-11,0.9042180005550711
2016-05-12,0.8976639020971918
2016-05-13,0.8951302762857767
2016-05-16,0.8917380292871406
2016-05-17,0.9042010213309245
2016-05-18,0.895120331151434
2016-05-19,0.895378966329683
2016-05-20,0.8922762349395563
2016-05-23,0.8979130717139217
2016-05-24,0.8999137620117735
2016-05-25,0.9167854450116932
2016-05-26,0.9230886289280372
2016-05-27,0.9233645915007133
2016-05-31,0.9276359774314228
2016-06-01,0.9281850579621493
2016-06-02,0.92888971749801
2016-06-03,0.9317169558479614
2016-06-06,0.9289352416830166
2016-06-07,0.9336619261566058
2016-06-08,0.9351339163308047
2016-06-09,0.9378872856989713
2016-06-10,0.9366069133824614
2016-06-13,0.9277305296894106
2016-06-14,0.9205726251895755
2016-06-15,0.918781254134995
2016-06-16,0.9169735170392866
2016-06-17,0.9188745905284476
2016-06-20,0.9107833654441797
2016-06-21,0.9160703708730739
2016-06-22,0.9186707541091754
2016-06-23,0.9171721826638229
2016-06-24,0.9291161247138444
2016-06-27,0.8952675896429715
2016-06-28,0.8772690690375858
2016-06-29,0.894632347739279
2016-06-30,0.9083959223296842
2016-07-01,0.9183480454958652
2016-07-05,0.9204655185083067
2016-07-06,0.9136896048684943
2016-07-07,0.9200420239058372
2016-07-08,0.9200420239688587
2016-07-11,0.9344408404544472
2016-07-12,0.9399462702871721
2016-07-13,0.9475691731324837
2016-07-14,0.9477809204337426
2016-07-15,0.9539215921702437
2016-07-18,0.9530746029652091
2016-07-19,0.9593189796719556
2016-07-20,0.9572017451107726
2016-07-21,0.9519872875668781
2016-07-22,0.9469987078940387
2016-07-25,0.9526108600259857
2016-07-26,0.9513637151077758
2016-07-27,0.9534422900683399
2016-07-28,0.9613408745511385
2016-07-29,0.9619644470103069
2016-08-01,0.9654980242789273
2016-08-02,0.9673687416564322
2016-08-03,0.9600937296328018
2016-08-04,0.9606489515988306
2016-08-05,0.9658304454046495
2016-08-08,0.9751571342551233
2016-08-09,0.9749498745028906
2016-08-10,0.9770224720252182
2016-08-11,0.9808012439721736
2016-08-12,0.9843495779043991
2016-08-15,0.9833059502772742
2016-08-16,0.974040084278036
2016-08-17,0.9714428548852776
2016-08-18,0.9710294333600921
2016-08-19,0.9714429054845515
2016-08-22,0.9715384294455299
2016-08-23,0.9797332240706607
2016-08-24,0.9807838375451117
2016-08-25,0.9784725122905562
