date,model_1
2015-04-02,1.0013980185423947
2015-04-06,1.0011613032923814
2015-04-07,1.002100725285012
2015-04-08,0.9999538557108544
2015-04-09,1.0030693448577839
2015-04-10,0.9975727982827955
2015-04-13,1.0013202805050765
2015-04-14,1.00116561228717
2015-04-15,1.0082264569940442
2015-04-16,1.0115516340391775
2015-04-17,1.0065514551882024
2015-04-20,1.005071377911966
2015-04-21,1.0218395104290454
2015-04-22,1.017371239311692
2015-04-23,1.0271151426112586
2015-04-24,1.0312905383017112
2015-04-27,1.0392716407251656
2015-04-28,1.0418642298690606
2015-04-29,1.043546413558414
2015-04-30,1.0381530175591547
2015-05-01,1.032746171690596
2015-05-04,1.042361968195227
2015-05-05,1.032573242868755
2015-05-06,1.0303045727488713
2015-05-07,1.013164770148869
2015-05-08,1.0210650549780242
2015-05-11,1.024711139946691
2015-05-12,1.014563317781872
2015-05-13,1.0129668205155198
2015-05-14,1.011495407062721
2015-05-15,1.0193646112856884
2015-05-18,1.0393386169988823
2015-05-19,1.0407001903565907
2015-05-20,1.0361000231619577
2015-05-21,1.0377321781206235
2015-05-22,1.048619960018325
2015-05-26,1.0484651050726082
2015-05-27,1.036802748624205
2015-05-28,1.0501664068931449
2015-05-29,1.047805635769533
2015-06-01,1.041001189837293
2015-06-02,1.0438068199070156
2015-06-03,1.037693649778925
2015-06-04,1.0395449879349368
2015-06-05,1.0299994046084473
2015-06-08,1.0266550157291434
2015-06-09,1.0215156131110024
2015-06-10,1.018054183402275
2015-06-11,1.0310546446149214
2015-06-12,1.0315383575861172
2015-06-15,1.022437652783301
2015-06-16,1.0219034070226716
2015-06-17,1.0286497758876723
2015-06-18,1.0284000180920925
2015-06-19,1.0374777516652283
2015-06-22,1.0258879273767412
2015-06-23,1.0331580132282148
2015-06-24,1.0338785737643226
2015-06-25,1.0366644258665356
2015-06-26,1.0342369564835636
2015-06-29,1.023043809406398
2015-06-30,1.0049402408380728
2015-07-01,1.0058481776428136
2015-07-02,0.9995971196425869
2015-07-06,1.002513229048353
2015-07-07,1.0166160342068111
2015-07-08,1.0205226588554552
2015-07-09,1.0039582065251977
2015-07-10,0.9890155348046719
2015-07-13,0.9878452510448738
2015-07-14,0.9925024314847499
2015-07-15,0.9958098187317405
2015-07-16,1.0061354695376932
2015-07-17,1.0150552952668541
2015-07-20,1.0207470775229317
2015-07-21,1.0166172761947185
2015-07-22,1.009913800603114
2015-07-23,1.0079856682722557
2015-07-24,1.0195192479649924
2015-07-27,1.0212092312257965
2015-07-28,1.0248964149008661
2015-07-29,1.017429251616073
2015-07-30,1.0226384589787163
2015-07-31,1.0245656169711865
2015-08-03,1.0281874786497516
2015-08-04,1.0243560956941007
2015-08-05,1.018756667491836
2015-08-06,1.0192425765294237
2015-08-07,1.0201118200739583
2015-08-10,1.0299229345727063
2015-08-11,1.0176670522618863
2015-08-12,1.0242390908023014
2015-08-13,1.0285912774576507
2015-08-14,1.0257589588638165
2015-08-17,1.0307948715985622
2015-08-18,1.036105056469327
2015-08-19,1.0315712257475156
2015-08-20,1.0250374817332666
2015-08-21,1.0180471298791127
2015-08-24,0.9803031191343856
2015-08-25,0.9416547996893514
2015-08-26,0.9342106585606738
2015-08-27,0.9722005967521091
2015-08-28,0.9733339025144564
2015-08-31,0.9755365376653823
2015-09-01,0.9680034757733889
2015-09-02,0.9711117719550081
2015-09-03,0.9627677714238898
2015-09-04,0.967463015317623
2015-09-08,0.9762954332921112
2015-09-09,0.9620240592550171
2015-09-10,0.9666403467589803
2015-09-11,0.960753385442774
2015-09-14,0.9667685013225737
2015-09-15,0.9668394375242292
2015-09-16,0.9712748452666792
2015-09-17,0.9676098819954378
2015-09-18,0.9738697648648654
2015-09-21,0.9731795521058536
2015-09-22,0.9573185748256574
2015-09-23,0.9706284791453396
2015-09-24,0.9723746815539374
2015-09-25,0.979002409596708
2015-09-28,0.9711057767700456
2015-09-29,0.9856573021345056
2015-09-30,0.9813594862790308
2015-10-01,1.000866941137838
2015-10-02,1.0033912204124187
2015-10-05,1.0094840021466722
2015-10-06,1.028944674726271
2015-10-07,1.0302040607438352
2015-10-08,1.0336937036051834
2015-10-09,1.0254736030740341
2015-10-12,1.028164234750644
2015-10-13,1.0359839057658309
2015-10-14,1.03774964480235
2015-10-15,1.046830074549945
2015-10-16,1.0417010069172818
2015-10-19,1.0436822557905034
2015-10-20,1.0476609314982024
2015-10-21,1.0449254239460255
2015-10-22,1.0369678914819707
2015-10-23,1.0603432231926597
2015-10-26,1.0899339169565452
2015-10-27,1.0857065695562147
2015-10-28,1.0794897431198216
2015-10-29,1.0956535366085391
2015-10-30,1.092669451595326
2015-11-02,1.0854579421448274
2015-11-03,1.0951561938427004
2015-11-04,1.1008756758891136
2015-11-05,1.1021190109033416
2015-11-06,1.0988867224672472
2015-11-09,1.1026140516280114
2015-11-10,1.0919211335864234
2015-11-11,1.0847097329355444
2015-11-12,1.0842123351855892
2015-11-13,1.0747637148136335
2015-11-16,1.0731636188302511
2015-11-17,1.0896086468257857
2015-11-18,1.0898619114325334
2015-11-19,1.106311790303311
2015-11-20,1.1113779171215605
2015-11-23,1.1194729660844849
2015-11-24,1.1129425421809371
2015-11-25,1.1131958739314314
2015-11-27,1.1096500681826127
2015-11-30,1.1117091133707877
2015-12-01,1.1129851986918415
2015-12-02,1.1246100945288031
2015-12-03,1.1175552528609938
2015-12-04,1.087769816644803
2015-12-07,1.1144942917613787
2015-12-08,1.10899455573005
2015-12-09,1.1062439499233019
2015-12-10,1.089990769173833
2015-12-11,1.0929914281321853
2015-12-14,1.0702372521247463
2015-12-15,1.0784891061641158
2015-12-16,1.0832401981174649
2015-12-17,1.0979934272992655
2015-12-18,1.080739880152432
2015-12-21,1.0546420445304887
2015-12-22,1.0653959900369898
2015-12-23,1.0731436476822398
2015-12-24,1.0820898799643455
2015-12-28,1.0815945510201381
2015-12-29,1.0810192095348234
2015-12-30,1.0936471595183452
2015-12-31,1.084410844664498
2016-01-04,1.0691834026356162
2016-01-05,1.0552214268190476
2016-01-06,1.0524753412728565
2016-01-07,1.0396540306250819
2016-01-08,1.009167570669686
2016-01-11,1.001176330107144
2016-01-12,1.007668466313601
2016-01-13,1.0196557139917268
2016-01-14,0.9922130168176937
2016-01-15,1.0109404229075596
2016-01-19,0.982470396919061
2016-01-20,0.9817874351193875
2016-01-21,0.9740589565581013
2016-01-22,0.979542663893506
2016-01-25,0.9939547109479963
2016-01-26,0.9991319237303983
2016-01-27,1.0088930377039451
2016-01-28,0.9881147231007226
2016-01-29,1.0008821587486463
2016-02-01,1.0324224337215198
2016-02-02,1.0354670494224787
2016-02-03,1.0169726809599247
2016-02-04,1.0129797040440027
2016-02-05,1.014053250967618
2016-02-08,0.986661809267565
2016-02-09,0.9839894366237345
2016-02-10,0.9794425002511836
2016-02-11,0.9874902802186242
2016-02-12,0.9897943152587917
2016-02-16,1.0035930698805828
2016-02-17,1.0214803794463798
2016-02-18,1.0419135101285815
2016-02-19,1.0504100224862365
2016-02-22,1.051185640090005
2016-02-23,1.0644542446823488
2016-02-24,1.0476626466652157
2016-02-25,1.05527913645845
2016-02-26,1.0684034967627338
2016-02-29,1.0581319353904113
2016-03-01,1.06275597012687
2016-03-02,1.0942279893521598
2016-03-03,1.0973703951139007
2016-03-04,1.0973704218962168
2016-03-07,1.1002201156826572
2016-03-08,1.0939184101062498
2016-03-09,1.087762519357155
2016-03-10,1.0970167437663114
2016-03-11,1.0959774811284932
2016-03-14,1.0869199428509342
2016-03-15,1.0896514155276884
2016-03-16,1.091224972782351
2016-03-17,1.0951453336798178
2016-03-18,1.099656036229911
2016-03-21,1.0958856244293584
2016-03-22,1.0990840644073032
2016-03-23,1.0993332158036
2016-03-24,1.1055326322439727
2016-03-28,1.1085443177613863
2016-03-29,1.105749449680455
2016-03-30,1.1204068889582133
2016-03-31,1.126996014326922
2016-04-01,1.126261758017867
2016-04-04,1.1268672867245726
2016-04-05,1.1263052473659299
2016-04-06,1.1213379027421662
2016-04-07,1.1180449756933515
2016-04-08,1.1033161859392508
2016-04-11,1.1003647075991234
2016-04-12,1.0986685926015796
2016-04-13,1.0954243502947796
2016-04-14,1.1052514772763704
2016-04-15,1.1049948977908899
2016-04-18,1.1131194912100868
2016-04-19,1.1083969698704135
2016-04-20,1.104660910533598
2016-04-21,1.0925589156897408
2016-04-22,1.0861225849976146
2016-04-25,1.0830316401639826
2016-04-26,1.0796815944266582
2016-04-27,1.0748260979090372
