date,2021_11_18__13_05_13_daily_lr_0.0001_epoch_10000_metric_sharpe
2015-04-02,1.0090151267904135
2015-04-06,1.0027654301652702
2015-04-07,1.0074237317638308
2015-04-08,1.0052607517797505
2015-04-09,1.0084776166762548
2015-04-10,1.0116726301154677
2015-04-13,1.0163982560806137
2015-04-14,1.0127763975603352
2015-04-15,1.0122332871865707
2015-04-16,1.0118201385502597
2015-04-17,1.0095115412121265
2015-04-20,0.9968387435969008
2015-04-21,1.0088066270911313
2015-04-22,1.0076459516468115
2015-04-23,1.013061294046289
2015-04-24,1.0161419942368184
2015-04-27,1.0224932008205134
2015-04-28,1.0226229125997297
2015-04-29,1.0164802819874852
2015-04-30,1.0120825869903352
2015-05-01,1.0089455205703286
2015-05-04,0.9946599873684069
2015-05-05,0.9933614886899002
2015-05-06,0.9830061679824083
2015-05-07,0.970054924286274
2015-05-08,0.982746238991239
2015-05-11,0.9922649920709671
2015-05-12,0.9861301780836119
2015-05-13,0.9838602323139273
2015-05-14,0.984176801840263
2015-05-15,0.9976237977900678
2015-05-18,0.9976189080940753
2015-05-19,0.9910290770587289
2015-05-20,0.9887034781012547
2015-05-21,0.9886184652786109
2015-05-22,0.995630454837716
2015-05-26,0.9954607206357637
2015-05-27,0.9850619991922677
2015-05-28,1.000818736080917
2015-05-29,0.9990165026115501
2015-06-01,0.992887946044095
2015-06-02,0.9949146680519477
2015-06-03,0.9935795844168167
2015-06-04,0.9947379214854302
2015-06-05,0.9863378859369967
2015-06-08,0.9810843479380854
2015-06-09,0.9748500473981919
2015-06-10,0.9746491499417943
2015-06-11,0.9863485213210051
2015-06-12,0.9895235706844353
2015-06-15,0.9826660377360399
2015-06-16,0.9784527486716426
2015-06-17,0.9837870122073379
2015-06-18,0.9853778514347299
2015-06-19,0.9956249263650693
2015-06-22,0.9864065635671104
2015-06-23,0.9914625159909856
2015-06-24,0.9921639733372081
2015-06-25,0.9854946686149479
2015-06-26,0.9825977286517008
2015-06-29,0.9781739683808822
2015-06-30,0.9713315046466049
2015-07-01,0.9711091575661469
2015-07-02,0.9559630352151731
2015-07-06,0.9569903497555655
2015-07-07,0.9560369962048412
2015-07-08,0.9596305811227317
2015-07-09,0.9444803918866645
2015-07-10,0.9442594569624846
2015-07-13,0.9575020992007388
2015-07-14,0.9697128411333794
2015-07-15,0.9736624961437285
2015-07-16,0.9735535562623092
2015-07-17,0.9813745625475498
2015-07-20,0.9822077384872304
2015-07-21,0.9827162682374263
2015-07-22,0.978833284731535
2015-07-23,0.9770766539702938
2015-07-24,0.9715758034196603
2015-07-27,0.9614985766029897
2015-07-28,0.9559032603329936
2015-07-29,0.9676272620265446
2015-07-30,0.9742826658694318
2015-07-31,0.9817574062079993
2015-08-03,0.9799657401853833
2015-08-04,0.9873194658630006
2015-08-05,0.9853840643858516
2015-08-06,0.9815943193307819
2015-08-07,0.9759429670314013
2015-08-10,0.9885984445878186
2015-08-11,0.9763571152368146
2015-08-12,0.9677560072374206
2015-08-13,0.9703265972749664
2015-08-14,0.9685267868780406
2015-08-17,0.9718576638191372
2015-08-18,0.976820891806985
2015-08-19,0.9695619703631819
2015-08-20,0.9772344751700623
2015-08-21,0.9841199117860738
2015-08-24,0.983526245847468
2015-08-25,0.9421130245251219
2015-08-26,0.931026418076108
2015-08-27,0.9667720267708528
2015-08-28,0.9906853436020943
2015-08-31,0.9907350597207655
2015-09-01,0.9827308275637507
2015-09-02,0.9533985386760392
2015-09-03,0.9714950378295011
2015-09-04,0.9721910161822451
2015-09-08,0.9574751590300795
2015-09-09,0.9815558268559031
2015-09-10,0.9684307156732234
2015-09-11,0.9781286605379621
2015-09-14,0.9827014964239341
2015-09-15,0.9791849051652393
2015-09-16,0.991800766328133
2015-09-17,0.9959251824327551
2015-09-18,1.0080807789786759
2015-09-21,1.023531726798374
2015-09-22,1.0189763391705549
2015-09-23,1.0061710737060112
2015-09-24,1.0087004023193866
2015-09-25,1.0063871605080812
2015-09-28,1.005014255883701
2015-09-29,0.9817186397621391
2015-09-30,0.9841422192279565
2015-10-01,0.9948649091204179
2015-10-02,0.9972343516251527
2015-10-05,1.0075365620171288
2015-10-06,1.0273955500955463
2015-10-07,1.027953796443724
2015-10-08,1.0336242690320379
2015-10-09,1.0277651796424592
2015-10-12,1.0300491862318004
2015-10-13,1.0322349920653322
2015-10-14,1.0327493169223043
2015-10-15,1.0325452695656139
2015-10-16,1.0313602297509186
2015-10-19,1.0333298840481568
2015-10-20,1.037269193068972
2015-10-21,1.0345609184134392
2015-10-22,1.0266823012337372
2015-10-23,1.0498257392049324
2015-10-26,1.0791243468422183
2015-10-27,1.0749512742451264
2015-10-28,1.0687960333296613
2015-10-29,1.0847997030071492
2015-10-30,1.0694567070171002
2015-11-02,1.0771317768779993
2015-11-03,1.0881464246276653
2015-11-04,1.0938292679804167
2015-11-05,1.095064686768158
2015-11-06,1.0918526287970578
2015-11-09,1.083828069320376
2015-11-10,1.0777205655678066
2015-11-11,1.0788100167166974
2015-11-12,1.0758883111512014
2015-11-13,1.070540656848551
2015-11-16,1.0553566657904103
2015-11-17,1.0687470679656863
2015-11-18,1.068605825396551
2015-11-19,1.0805278591620207
2015-11-20,1.0814430447298806
2015-11-23,1.0851674383211016
2015-11-24,1.0852073738024672
2015-11-25,1.086114772711022
2015-11-27,1.08562359274219
2015-11-30,1.0867979436937203
2015-12-01,1.0888008124317234
2015-12-02,1.100337202101889
2015-12-03,1.0975489574401969
2015-12-04,1.081212341010185
2015-12-07,1.1019317850858081
2015-12-08,1.0987211729623918
2015-12-09,1.0931297715337538
2015-12-10,1.0877211384770364
2015-12-11,1.0897231246073356
2015-12-14,1.0832238202117481
