date,model_1
2015-01-16,1.002110795415576
2015-01-23,1.014368102865611
2015-01-30,1.0110632165874742
2015-02-06,1.0139587152542835
2015-02-13,1.0130477657612897
2015-02-20,1.0149240262216357
2015-02-27,1.0268141398201396
2015-03-06,1.0140291746317955
2015-03-13,1.0009280502011488
2015-03-20,1.0209648417192159
2015-03-27,1.01693411827369
2015-04-03,1.0136362615234995
2015-04-10,1.016545318137797
2015-04-17,1.0192874429419674
2015-04-24,1.0213713948221022
2015-05-01,1.0170817929074798
2015-05-08,0.9995882871296561
2015-05-15,0.9966356102533757
2015-05-22,1.0024437739178613
2015-05-29,1.009968418864324
2015-06-05,0.9960576547500417
2015-06-12,0.9845616020801984
2015-06-19,0.9897803581360589
2015-06-26,0.9830311954709082
2015-07-03,0.9706946707563298
2015-07-10,0.9732777530576416
2015-07-17,0.9858768362644871
2015-07-24,0.9966046231171338
2015-07-31,0.9972300655946673
2015-08-07,0.9991356656753506
2015-08-14,1.0031219110245646
2015-08-21,0.9965531913807236
2015-08-28,0.9563530151830484
2015-09-04,0.9551160348293625
2015-09-11,0.9599848381047488
2015-09-18,0.9632829132999299
2015-09-25,0.9559987403147918
2015-10-02,0.9540430339796359
2015-10-09,0.9771628392748906
2015-10-16,0.98670935475024
2015-10-23,0.996437516535691
2015-10-30,1.0104172680950132
2015-11-06,1.0094400222629094
2015-11-13,0.9910500514738123
2015-11-20,0.9985124644561746
2015-11-27,1.0061113042505445
2015-12-04,1.008067255058907
2015-12-11,1.0034716614316594
2015-12-18,0.9968987695571041
2015-12-25,0.9961928261738423
2016-01-01,0.9960174194110586
2016-01-08,0.9743700645650909
2016-01-15,0.9615288156502484
2016-01-22,0.9572816361099278
2016-01-29,0.9668607277910515
2016-02-05,0.9769163644321678
2016-02-12,0.9673848455906525
2016-02-19,0.9849146002098285
2016-02-26,0.9952261964816286
2016-03-04,1.0034714455855898
2016-03-11,1.006733369629093
2016-03-18,1.0186177146204396
2016-03-25,1.0226348187785594
2016-04-01,1.0339229290280412
2016-04-08,1.037506406824109
2016-04-15,1.0391878492062088
2016-04-22,1.0379347340414473
2016-04-29,1.0225541375834069
2016-05-06,1.0179633561899035
2016-05-13,1.0256095085031292
2016-05-20,1.0217714754693847
2016-05-27,1.032761133024598
2016-06-03,1.0435352227967671
2016-06-10,1.0524536692467454
2016-06-17,1.0484351669376941
2016-06-24,1.0417571890318624
2016-07-01,1.050618653296821
2016-07-08,1.0739246747252589
2016-07-15,1.084363114680832
2016-07-22,1.0870237676151633
