date,2021_11_12__18_04_54_daily_0_lr_0.0001_crit_lr_0.001_epoch_1000_gamma_1.0_lmbda_0.1,2021_11_12__18_04_54_daily_1_lr_0.0001_crit_lr_0.001_epoch_1000_gamma_1.0_lmbda_0.3,2021_11_12__18_04_54_daily_2_lr_0.0001_crit_lr_0.001_epoch_1000_gamma_1.0_lmbda_0.5,2021_11_12__18_04_54_daily_3_lr_0.0001_crit_lr_0.001_epoch_1000_gamma_1.0_lmbda_0.7,2021_11_12__18_04_54_daily_4_lr_0.0001_crit_lr_0.001_epoch_1000_gamma_1.0_lmbda_1.0
2015-03-18,1.0472441231651373,1.04332738525753,1.0433273857156815,1.0472440956725664,1.0472440947329573
2015-03-19,1.044291369188667,1.0385683133241799,1.038568313815088,1.0442913398410332,1.0442913388449602
2015-03-20,1.046752000995985,1.0430795170199958,1.0430795175406669,1.0467519698325192,1.0467519687823659
2015-03-23,1.0467520083385597,1.0410469969355716,1.0410469976258934,1.046751970157113,1.0467519688754523
2015-03-24,1.0433071305390829,1.0351973044123304,1.0351973051763539,1.0433070884332796,1.0433070870310575
2015-03-25,1.0164862663545022,1.020027762543649,1.0200277633439754,1.0164862223690063,1.0164862209102985
2015-03-26,1.0172244556247196,1.0175986528880705,1.0175986536889507,1.0172244113544524,1.0172244098883854
2015-03-27,1.0179626447945929,1.0199286152174425,1.0199286160213235,1.0179626003366073,1.017962598865787
2015-03-30,1.0302657953794376,1.0323716055246688,1.0323716063420227,1.0302657499794705,1.0302657484797526
2015-03-31,1.0196850871590553,1.0233491982355751,1.023349199053638,1.0196850413285223,1.0196850398200246
2015-04-01,1.0182087094622694,1.0197303205843933,1.019730321401928,1.0182086633825107,1.0182086618683854
2015-04-02,1.0179626468404162,1.0233739850818457,1.0233739859053286,1.017962600401855,1.0179625988784018
2015-04-06,1.0278051677030882,1.0302895115781534,1.0302895124133895,1.0278051201288707,1.0278051185725523
2015-04-07,1.0255906013297293,1.0275629599322516,1.0275629607702188,1.025590553216529,1.025590551646561
2015-04-08,1.028789421004674,1.03100832976927,1.0310083306139535,1.0287893721409334,1.0287893705495106
2015-04-09,1.0314961157232472,1.0355938939697722,1.0355938948302674,1.031496065122458,1.0314960634783954
2015-04-10,1.035433129417632,1.0412452921457211,1.0412452930516871,1.035433073239393,1.0354330714149207
2015-04-13,1.0324803844721262,1.0365357942656563,1.0365357953215557,1.0324803178501853,1.0324803156549793
2015-04-14,1.029281567089206,1.0385187409753258,1.0385187420506612,1.0292814990086023,1.0292814967694393
2015-04-15,1.03838590072623,1.043178665703539,1.0431786668046519,1.0383858298328195,1.0383858275051383
2015-04-16,1.0346949628160331,1.0428812239826628,1.0428812251640638,1.0346948852608024,1.0346948827082747
2015-04-17,1.0204233177524018,1.0308843970706563,1.0308843983212683,1.020423232091486,1.0204232292809379
2015-04-20,1.0378937934657897,1.0403033937766797,1.0403033950517615,1.0378937046625554,1.0378937017527008
2015-04-21,1.0374016714492984,1.0390640522445087,1.0390640535450275,1.0374015788392237,1.0374015758077735
2015-04-22,1.0479823852522332,1.0441701400469097,1.0441701413773137,1.0479822877126665,1.0479822845211058
2015-04-23,1.052165465230945,1.0467975447158602,1.0467975460885612,1.052165358977663,1.052165355493868
2015-04-24,1.0612698080765,1.0492261591306695,1.0492261605144229,1.0612696902338548,1.061269686358761
2015-04-27,1.0642225780286156,1.0448641728512935,1.0448641742277982,1.0642224468026278,1.0642224424655107
2015-04-28,1.0676674648165314,1.0481856086845058,1.0481856100696902,1.0676673289041334,1.0676673244083055
2015-04-29,1.062500153720906,1.0438727002033459,1.0438727016014329,1.0625000066259256,1.0625000017232509
2015-04-30,1.0477363753480833,1.0334126566256783,1.033412658013814,1.0477362271374513,1.047736222199891
2015-05-01,1.0605316535361584,1.044616305322008,1.0446163067259915,1.06053150283347,1.0605314978155898
2015-05-04,1.0615159153890283,1.0475907256543613,1.0475907270915823,1.0615157552408903,1.0615157498829142
2015-05-05,1.0450297001484885,1.0355938985523403,1.0355938999958616,1.045029534998839,1.045029529453005
2015-05-06,1.036171432104544,1.0313305632350094,1.0313305646754907,1.0361712672595094,1.0361712617266776
2015-05-07,1.043799386532538,1.0354451775820508,1.0354451790292338,1.0437992200820883,1.04379921449795
2015-05-08,1.0588092319697657,1.0490779359469595,1.0490779374140196,1.0588090627224882,1.0588090570464677
2015-05-11,1.0533958544672832,1.0440462090374247,1.0440462105367534,1.0533956772630637,1.0533956712869685
2015-05-12,1.0477364070575534,1.0409478549163957,1.0409478564211938,1.047736228486205,1.0477362224727353
2015-05-13,1.0521655439751167,1.041146149635607,1.0411461511502917,1.0521653624621554,1.0521653563547295
2015-05-14,1.069143896202736,1.052002782721585,1.052002784262329,1.0691437091507623,1.0691437028622393
2015-05-15,1.0656990253807752,1.0531429774013663,1.0531429790140596,1.0656988277393662,1.0656988210778842
2015-05-18,1.070866367224021,1.0564148400244788,1.0564148417350898,1.0708661514732223,1.0708661441240497
2015-05-19,1.0681596856166184,1.05606782469649,1.0560678264536127,1.068159459041225,1.0681594513129802
2015-05-20,1.0688978849143338,1.0553242199719501,1.0553242217572303,1.0688976484412256,1.0688976403783201
2015-05-21,1.073573092645647,1.0583977875830222,1.0583977894027623,1.0735728457431504,1.07357283732311
2015-05-22,1.0728349312301049,1.055869531515443,1.0558695334531323,1.0728346580994927,1.0728346486525604
2015-05-26,1.0573329860397513,1.044517162709324,1.0445171647462672,1.0573326907109917,1.057332680407714
2015-05-27,1.0772640963361038,1.054431896140536,1.054431898203053,1.0772637934063805,1.0772637828426148
2015-05-28,1.0750495353309555,1.053242128284268,1.0532421303705228,1.0750492267200358,1.0750492159532403
2015-05-29,1.0671755234159488,1.046698404386403,1.0466984064828182,1.0671752111184647,1.0671752002247625
2015-06-01,1.0701282832073702,1.0488300721256203,1.048830074236257,1.0701279671768913,1.070127956157458
2015-06-02,1.067913718073784,1.047789025166064,1.0477890272787242,1.0679134003065915,1.0679133892350032
2015-06-03,1.070128287365223,1.050565150546353,1.0505651526659856,1.070127967324083,1.0701279561795294
2015-06-04,1.060285768336195,1.0416874983403086,1.041687500443453,1.060285447640658,1.0602854364850713
2015-06-05,1.0568408862695569,1.039906812236281,1.0399068143362875,1.056840565733492,1.0568405545879225
2015-06-08,1.0450298607744233,1.0335118092270499,1.033511811315498,1.0450295420128601,1.045029530936416
2015-06-09,1.0425692305055398,1.0333630882314409,1.0333630903200173,1.0425689120701684,1.0425689010085823
2015-06-10,1.058809394467349,1.0457565049971898,1.0457565071125552,1.0588090698184403,1.0588090585468632
2015-06-11,1.059301528353702,1.0491275145177972,1.0491275166531953,1.0593011961113508,1.059301184582426
2015-06-12,1.0499511436757,1.0410965807629595,1.0410965829225647,1.0499508028082634,1.049950790941581
2015-06-15,1.0435535071953277,1.0366349507980794,1.0366349529561913,1.043553165048927,1.0435531531435833
2015-06-16,1.050443273721204,1.0422863488416025,1.0422863510123968,1.0504429289417818,1.0504429169476563
2015-06-17,1.0509354007210558,1.0439718535318934,1.0439718557085202,1.0509350549615735,1.050935042936736
2015-06-18,1.0602857988344243,1.0548284866259823,1.0548284888277297,1.0602854488417868,1.060285436674421
2015-06-19,1.0467523372076661,1.0450624743933228,1.0450624766313965,1.0467519843939337,1.046751972112995
2015-06-22,1.0553645478872273,1.05041643048693,1.0504164327493883,1.0553641893587589,1.0553641768845037
2015-06-23,1.0561027535098724,1.051160035905675,1.0511600383043498,1.0561023790580093,1.056102366005532
2015-06-24,1.0511815294940097,1.043525692328023,1.0435256950616798,1.051181120924456,1.0511811065561778
2015-06-25,1.0487209065529468,1.0403529778101905,1.0403529806023788,1.048720491284984,1.048720476684476
2015-06-26,1.0398626381006415,1.0401546831931767,1.040154686006017,1.0398622235162198,1.0398622089485876
2015-06-29,1.0177169626401914,1.0183422697174607,1.0183422724931388,1.0177165539280044,1.0177165395833996
2015-06-30,1.0187012150238177,1.0204739374030882,1.0204739401845673,1.0187008059144198,1.01870079155592
2015-07-01,1.0255909816999258,1.028653592475828,1.028653595279577,1.025590569819215,1.025590555363552
2015-07-02,1.0270673603534395,1.0277116928021286,1.0277116956024666,1.027066947800261,1.02706693332261
2015-07-06,1.0228842877619537,1.0247868464432273,1.0247868492353238,1.0228838768585997,1.0228838624394958
2015-07-07,1.0243606663550626,1.0312314231674864,1.0312314259769342,1.0243602548385287,1.024360240398331
2015-07-08,1.0076283759310427,1.0139302133483195,1.0139302161097374,1.0076279710710616,1.0076279568657835
2015-07-09,1.0036913664041434,1.0157644390312983,1.0157644417977094,1.0036909631254909,1.0036909489757102
2015-07-10,1.0196854676097538,1.0285544451450181,1.028554447946261,1.0196850579044001,1.0196850435291356
2015-07-13,1.0351874426504535,1.0399068149130086,1.0399068177449058,1.0351870266905343,1.0351870120963749
2015-07-14,1.0391244535200332,1.0444180186671788,1.0444180214781587,1.0391240346696342,1.0391240199974952
2015-07-15,1.0393705193427552,1.044071003109732,1.044071005840213,1.0393700977378295,1.0393700830178632
2015-07-16,1.0526579297313632,1.052448952992064,1.0524489556433152,1.0526574996425098,1.0526574846810577
2015-07-17,1.0688981084801124,1.0533412798760946,1.0533412819042576,1.0688976578949985,1.068897642457163
2015-07-20,1.0745575774223903,1.0538865913548516,1.0538865925577006,1.0745571074381595,1.0745570916053266
2015-07-21,1.0674217590344253,1.0497224040152977,1.0497224047034355,1.0674212809202994,1.0674212649885015
2015-07-22,1.0501973534331457,1.0478386053956668,1.047838605548951,1.0501968715280214,1.0501968556561145
2015-07-23,1.0479827983518246,1.0419393398309524,1.0419393393495533,1.0479823049602368,1.0479822889363022
2015-07-24,1.042323353168654,1.0311322807153687,1.0311322799694802,1.0423228562179925,1.042322840178886
2015-07-27,1.0329729563344603,1.0251338670286132,1.0251338662417286,1.0329724623631285,1.032972446443146
2015-07-28,1.0423233548391642,1.0377255785372117,1.037725577738521,1.0423228562604046,1.042322840194331
2015-07-29,1.0492131245609828,1.044864186734528,1.0448641858571035,1.0492126202450907,1.0492126040351697
2015-07-30,1.0511816383429426,1.04511205553311,1.0451120543144876,1.0511811244716835,1.0511811081065292
2015-07-31,1.0477367674885971,1.043525698983936,1.0435256971452604,1.0477362428848995,1.0477362264143972
2015-08-03,1.0420773282253453,1.0400059693973458,1.0400059669409356,1.0420767943099436,1.0420767777731093
2015-08-04,1.035925756544127,1.0379734494176476,1.037973446659164,1.0359252195524429,1.0359252030279655
2015-08-05,1.0460143481977786,1.041394032657431,1.0413940297416178,1.0460138025397194,1.0460137858085037
2015-08-06,1.0356797036714438,1.0328673622588258,1.0328673590370354,1.0356791568237502,1.035679140176144
2015-08-07,1.036417894345563,1.0308844156131127,1.0308844123548528,1.0364173458461325,1.0364173291693932
2015-08-10,1.0526580628603335,1.0438727165966475,1.0438727132171606,1.052657503739144,1.0526574867713205
2015-08-11,1.0369100335855155,1.0344537204468773,1.0344537165565064,1.0369094722077141,1.0369094553457328
2015-08-12,1.0415852346815442,1.0356930621978382,1.0356930582541541,1.0415846692032418,1.0415846522396603
2015-08-13,1.038632478866181,1.0344041469128196,1.0344041429177309,1.0386319132738395,1.0386318963312748
2015-08-14,1.043799806643272,1.0381717457323762,1.0381717416539986,1.0437992362748314,1.0437992192180483
2015-08-17,1.0497053264867646,1.0439718650902465,1.043971860783839,1.0497047483445832,1.049704731127548
2015-08-18,1.0442919411697238,1.0409478715572709,1.0409478671120977,1.0442913624888788,1.0442913453106775
2015-08-19,1.037402174765956,1.0327186427958215,1.032718638342525,1.0374015985829057,1.0374015814991069
2015-08-20,1.0120576721172525,1.0111540974084017,1.0111540930441678,1.012057109816752,1.0120570931475876
2015-08-21,0.9734257600048281,0.9807158655209383,0.9807158612880725,0.9734252191673023,0.9734252031344183
2015-08-24,0.9350399110258713,0.9394210004358177,0.9394209963811846,0.9350393915156088,0.9350393761149619
2015-08-25,0.9276580169914566,0.9283660725678923,0.9283660685609734,0.927657501582591,0.9276574863035281
2015-08-26,0.9744100125427501,0.9640095395501274,0.9640095353893677,0.9744094711583713,0.9744094551092761
2015-08-27,0.9970478209149554,0.9878544736508993,0.9878544693872227,0.9970472669529598,0.9970472505310068
2015-08-28,0.9990163259907994,0.9879040473184686,0.9879040430545779,0.999015770935098,0.9990157544807226
2015-08-31,0.9899119900150211,0.9799226868398319,0.9799226826103896,0.989911440017709,0.9899114237132872
2015-09-01,0.9581698456670374,0.9506742229740204,0.9506742188708173,0.9581693133057317,0.9581692975241215
2015-09-02,0.9812997803082039,0.9687190379691991,0.9687190337881129,0.9812992350958547,0.9812992189332811
2015-09-03,0.9820379697116453,0.9694130693151675,0.9694130651310857,0.9820374240891565,0.9820374079144244
2015-09-04,0.9670281185083353,0.9547392637146924,0.9547392595939442,0.9670275812253534,0.9670275652978422
2015-09-08,0.9940950633011896,0.9787329188181718,0.9787329145938647,0.9940945109797527,0.9940944946064333
2015-09-09,0.9810537171737234,0.9656454705799102,0.9656454664120897,0.9810531720980875,0.9810531559395667
2015-09-10,0.9908962425529433,0.9709002793422425,0.9709002751517418,0.9908956920087784,0.9908956756881454
2015-09-11,0.9955714421080726,0.975312335755899,0.9753123315463554,0.9955708889663564,0.9955708725687202
2015-09-14,0.9931108107632682,0.9716934580233495,0.9716934538294254,0.9931102589886838,0.9931102426315757
2015-09-15,1.005906093756254,0.9838390065777969,0.9838390023314514,1.0059055348725818,1.0059055183047279
2015-09-16,1.0100891670424232,0.9923656773996946,0.9923656731165472,1.0100886058346252,1.0100885891978737
2015-09-17,1.0031993992769752,0.9901348623590818,0.9901348580855628,1.003198841897142,1.0031988253738688
2015-09-18,0.9857289167288671,0.968917332639476,0.9689173284575339,0.9857283690556662,0.985728352820142
2015-09-21,0.9955714421080887,0.9739242730639625,0.97392426886041,0.9955708889663568,0.9955708725687206
2015-09-22,0.9788391489634486,0.9612829878338237,0.9612829836848319,0.9788386051181832,0.9788385889961371
2015-09-23,0.9812997803082549,0.9597462041391794,0.9597461999968204,0.9812992350958559,0.9812992189332816
2015-09-24,0.9812997803082568,0.9562760474093375,0.956276043281956,0.9812992350958559,0.9812992189332816
2015-09-25,0.9795773383668936,0.9560281790714916,0.95602817494518,0.979576794111485,0.9795767779772805
2015-09-28,0.9571855931291678,0.9320345239680122,0.9320345199452597,0.9571850613146637,0.9571850455492641
2015-09-29,0.9530025198429993,0.9325798343112732,0.932579830286167,0.9530019903526203,0.9530019746561184
2015-09-30,0.9719493811979985,0.9499801916280528,0.949980187527845,0.9719488411806999,0.9719488251721321
2015-10-01,0.9724415074669598,0.9524588750065115,0.9524588708956053,0.9724409671762346,0.9724409511595612
2015-10-02,0.9862210429978695,0.9666865175988639,0.96668651342655,0.9862204950512014,0.9862204788075711
2015-10-05,1.0056600306218437,0.9838885802453667,0.983888575998807,1.0056594718748155,1.0056594553110136
2015-10-06,1.006890346294356,0.9805175708506644,0.980517566618653,1.0068897868636533,1.006889770279586
2015-10-07,1.0115655458496113,0.9885485049968717,0.9885485007301967,1.0115649838212328,1.0115649671601612
2015-10-08,1.016240745405229,0.9974717651593314,0.9974717608541352,1.016240180778818,1.0162401640407366
2015-10-09,1.0206698818276525,0.9980666491702035,0.9980666448624026,1.0206693147386576,1.0206692979276006
2015-10-12,1.021900197502857,0.9990085488540917,0.9990085445421596,1.0218996297275422,1.0218996128961797
2015-10-13,1.0196856293019563,0.9927126930731318,0.992712688788084,1.0196850627478284,1.0196850459527809
2015-10-14,1.0177171242274246,0.9879536209865183,0.9879536167219873,1.0177165587657118,1.0177165420030676
2015-10-15,1.0307584703558264,1.0031231632627078,1.0031231589326834,1.0307578976473923,1.030757880669936
2015-10-16,1.0327269754427904,1.0076839406794775,1.0076839363294114,1.0327264016297715,1.0327263846196912
2015-10-19,1.0366639856373188,1.0081796773572522,1.0081796730032195,1.0366634095951301,1.0366633925193436
2015-10-20,1.0339572912027186,1.006890762002759,1.006890757652271,1.033956716620846,1.0339566995887342
2015-10-21,1.0260832709149372,1.0006444798896676,1.0006444755655954,1.0260827006926416,1.026082683789936
2015-10-22,1.049213205563702,1.0175491005309982,1.0175490961337519,1.0492126224829306,1.0492126051991235
2015-10-23,1.0784947186810383,1.0287031757402316,1.0287031712895012,1.0784941192204505,1.078494101451879
2015-10-26,1.0743116455144517,1.0261749187004545,1.026174914255207,1.0743110482615528,1.0743110305595198
2015-10-27,1.0681600671873326,1.0241919719992372,1.0241919675611986,1.0681594733181545,1.068159455716837
2015-10-28,1.0841541709627724,1.0358417838794454,1.0358417793898493,1.0841535681738224,1.0841535503084516
2015-10-29,1.0812014134644339,1.0352468998758502,1.0352468953824197,1.0812008122036476,1.081200794384774
2015-10-30,1.0740655826441259,1.0307852697991022,1.0307852653209617,1.074064985270305,1.0740649675676024
2015-11-02,1.0836620449336665,1.0429803920235714,1.0429803874906016,1.0836614421842905,1.0836614243227363
2015-11-03,1.0893214971619676,1.046004385754664,1.0460043812002155,1.0893208911364378,1.0893208731793307
2015-11-04,1.0905518129140612,1.0428316710350223,1.042831666489971,1.0905512061271774,1.0905511881485108
2015-11-05,1.0873529921824066,1.0417906240169725,1.0417906194755961,1.0873523871565347,1.0873523692303122
2015-11-06,1.0910439392368643,1.041245313675653,1.041245309134855,1.0910433321238886,1.0910433141362703
2015-11-09,1.0804632245392807,1.0315288748379423,1.0315288703337235,1.0804626232220274,1.08046260540723
2015-11-10,1.073327393638253,1.0339084108815857,1.0339084063668083,1.073326796286708,1.0733267785894842
2015-11-11,1.0728352673973074,1.0298433701420289,1.029843365643803,1.0728346702917826,1.0728346526022015
2015-11-12,1.0634848682881077,1.0154670065465183,1.0154670021107435,1.0634842763765928,1.0634842588410311
2015-11-13,1.0425695018368555,1.004065063004949,1.004065058618972,1.0425689215658618,1.042568904375163
2015-11-16,1.0585636055941423,1.019333752617151,1.0193337481644764,1.0585630164211328,1.0585629989667102
2015-11-17,1.058809668729674,1.018590147603585,1.0185901431541458,1.0588090794189173,1.0588090619604278
2015-11-18,1.0748037724872308,1.034751163232089,1.0347511587120501,1.074803174274192,1.0748031565519756
2015-11-19,1.079725035186784,1.0338588372159268,1.033858832699672,1.0797244342297407,1.079724416426314
2015-11-20,1.0875990555015589,1.037630401844913,1.0376303973120944,1.0875984501585454,1.0875984322252414
2015-11-23,1.081201414025533,1.036436667930977,1.0364366634023396,1.0812008122169905,1.0812007943887767
2015-11-24,1.0814474771820566,1.0378247306239272,1.0378247260884241,1.0814468752151956,1.081446857382612
2015-11-25,1.0780025933098318,1.0376760096217585,1.0376760050864338,1.0780019932466285,1.078001975470654
2015-11-27,1.0804632246946126,1.0388657776453485,1.0388657731032314,1.080462623225162,1.0804626054080635
2015-11-30,1.081693540408151,1.0345528685686451,1.0345528640435995,1.081692938214874,1.0816929203769303
2015-12-01,1.0912900026740922,1.0444180284159612,1.044418023847422,1.0912893951282516,1.0912893771319216
2015-12-02,1.0844002349725443,1.0337547325255045,1.033754727999902,1.0843996311922435,1.0843996133085105
2015-12-03,1.0703746363035607,1.0192841789616442,1.019284174498894,1.0703740403193622,1.0703740226667557
2015-12-04,1.09670339172595,1.0391632196583016,1.0391632151085008,1.0967027810812502,1.0967027629944233
2015-12-07,1.0912900028291097,1.0328673638806933,1.0328673593552267,1.091289395131767,1.0912893771334027
2015-12-08,1.0885833083626262,1.0259220930545048,1.0259220885588665,1.088582702156579,1.0885826842026474
2015-12-09,1.0725892046021068,1.0179456899420694,1.01794568548135,1.0725886073012307,1.0725885896110692
2015-12-10,1.0755419622198397,1.0205730943234348,1.0205730898512009,1.0755413632745323,1.0755413455356697
2015-12-11,1.0531502169530018,1.0007932009618477,1.0007931965762888,1.053149630477009,1.053149613107451
2015-12-14,1.0612703004014716,1.00585368094769,1.0058536765399557,1.061269709403584,1.061269691900102
2015-12-15,1.0659454999627134,1.016412872140719,1.0164128676867137,1.0659449063613091,1.065944888780719
2015-12-16,1.0804632249160586,1.0312810065191853,1.0312810020000265,1.0804626232300343,1.0804626054100037
2015-12-17,1.0634848686161775,1.0155661538986065,1.015566149448289,1.063484276383582,1.0634842588435571
2015-12-18,1.0376482394622562,0.9915764646867302,0.9915764603415341,1.0376476616172108,1.0376476445033052
2015-12-21,1.048228954258798,0.9997521539428545,0.9997521495618313,1.0482283705215365,1.0482283532331231
2015-12-22,1.0558569114381695,1.0088241351087062,1.0088241306879222,1.0558563234525684,1.0558563060383417
2015-12-23,1.064715184300048,1.0213166993373735,1.021316694861644,1.0647145913726335,1.0647145738121961
2015-12-24,1.0642230580668512,1.0196311946414922,1.0196311901720767,1.0642224653778114,1.0642224478250804
2015-12-28,1.0634848686898015,1.0173012322666792,1.0173012278066587,1.0634842763850263,1.0634842588441273
2015-12-29,1.0780025936497064,1.0281578654653454,1.0281578609576079,1.0780019932538687,1.0780019754734476
2015-12-30,1.0688982576788066,1.020870536332757,1.0208705318564923,1.0688976623365052,1.0688976447060394
2015-12-31,1.0538884064579597,1.0106583608127908,1.0106583563812375,1.0538878194722574,1.053887802089326
2016-01-04,1.0401088709087483,0.9965258996610724,0.9965258952914722,1.040108291596846,1.0401082744411851
2016-01-05,1.0374021764257013,0.998215370251964,0.9982153658749554,1.0374015986213163,1.0374015815102995
2016-01-06,1.0246068934149648,0.9856236586883995,0.985623654366601,1.024606322736995,1.0246063058370232
2016-01-07,0.9943411278314194,0.9619770192560309,0.9619770150379187,0.9943405740106144,0.9943405576098487
2016-01-08,0.9864671075169913,0.9514327001632321,0.951432695991355,0.9864665580818002,0.9864665418109093
2016-01-11,0.9928647490224644,0.9523597277468492,0.9523597235709073,0.9928641960239618,0.9928641796475477
2016-01-12,1.0046757794941072,0.9600476121140856,0.9600476079044336,1.0046752199171836,1.0046752033459572
2016-01-13,0.9776088346632625,0.936099564782872,0.9360995606782282,0.9776082901618836,0.977608274037102
2016-01-14,0.9960635697752044,0.9514674017305333,0.9514673975585042,0.9960630149950428,0.996062998565867
2016-01-15,0.9680123724050537,0.9310430506904157,0.9310430466079439,0.9680118332486412,0.9680118172821446
2016-01-19,0.9689966249443571,0.9322823923797432,0.9322823882918372,0.9689960852397428,0.968996069257012
2016-01-20,0.9613686677647545,0.9203351384946259,0.9203351344591065,0.9613681323087037,0.9613681164517891
