,minVol,maxSharpe,SPY
2018-10-25,1.144449372436965,1.2562805017824166,1.338885583977791
2018-10-26,1.1229376505153643,1.231282675017029,1.3153380924053142
2018-10-29,1.1103440834915945,1.2104870357708901,1.3080507634344636
2018-10-30,1.1247910633136726,1.2240494091922849,1.327434067023597
2018-10-31,1.1441744245648375,1.253163304136879,1.3416121356335515
2018-11-01,1.156949216343604,1.2678106674319856,1.3558893515764425
2018-11-02,1.1422190993262407,1.2430367319822375,1.3478584176085662
2018-11-05,1.1475241670109597,1.2448455005175376,1.355294467578822
2018-11-06,1.150404898396692,1.248355515252266,1.3638707118778506
2018-11-07,1.1623497999026196,1.2675256303819828,1.3930696014277215
2018-11-08,1.161342191848009,1.2669347105493374,1.3905413444378347
2018-11-09,1.160991064718215,1.2607008358942007,1.3769581598255007
2018-11-12,1.129697384421468,1.2162947067948344,1.3512294269284155
2018-11-13,1.1293111504568851,1.2177388085541632,1.3487011699385287
2018-11-14,1.1186708697191656,1.2031172782409574,1.3394804679754113
2018-11-15,1.1385233497859766,1.2332629024669497,1.3534602419194923
2018-11-16,1.139087187437273,1.2312772625478723,1.3569799722387468
2018-11-19,1.1329077956480007,1.2095281709640742,1.3340273646638907
2018-11-20,1.1243969118002954,1.1967417280740291,1.3093396787626412
2018-11-21,1.1257663065259438,1.200914304278442,1.3138013087447946
2018-11-23,1.1233166155785683,1.1960626439633806,1.305026769779893
2018-11-26,1.129251748464853,1.2082444489951663,1.326095578028951
2018-11-27,1.1315629773345968,1.2101265554183616,1.3305572080111043
2018-11-28,1.1389889417572179,1.2283751399172729,1.3611937338885582
2018-11-29,1.1406119754891408,1.2248252910987056,1.3582193139004561
2018-11-30,1.1459804607463315,1.2329410097677813,1.3664981162006742
2018-12-03,1.155333168403359,1.2494915341794706,1.38459250446163
2018-12-04,1.1519413904906926,1.2362888023228644,1.3397283363077532
2018-12-06,1.1534107166959713,1.2396178539293585,1.33769581598255
2018-12-07,1.143967062780778,1.2189264547153436,1.3066131271068808
2018-12-10,1.1476974439994816,1.229845143108946,1.3090918104302993
2018-12-11,1.1476820316702954,1.2304928730079892,1.3093892524291098
2018-12-12,1.146830259405019,1.232535288132072,1.3159825500694031
2018-12-13,1.1450268665730103,1.232103151983739,1.3155363870711878
2018-12-14,1.1391707393892934,1.2191645411298357,1.2912452905016856
2018-12-17,1.1344746994788457,1.20978092678985,1.2659131469363474
2018-12-18,1.1364816422715107,1.2167490732276331,1.2645250842752331
2018-12-19,1.138972576437351,1.2127523460998548,1.245587943684315
2018-12-20,1.129205826575375,1.1996739144779034,1.2253123140987507
2018-12-21,1.1175366173036327,1.1788365512845043,1.193238151893714
2018-12-24,1.1097303335492827,1.166034969706779,1.1617093000198295
2018-12-26,1.1237203665742963,1.194999414023159,1.220404521118382
2018-12-27,1.127121786653116,1.1994017609273713,1.2297739440809041
2018-12-28,1.13243994858275,1.2030832760085282,1.2281875867539163
2018-12-31,1.1388079585855895,1.2110514990738663,1.238945072377553
2019-01-02,1.1430363717277066,1.214631625067382,1.2402339877057307
2019-01-03,1.1412325757323092,1.1908927798023885,1.2106385088241127
2019-01-04,1.1469342211627116,1.2103905052193749,1.2511897679952408
2019-01-07,1.1480268089106147,1.2140186071466805,1.261054927622447
2019-01-08,1.14997993313405,1.2175101256812766,1.2729030339083878
2019-01-09,1.1507637605898444,1.224438253557955,1.2788518738845926
2019-01-10,1.1474879488459688,1.2232041894578185,1.2833630775332143
2019-01-11,1.1505125419331272,1.2244376049397248,1.2838588141978982
2019-01-14,1.1452453376655696,1.2164746889723714,1.2760261748958952
2019-01-15,1.147295750866756,1.2234324886359005,1.2906504065040652
2019-01-16,1.1490294204887106,1.2246183824928134,1.2937735474915726
2019-01-17,1.1523523115145222,1.2286963148775822,1.30358913345231
2019-01-18,1.1540107090656069,1.234829219105704,1.3209399167162403
2019-01-22,1.1534572546627087,1.2286195101633275,1.3030933967876266
2019-01-23,1.1540125719566883,1.2304678076481603,1.305819948443387
2019-01-24,1.1590992586600104,1.2396605177749915,1.3065139797739442
2019-01-25,1.1590408204043394,1.2454637617626192,1.317568907396391
2019-01-28,1.1551782026684645,1.2365318607822455,1.3075550267697797
2019-01-29,1.1584172408258693,1.2330108803932465,1.305819948443387
2019-01-30,1.1643495498174647,1.2517134066522764,1.326492167360698
2019-01-31,1.174438124319754,1.2564354987551072,1.3381419789807654
2019-02-01,1.168354227687147,1.25492991409071,1.3387864366448543
2019-02-04,1.1678517709347611,1.262199040291883,1.348205433273845
2019-02-05,1.1730318933977144,1.2703918945835742,1.3538568312512396
2019-02-06,1.1728671469651044,1.2728456527857115,1.352072179258378
2019-02-07,1.1739776982465389,1.268324067309076,1.339183025976601
2019-02-08,1.1777337765019749,1.2746894518547005,1.3408189569700577
2019-02-11,1.1749474870798835,1.271907816509266,1.341562561967083
2019-02-12,1.1782217485972966,1.2786860439510745,1.3588141978980766
2019-02-13,1.1766759372427313,1.2771285008896085,1.3632262542137616
2019-02-14,1.1801407468352996,1.2818782452482764,1.360202260559191
2019-02-15,1.185814335020951,1.2879819075863732,1.3750247868332341
2019-02-19,1.1870107115259545,1.2883519110071104,1.377404322823716
2019-02-20,1.1888887055383028,1.2898319246900596,1.380180448145945
2019-02-21,1.187030701853587,1.2903869298211654,1.375272655165576
2019-02-22,1.1982836592577093,1.3068520820439733,1.383799325798136
2019-02-25,1.2019830371779072,1.3131421401965067,1.385683125123934
2019-02-26,1.2028230785043126,1.3159171658520359,1.3846916517945667
2019-02-27,1.2019728459470767,1.3146221538794556,1.3840967677969462
2019-02-28,1.199162040186487,1.3109221196720828,1.381518937140591
2019-03-01,1.2069671705381104,1.3198022017697768,1.3901447551060877
2019-03-04,1.2024880586041917,1.3148071555898238,1.3850882411263137
2019-03-05,1.1998937564368095,1.3109221196720828,1.3832044418005154
2019-03-06,1.1931272692918893,1.3040770563884436,1.3748264921673605
2019-03-07,1.1824664507607765,1.2916819417937455,1.3633254015466985
2019-03-08,1.1811993476702543,1.2914969400833771,1.3605988498909378
2019-03-11,1.2024539050496164,1.3192471966386712,1.38032916914535
2019-03-12,1.20826223054189,1.3270172684741535,1.385534404124529
2019-03-13,1.2162195727319745,1.335712348861479,1.3947055324211777
2019-03-14,1.217093892952499,1.3384873745170083,1.3938132064247473
2019-03-15,1.2228016933740637,1.3503274839806003,1.3945568114217728
2019-03-18,1.2276152829859184,1.3560625370020278,1.3996133254015466
2019-03-19,1.2290235550742161,1.3588375626575575,1.399960341066825
2019-03-20,1.225500647672215,1.355137528450185,1.3957465794170139
2019-03-21,1.247813382693872,1.3891778431580122,1.4115110053539561
2019-03-22,1.2210989350910673,1.3564325404227653,1.3843446361292882
2019-03-25,1.2179750927965591,1.3505124856909694,1.3833035891334524
2019-03-26,1.2258514822484523,1.3579125541057144,1.3936149117588736
2019-03-27,1.2191392377542292,1.3501424822702321,1.3863275827880228
2019-03-28,1.22395554948636,1.3556925335812908,1.3915823914336702
2019-03-29,1.2338272205565521,1.3690126567278318,1.4003569303985723
2019-04-01,1.2495633883496178,1.387697829475063,1.4169641086654767
2019-04-02,1.2520350285656872,1.3925078739446473,1.4176581399960342
2019-04-03,1.2580934695637316,1.4037929782771335,1.419888954987111
2019-04-04,1.257109804626201,1.3978729235453375,1.4236565536387071
2019-04-05,1.2631468202440705,1.4045329851186081,1.4305472932778107
2019-04-08,1.2660408098219487,1.4098980347192982,1.4316379139401152
2019-04-09,1.2598064319452322,1.4032379731460278,1.424301011302796
2019-04-10,1.2663564333726922,1.4130430637955649,1.4291592306166965
2019-04-11,1.2653517431498882,1.4111930466918787,1.4287626412849492
2019-04-12,1.274028251108929,1.420998137341416,1.4384295062462822
2019-04-15,1.273362325917219,1.4204431322103102,1.437487606583383
2019-04-16,1.2770134937232396,1.4276581989146866,1.4384295062462822
2019-04-17,1.2790089471431447,1.4356132724605375,1.4349097759270275
2019-04-18,1.2820813207724584,1.4396833100886473,1.4377354749157247
2019-04-22,1.284116650245405,1.4430133408752825,1.438974816577434
2019-04-23,1.296886589610295,1.4587384862566157,1.4519135435256791
2019-04-24,1.295694186861899,1.4592934913877216,1.4486912552052351
2019-04-25,1.2951308819462244,1.4589234879669843,1.4477989292088043
2019-04-26,1.2956829488832708,1.4533734366559257,1.454540947848503
2019-04-29,1.2968635457382058,1.453743440076663,1.456821336506048
2019-04-30,1.2982672674424873,1.4561484623114551,1.4575649415030736
2019-05-01,1.2917386262591921,1.4524484281040828,1.4466091612135634
2019-05-02,1.2869713332855006,1.444863357978969,1.443486020226056
2019-05-03,1.2993666639390815,1.4585534845462476,1.4576145151695419
2019-05-06,1.2916663470922132,1.4472683802137614,1.451616101526869
2019-05-07,1.2670117842677135,1.416188092871832,1.427374578623835
2019-05-08,1.2653868868210965,1.4145230774785142,1.4253916319651
2019-05-09,1.2591695900035955,1.4049029885393458,1.4210787229823518
2019-05-10,1.2643219623878623,1.409343029588193,1.4282173309537975
2019-05-13,1.224619665142318,1.3562475387123973,1.392325996430696
2019-05-14,1.2400129397389879,1.378077740535895,1.4049177077136623
2019-05-15,1.2503865086221089,1.3930628790757538,1.4131469363474123
2019-05-16,1.261905415984404,1.405827997091189,1.4262343842950624
2019-05-17,1.252761371846189,1.394542892758703,1.4170136823319452
2019-05-20,1.2482440475767453,1.380986352433196,1.407644259369423
2019-05-21,1.2507475204726137,1.3883711531032237,1.420335117985326
2019-05-22,1.2541863860554632,1.3887420520676,1.4159726353361095
2019-05-23,1.258313743272421,1.3843569940427356,1.3986714257386477
2019-05-24,1.2599981139581786,1.3851422858220204,1.4018441403926234
2019-05-28,1.262620511016703,1.3886323400195044,1.3888062661114415
2019-05-29,1.2616984996913865,1.3861648900790704,1.3794864168153875
2019-05-30,1.2700418589381042,1.3964168830182284,1.383254015466984
2019-05-31,1.2747681647794304,1.3935067624757616,1.3646143168748759
2019-06-03,1.2775393981541152,1.386655856086759,1.36114416022209
2019-06-04,1.27744554079423,1.3976159785977342,1.3906900654372396
2019-06-05,1.2764819345401337,1.4009557899959357,1.402736466389054
2019-06-06,1.2820309977713882,1.410547797019122,1.4118580210192346
2019-06-07,1.2937172628105764,1.4287859873729796,1.4259865159627205
2019-06-10,1.2877361958443143,1.4284093371636366,1.4325302399365458
2019-06-11,1.2881488822792644,1.428877295008157,1.432183224271267
2019-06-12,1.2880200873136811,1.4257454778085075,1.42965496728138
2019-06-13,1.2927562597572575,1.4303639469562524,1.4355542335911162
2019-06-14,1.2944081049594647,1.4264755226274877,1.4339678762641284
2019-06-17,1.2960676862828084,1.4282857328254217,1.4345131865952807
