date,2021_11_03__10_27_11_lr_1e-06_epoch_50000,2021_11_03__10_27_11_lr_1e-05_epoch_50000,2021_11_03__10_27_11_lr_0.0001_epoch_50000,2021_11_03__10_27_11_lr_0.001_epoch_50000,2021_11_03__10_27_11_lr_0.01_epoch_50000
2016-04-15,1.0403163508144668,1.1861470503290001,1.0369092648701854,0.920817630726163,1.062615587846763
2016-04-22,1.037860729516956,1.1999574514966345,1.0351393771458628,0.9192358274637611,1.0607902005524195
2016-04-29,1.0203348021221632,1.190341633270935,1.0059247563013787,0.8923035456012852,1.0297105800408306
2016-05-06,1.0147506954629204,1.1776271551772353,0.9954578575256441,0.9017804191855531,1.0116488531283772
2016-05-13,1.0227625822096607,1.1806982243811712,0.9977140445051039,0.9125931622942575,1.0189504023057518
2016-05-20,1.01958833042679,1.175012900875981,0.9998306356800389,0.9145291745657662,1.021112045154317
2016-05-27,1.0311790260975295,1.192220669681983,1.024618270106504,0.9372020293898786,1.0464272847363991
2016-06-03,1.042110443359711,1.2036348619434427,1.0362477627290525,0.9478393402347639,1.0583043112765695
2016-06-10,1.050585399146554,1.2105952294842826,1.0383997311922886,0.9630216527919113,1.0605019815059438
2016-06-17,1.0465726228604704,1.2015870317274888,1.0211377525986887,0.9470126107993476,1.0428725831632035
2016-06-24,1.0393730082781247,1.1977462738937634,1.01780120529511,0.9462842322847657,1.0394619911132454
2016-07-01,1.048704102882639,1.1996222918364494,1.0038316629550486,0.9376496267559048,1.025195148312717
2016-07-08,1.0719668501794524,1.2262459995474846,1.0247588894132182,0.9590013834063391,1.0458748648973213
2016-07-15,1.0826074551128615,1.2326372642713983,1.0490654347510775,0.9817481713366458,1.0758256274768816
2016-07-22,1.0860529351448946,1.2310356554070532,1.056840791567852,0.9890245868860366,1.0938393178815893
2016-07-29,1.0956438117557077,1.2432620478007863,1.0574546803632094,0.9895914190876918,1.1078179416356424
2016-08-05,1.0953325212508584,1.234262422061814,1.0569169840273633,0.9890882277248669,1.1179536447700242
2016-08-12,1.103791677331556,1.2407383598464896,1.0644504131837111,0.9961381526504991,1.1309715383691596
2016-08-19,1.1026138987363578,1.238063327743067,1.0645955195423482,0.9955881273368543,1.1303470637684634
2016-08-26,1.1032700616065636,1.2394158718210915,1.064188331453045,0.9952073405812537,1.1299147351987502
2016-09-02,1.1046074172359814,1.2407973758300033,1.06670737713812,0.9975766803938783,1.13260477963252
2016-09-09,1.0999095998524855,1.2343891525733592,1.0675895842736391,0.9984017183643458,1.1335414915335649
2016-09-16,1.0833376558311503,1.2131904229498445,1.056887888882295,0.9947842441861426,1.1294343701212917
2016-09-23,1.0921091501728055,1.2213246403254607,1.0612777367034896,1.003711578122995,1.1395700732556737
2016-09-30,1.1014445151290182,1.2277646357183432,1.0628659776504008,1.0072655878419312,1.1436051399063278
2016-10-07,1.0911819542929087,1.2183075416984408,1.062353008496739,1.007477136039487,1.1438453224450573
2016-10-14,1.0816920799667094,1.206710284665638,1.0549741257719636,1.0044726812012934,1.1404347303950995
2016-10-21,1.0817521276375106,1.2057922058759587,1.0537903466083647,1.0033455693590583,1.1401465113486244
2016-10-28,1.079914186535403,1.2022773684402543,1.054066944076104,1.007319215180762,1.1446619430767377
2016-11-04,1.0656506339772245,1.190426303359407,1.036428627585089,0.9874096870634771,1.122036747928425
2016-11-11,1.0563329717557501,1.1896694047651295,1.0624216652985297,0.9945115291487009,1.1301068812297337
2016-11-18,1.0437754608298722,1.2001974071155472,1.059215343007608,0.9915101554103027,1.1266962891797758
2016-11-25,1.053253337197757,1.2155223501007442,1.0724683208043815,0.9855931734215309,1.150654497418037
2016-12-02,1.0465818902837816,1.211543658654026,1.068166991170005,0.9820887652394422,1.1376005764380923
2016-12-09,1.0510516381382913,1.2302290473316573,1.0854952996754788,0.971053510567399,1.1507145430527193
2016-12-16,1.0568669373608128,1.244716455907145,1.1070194146441188,0.990308376323302,1.1735318842320155
2016-12-23,1.0593947070390752,1.2425670801040354,1.1100554482413847,0.993024326434381,1.1767503302509899
2016-12-30,1.0575591335048204,1.2367704845862038,1.1045271482593864,0.9880788650380878,1.1708898763059916
2017-01-06,1.0687634257003227,1.2462239312640224,1.1129342591494433,1.0053704535086812,1.1780353068331921
2017-01-13,1.0768579527338649,1.250293537057836,1.1236103500652637,1.015014712612262,1.189335895280412
