date,2021_11_17__22_46_17_daily_lr_1e-06_epoch_10000_metric_sharpe,2021_11_17__22_46_17_daily_lr_1e-05_epoch_10000_metric_sharpe,2021_11_17__22_46_17_daily_lr_0.0001_epoch_10000_metric_sharpe,2021_11_17__22_46_17_daily_lr_1e-06_epoch_10000_metric_sortino,2021_11_17__22_46_17_daily_lr_1e-05_epoch_10000_metric_sortino,2021_11_17__22_46_17_daily_lr_0.0001_epoch_10000_metric_sortino
2015-04-02,1.0016572067502885,1.0018666484196976,1.0106297597996008,1.0018466005175806,1.0009555445786509,1.0109882458586439
2015-04-06,0.9996520778400989,0.9995243924447658,1.011015175169433,0.9996062939960227,0.998768552783488,1.0110965462988502
2015-04-07,1.003274875481603,1.0030238057365264,1.0054479997849632,1.0033150845248335,1.0020116664995506,1.0168075664893583
2015-04-08,1.0042777916858583,1.0044608178076313,1.013877801824932,1.0043903953834092,1.0032814014343021,1.0174520566608607
2015-04-09,1.0066031578489782,1.006556254494348,1.0142313022059926,1.0066906271664033,1.0057006734795728,1.0206378393267286
2015-04-10,1.004978306271242,1.0035121551145167,1.0011155445654127,1.004904849043858,1.0050623400315928,1.0176098456376033
2015-04-13,1.0087293723183344,1.0068056271985362,1.0062271987872644,1.0085583404113552,1.008962739380673,1.0220109233668087
2015-04-14,1.0065617334184298,1.0053505158072178,1.0016923832905893,1.0064714614995098,1.0064452766412222,1.0231826653900995
2015-04-15,1.008743783661007,1.008685983401466,1.0035152557426672,1.0084525023518849,1.0087890794617724,1.030347124151026
2015-04-16,1.0127811654901826,1.0114850739190129,1.0077767715140857,1.0126587475757154,1.0126421772129623,1.029480200819563
2015-04-17,1.0100372489128346,1.0079550714039174,1.0065068685735943,1.0097670255442401,1.0099590605395248,1.0246751906207425
2015-04-20,1.0051806291004652,1.0087077621773977,0.9949445446491013,1.00488578835488,1.005241049371545,1.023279134898034
2015-04-21,1.010845436667804,1.0097574192822527,1.0040627506024946,1.010834577662705,1.0105128293393597,1.0261916294031848
2015-04-22,1.0087619566856711,1.0068748722997247,1.0028524962252252,1.0087752816667301,1.0084080306043968,1.0240595392627672
2015-04-23,1.0086917714171468,1.0012587908401998,1.007762201921624,1.0088951858030388,1.0063084056487306,1.0270169227418837
2015-04-24,1.0122437593400797,1.0050921873446879,1.0103011905381287,1.0124978285210477,1.0096093913997517,1.030889518271488
2015-04-27,1.017716817412243,1.0110078503424655,1.0126594416587729,1.0181990676457018,1.0145316280385126,1.0370080322678181
2015-04-28,1.0168760700419626,1.0107132388414508,1.0084701053843936,1.0176156812974027,1.0131583865269225,1.0365746494137174
2015-04-29,1.014548849947772,1.0047774081656442,1.0116672651687155,1.0153038149695244,1.0117042175918214,1.0322309514306167
2015-04-30,1.007488669671719,0.9962701526337576,1.007056870991859,1.008224763367194,1.005199498634001,1.0261812977399403
2015-05-01,1.0000850159411827,0.991237937441475,0.997119475710346,1.0006789335348734,0.9974011113999004,1.0156507603430325
2015-05-04,1.002791920466914,0.9902743208738379,1.0078594917063326,1.0034972950444467,1.001662058938674,1.021979201047345
2015-05-05,1.0010895907250674,0.9871446971428275,1.0107213278913951,1.0017551149450765,1.000828691631823,1.0209982773383908
2015-05-06,0.9916943029576712,0.9791508745553784,0.9991429438156456,0.9922100834753114,0.9917500828997691,1.0078932633851412
2015-05-07,0.9821610382959227,0.9685090051127372,0.9905486866803054,0.9825624850979439,0.9835629249890876,0.9985012431075918
2015-05-08,0.9900595940114236,0.9768931554724022,0.9945454374133881,0.9905518633730526,0.9910796727833957,1.0085930422895533
2015-05-11,1.0000950464315503,0.9858868461537914,1.0075964018399748,1.0006341009585762,1.001122683522796,1.0158667739230802
2015-05-12,0.9888845400188573,0.9741550707734957,1.0027437932029077,0.9894275402406264,0.9909694986555261,0.9964752720597743
2015-05-13,0.9870356670739562,0.9727240993011637,0.9997770959032151,0.9874986317812586,0.9891955211531726,0.99482469736407
2015-05-14,0.9857656751426062,0.9712024115519282,0.9997913788722138,0.9863624425004595,0.9876200756783874,0.9931007291519393
2015-05-15,0.9952267167202187,0.980774678345997,1.0075300192234373,0.9960102209145244,0.9969161457050969,1.003092650625596
2015-05-18,1.0011586254762475,0.9860767550693755,1.0086745441804679,1.001791891217495,1.003204801681088,1.000581832339236
2015-05-19,0.998339316773449,0.9829995678545654,1.0118036096743142,0.999053956173052,1.001072553525091,1.0053481878313448
2015-05-20,0.9946003367519429,0.9790656941808348,1.0114648162174416,0.9952647652274607,0.997952726868905,0.9985157723757626
2015-05-21,0.995068932294776,0.9795531836039233,1.010753833638042,0.9957802578990624,0.9982448863475558,0.9994217715730095
2015-05-22,1.0019495074139388,0.9866433733091529,1.0152093624954537,1.0027051782201788,1.0045084130531148,1.0037876672834816
2015-05-26,1.0009569079682608,0.9856888869120254,1.0127877836553707,1.001767281887,1.0034066950714429,1.0029826536664226
2015-05-27,0.9981226639531615,0.9836467590815162,1.002444925938583,0.9987807614249029,1.0008257069828557,1.0038197163992835
2015-05-28,1.0080043997105215,0.9928022329750062,1.01198092188837,1.008975235988739,1.0104480924651162,1.0173239236681602
2015-05-29,1.0061642653989709,0.9909984282776897,1.0108375603035669,1.0071070609375137,1.0086891130110387,1.0153271896150515
2015-06-01,1.0023236564454527,0.9875014531463183,1.0045829989430768,1.0032102559530844,1.005179653078843,1.0157779136619465
2015-06-02,0.9997571650932904,0.9844447033788999,1.0065827133415088,1.0006883821032455,1.0033006613301394,1.0185749314670125
2015-06-03,0.99425538471712,0.978714597295978,1.0037189260227883,0.9951770449665396,0.9980444435555293,1.016470841081895
2015-06-04,0.9907027520196486,0.9746373518337971,1.0022417863611377,0.9916500447898847,0.9952806887792112,1.0185819914032628
2015-06-05,0.9889976523797666,0.9738336000996018,0.9942213217469223,0.9898722488019835,0.9926937953675563,1.0094049001382444
2015-06-08,0.9834911445614665,0.9680669955991921,0.9925026029606194,0.9843589834983527,0.987702549109519,1.0061788765628616
2015-06-09,0.9776142105387188,0.9627153199474966,0.9863943640035467,0.9782937291014699,0.9818793234511107,0.995460576597467
2015-06-10,0.9743751902820882,0.9593824651138497,0.9862291980287375,0.9750097645012545,0.9790771405042564,0.992484019140589
2015-06-11,0.9805414701288871,0.9647971127188716,0.9979550085036843,0.9813436979460765,0.9848795545221046,0.9949794978362033
2015-06-12,0.9885630990124108,0.9731801629435194,1.0012596925521975,0.9892264786457867,0.9922749883829792,0.9978657507379969
2015-06-15,0.9831100547946994,0.9679444328789898,0.9936553973163634,0.9837048804053415,0.9864425469141622,0.9948539754825453
2015-06-16,0.98025198057736,0.9653933373416668,0.9893961740328561,0.980777093973642,0.9843946052326583,0.9921854205370653
2015-06-17,0.9866991199662302,0.9717908894586135,0.9947929457241984,0.9872516205202037,0.9906964200186138,0.9986358919240099
2015-06-18,0.9849663204809419,0.9696885549670714,0.9963838204863592,0.9855250649046712,0.9895719735401762,0.9979610388543532
2015-06-19,0.9898839406499443,0.9728046204085513,1.0067178235658074,0.9904601167788663,0.9948834673616298,0.9988150932805655
2015-06-22,0.9867944299849019,0.972824303285995,0.9976548612879376,0.9871761061294602,0.9908836835399527,0.9963530904228932
2015-06-23,0.9845468484216467,0.9666168776794446,1.0020379052528041,0.9851571120248983,0.9898936196994869,0.9883145033444241
2015-06-24,0.9830817471383841,0.9640354167506776,1.0027261459700667,0.9837297926213392,0.9884257063770351,0.985179934233467
2015-06-25,0.9817830423313358,0.9651827310990205,0.995526049968285,0.9824196663208135,0.9862737385633032,0.9861340813033148
2015-06-26,0.9788546974501147,0.9621580651136317,0.9924995199004737,0.9795098769807001,0.9832866858730983,0.9834198692316178
2015-06-29,0.9727193509327995,0.9547998676853311,0.9922770536283345,0.9732257858590072,0.9780260418250855,0.9766923301573629
2015-06-30,0.9672150344988473,0.9587501362191106,0.9714999840615652,0.9675105390627227,0.9695927463931527,0.974450204625511
2015-07-01,0.9660520667879455,0.9558383033268872,0.9735130692014548,0.9663888280317512,0.9688258970479576,0.9731525098014722
2015-07-02,0.9659713204689886,0.9509761712315281,0.9812706379356736,0.9664012769045655,0.9701782567921053,0.9614595422547793
2015-07-06,0.9671001175077945,0.9527576188495652,0.9803868979209965,0.9675600517176461,0.97092521056693,0.9639727127044683
2015-07-07,0.9707373925908261,0.9609644849723762,0.9776621164273567,0.9710641580305749,0.9737972186715569,0.9786301164960745
2015-07-08,0.9764038182113828,0.9676551059061784,0.9864954362754965,0.9766165282473589,0.9800315115061661,0.9842760644512559
2015-07-09,0.9682156066409776,0.9645978310990251,0.9701682020463727,0.9683415817058069,0.9760491958969651,0.9827324511477339
