date,model_1,model_1,model_1,model_1,model_1
2015-06-19,0.9902687808467917,0.9980823963761933,1.0004225085911167,1.0398153848453102,1.0398169866551061
2015-06-22,0.9870404538390481,0.9943950295969455,0.9961323158831157,1.0265434553207164,1.0265447945017685
2015-06-23,0.9849258116154073,0.9928594056463851,0.9949593684955688,1.0349890949948706,1.0349907573980264
2015-06-24,0.9834618952370774,0.9915678971361193,0.9936131217081063,1.0357129304119148,1.0357147100324622
2015-06-25,0.9823135011073527,0.9899629994028271,0.9924863753854369,1.0308868707676706,1.0308884674605772
2015-06-26,0.9794225956244111,0.9870587010314082,0.9896398864242937,1.028473791342898,1.0284753535809716
2015-06-29,0.9728377536289171,0.9809275990448846,0.9822415324066163,1.0197864916180992,1.0197881059077063
2015-06-30,0.9674082402873292,0.9737208402195093,0.9764393869100626,0.9980688736991951,0.9980699640001003
2015-07-01,0.9661909174911719,0.9727672925996926,0.9751595747492509,0.9990340194088368,0.9990352301002383
2015-07-02,0.9660071461696226,0.973468613255937,0.9751056876027054,1.0057905530331046,1.0057920047526012
2015-07-06,0.9672580450103806,0.9745656649083961,0.9765765546258923,1.00723849919051,1.0072398960381173
2015-07-07,0.9707919191907197,0.977191763794827,0.9796787259533952,1.0031363971469958,1.0031375906645594
2015-07-08,0.9762221980822627,0.9825348172156829,0.984469742780466,1.0045843130519974,1.0045854802995433
2015-07-09,0.9680335621510427,0.9731719654672855,0.9757324287535806,0.9881753160567505,0.9881762161341786
2015-07-10,0.9610439252902983,0.9671684765789207,0.9685336676070062,0.9843141665473022,0.984315220183155
2015-07-13,0.9653879872549942,0.9728923460298289,0.9742820628592368,0.9999991970705211,1.000000566069765
2015-07-14,0.973054746175494,0.9811769160867801,0.9830203910088674,1.0152016953772098,1.0152032853862982
2015-07-15,0.9767548537992872,0.9849526646264863,0.9867250294436066,1.0190626594375713,1.0190642985379126
2015-07-16,0.9801122721522424,0.9880491952916637,0.9897494584672116,1.0193040160959597,1.0193056175914195
2015-07-17,0.9892965591340653,0.9972953222877058,0.9997024311944003,1.0323348228532223,1.0323365188030724
2015-07-20,0.9966600653839144,1.0044494535882347,1.008876829830143,1.0482613267006582,1.048263174269644
2015-07-21,0.9973284401771731,1.0050688017035627,1.0102833787460728,1.0538113818591839,1.0538133755931045
2015-07-22,0.9954843792936011,1.0033651269131505,1.0078559127686764,1.0468134509753324,1.04681530676554
2015-07-23,0.9912878379592575,0.9998041468754609,1.0016292207879993,1.0299217913902121,1.0299234096081609
2015-07-24,0.9929507191610059,1.0015048524307908,1.0031702044932649,1.0277500699477562,1.0277515987684553
2015-07-27,0.9886416305424028,0.9970837362720548,0.9989536049804654,1.0222000024774927,1.0222014078381874
2015-07-28,0.9854083513933268,0.9937971308284496,0.994612819431207,1.013030232130077,1.013031524097859
2015-07-29,0.9900738646175771,0.9987980669432435,0.9997933287775529,1.0221999725871302,1.0222014208361223
2015-07-30,0.9933718644774997,1.0023145573343464,1.0037614275625446,1.0289566323689023,1.028958189404092
2015-07-31,0.9966259015226806,1.0053423221511533,1.0067874834655783,1.0308871846277297,1.0308887006866867
2015-08-03,0.9974155195882752,1.0057597575444601,1.0064499595503653,1.027508948981295,1.0275103287575234
2015-08-04,0.9971181931846257,1.0049440948531805,1.0045861057065235,1.021958953711917,1.0219601411549986
2015-08-05,0.9918079407531678,0.9999064991557007,0.9988978403009171,1.0159260893683448,1.0159273281146255
2015-08-06,0.9939155134077803,1.0023081699963647,1.0035406907750735,1.0258197260065949,1.0258211672558892
2015-08-07,0.9906952128717305,0.9984847404717441,0.9982117924637598,1.0156848170447004,1.01568603570406
2015-08-10,0.9945817549780462,1.001951210056647,1.0011633261534714,1.0164089118456314,1.0164099854304125
2015-08-11,1.0000799475723348,1.0081431852240792,1.0101361916582479,1.0323353143621685,1.0323366492237258
2015-08-12,0.9970346670852235,1.0042691111989916,1.0027837892376466,1.0168916282411076,1.0168926344323572
2015-08-13,0.9972852668457008,1.0046697742419957,1.0046356137489991,1.0214764538303205,1.0214775918638157
2015-08-14,0.9948390986672095,1.0023146366684539,1.0020072057922547,1.0185806953399938,1.0185818490144616
2015-08-17,0.9985106475242334,1.0060368780166622,1.0062225363756205,1.0236482568570964,1.0236494329888972
2015-08-18,1.0037674239913235,1.0113723926225435,1.0116824034539433,1.029439777462636,1.0294409564279368
2015-08-19,0.9984408805808209,1.0061872460944166,1.0063821932929484,1.0241309000196703,1.0241320858232854
2015-08-20,0.9967899410438567,1.0037987837943534,1.0025763613748484,1.017374299986844,1.0173753384293656
2015-08-21,0.9847655541276152,0.9906895733835961,0.9851616826496941,0.9925194114343343,0.9925201216488996
2015-08-24,0.9628938520192671,0.9674425867504712,0.9564357517049383,0.9546336798360128,0.9546340066016966
2015-08-25,0.9362747343303198,0.939040299045984,0.9249362830039655,0.9169891784988312,0.9169892039179268
2015-08-26,0.9252621097004424,0.9281200807701852,0.9156559556176832,0.9097497023598999,0.9097498318362761
2015-08-27,0.9473324329109065,0.9519235852220854,0.9493583709584462,0.9555985741986772,0.9555993086282688
2015-08-28,0.9628320995889578,0.968089990049898,0.9683980389040053,0.9777991276711896,0.9778001136432276
2015-08-31,0.9644502811964603,0.9695980995209527,0.9700908563703421,0.9797296029024524,0.9797306264711297
2015-09-01,0.9564314795059097,0.9615376202733018,0.9616166093451953,0.9708010795163156,0.9708020526984587
2015-09-02,0.9379994406362102,0.9418958593403696,0.9361453288114392,0.9396721476116009,0.9396726839136751
2015-09-03,0.9491376867126955,0.9539673145164559,0.9536796756291821,0.9623552213365588,0.9623561047933338
2015-09-04,0.9511001917591428,0.9557378602721097,0.9549521268917688,0.9630791541006616,0.9630800450869343
2015-09-08,0.9440647860461369,0.947436068689667,0.9437134848974552,0.948359292495659,0.9483599550714814
2015-09-09,0.9566104485462449,0.9619758649854572,0.9641680029480193,0.9749032057885711,0.9749043818820304
2015-09-10,0.949615878785187,0.9540014087509082,0.9536733828288257,0.9621138515550275,0.9621147950738981
2015-09-11,0.9526056043430825,0.9573760222367044,0.9604507600417667,0.9717662450183893,0.9717673139584715
2015-09-14,0.9575343999607028,0.9622824991546058,0.9651344022507453,0.9763512493848059,0.9763522604746364
2015-09-15,0.9560680495856126,0.9607015076082329,0.9630285895303351,0.9739382162153919,0.9739391309171362
2015-09-16,0.9581031777025696,0.9631833474917305,0.9714547703482465,0.9864861227440841,0.9864874052180289
2015-09-17,0.9608025554877399,0.9662313914277331,0.9751275309915076,0.9905883576258288,0.9905897256857309
2015-09-18,0.9618095584692771,0.9674534332441975,0.9713407494766226,0.9838318977523158,0.9838329626674105
2015-09-21,0.9545141334156543,0.960102642523269,0.9580824575031617,0.9666990580425359,0.9666997420994806
2015-09-22,0.954393758596816,0.9594489922553485,0.9636489474676331,0.9763512647040821,0.9763522607610386
2015-09-23,0.9490706784314911,0.9544688396734012,0.9524538160533855,0.9599422287530022,0.9599429790828223
2015-09-24,0.949463706219382,0.9547092847536628,0.9539729054520756,0.9623553198295314,0.9623561087565317
2015-09-25,0.9506917669770455,0.9556352659990927,0.9547167292838122,0.9623553581498168,0.9623561087676461
2015-09-28,0.9472101635558521,0.9522663450335184,0.9520318340581924,0.9606660882812661,0.960666918014482
2015-09-29,0.9377432985150026,0.9427201156335097,0.9369455801699207,0.9387070934613936,0.9387074381077325
2015-09-30,0.9373612298321798,0.9425535754147963,0.9346792534785994,0.9346049230248178,0.9346051176900707
2015-10-01,0.9482034165847223,0.9533504752065414,0.9489166164531585,0.9531856947499062,0.9531862160838468
2015-10-02,0.949836566279678,0.9550923097286889,0.9499146433801857,0.9536683990291323,0.953668842018975
2015-10-05,0.9610316766790833,0.9662060539219265,0.9620309259761334,0.9671818050809202,0.967182368122373
2015-10-06,0.9691206761777549,0.9736605686791491,0.9749761498339226,0.9862450420138175,0.9862460924453539
2015-10-07,0.9698638900531075,0.9742184252435464,0.9762414946770552,0.9874516804645904,0.9874526572766222
2015-10-08,0.9729705233350313,0.9774354771281303,0.9796345395783234,0.9920365281726341,0.9920376036330234
2015-10-09,0.974700728365505,0.9794240709601141,0.9823427773277958,0.9966213665750816,0.996622549989286
2015-10-12,0.9772823599440418,0.9817636137481103,0.9859650211632867,1.000965013218121,1.0009661833793653
2015-10-13,0.9804602319581173,0.9848514590449217,0.9882405956946179,1.002171686669067,1.0021727482101073
2015-10-14,0.9783082735332269,0.9823203359372153,0.9863594689120506,0.999999911466385,1.0000009315154297
2015-10-15,0.9789617461235682,0.9825280034781796,0.9861088996906874,0.9980695443117992,0.9980704277868337
2015-10-16,0.9864563558234514,0.9908951893701293,0.9958660197973572,1.0108589196236064,1.0108600149902873
2015-10-19,0.9886244733143854,0.9933667780132728,0.9977902535346244,1.0127893860234416,1.0127905187192594
2015-10-20,0.9892421371913549,0.9939183871862804,1.0003093932080562,1.0166503165394105,1.0166515261770204
2015-10-21,0.9859084712176822,0.9908362883500325,0.9973775040871329,1.0139958869822423,1.013997083550091
2015-10-22,0.9845496746183113,0.9888258211670572,0.9920818872207167,1.0062741555381294,1.0062750686350728
2015-10-23,0.9983086218268712,1.0029795031828417,1.0113960482428006,1.0289570478389518,1.028958487448602
2015-10-26,1.0088464575725133,1.0138037695994702,1.0335225061661921,1.0576720858774502,1.0576747304146425
2015-10-27,1.008887969694058,1.0134148498560458,1.030954390979434,1.0535701892599036,1.0535724099911616
2015-10-28,1.0070018836271655,1.011471800757041,1.0264368894366762,1.047537652400156,1.0475395858388992
2015-10-29,1.0147655803514124,1.0199794910124624,1.0392868946419167,1.0632222571178194,1.063224928635627
2015-10-30,1.0083553254954585,1.0146166890882513,1.0351713301428869,1.060325971108206,1.060329173042675
2015-11-02,1.0069043743951493,1.012672835530193,1.0301877759624136,1.0533284703057642,1.053331097026019
2015-11-03,1.0119080383891708,1.018804676827767,1.0379554981166823,1.0627388626363818,1.0627423027041365
2015-11-04,1.0121571398188831,1.0195295017878654,1.0415806072800253,1.0682883562964194,1.0682925009246376
2015-11-05,1.011955203595894,1.018921098482481,1.042197086015158,1.0694948931598274,1.0694990657553143
2015-11-06,1.0097085965968549,1.0168212484238952,1.0394305101590273,1.066357911525504,1.0663619971961742
2015-11-09,1.0060771868680485,1.013874908489579,1.040142678624414,1.0699766755228597,1.0699816916878284
2015-11-10,0.9977340779105517,1.0052432594722758,1.0306425189780701,1.059600461652276,1.0596052341456879
2015-11-11,0.9969986570477061,1.004764389089487,1.026595804599548,1.0526032101085019,1.052607158128992
2015-11-12,0.9949164879533771,1.0024276549142832,1.0252341852445486,1.0521204083069629,1.0521245321970853
2015-11-13,0.9890074191456408,0.9948845012569363,1.0175817953921302,1.0429516088561153,1.042954639485729
2015-11-16,0.9804490812976098,0.9851170870343268,1.0036272333878071,1.0224424927525277,1.0224430373679136
2015-11-17,0.9902840698816349,0.996172945705215,1.016039317207325,1.03812640724088,1.0381283801656065
2015-11-18,0.9906745435654296,0.9963670571192712,1.0163558934321966,1.0383678740160456,1.0383696931335185
2015-11-19,1.0016231234836315,1.0084688269665312,1.029237608120721,1.0540520072823885,1.0540550359329313
2015-11-20,1.0052044918258314,1.0113716601206515,1.0331353012984819,1.0588784633360828,1.0588812952591506
2015-11-23,1.0079780153964435,1.0145758680642105,1.0375358885843493,1.0665997248439483,1.0666033101805463
2015-11-24,1.006479307427314,1.0129077420015606,1.0345590370278375,1.0603263234323057,1.060329173070677
2015-11-25,1.0069508958383877,1.0135219068129082,1.0350146022569082,1.060567607332831,1.060570486049206
2015-11-27,1.0064891540478207,1.0130088329822653,1.0337576779624453,1.0571895617994833,1.0571921045416348
2015-11-30,1.0073581796777606,1.013985824246767,1.035086467875043,1.0596024953789964,1.0596052342282005
2015-12-01,1.0077920846705453,1.0136466847035215,1.035424552883945,1.0608092185296376,1.0608117990948958
2015-12-02,1.0177616291047202,1.0235620931919076,1.0453550258499735,1.0702205766128385,1.07022300482466
2015-12-03,1.0123488696787584,1.0171673401672296,1.039171551039474,1.0634642342132918,1.0634662418402714
2015-12-04,0.9941808940621676,0.999829806153536,1.0221245823771683,1.049708589306141,1.0497114028553385
2015-12-07,1.0119536738202701,1.0182147215431265,1.0422893004739362,1.0755282237060642,1.07553189034486
2015-12-08,1.0114398422077624,1.0165885278364772,1.0402472730563568,1.0702200652312486,1.0702230052189659
2015-12-09,1.008606312447336,1.01306117552086,1.0372399297581418,1.0675658132323462,1.0675685627414349
2015-12-10,1.000408527228536,1.0046113141341835,1.02721290868596,1.0518812018247452,1.0518832201105293
2015-12-11,1.0026342132325532,1.0069347607268229,1.0296371473229247,1.0547768895842273,1.054778975907764
2015-12-14,0.9943066633271673,0.996098192638952,1.018161387515586,1.032819168006219,1.0328194962031052
2015-12-15,0.9943982303458124,0.9973422957975686,1.019937625084777,1.0407814768611974,1.0407828243699715
2015-12-16,0.9972600328719345,1.0015029685481927,1.0232053559994527,1.0453659335413559,1.0453677710686338
2015-12-17,1.0059300105322786,1.0114117032573198,1.0329757409490472,1.0596026011659698,1.0596052364945534
2015-12-18,0.999328772822571,1.0029089657015329,1.0246922437286516,1.0429533093841548,1.0429546422618052
2015-12-21,0.985103519097295,0.9867601456702724,1.0087695584986187,1.017616854121471,1.0176167812683727
2015-12-22,0.9911773328943037,0.9933154159929848,1.0154027215107673,1.0279929168018118,1.0279932394094116
2015-12-23,0.9942437191761329,0.9974371625322132,1.0186668174206344,1.0354730593544557,1.0354739419955856
2015-12-24,0.9987066009962503,1.0031115997244704,1.0230197605822848,1.044159667573211,1.044161209451306
2015-12-28,0.9992004865724079,1.0032843291884168,1.0235641593156728,1.0436772336358533,1.043678584169473
2015-12-29,0.99921747008313,1.0029569579698523,1.0236740538760807,1.042953377869682,1.042954645926486
2015-12-30,1.001969343872963,1.007340216374553,1.0267294273611702,1.0571897759960829,1.057192111702083
2015-12-31,0.9963586833629544,1.001410071253749,1.0208978412416854,1.0482613928237987,1.0482635326059488
2016-01-04,0.9896879226671782,0.9939823100566901,1.0137960126340766,1.0335418854694132,1.0335434422951484
2016-01-05,0.9831266373632331,0.9860572209710612,1.007167471513392,1.020029024347354,1.0200299168344906
2016-01-06,0.9814041359646974,0.9847896557666843,1.0051179088444973,1.0173745129019744,1.0173754749591943
2016-01-07,0.9777143957378507,0.9794174152304156,1.001454537437456,1.0048270552623675,1.004827201367691
2016-01-08,0.9608003575809577,0.9609849489426676,0.9839400642039133,0.9751464693220521,0.9751457069531793
2016-01-11,0.9562342629916682,0.9553983713339532,0.979656975368537,0.9674247950191808,0.967423692629547
2016-01-12,0.9553039634565487,0.9549790520256163,0.9790228360576931,0.9736984572048745,0.973697830445259
2016-01-13,0.9663311436819332,0.9655147315805866,0.9906984705492314,0.9852815715202785,0.9852808535171772
2016-01-14,0.952552305000717,0.949835223148721,0.9764704553815957,0.9587380578238109,0.9587364273573147
2016-01-15,0.9610652521523482,0.9596054171251881,0.9856131445357462,0.9768358594805969,0.9768349004375796
2016-01-19,0.9495993381356733,0.9463064304107853,0.9726703847829382,0.9493272886242531,0.9493252222084867
2016-01-20,0.9493895933994747,0.9463416677423506,0.9724788366364249,0.9502924798345088,0.9502904743077413
2016-01-21,0.9459706180316109,0.9417380952402403,0.9691719911308149,0.9428122158845749,0.9428097724137928
2016-01-22,0.9474537732722165,0.9438320791029794,0.9710803303797032,0.9481208936387614,0.9481186578638775
2016-01-25,0.9616541937549526,0.9591296852357034,0.9874030737987127,0.9744232566242346,0.9744217716433003
2016-01-26,0.9547572591495089,0.9511206373022021,0.9798810040723572,0.9630818986320414,0.9630800621250827
2016-01-27,0.9623750202317245,0.9594473197841739,0.9877253808637373,0.9724928855637419,0.9724912679836945
2016-01-28,0.9518713015981142,0.9487965295409151,0.9750244981577901,0.9524642430959357,0.9524622915236175
2016-01-29,0.9583118505164451,0.9551202963497348,0.9827706478442592,0.9647709698092369,0.9647692529986306
2016-02-01,0.9792097329991821,0.9764163090532563,1.0058946167884697,0.9951760428229404,0.9951746871995294
2016-02-02,0.9788002358894906,0.9761156826010704,1.0063533701587988,0.9987955904365456,0.9987943817566629
2016-02-03,0.9732850739365124,0.9682740228592872,0.9986989321389322,0.9809391707708875,0.9809372220047415
2016-02-04,0.9718748264646903,0.9680385485965757,0.9969881474381176,0.9797324415355477,0.979730657163752
2016-02-05,0.9742670203990225,0.9702588376491085,0.9991042628624006,0.9806977164998354,0.9806959090496733
2016-02-08,0.9591534507569924,0.9544863233450155,0.980585946982754,0.9531885469725639,0.9531862305049744
2016-02-09,0.9572672734129616,0.95059323884523,0.9756381658286135,0.9394342362788359,0.9394313912353223
2016-02-10,0.956032488017011,0.9494606728929504,0.9732315922390017,0.9350907345884626,0.9350877577854062
2016-02-11,0.9593499020085087,0.9520866548836198,0.9762727742154227,0.9370213019968809,0.9370182615484085
2016-02-12,0.9569621628101014,0.9481954460407184,0.9740807544761261,0.9346082900504782,0.9346051318551323
2016-02-16,0.9625963725024143,0.9558864796219838,0.9831415699130968,0.9476387346365441,0.9476360322253489
2016-02-17,0.9703799933767913,0.9650244514272334,0.9958101447435168,0.9645303212968723,0.9645279401108845
2016-02-18,0.9805150505849785,0.9760564846200123,1.011465041907806,0.9843175936588655,0.9843156036328525
2016-02-19,0.9818097417985214,0.9765205836698566,1.0099131079201271,0.9804567565133989,0.9804545961182475
2016-02-22,0.982196094351035,0.9767839202709058,1.0105176110813137,0.981180731478168,0.9811785350285912
2016-02-23,0.9911328373813338,0.9865823282433094,1.0221683093430451,0.9942115338743652,0.9942094353962081
2016-02-24,0.9828096264410917,0.9775978255570802,1.0093060834639924,0.9785264476914303,0.9785240923626269
2016-02-25,0.9863461553261025,0.9812821952083566,1.0153702630476058,0.9860070452034789,0.9860047944255249
2016-02-26,0.995667941648009,0.9909840231832537,1.0268147057917885,0.9983139398990425,0.9983117558834691
2016-02-29,0.9908251249421314,0.9865787553847812,1.023179384499055,0.9956593984032736,0.9956573132164337
2016-03-01,0.9873413459381468,0.9824383223408035,1.0173225250704434,0.9886614613588395,0.9886592370937208
2016-03-02,0.9989807852249359,0.9958246259969984,1.0410557989295421,1.0181011003691876,1.0180994194042563
2016-03-03,1.0027579595077059,0.9996715723454949,1.0443412401991896,1.0209968856232383,1.0209951750415203
2016-03-04,1.0051948332625178,1.0022488276387014,1.0451310956534534,1.0209968761086066,1.0209951750416975
2016-03-07,1.0049654463813844,1.002636173427149,1.0470155769263196,1.023651172496088,1.0236496177092056
2016-03-08,1.0028805820190874,1.0008615165448655,1.0417296709328407,1.017377083215519,1.017375480495723
2016-03-09,1.001103166783849,0.997436643788139,1.0363053343512685,1.011103177929502,1.0111013432822658
2016-03-10,1.003697674496487,1.0005973318438661,1.0438572786562788,1.0197903513915063,1.0197886101937843
2016-03-11,1.0022301835838971,0.9995394351042863,1.0427903684020077,1.0188250556027914,1.0188233583150643
2016-03-14,1.0094207262764807,1.0086487968472797,1.0573772478749357,1.0345101830205594,1.0345087013496377
2016-03-15,1.0105004529681993,1.0093214211886192,1.0585516011668912,1.035716826827122,1.0357152661988138
2016-03-16,1.0116775662916553,1.0101649520378964,1.0620481337679002,1.0395778099228858,1.0395762737153322
2016-03-17,1.0187519280124506,1.0173083999032535,1.0736715933653889,1.051643443589379,1.051641922203607
2016-03-18,1.0234929097408072,1.0222798202232193,1.0777834088379048,1.0555044585800093,1.055502929720113
2016-03-21,1.022490215602807,1.0210885995087722,1.0743896818511498,1.0518848480329064,1.0518832351741068
2016-03-22,1.0217099982581623,1.0209649779370715,1.077629245883131,1.0555044018330633,1.0555029297208167
2016-03-23,1.0215439976812208,1.0207656692124107,1.0778213298754367,1.0557456719208074,1.0557442426909078
2016-03-24,1.0209981384324054,1.0187359874064035,1.0721037245119012,1.0497129739258195,1.0497114184473073
2016-03-28,1.0220080915755192,1.0196706920352998,1.0748456083693794,1.0526087223022076,1.0526071740847733
2016-03-29,1.0216960820649397,1.0192897253620323,1.0723936070550317,1.0499543639679911,1.0499527314178623
2016-03-30,1.0339158602101481,1.031361297805488,1.0886836902754105,1.0663636700272363,1.0663620133619276
2016-03-31,1.0339958486522485,1.0327317568284677,1.0945606860627006,1.0726376212760396,1.0726361505762825
2016-04-01,1.0348620419224217,1.0327006366039182,1.092591810254715,1.0704658540432161,1.0704643338492694
2016-04-04,1.0400741106778058,1.038560290545702,1.1007100862423034,1.0786704419782576,1.0786689748221148
2016-04-05,1.0378035911025711,1.0358823764100162,1.0966846583208534,1.0745681402518248,1.074566654337611
2016-04-06,1.0346509583068164,1.0304711492255487,1.0867128241277855,1.0641918192314077,1.0641901966398002
2016-04-07,1.0392905191167483,1.0371228745022918,1.0968515680442892,1.0745680935477837,1.0745666543420822
2016-04-08,1.0342374623088215,1.0292803134524864,1.0820620704593225,1.0591242732245076,1.0591226242811227
2016-04-11,1.0329382517329293,1.029002901663886,1.082012430232665,1.0591241912427685,1.0591226242865637
2016-04-12,1.030729313240685,1.0266666260357662,1.0791213551343286,1.0562284728837754,1.0562268686574752
2016-04-13,1.0339386450675878,1.0316740577459707,1.086219432225096,1.063467767588803,1.0634662577621932
2016-04-14,1.0421971056634636,1.0406429760560492,1.0970814416461994,1.0743268098447452,1.0743253414185954
2016-04-15,1.040501682030861,1.039447997790618,1.0966937703347917,1.0740854448532995,1.0740840284714905
2016-04-18,1.0415888426223854,1.0394491313089995,1.0931520401670722,1.0699832109588174,1.0699817080147291
2016-04-19,1.0440320046926237,1.0429746582363106,1.0977145524840404,1.0745681381042431,1.074566654477891
2016-04-20,1.0418787296090868,1.0412807295701183,1.0922846647958382,1.0685353896980603,1.0685338302784981
2016-04-21,1.039316725118398,1.039900074567756,1.093896724956679,1.070707107516408,1.0707056470606693
2016-04-22,1.0342164160816043,1.0348800356700503,1.0897126744410053,1.0668460660584884,1.0668446396081979
2016-04-25,1.0267467043883514,1.0274100050205413,1.0728086837834616,1.0482651128902047,1.0482635410086465
2016-04-26,1.0249150800258828,1.0258661871532617,1.0726835715529148,1.0485063710536704,1.0485048540714803
2016-04-27,1.0220830335582625,1.0234826181448318,1.0681054180662066,1.0434388303433593,1.0434372818199842
2016-04-28,1.0243780224597883,1.024747447991971,1.0646790888012003,1.0386126578248167,1.0386110225702645
2016-04-29,1.0182226231033655,1.0172205142913955,1.0527640292634932,1.025581863263675,1.0255801223877765
