date,2021_11_25__10_03_54_daily_lr_0.0001_epoch_30000_metric_sortino
2015-04-02,0.9974023883147359
2015-04-06,0.9990670547317431
2015-04-07,1.0074177923559784
2015-04-08,1.005000294107102
2015-04-09,1.008200404923901
2015-04-10,1.0112008823400138
2015-04-13,1.0159948850386689
2015-04-14,1.0121587509241066
2015-04-15,1.0116582552227154
2015-04-16,1.0184767073402785
2015-04-17,1.0167216546048075
2015-04-20,1.0045271081443699
2015-04-21,1.014024517596624
2015-04-22,1.012670167406301
2015-04-23,1.0170257083205148
2015-04-24,1.0203191411509465
2015-04-27,1.025181737444392
2015-04-28,1.0236563696742558
2015-04-29,1.0229164011671095
2015-04-30,1.016548102658928
2015-05-01,1.0089664668589386
2015-05-04,1.0157391205484256
2015-05-05,1.0162906566381027
2015-05-06,1.006071241453644
2015-05-07,0.9989290584867346
2015-05-08,1.005210101020846
2015-05-11,1.0172981770902796
2015-05-12,1.010262437478551
2015-05-13,1.0070940027092525
2015-05-14,1.0078279645275494
2015-05-15,1.019347684695234
2015-05-18,1.0209944116077692
2015-05-19,1.0229407532783692
2015-05-20,1.0210321077930975
2015-05-21,1.0209967264729276
2015-05-22,1.0256339959230376
2015-05-26,1.0240078336841987
2015-05-27,1.0150836408062358
2015-05-28,1.0266116126612772
2015-05-29,1.0251322167830328
2015-06-01,1.019359403779954
2015-06-02,1.0199174048799826
2015-06-03,1.0170814579948193
2015-06-04,1.0174180197564595
2015-06-05,1.0114357002118946
2015-06-08,1.0079166286924235
2015-06-09,1.0010694395144544
2015-06-10,0.9994020339125175
2015-06-11,1.009939885397258
2015-06-12,1.0147233726412148
2015-06-15,1.0077607688486152
2015-06-16,1.003849791868339
2015-06-17,1.009984012421943
2015-06-18,1.0098390114054177
2015-06-19,1.0171078738489774
2015-06-22,1.0115559134440006
2015-06-23,1.0153959299809248
2015-06-24,1.0157826053169494
2015-06-25,1.0100814740479116
2015-06-26,1.0071192751938354
2015-06-29,1.005191541335648
2015-06-30,0.9857588006266461
2015-07-01,0.9864467981478177
2015-07-02,0.9913050553181568
2015-07-06,0.9915719786179344
2015-07-07,0.990821398877387
2015-07-08,0.9961168465994278
2015-07-09,0.9824914292407747
2015-07-10,0.9802557890407815
2015-07-13,0.9902392634013522
2015-07-14,1.0007237752487035
2015-07-15,1.0048235913329748
2015-07-16,1.0057231631804187
2015-07-17,1.0148360137998964
2015-07-20,1.0196739203177636
2015-07-21,1.0208948094504435
2015-07-22,1.0170336220738
2015-07-23,1.0119458540089805
2015-07-24,1.0089645140151835
2015-07-27,1.0010246111038836
2015-07-28,0.9950633231924483
2015-07-29,1.0052495669329509
2015-07-30,1.0117645954618517
2015-07-31,1.0129451158407823
2015-08-03,1.011018998630882
2015-08-04,1.0073893512824492
2015-08-05,1.0034495373165324
2015-08-06,1.0097193273951572
2015-08-07,1.0013420659198695
2015-08-10,1.0009029321958705
2015-08-11,1.0140950623859508
2015-08-12,1.003180810790906
2015-08-13,1.005667822507077
2015-08-14,1.0036337616025592
2015-08-17,1.0077940136957766
2015-08-18,1.0134296008085935
2015-08-19,1.0093959555905259
2015-08-20,1.0023964937400307
2015-08-21,0.9806746204076117
2015-08-24,0.944224741630084
2015-08-25,0.9287709733074898
2015-08-26,0.914764403399862
2015-08-27,0.9019043223243731
2015-08-28,0.9024221487110157
2015-08-31,0.9050850950331015
2015-09-01,0.8981320448903181
2015-09-02,0.902644160463523
2015-09-03,0.8948773691826148
2015-09-04,0.8992412575388462
2015-09-08,0.9074495581187135
2015-09-09,0.8940639889146
2015-09-10,0.8983487898909469
2015-09-11,0.8922834760056932
2015-09-14,0.8979050422647393
2015-09-15,0.8993104538926788
2015-09-16,0.882075802465439
2015-09-17,0.8787499280793439
2015-09-18,0.8894751605938408
2015-09-21,0.9031592851777429
2015-09-22,0.8884397962817187
2015-09-23,0.9007833386749176
2015-09-24,0.9007094368721471
2015-09-25,0.9068432628349042
2015-09-28,0.8990052861103797
2015-09-29,0.9143900304426344
2015-09-30,0.9169789544164557
2015-10-01,0.913798942901387
2015-10-02,0.9157944858951524
2015-10-05,0.9213676393589519
2015-10-06,0.909011628277115
2015-10-07,0.9128895932872998
2015-10-08,0.9098582384020786
2015-10-09,0.9022425330096036
2015-10-12,0.9046094503592588
2015-10-13,0.9114334030752156
2015-10-14,0.9129422874407496
2015-10-15,0.9208239786408745
2015-10-16,0.9164296673172657
2015-10-19,0.9167496147087671
2015-10-20,0.914265667497824
2015-10-21,0.9086439367456928
2015-10-22,0.9176679690422338
2015-10-23,0.9193781955374631
2015-10-26,0.911937230348106
2015-10-27,0.9180009269105981
2015-10-28,0.9202903470466743
2015-10-29,0.9165986053733075
2015-10-30,0.9020295585313063
2015-11-02,0.9088297443891001
2015-11-03,0.9027130646272283
2015-11-04,0.8953184486045199
2015-11-05,0.8963526175134461
2015-11-06,0.8939842330422499
2015-11-09,0.8809059274035429
2015-11-10,0.8759245541114842
2015-11-11,0.8784800448901415
2015-11-12,0.8766255646242554
2015-11-13,0.8807175842245794
2015-11-16,0.8854756190571498
2015-11-17,0.8850115479449957
2015-11-18,0.8864158025904847
2015-11-19,0.8888296335144661
2015-11-20,0.8944504273019864
2015-11-23,0.8919592593949461
2015-11-24,0.8945356095041559
2015-11-25,0.8944638581946992
2015-11-27,0.8965341209311682
2015-11-30,0.8956464482067713
2015-12-01,0.8991986478820705
2015-12-02,0.9094155110803028
2015-12-03,0.9097077341665568
2015-12-04,0.8849831170894439
2015-12-07,0.8927586095860679
2015-12-08,0.901420415425893
2015-12-09,0.901863418330016
2015-12-10,0.9009007079225438
2015-12-11,0.9020853502190257
2015-12-14,0.9162959006568231
2015-12-15,0.9045175717812503
2015-12-16,0.8995300410931237
2015-12-17,0.8995690749998965
2015-12-18,0.9061019324480436
2015-12-21,0.9069223696256187
2015-12-22,0.9085530499591986
2015-12-23,0.9051239455961981
2015-12-24,0.9018297373352906
2015-12-28,0.9042966671796641
2015-12-29,0.9063771075561933
2015-12-30,0.8951023371472019
2015-12-31,0.893413617835268
2016-01-04,0.8952894465512375
2016-01-05,0.8990585791152762
2016-01-06,0.8961999478306836
2016-01-07,0.9055059566119524
2016-01-08,0.9036877595909145
2016-01-11,0.9046003644731642
2016-01-12,0.8973828761820313
2016-01-13,0.9094593913901405
2016-01-14,0.9134697748445493
2016-01-15,0.9138685438353508
2016-01-19,0.9168862239453228
2016-01-20,0.9160110125050843
2016-01-21,0.9146960876664111
2016-01-22,0.914703320979489
2016-01-25,0.9246840992769004
2016-01-26,0.9174539024233836
2016-01-27,0.9262239170629212
2016-01-28,0.9162760888026541
2016-01-29,0.9222503661709014
2016-02-01,0.9455064193186306
2016-02-02,0.9464611539560508
2016-02-03,0.9317053647209815
2016-02-04,0.9344579123058228
2016-02-05,0.9357785584211997
2016-02-08,0.9151982333713552
2016-02-09,0.9030965983515287
2016-02-10,0.9013260649295212
2016-02-11,0.9017303541137183
2016-02-12,0.894140906019802
2016-02-16,0.9094698035700857
2016-02-17,0.9249817615276307
2016-02-18,0.9418255474563005
2016-02-19,0.9381337536699419
2016-02-22,0.9381672633766122
2016-02-23,0.951220208993907
2016-02-24,0.937938204481932
2016-02-25,0.9426372121704817
2016-02-26,0.9541117871947123
2016-02-29,0.9518440751814198
2016-03-01,0.9445418437948925
2016-03-02,0.9679266877154928
2016-03-03,0.9719581910520916
2016-03-04,0.9750107934097682
2016-03-07,0.9780770196620157
2016-03-08,0.9775405950410092
2016-03-09,0.9678538094380504
2016-03-10,0.9733472425230593
2016-03-11,0.9737688012622722
2016-03-14,0.989325042953162
2016-03-15,0.9885499413035137
2016-03-16,0.9879937936746258
2016-03-17,0.9950017819932752
2016-03-18,1.0007280613846117
2016-03-21,0.9990127293990853
2016-03-22,1.0009117245163925
2016-03-23,1.0005731262510014
2016-03-24,0.9942152195489281
2016-03-28,0.9943178365846577
2016-03-29,0.9944299601647876
2016-03-30,1.0049090407199877
2016-03-31,1.0097218580838871
2016-04-01,1.0073805935685796
2016-04-04,1.0144780741624477
2016-04-05,1.011031564762406
2016-04-06,1.0010260534866255
2016-04-07,1.0116480274244748
2016-04-08,0.9989376357948045
2016-04-11,1.0010149221220723
2016-04-12,0.9985791215270186
2016-04-13,1.0075528893307344
2016-04-14,1.0177478656464487
2016-04-15,1.017744934960386
2016-04-18,1.0159701181814833
2016-04-19,1.0223914896681687
2016-04-20,1.0232974728193753
2016-04-21,1.024560592992972
2016-04-22,1.0194780163872035
2016-04-25,1.0123605328338643
2016-04-26,1.011376742817393
2016-04-27,1.010578101839533
2016-04-28,1.010343855965524
2016-04-29,1.000578169846129
2016-05-02,0.9945526824086043
2016-05-03,1.0023283005365673
2016-05-04,0.993525398235291
2016-05-05,0.9884947467586263
2016-05-06,0.9884125918106634
2016-05-09,0.9928205235759271
2016-05-10,0.993444741642776
2016-05-11,1.0058977203876622
2016-05-12,0.9968589382681258
2016-05-13,0.9965077619056298
2016-05-16,0.9893099620778187
2016-05-17,1.0003687731265134
2016-05-18,0.9907993913889909
2016-05-19,0.9916265925802682
2016-05-20,0.9875169290989482
2016-05-23,0.9959639227404264
2016-05-24,0.9944218915536389
2016-05-25,1.009515369962268
2016-05-26,1.0163838580383604
2016-05-27,1.0177584436286338
2016-05-31,1.0222982870788981
2016-06-01,1.0218181343041184
2016-06-02,1.022237449378042
2016-06-03,1.0238179584208051
2016-06-06,1.0211181850849445
2016-06-07,1.0224672167734405
2016-06-08,1.024917905580864
2016-06-09,1.0283316216028509
2016-06-10,1.0289152673389765
2016-06-13,1.021732273792696
2016-06-14,1.0151073200765763
2016-06-15,1.0146222293107743
2016-06-16,1.0130120603833201
2016-06-17,1.015817096244374
2016-06-20,1.0058848924409056
2016-06-21,1.0103970689122719
2016-06-22,1.0144038127435724
2016-06-23,1.0122527228209452
2016-06-24,1.024206888419655
2016-06-27,0.9893528020612794
2016-06-28,0.9714103591047536
2016-06-29,0.9894869760710052
2016-06-30,1.0057598497312723
2016-07-01,1.0185448206858343
2016-07-05,1.0207948333359518
2016-07-06,1.0133905465062283
2016-07-07,1.0197543993538016
2016-07-08,1.0193079154064442
2016-07-11,1.034797990111901
2016-07-12,1.0393176016097465
2016-07-13,1.0471315003492512
2016-07-14,1.0471073433317242
2016-07-15,1.053230704443372
2016-07-18,1.0519511581259913
2016-07-19,1.0560418329906234
2016-07-20,1.054580702227686
2016-07-21,1.0622287922009956
2016-07-22,1.0576278535759474
2016-07-25,1.0629655718481794
2016-07-26,1.06068393891957
2016-07-27,1.0619449977331858
2016-07-28,1.064720876778522
2016-07-29,1.0657738288616405
2016-08-01,1.0683134329782773
2016-08-02,1.068505752023215
2016-08-03,1.0610619669916614
2016-08-04,1.0642518764662021
2016-08-05,1.0675216990208436
2016-08-08,1.0748693538590748
2016-08-09,1.0751392509125115
2016-08-10,1.0799483437827397
2016-08-11,1.078535175882906
2016-08-12,1.0796992539496322
2016-08-15,1.0819658225166295
2016-08-16,1.0761244879664766
2016-08-17,1.0730575694338689
2016-08-18,1.0788706387829736
2016-08-19,1.0805179490603727
2016-08-22,1.0749505038748433
2016-08-23,1.0839995778152012
2016-08-24,1.0851620181095183
2016-08-25,1.0826046876735018
2016-08-26,1.078497548162242
2016-08-29,1.072220460669446
2016-08-30,1.0865570345917959
2016-08-31,1.0823723370704164
2016-09-01,1.0839221716616396
2016-09-02,1.0831474894233324
2016-09-06,1.0743132506771047
2016-09-07,1.082140239740435
2016-09-08,1.0813653648772779
2016-09-09,1.0678037757546417
2016-09-12,1.0502123083099821
2016-09-13,1.050779785467228
2016-09-14,1.0388625385451287
2016-09-15,1.0404142037884252
2016-09-16,1.0359390704432345
2016-09-19,1.0442672978681178
2016-09-20,1.0408656169166992
2016-09-21,1.0444879826873352
2016-09-22,1.052955453845873
2016-09-23,1.0613168385178855
2016-09-26,1.0602907080643937
2016-09-27,1.0669855878629158
2016-09-28,1.074821509503331
2016-09-29,1.0725260335366564
2016-09-30,1.07520840915945
2016-10-03,1.0656377055108641
2016-10-04,1.060216249974251
2016-10-05,1.047827756227875
2016-10-06,1.042948895452052
2016-10-07,1.037139771813759
2016-10-10,1.0378361684671686
2016-10-11,1.0317193180798823
2016-10-12,1.0293915747071956
2016-10-13,1.0303996013997228
2016-10-14,1.0342651441847954
2016-10-17,1.0197961823317943
2016-10-18,1.0263050612660185
2016-10-19,1.029639422732255
2016-10-20,1.0304928796214228
2016-10-21,1.0315775773843763
2016-10-24,1.0331275349256026
2016-10-25,1.0286332908451261
2016-10-26,1.0313451923444834
2016-10-27,1.024370437118572
2016-10-28,1.0132107693454466
2016-10-31,1.0109633486911473
2016-11-01,1.0171631187662045
2016-11-02,1.0153031926769789
2016-11-03,1.019720638574657
2016-11-04,1.0118933198106217
2016-11-07,1.0209599269790763
2016-11-08,1.012280708499886
2016-11-09,1.0081737717667818
2016-11-10,0.9653965696516251
2016-11-11,0.9511257937573364
2016-11-14,0.9462854258913579
2016-11-15,0.9405321796393817
2016-11-16,0.9466100860632384
2016-11-17,0.9552298302845352
2016-11-18,0.9496776776710343
2016-11-21,0.9476828613892566
2016-11-22,0.951350694944605
2016-11-23,0.9517505680479248
2016-11-25,0.9480443253959822
2016-11-28,0.95005126600498
2016-11-29,0.9552442603418088
2016-11-30,0.9584815334411141
2016-12-01,0.943887840790057
2016-12-02,0.9291199700051656
2016-12-05,0.933509787428793
2016-12-06,0.9395123797912261
2016-12-07,0.9412480203502447
2016-12-08,0.9564067756452282
2016-12-09,0.9567125441225155
2016-12-12,0.9528567656078799
2016-12-13,0.9519597331714991
2016-12-14,0.9616846359147271
2016-12-15,0.9568550035218804
2016-12-16,0.9613446974499946
2016-12-19,0.9534028544020009
2016-12-20,0.9630911863279364
2016-12-21,0.9584363736680878
2016-12-22,0.9626353371484382
2016-12-23,0.9606899574760036
2016-12-27,0.9616923269140746
2016-12-28,0.9655530875615783
2016-12-29,0.9569370489794444
2016-12-30,0.9571209359419274
2017-01-03,0.9497764677455662
2017-01-04,0.9581931721504239
2017-01-05,0.9617147062480069
2017-01-06,0.9767646249086037
2017-01-09,0.98011243157088
2017-01-10,0.9878799232223686
2017-01-11,0.9872313075553402
2017-01-12,0.9905559028638838
2017-01-13,0.9883666040559806
2017-01-17,0.9839270132277991
2017-01-18,0.9942247908516398
2017-01-19,0.9814908157859544
2017-01-20,0.9747588666843187
2017-01-23,0.9728123512180734
2017-01-24,0.982544513448796
2017-01-25,0.9881580430696602
2017-01-26,0.9975848426602906
2017-01-27,0.994863611480321
2017-01-30,0.9986952166292009
2017-01-31,0.990663444159482
2017-02-01,0.9858182147849933
2017-02-02,0.9932085202559713
2017-02-03,0.9912780374174012
2017-02-06,0.9977765387483012
2017-02-07,0.9983436788065041
2017-02-08,1.0022388944474412
2017-02-09,1.0040081498858238
2017-02-10,1.0071894215291528
2017-02-13,1.0101552921670953
2017-02-14,1.0146932744882315
2017-02-15,1.0180457578470556
2017-02-16,1.0214193542940662
2017-02-17,1.0237462400212114
2017-02-21,1.0272656630106274
2017-02-22,1.0325871281984464
2017-02-23,1.0337386591066429
2017-02-24,1.0335553979029106
2017-02-27,1.0359042218583834
2017-02-28,1.035349614374988
2017-03-01,1.0304648422493226
2017-03-02,1.0450072548622036
2017-03-03,1.038126434757785
2017-03-06,1.0404416382637247
2017-03-07,1.0388275008269003
2017-03-08,1.038718371262982
2017-03-09,1.0398124355810667
2017-03-10,1.039657636048257
2017-03-13,1.045121423666351
2017-03-14,1.0460934437477052
2017-03-15,1.0437094840070846
2017-03-16,1.0508225915721878
2017-03-17,1.051362180455107
2017-03-20,1.0495151763659885
2017-03-21,1.0500915491683462
2017-03-22,1.0351546837600991
2017-03-23,1.0415811865901248
2017-03-24,1.038853438866073
2017-03-27,1.0396178303848598
2017-03-28,1.0396056875870132
2017-03-29,1.0470721625675101
2017-03-30,1.0488356048587273
2017-03-31,1.0508131993430465
2017-04-03,1.0488446258671353
2017-04-04,1.0478667876321757
2017-04-05,1.0486399977092529
2017-04-06,1.0443462409224622
2017-04-07,1.0445633324328376
2017-04-10,1.0439527706441425
2017-04-11,1.0420412997743658
2017-04-12,1.038250666635183
2017-04-13,1.0347624971036429
2017-04-17,1.0306474801883747
2017-04-18,1.0400399349145315
2017-04-19,1.0398327715084437
2017-04-20,1.039031489700894
2017-04-21,1.0484354776702534
2017-04-24,1.0462625661154452
2017-04-25,1.058630642466673
2017-04-26,1.064175828808541
2017-04-27,1.063030855577265
2017-04-28,1.0671166636007043
2017-05-01,1.0695473190396447
2017-05-02,1.0773254407945962
2017-05-03,1.0795702841327242
2017-05-04,1.0776421546414607
2017-05-05,1.0769752598814415
2017-05-08,1.0809255430903852
2017-05-09,1.085355722605218
2017-05-10,1.0866111740048308
2017-05-11,1.0904713003013273
2017-05-12,1.088994861477258
2017-05-15,1.0933134433486607
2017-05-16,1.0926300404836113
2017-05-17,1.0949407126446409
2017-05-18,1.097296446512736
2017-05-19,1.098543299986145
2017-05-22,1.101124932863721
2017-05-23,1.0980987203090287
2017-05-24,1.0907110902243875
2017-05-25,1.0968526682420727
2017-05-26,1.0972087243178326
