date,2021_12_03__00_50_44_daily_lr_1e-06_epoch_100000_metric_sharpe,2021_12_03__00_50_44_daily_lr_1e-06_epoch_100000_metric_sharpe,2021_12_03__00_50_44_daily_lr_1e-06_epoch_100000_metric_sharpe,2021_12_03__00_50_44_daily_lr_1e-06_epoch_100000_metric_sortino,2021_12_03__00_50_44_daily_lr_1e-06_epoch_100000_metric_sortino,2021_12_03__00_50_44_daily_lr_1e-06_epoch_100000_metric_sortino
2017-03-17,1.0639999870189762,1.1191331155175568,1.1649688173967863,1.1641270075184076,1.2260114167626515,1.1339398354409216
2017-03-20,1.0659734424390988,1.1195482905454375,1.1642881256834745,1.1631934451506805,1.2242031881492694,1.132751017121642
2017-03-21,1.0684473910564618,1.1213668333568823,1.1657127360890014,1.1644721883232778,1.2250880109570519,1.133850749856675
2017-03-22,1.0665917826055626,1.1150398339894525,1.1577074584212352,1.1553770052804218,1.2104462270271825,1.12379950828702
2017-03-23,1.071258108642225,1.120236908685451,1.1627935213024827,1.1606351500141576,1.2172024441366096,1.129112846179091
2017-03-24,1.069420973372039,1.118123156295186,1.160705040789378,1.1584661216655974,1.21434679582528,1.1268967828866445
2017-03-27,1.0715942676610075,1.1198110793341942,1.1620735046058601,1.1597149669603595,1.2153725966473563,1.1279977914858033
2017-03-28,1.0740852249477633,1.121494972621483,1.163367040753372,1.160789339765908,1.2157479692272193,1.1288376618652054
2017-03-29,1.0733310477956755,1.1237543385334967,1.166717536393261,1.1648619311883661,1.2229103833497128,1.1334867516152165
2017-03-30,1.077594141393783,1.1272853718060671,1.1699919498772628,1.167905587231295,1.2253634528780204,1.1362510587163526
2017-03-31,1.0739562049175626,1.1255251646320394,1.1690116864090163,1.1674655042549875,1.2267121654595703,1.1362994290933133
2017-04-03,1.0746833543906424,1.1252890405628257,1.168386088285944,1.1665763423429556,1.2248907118274663,1.1351896344380212
2017-04-04,1.0789024022072191,1.1278066413165302,1.1702541987133348,1.1679633997727565,1.2246543505167629,1.1360847477295137
2017-04-05,1.0759381579746803,1.1260313194116884,1.1688594637590843,1.1668918356382914,1.2248458255042147,1.1353862428590011
2017-04-06,1.0763054741227247,1.124724082141515,1.167083187808641,1.1647421010198524,1.2207958584600838,1.1328640628856685
2017-04-07,1.075847204895341,1.1247106609436912,1.1675426860024039,1.165271527674025,1.2211585561623084,1.1333493262145524
2017-04-10,1.0729148843981668,1.1224557970111757,1.1654234464229232,1.1633413461833009,1.2199797557479277,1.1316676037195896
2017-04-11,1.0754717725463214,1.1236927848263112,1.1664970982421414,1.1640599001306757,1.21881732290941,1.1319450466401186
2017-04-12,1.0806192554183112,1.12596254644299,1.1680507937049887,1.1649118113478134,1.2163091768364338,1.1320613436513745
2017-04-13,1.0829316599777499,1.1260103758203128,1.1671736466453189,1.1635972499220373,1.2132467990003184,1.1304522479188113
2017-04-17,1.0830014977019726,1.1242519423480197,1.1644075203521849,1.1604900778016745,1.2090224235723672,1.1272636195133556
2017-04-18,1.084676308413698,1.12899911388031,1.170313824962942,1.1670251551343498,1.218452567676372,1.1341806983595564
2017-04-19,1.0930612808952571,1.1342233994082234,1.1742842453454352,1.1702709690367366,1.2195235137983709,1.1368233740820926
2017-04-20,1.0889448462002278,1.1310262479275386,1.1712099719623277,1.1674864916434697,1.2178349946215994,1.1343554449107285
2017-04-21,1.089916133503419,1.1352702477629883,1.176559762221422,1.1735237182218756,1.2270500021581223,1.1408732606917051
2017-04-24,1.0888463412490201,1.1336118881195163,1.1745368207712614,1.1713999073524435,1.2246273136882748,1.138750619661162
2017-04-25,1.0909442052581875,1.1395787122911012,1.1818662785684866,1.179653404806593,1.2369482064411268,1.1477141885251805
2017-04-26,1.0888461461427135,1.140604904982368,1.1831295284751613,1.1820390003079986,1.2423817926694787,1.1514312961439641
2017-04-27,1.090602747058001,1.1413059442551705,1.1838589253145582,1.1823610619993572,1.2414515771974488,1.1511951602060386
2017-04-28,1.092536549060944,1.1441457000526785,1.1864916179565448,1.1851106097418251,1.2459784213210212,1.1544177848687314
2017-05-01,1.0943473501338816,1.1461740603874713,1.188072852248578,1.186485042152669,1.248787243494689,1.1560900251907713
2017-05-02,1.0932419959435677,1.1486835808578173,1.1902670217682365,1.1896128357033184,1.2566997377747233,1.1610214985457425
2017-05-03,1.0966896470982084,1.151766417338093,1.193213206227083,1.1922897351276909,1.2594976205630968,1.1635071536141735
2017-05-04,1.0959519722613102,1.1505196250156846,1.191950138288581,1.1909012738689433,1.2574187718022773,1.1619076809346245
2017-05-05,1.0935014760187631,1.1487388951405963,1.1903856168680085,1.189704588546512,1.2563748150053644,1.1609567994746768
2017-05-08,1.0961696315617868,1.152136209919767,1.1939958685936634,1.193499540233738,1.2607969805446078,1.1648654707492614
2017-05-09,1.0954585216593915,1.1535494008424907,1.1951041780527316,1.1950461470667357,1.2653510334015052,1.1675101021180814
2017-05-10,1.0958088323822406,1.1542283522441037,1.1955929443020747,1.1955082469975646,1.266690263613232,1.16824022957984
2017-05-11,1.097894224691835,1.1573777429830858,1.1984597551995408,1.1986969136444252,1.2712289958502947,1.1718855850589762
2017-05-12,1.0967720081032266,1.1560368746936522,1.197042487931395,1.1971102975958139,1.2696271130635812,1.1703106913345664
2017-05-15,1.0989788287031588,1.158666003601406,1.1997935418349468,1.199236444268348,1.2727552928647738,1.1725479947554796
2017-05-16,1.1042326224468604,1.1639146155755768,1.205563414035117,1.205393304721359,1.2794781859860977,1.1782459878172435
2017-05-17,1.1078503321061919,1.1678745929499974,1.2099942811220776,1.2093484245745352,1.285007956201837,1.1821169008216255
2017-05-18,1.084386943251808,1.144404215275872,1.1835023907073112,1.1816903399665,1.2524930039198934,1.1562144933744773
2017-05-19,1.0902641139335747,1.1507009774882428,1.190075901840883,1.1882582022480053,1.2597693977399373,1.1626424191840037
2017-05-22,1.096532449436006,1.1572911631531837,1.1968998284148227,1.195250988420668,1.2670827876162463,1.1694362621739685
2017-05-23,1.103914691638843,1.165249927450742,1.2054216311719628,1.2040083002420328,1.2769225949948029,1.1779412415012187
2017-05-24,1.1052505770691214,1.1666365169923134,1.2070227923822385,1.2060665676787183,1.2790502288786245,1.179820074456657
2017-05-25,1.1096604255191675,1.171337553131149,1.2119151101824643,1.2107178440797282,1.284317179104679,1.1844440296511534
2017-05-26,1.116575532391578,1.1786831570451548,1.2197914725499484,1.2187269680312713,1.2932712074128256,1.1922327007616411
2017-05-30,1.116258742050146,1.1783297845898029,1.2193513455463287,1.2181950896446456,1.2926440476276357,1.1917415418964432
2017-05-31,1.120260738853339,1.1826631681397692,1.2240157896099795,1.2223511036348376,1.2980395684772665,1.1959677286561161
2017-06-01,1.1191113774656698,1.1813917464400463,1.2225349146772377,1.2207801104688945,1.2961081340672662,1.1944607974144694
2017-06-02,1.1223161471630918,1.1846597730623718,1.2258365878236333,1.2248183624526758,1.2993420708624142,1.1981753874545955
2017-06-05,1.131991969663526,1.1949485243150275,1.236641677752224,1.2349422609436083,1.311191126951004,1.2083024282862302
2017-06-06,1.1318057238585333,1.1949045548483341,1.236940868835944,1.2355351224586868,1.3121006696989945,1.2088037798083549
2017-06-07,1.1304518924405653,1.1933079550410521,1.2350541651003784,1.233080164717516,1.3097586086401118,1.2065739075154576
2017-06-08,1.1329844670982172,1.1961009603510042,1.2382216752570099,1.2365774907986393,1.3136878189482903,1.2099161530968303
2017-06-09,1.1347684660898252,1.1980878833875253,1.240480896367105,1.2389643623345319,1.3165268617956414,1.2122391336192457
2017-06-12,1.112697126617268,1.1743505647429076,1.2141163376531756,1.2130056906065372,1.2850185539197416,1.186408049865802
2017-06-13,1.1076378169936048,1.168913079259862,1.2080240223661294,1.2069795447165366,1.2777131163643252,1.1804133073026666
2017-06-14,1.1142698979883796,1.1761609608031316,1.2158778489177975,1.2150989427162042,1.2866596396922463,1.1883256612725206
2017-06-15,1.112172360493051,1.1734963434635965,1.212143351551535,1.2103073621711777,1.2810966434791975,1.183833023933592
2017-06-16,1.1079515396796356,1.1689811488169766,1.207234452235918,1.205411889655127,1.2754995336266526,1.1790024430428794
2017-06-19,1.1028597598818244,1.1634042425323121,1.2010759672172264,1.198841628500713,1.2684092609245934,1.1726723153864052
2017-06-20,1.1161186743760574,1.177787880509643,1.2168287237984168,1.2150859628211856,1.2866300085716456,1.1885192812146002
2017-06-21,1.1100519320473816,1.170673151808164,1.2087028844919319,1.2059335573543848,1.2768288573632967,1.1798141086201839
2017-06-22,1.1149667781046924,1.175992573198575,1.2145294242297011,1.211507912636374,1.2837305912429495,1.185414329275962
2017-06-23,1.1155060729013473,1.1765181764066117,1.2150379516018288,1.2118290569196808,1.2842212223358451,1.185790774749298
2017-06-26,1.1208622260230496,1.182384464688711,1.2215109221190128,1.2183207513342869,1.2919656688989614,1.1922151347273025
2017-06-27,1.1169302377232064,1.1780320224164438,1.2164829165549982,1.2131660368940935,1.2854696432634263,1.1871099158729612
2017-06-28,1.1005087057240808,1.1604750126754217,1.1979034902392154,1.1949568556296384,1.2646903102328004,1.1690982418426619
2017-06-29,1.1118861522927899,1.1728542378776463,1.211145297027144,1.2088406051195386,1.2800469047827714,1.182535797708189
2017-06-30,1.0944144878509912,1.1541852541264088,1.1913293830688703,1.1892561315117811,1.257578452353125,1.1632369776856841
2017-07-03,1.0937259350478308,1.153390709073379,1.1904592100455336,1.1887264160161837,1.2564687382383093,1.1625999574252277
2017-07-05,1.087702799410067,1.146860051545572,1.1833862944837141,1.1823333686496702,1.2480294226148545,1.1561148937330918
2017-07-06,1.096279452494947,1.1562029933593374,1.1934765784845571,1.19226627879461,1.259992339536629,1.1658835293786551
2017-07-07,1.0863721000771895,1.1457415362195749,1.1826646241774976,1.1814172618187724,1.2485315415632094,1.1552897319300786
2017-07-10,1.0963462994225446,1.1565113324169392,1.1942594448548578,1.1935232594674638,1.2623848096009553,1.1668621216444486
2017-07-11,1.102579133922364,1.163310673338233,1.2015987617159565,1.2006228907060843,1.2711864405415607,1.1738425176612939
2017-07-12,1.1044051182548826,1.1653318886681698,1.203773943645807,1.2025469481944466,1.273832061202526,1.1757971322532912
2017-07-13,1.1171317360695723,1.178923537409897,1.2180940566989324,1.2166977719853358,1.289982928385413,1.1896377105236389
2017-07-14,1.1183683271154996,1.1802871659686123,1.2196743431990065,1.2187394968743996,1.2922499037414412,1.1914318880504784
2017-07-17,1.1267241749593868,1.1892376952444137,1.2292029495328702,1.2283191656055648,1.3033403653438045,1.2007477447349357
2017-07-18,1.1271215680182365,1.1896831976497746,1.229618346895757,1.2285524030495014,1.3036370233638572,1.2010374802052726
2017-07-19,1.1319515099080728,1.19494481144839,1.235078905666872,1.2333630617600857,1.3095913581837615,1.2059414243553415
2017-07-20,1.137293415802232,1.2005636409135538,1.2409747846425587,1.2395493330971568,1.316116441022666,1.211890413345276
2017-07-21,1.139456761296164,1.202904192747605,1.2434212168072987,1.2417807797215503,1.318838669700656,1.214137492843999
2017-07-24,1.1386636588481676,1.2020175007287637,1.2424067614513226,1.240506019745704,1.317381997413333,1.2129732435557572
2017-07-25,1.1403497233220103,1.2039495666301203,1.2445556786796534,1.242725420969243,1.3203579137464474,1.2151226525557817
2017-07-26,1.1378787714581498,1.2012129649944274,1.241792622452081,1.2410285969425512,1.3176818680314337,1.2131173819199348
2017-07-27,1.1413572734238324,1.2050670023786025,1.2458824042236438,1.2448424299642487,1.3225651098078315,1.2169395623833865
2017-07-28,1.1373877533808359,1.200769830771654,1.2413977285315196,1.2407330137064494,1.3175732552078487,1.2127909278952553
2017-07-31,1.1369331090612143,1.2001982658860344,1.2406928793810783,1.2396315967021336,1.3163837461983736,1.211888739189141
2017-08-01,1.1326744581113863,1.1954649768996513,1.235635458540124,1.2347067424757237,1.3102166953603367,1.2070346946219395
2017-08-02,1.137929534508303,1.2011379680178107,1.2415546877339196,1.2403395410151916,1.3167898910848619,1.2126405385574681
2017-08-03,1.140506285838923,1.2039770518836623,1.2445591545678356,1.2432231980931612,1.3203466593861592,1.2155060943100415
2017-08-04,1.1392797994002797,1.2024873110416596,1.242829377100484,1.2408461946901668,1.3176894468016385,1.2134055602656966
2017-08-07,1.1407473195547828,1.2042244454733917,1.244767511544076,1.2432790087261592,1.3204139542343005,1.215601664239883
2017-08-08,1.1465296773278106,1.2105800897536159,1.2514780878420726,1.2497945691040873,1.328226940625543,1.2220435636172369
2017-08-09,1.1445733579388055,1.2085817318227448,1.2494542611529718,1.2477763176874994,1.326318353281084,1.2200738040958459
2017-08-10,1.1447273446687678,1.2086056626714636,1.2493767794310535,1.2474188259007417,1.3258059792684391,1.2198290752906877
2017-08-11,1.1261422187549424,1.1882483221037567,1.2278437996359897,1.2249594109918938,1.3005837451521887,1.1981580870532156
2017-08-14,1.1323961057139358,1.1951864037999174,1.2351354533086392,1.2319724591743246,1.309242494443051,1.2050917435045911
2017-08-15,1.1475014321624588,1.2116651752804288,1.2524118575624041,1.249591852355429,1.3294496807606102,1.222149665887502
2017-08-16,1.1483291867423042,1.212652477407861,1.2535620044537332,1.2508649035507493,1.3312543057193162,1.2233210987671914
2017-08-17,1.1515543350060555,1.2161064584602281,1.2571392215401338,1.2542565881759824,1.335134089261858,1.2267004190506547
2017-08-18,1.1325575138197757,1.1955814298025857,1.2355195421523275,1.2316765430299117,1.3099485334034444,1.2050765982798413
2017-08-21,1.131375505768837,1.1943444141876565,1.2342309557843456,1.2302850815053012,1.3085852163846217,1.2037600733814997
2017-08-22,1.1315936940829692,1.1944926649103913,1.2342952804020664,1.2303265660720848,1.3083193526186863,1.2038522796641578
2017-08-23,1.1449972831078867,1.208936935328325,1.249798798087121,1.2463213651555856,1.3266260123801563,1.2190005074091788
2017-08-24,1.1433560489206087,1.2071695339303397,1.2476979643749837,1.2435569291459854,1.323859027405558,1.2167098012003157
2017-08-25,1.1416462394929612,1.2054139322905588,1.246008758755929,1.2418594696486773,1.3224634894144691,1.2149889084536596
2017-08-28,1.1425538891574212,1.2062755813122448,1.2467213800006618,1.242641028013442,1.3226544489220347,1.215808484327742
2017-08-29,1.1439662674992235,1.2078440888383297,1.2484539559863619,1.244300104118988,1.3248435717919311,1.2173985779112175
2017-08-30,1.1481051912554268,1.2122745094742866,1.2531816180671924,1.2487046100492836,1.3302447246352211,1.2217602423581682
2017-08-31,1.1547812943898401,1.2193269841033998,1.2608988192852837,1.2565453416992187,1.338921436164332,1.2291009307473428
2017-09-01,1.1612518883830953,1.2261548452508395,1.268089826716711,1.2638914102054286,1.3466979291783956,1.2361446318834979
2017-09-05,1.1593649163959756,1.2241408484735696,1.2663189932860055,1.2629296404260277,1.3452539482702446,1.234707284204542
