date,2021_11_07__11_14_07_daily_actor_lr_0.0001_critic_lr_0.001_epoch_50000_sum_loss_True,2021_11_07__11_14_07_daily_actor_lr_0.0001_critic_lr_0.001_epoch_50000_sum_loss_False
2015-01-05,0.9847346740974073,0.9819403203037532
2015-01-06,0.9728616428398352,0.9726914277369422
2015-01-07,0.9811000726920283,0.9848123448376578
2015-01-08,1.0026653743639449,1.0022878839507376
2015-01-09,0.999515386479283,0.9942559509321913
2015-01-12,0.9878846619820697,0.9864674098232978
2015-01-13,0.9871577417009938,0.9836927420532546
2015-01-14,0.9815846862127457,0.9777539794577234
2015-01-15,0.968984734674098,0.9687966703986766
2015-01-16,0.9784346983280839,0.9815022148663785
2015-01-20,0.9866731281802767,0.9835710460984284
2015-01-21,0.9883692755027872,0.9885605802463133
2015-01-22,1.0046038284468142,1.0032614515893499
2015-01-23,1.0043615216864556,0.9977607944311939
2015-01-26,1.0002423067603592,1.000097356763862
2015-01-27,0.9714078022776842,0.9869055152606736
2015-01-28,0.9697116549551739,0.9742491359587215
2015-01-29,0.9789193118488011,0.9832556101835183
2015-01-30,0.9668039738308704,0.9708903276055113
2015-02-02,0.9767385510055737,0.9829138879423656
2015-02-03,0.98788466198207,0.9971279754660963
2015-02-04,0.9898231160649388,0.9933310616755109
2015-02-05,0.9990307729585661,1.0033588083532115
2015-02-06,0.9958807850739042,1.0005841405831681
2015-02-09,0.9944269445117526,0.9961057294455543
2015-02-10,1.0092076568936281,1.0067176167064218
2015-02-11,1.013084565059366,1.0073017572895888
2015-02-12,1.026896050399807,1.016988755293775
2015-02-13,1.0334383329294896,1.0211750961398054
2015-02-17,1.0339229464502069,1.0227814827435147
2015-02-18,1.0348921734916414,1.0228788395073758
2015-02-19,1.0385267748970204,1.0221486637784172
2015-02-20,1.04385752362491,1.0282772720634779
2015-02-23,1.0445844439059857,1.028131236917686
2015-02-24,1.0477344317906478,1.0310568076717141
2015-02-25,1.0411921492609653,1.0301805967969637
2015-02-26,1.0477344317906478,1.0289636372486992
2015-02-27,1.0440998303852689,1.0254587937496973
2015-03-02,1.0523382602374616,1.031933018546465
2015-03-03,1.0453113641870617,1.0276979993185043
2015-03-04,1.0411921492609653,1.0233661101105014
2015-03-05,1.0399806154591724,1.0244852261110855
2015-03-06,1.027138357160166,1.0100764250596326
2015-03-09,1.0319844923673382,1.0142627659056627
2015-03-10,1.0109038042161387,0.997809472813125
2015-03-11,1.0043615216864563,0.995472910480457
2015-03-12,1.0109038042161387,1.008129289782409
2015-03-13,1.0053307487278906,1.0019335053302842
2015-03-16,1.0172037799854625,1.0153336903081358
2015-03-17,1.0174460867458213,1.0123156306284395
2015-03-18,1.0312575720862622,1.024485226111086
2015-03-19,1.0283498909619586,1.0198121014457497
2015-03-20,1.0307729585655447,1.024241834201433
2015-03-23,1.0307729585655447,1.0222460205422792
2015-03-24,1.027380663920524,1.01650197147447
2015-03-25,1.0009692270414352,1.0016063866037113
2015-03-26,1.0016961473225112,0.9992211458891128
2015-03-27,1.002423067603587,1.0015090298398501
2015-03-30,1.0145384056215176,1.013727303704427
2015-03-31,1.0041192149260973,1.0048678381930605
2015-04-01,1.002665374363946,1.0013143163121279
2015-04-02,1.0024230676035872,1.004892177384026
2015-04-06,1.012115338017932,1.0116828116633425
2015-04-07,1.0099345771747044,1.0090055006571603
2015-04-08,1.0130845650593663,1.012388648201336
2015-04-09,1.0157499394233112,1.016891398529915
2015-04-10,1.0196268475890489,1.0224407340700017
2015-04-13,1.0167191664647457,1.0178162877865962
2015-04-14,1.0135691785800838,1.0197634230638197
2015-04-15,1.0225345287133527,1.0243391909652946
2015-04-16,1.0188999273079735,1.0240471206737112
2015-04-17,1.0048461352071738,1.0122669522465098
2015-04-20,1.0220499151926357,1.021515844813321
2015-04-21,1.0215653016719182,1.0202988852650563
2015-04-22,1.031984492367339,1.0253127586039066
2015-04-23,1.0361037072934351,1.0278927128462274
2015-04-24,1.0450690574267039,1.030277466777007
2015-04-27,1.0479767385510073,1.0259942559509347
2015-04-28,1.051369033196028,1.029255707540284
2015-04-29,1.0462805912284971,1.0250206883123232
2015-04-30,1.0317421856069802,1.0147495497249697
2015-05-01,1.0443421371456283,1.0257508640412818
2015-05-04,1.0453113641870626,1.028671566957117
2015-05-05,1.0290768112430355,1.0168913985299157
2015-05-06,1.0203537678701255,1.0127050576838854
2015-05-07,1.0278652774412425,1.016745363384124
2015-05-08,1.042645989823118,1.0301319184150346
2015-05-11,1.0373152410952284,1.0251910626490803
2015-05-12,1.0317421856069802,1.0221486637784187
2015-05-13,1.0361037072934354,1.0223433773061412
2015-05-14,1.05282287375818,1.0330039429489395
2015-05-15,1.0494305791131593,1.0341235457333426
2015-05-18,1.0545190210806903,1.0373363189407614
2015-05-19,1.0518536467167454,1.0369955702672473
2015-05-20,1.0525805669978212,1.0362653945382887
2015-05-21,1.057184395444635,1.039283454217985
2015-05-22,1.0564574751635591,1.0368008567395253
2015-05-26,1.0411921492609664,1.0256535072774216
2015-05-27,1.0608189968500141,1.0353891836635385
2015-05-28,1.0586382360067867,1.0342209024972047
2015-05-29,1.050884419675311,1.0277953560823672
2015-06-01,1.0537921007996145,1.0298885265053823
2015-06-02,1.051611339956387,1.0288662804848403
2015-06-03,1.0537921007996145,1.031592269872953
2015-06-04,1.04409983038527,1.022874945236824
2015-06-05,1.0407075357402493,1.0211264177578774
2015-06-08,1.0290768112430357,1.014846906488832
2015-06-09,1.0266537436394496,1.01470087134304
2015-06-10,1.0426459898231182,1.0268704668256865
2015-06-11,1.0431306033438352,1.0301805967969664
2015-06-12,1.033922946450208,1.0222946989242117
2015-06-15,1.0276229706808842,1.0179136445504593
2015-06-16,1.0344075599709253,1.023462980090546
2015-06-17,1.0348921734916425,1.0251180450761859
2015-06-18,1.04409983038527,1.035778610718984
2015-06-19,1.030772958565546,1.0261889694786588
2015-06-22,1.0392536951780977,1.031446234727162
2015-06-23,1.0399806154591735,1.0321764104561206
2015-06-24,1.0351344802520013,1.0246799396388107
2015-06-25,1.0327114126484152,1.0215645231952535
2015-06-26,1.0239883692755052,1.021369809667531
2015-06-29,1.00218076084323,0.9999513216180738
2015-06-30,1.0031499878846644,1.002044492041089
2015-07-01,1.0099345771747057,1.0100764250596355
2015-07-02,1.0113884177368573,1.0091515358029544
2015-07-06,1.007269202810761,1.00627951126905
2015-07-07,1.0087230433729126,1.012607700920026
2015-07-08,0.992246183668527,0.9956189456262519
2015-07-09,0.9883692755027891,0.9974200457576835
2015-07-10,1.0041192149260991,1.0099790682957743
2015-07-13,1.019384540828692,1.0211264177578785
2015-07-14,1.0232614489944296,1.0255561505135617
2015-07-15,1.0235037557547884,1.0252154018400477
2015-07-16,1.0365883208141533,1.0334420483863165
2015-07-17,1.0525805669978219,1.034318259261067
2015-07-20,1.0581536224860701,1.0348537214623033
2015-07-21,1.0511267264356705,1.0307647373801343
2015-07-22,1.0341652532105674,1.0289149588667719
2015-07-23,1.03198449236734,1.0231222314170325
2015-07-24,1.0264114368790918,1.0125103441561651
2015-07-27,1.0172037799854643,1.0066202599425642
2015-07-28,1.0264114368790918,1.0189845689529329
2015-07-29,1.033196026169133,1.0259942559509372
2015-07-30,1.0351344802520022,1.0262376478605901
2015-07-31,1.0317421856069815,1.0246799396388115
2015-08-03,1.0261691301187335,1.0212237745217398
2015-08-04,1.0201114611097681,1.019227960862586
2015-08-05,1.0300460382844714,1.0225867692157964
2015-08-06,1.0198691543494098,1.0142140875237358
2015-08-07,1.0205960746304854,1.0122669522465124
2015-08-10,1.036588320814154,1.0250206883123256
2015-08-11,1.0210806881512027,1.0157717957455146
2015-08-12,1.0256845165980162,1.0169887552937793
2015-08-13,1.022776835473713,1.0157231173635841
2015-08-14,1.027865277441244,1.0194226743903085
2015-08-17,1.0336806396898508,1.025118045076187
2015-08-18,1.0283498909619613,1.0221486637784214
2015-08-19,1.02156530167192,1.0140680523779442
2015-08-20,0.9966077053549828,0.9928929562381399
2015-08-21,0.9585655439786803,0.9630044297327609
2015-08-24,0.9207656893627364,0.9224553375845838
2015-08-25,0.913496486551978,0.9116000584140633
2015-08-26,0.9595347710201148,0.946599815022154
2015-08-27,0.9818269929731074,0.9700141167307654
2015-08-28,0.9837654470559763,0.970062795112696
2015-08-31,0.9748000969227074,0.9622255756218719
2015-09-01,0.9435425248364462,0.933505330282827
2015-09-02,0.966319360310156,0.9512242613055599
2015-09-03,0.9670462805912318,0.9519057586525881
2015-09-04,0.9522655682093564,0.9374969576011349
2015-09-08,0.978919311848804,0.9610572944555379
2015-09-09,0.9660770535497974,0.9482062016258634
2015-09-10,0.9757693239641422,0.9533661101105055
2015-09-11,0.9803731524109559,0.9576984861023277
2015-09-14,0.9779500848073698,0.954144964221395
2015-09-15,0.9905500363460179,0.9660711677943885
2015-09-16,0.9946692512721143,0.9744438494864492
2015-09-17,0.9878846619820733,0.9722533222995728
2015-09-18,0.9706808819966116,0.9514189748332824
