date,model_1
2015-01-16,0.9925607888628638
2015-01-23,1.007931028671563
2015-01-30,0.9891442487936991
2015-02-06,1.0017329907491308
2015-02-13,1.0275411266107086
2015-02-20,1.050168610715727
2015-02-27,1.0575332438742187
2015-03-06,1.0535962244565222
2015-03-13,1.0247818239505693
2015-03-20,1.0372489932012539
2015-03-27,1.0247563651586218
2015-04-03,1.0179676355638796
2015-04-10,1.026222608200318
2015-04-17,1.0274493377557365
2015-04-24,1.0436641747878193
2015-05-01,1.0567853041684347
2015-05-08,1.04534522165233
2015-05-15,1.0538605006706911
2015-05-22,1.0670417279679312
2015-05-29,1.0654040199599888
2015-06-05,1.0612560261111235
2015-06-12,1.0473774914801783
2015-06-19,1.046649772001049
2015-06-26,1.0464913973345045
2015-07-03,1.01863438737584
2015-07-10,1.012051002607392
2015-07-17,1.0433120848827786
2015-07-24,1.0527350122248043
2015-07-31,1.040982921256349
2015-08-07,1.035550134196302
2015-08-14,1.0390340662049546
2015-08-21,1.0197797226639351
2015-08-28,0.9632626917887112
2015-09-04,0.9722725960692159
2015-09-11,0.9869232301254185
2015-09-18,0.9960847083450333
2015-09-25,0.9798680358054239
2015-10-02,0.9647841804314675
2015-10-09,1.008643809332837
2015-10-16,1.020950443641806
2015-10-23,1.0411901061607438
2015-10-30,1.0725540063384145
2015-11-06,1.0844983878612553
2015-11-13,1.0627287745410343
2015-11-20,1.0680776348170185
2015-11-27,1.0764254863011802
2015-12-04,1.0810222392960358
2015-12-11,1.0724003103225688
2015-12-18,1.0579920997346843
2015-12-25,1.0545008565032121
2016-01-01,1.0622734080598557
2016-01-08,1.013004331911957
2016-01-15,0.984391469031045
2016-01-22,0.9693042686966876
2016-01-29,0.9852352601096359
2016-02-05,0.9944579055163236
2016-02-12,0.953944791749127
2016-02-19,0.9934046484863838
2016-02-26,1.0065314017252784
2016-03-04,1.0308325602383812
2016-03-11,1.0367606120892412
2016-03-18,1.0637139126143043
2016-03-25,1.0703443914677049
2016-04-01,1.084797419626297
2016-04-08,1.0834814279798652
2016-04-15,1.0848029620437223
2016-04-22,1.082933569974349
2016-04-29,1.0512191809822482
2016-05-06,1.0327984939022292
2016-05-13,1.0402553158939107
2016-05-20,1.0424560450173161
2016-05-27,1.0682816834145525
2016-06-03,1.0804061386615995
2016-06-10,1.0826590205992324
2016-06-17,1.0646833629870578
2016-06-24,1.0611951357080063
2016-07-01,1.0466648864499213
2016-07-08,1.067780666476359
2016-07-15,1.0983293082215486
2016-07-22,1.1166995306801877
2016-07-29,1.1309678663309222
2016-08-05,1.141302325375194
2016-08-12,1.1545867874740074
2016-08-19,1.1539473081116598
2016-08-26,1.15350868745954
2016-09-02,1.1562540065549076
2016-09-09,1.157201952686316
2016-09-16,1.1529923107472244
2016-09-23,1.163339451487724
2016-09-30,1.1674687554727659
2016-10-07,1.1676967387970365
2016-10-14,1.1642059841953483
2016-10-21,1.1639126062528404
2016-10-28,1.1685132887615772
2016-11-04,1.1454275490424
2016-11-11,1.1536348236915719
2016-11-18,1.1501324441718066
2016-11-25,1.1745694518702101
2016-12-02,1.1612504020528251
2016-12-09,1.1746214180799117
2016-12-16,1.1978880196046606
2016-12-23,1.201174749916741
2016-12-30,1.1951992528916735
2017-01-06,1.2025013478650746
2017-01-13,1.214035908666127
2017-01-20,1.2160396774640372
2017-01-27,1.2358790540997333
2017-02-03,1.235238726642656
2017-02-10,1.2510269743605458
2017-02-17,1.2716999143925287
2017-02-24,1.2878280487653564
2017-03-03,1.2926756758555047
2017-03-10,1.2960899813819864
2017-03-17,1.3060362925174527
2017-03-24,1.2971862398651353
2017-03-31,1.3046845937080962
2017-04-07,1.3032165536368105
2017-04-14,1.2912080159489712
2017-04-21,1.299067965938017
2017-04-28,1.3264011449360018
2017-05-05,1.3446728443481264
2017-05-12,1.3579469756055254
2017-05-19,1.3569792744383313
2017-05-26,1.3741334179255225
2017-06-02,1.3913049528071537
2017-06-09,1.3980567110717834
2017-06-16,1.3651345516291415
2017-06-23,1.3722512188214882
2017-06-30,1.354948319497964
2017-07-07,1.3398515822667603
2017-07-14,1.3748710336458723
2017-07-21,1.4043790193340593
2017-07-28,1.4109388921455783
2017-08-04,1.4086914964543735
2017-08-11,1.4096267353979344
2017-08-18,1.4149211489836806
2017-08-25,1.412673420322817
2017-09-01,1.4314925823470213
2017-09-08,1.4286964459589855
2017-09-15,1.4424655500577261
2017-09-22,1.4398137603696133
2017-09-29,1.4331473638133185
2017-10-06,1.4592052977702246
2017-10-13,1.4773872958542416
2017-10-20,1.4909635088833404
2017-10-27,1.4996706913577347
2017-11-03,1.544710227148013
2017-11-10,1.5605428700517956
2017-11-17,1.5532894781502484
2017-11-24,1.5718801088827203
2017-12-01,1.5680918787469065
2017-12-08,1.5434543378219947
2017-12-15,1.574079483364023
2017-12-22,1.5869504221273651
2017-12-29,1.5721258587117715
2018-01-05,1.6051948246712398
2018-01-12,1.6291804915815151
2018-01-19,1.6519738408464226
2018-01-26,1.6803249426697604
2018-02-02,1.6665410015686142
2018-02-09,1.5661798909053253
2018-02-16,1.6177160631550551
2018-02-23,1.6498364462329365
2018-03-02,1.671266292845263
2018-03-09,1.6937508514397495
2018-03-16,1.7159078275941324
2018-03-23,1.6400666066274545
2018-03-30,1.5986660128342374
2018-04-06,1.5857430347197778
2018-04-13,1.6144067172412333
2018-04-20,1.6479112509816989
2018-04-27,1.6056626524668527
2018-05-04,1.6272729124383425
2018-05-11,1.6926302493505079
2018-05-18,1.6992809075672994
2018-05-25,1.7073239174338906
2018-06-01,1.7172956806663966
2018-06-08,1.7620107287628537
2018-06-15,1.7627485256404343
2018-06-22,1.748350807997082
2018-06-29,1.6990255000955727
2018-07-06,1.7198156084145628
2018-07-13,1.764927967607313
2018-07-20,1.780257775247734
2018-07-27,1.791407955083842
2018-08-03,1.7569155440863484
2018-08-10,1.7978270326417376
2018-08-17,1.7903909737661137
2018-08-24,1.8010829046179484
2018-08-31,1.8479122204748557
2018-09-07,1.8204772479277873
2018-09-14,1.8251610900034678
2018-09-21,1.826126573315511
2018-09-28,1.8375877937462743
2018-10-05,1.8407022797366523
2018-10-12,1.7393325157247879
2018-10-19,1.7301242186646635
2018-10-26,1.6944584961557183
2018-11-02,1.6803917533914376
2018-11-09,1.7148264085800304
2018-11-16,1.6570805542511378
2018-11-23,1.58448159937867
2018-11-30,1.639305086541607
2018-12-07,1.641152352484784
2018-12-14,1.6075371977790418
2018-12-21,1.5191634330218027
2018-12-28,1.4810212256191748
2019-01-04,1.497755668841145
2019-01-11,1.5453372939021441
2019-01-18,1.5714447150720903
2019-01-25,1.591267459143135
2019-02-01,1.6114822199630374
2019-02-08,1.6677303570019815
2019-02-15,1.6887028555003052
2019-02-22,1.7143149579830832
2019-03-01,1.7421443374803813
2019-03-08,1.725878815684978
2019-03-15,1.7676788500011835
2019-03-22,1.8060492066487643
2019-03-29,1.7975029295176985
2019-04-05,1.85128250093361
2019-04-12,1.8703360378274283
2019-04-19,1.8957159164430646
2019-04-26,1.9272583273630841
2019-05-03,1.9252537029669958
2019-05-10,1.8793110500345673
2019-05-17,1.8357684726347572
2019-05-24,1.8149544870259857
2019-05-31,1.7817530977506044
2019-06-07,1.8068119707018593
2019-06-14,1.8793206332297576
2019-06-21,1.9059846526649984
2019-06-28,1.9090740929823917
2019-07-05,1.9536864494525055
2019-07-12,1.9653081533883108
2019-07-19,1.9816217260152083
2019-07-26,2.0169443246760803
2019-08-02,1.984090777867104
2019-08-09,1.902819873442231
2019-08-16,1.906731196242227
2019-08-23,1.939066741178991
2019-08-30,1.9298254933906496
2019-09-06,1.9704007802253045
2019-09-13,1.9884674209467907
2019-09-20,1.9867013142811574
2019-09-27,1.9677626553917682
2019-10-04,1.9530778752688798
2019-10-11,1.9653686033766868
2019-10-18,2.002087843119392
2019-10-25,2.0004630261143395
2019-11-01,2.055237851861541
2019-11-08,2.0925004749677285
2019-11-15,2.122773930960098
2019-11-22,2.1353920742838124
2019-11-29,2.159163937188494
2019-12-06,2.127895923567885
2019-12-13,2.1619389391818573
2019-12-20,2.2162533335191212
2019-12-27,2.244372540804424
2020-01-03,2.2596828251217937
2020-01-10,2.2917023218099732
2020-01-17,2.3499110559089633
2020-01-24,2.3886177110681026
