date,2021_12_04__00_29_13_daily_lr_0.0001_epoch_100000_metric_sortino
2015-01-27,0.9969568834276065
2015-01-28,0.9983414240492614
2015-01-29,1.0146618877686073
2015-01-30,1.0241464290000597
2015-02-02,1.0113493354225216
2015-02-03,1.023618495342697
2015-02-04,1.0352995796578583
2015-02-05,1.0372369785924056
2015-02-06,1.0474525002721424
2015-02-09,1.0441694456175201
2015-02-10,1.0426270615132192
2015-02-11,1.0456678876928711
2015-02-12,1.0473025851668438
2015-02-13,1.0584592339483154
2015-02-17,1.0632367114380832
2015-02-18,1.0638581061553525
2015-02-19,1.0648548286031267
2015-02-20,1.0685944061682597
2015-02-23,1.0740794963724078
2015-02-24,1.0744069605689102
2015-02-25,1.0775820689090367
2015-02-26,1.0709370170748913
2015-02-27,1.074853582931706
2015-03-02,1.0711267366378827
2015-03-03,1.0795784331041516
2015-03-04,1.0723880483547201
2015-03-05,1.0681618118331218
2015-03-06,1.0669192456037344
2015-03-09,1.0537005280162834
2015-03-10,1.058666337679925
2015-03-11,1.0370406128995806
2015-03-12,1.030329550501766
2015-03-13,1.0370635341271595
2015-03-16,1.031346209342632
2015-03-17,1.0445492971965276
2015-03-18,1.0447980809070079
2015-03-19,1.0589589499229755
2015-03-20,1.055973167033747
2015-03-23,1.0585113018379386
2015-03-24,1.058511240701925
2015-03-25,1.055027596919652
2015-03-26,1.0292739291932205
2015-03-27,1.0300214627223583
2015-03-30,1.0308441243487756
2015-03-31,1.0433029931187772
2015-04-01,1.0326004108013602
2015-04-02,1.0310663288492046
2015-04-06,1.0308705146218136
2015-04-07,1.040836648136428
2015-04-08,1.0385940494393149
2015-04-09,1.0418334262746713
2015-04-10,1.0447007862150743
2015-04-13,1.0479785018979002
2015-04-14,1.0447406227389824
2015-04-15,1.0415719988396737
2015-04-16,1.0436795959332519
2015-04-17,1.0399698422671546
2015-04-20,1.0256517028724585
2015-04-21,1.0432048901928201
2015-04-22,1.0427082077482486
2015-04-23,1.0533430425485162
2015-04-24,1.0575230822974548
2015-04-27,1.066673783967684
2015-04-28,1.0696282601779588
2015-04-29,1.0714263489443636
2015-04-30,1.0583629071646472
2015-05-01,1.0436567235913106
2015-05-04,1.0560384492670165
2015-05-05,1.0572303821558882
2015-05-06,1.040810946091452
2015-05-07,1.032054841392373
2015-05-08,1.0378460944523265
2015-05-11,1.0491545802465687
2015-05-12,1.043790564634062
2015-05-13,1.0390420886536749
2015-05-14,1.0433526716725627
2015-05-15,1.0601888116527172
2015-05-18,1.0567727523933184
2015-05-19,1.0390425409048576
2015-05-20,1.0364632038518935
2015-05-21,1.0371230342977562
2015-05-22,1.0437332166846707
2015-05-26,1.042711484330088
2015-05-27,1.028751052234124
2015-05-28,1.0311508676355137
2015-05-29,1.0290288138182537
2015-06-01,1.02169262239157
2015-06-02,1.024482124406212
2015-06-03,1.0223620259165032
2015-06-04,1.024482191286478
2015-06-05,1.036151476993508
2015-06-08,1.0327880960585292
2015-06-09,1.0214510349613861
2015-06-10,1.0134455239097688
2015-06-11,1.029196763882187
2015-06-12,1.0296751274375464
2015-06-15,1.0208687745227965
2015-06-16,1.0148712148335377
2015-06-17,1.0215714905805229
2015-06-18,1.0223520816009424
2015-06-19,1.0314596647959413
2015-06-22,1.018296067739079
2015-06-23,1.0266740013030318
2015-06-24,1.027392449320516
2015-06-25,1.0225931725180029
2015-06-26,1.02019942043895
2015-06-29,1.0115821666123967
2015-06-30,0.9900388374405998
2015-07-01,0.9909963219913875
2015-07-02,0.9977434037466159
2015-07-06,0.9991196194005432
2015-07-07,0.995871568765639
2015-07-08,1.0003743578867408
2015-07-09,0.983605750905128
2015-07-10,0.9797633233430272
2015-07-13,0.9953760747767669
2015-07-14,1.0066971700541718
2015-07-15,1.0105562774914214
2015-07-16,1.0107653789067719
2015-07-17,1.0236810242954413
2015-07-20,1.0362300207920416
2015-07-21,1.041714861653893
2015-07-22,1.04735433069408
2015-07-23,1.0304538767696745
2015-07-24,1.0282808707852467
2015-07-27,1.0227016055524245
2015-07-28,1.013546467288039
2015-07-29,1.0236748392985469
