date,2021_11_03__10_27_11_lr_0.001_epoch_50000
2015-01-09,0.9805509555295001
2015-01-16,0.9730468396813694
2015-01-23,0.9866008292134562
2015-01-30,0.9764606848867992
2015-02-06,0.9887608940033121
2015-02-13,1.0028599402869611
2015-02-20,1.0158519260275138
2015-02-27,1.020550787013592
2015-03-06,1.0153461845845542
2015-03-13,0.9955154990614993
2015-03-20,1.025146741925757
2015-03-27,1.0333698441337036
2015-04-03,1.0317472779892212
2015-04-10,1.0259501484633118
2015-04-17,1.0284888160052912
2015-04-24,1.0166835914491266
2015-05-01,0.9961781212921573
2015-05-08,0.9635516747827997
2015-05-15,0.9695282217620245
2015-05-22,0.9789409387185439
2015-05-29,0.9727392950429455
2015-06-05,0.9690635119292664
2015-06-12,0.964259121542831
2015-06-19,0.9679525448874096
2015-06-26,0.9684762392422378
2015-07-03,0.9487136680626641
2015-07-10,0.9478408441379503
2015-07-17,0.9700656975472433
2015-07-24,0.9682741115965147
2015-07-31,0.963055543288752
2015-08-07,0.960602448679293
2015-08-14,0.9612455820975032
2015-08-21,0.9469588325929765
2015-08-28,0.8909970375884279
2015-09-04,0.8993436140529563
2015-09-11,0.9129068008078153
2015-09-18,0.9213894627581786
2015-09-25,0.9063746974877495
2015-10-02,0.8924032542753862
2015-10-09,0.9330020908827401
2015-10-16,0.9443879098642436
2015-10-23,0.9631223450808212
2015-10-30,0.9921539153922251
2015-11-06,1.0032222015734478
2015-11-13,0.9830815496699115
2015-11-20,0.9880259889885723
2015-11-27,0.995748840309692
2015-12-04,1.0000015117420264
2015-12-11,0.9920178299063903
2015-12-18,0.9786814522945892
2015-12-25,0.975449422006015
2016-01-01,0.9826506122981015
2016-01-08,0.9370392936291695
2016-01-15,0.9105479857200134
2016-01-22,0.895577232910479
2016-01-29,0.905262233044531
2016-02-05,0.9108525661005892
2016-02-12,0.8831356123733752
2016-02-19,0.914457415997414
2016-02-26,0.9263759059390273
2016-03-04,0.9132337006080979
2016-03-11,0.9094898196112114
2016-03-18,0.906675367689688
2016-03-25,0.909748209256671
2016-04-01,0.920817630726157
2016-04-08,0.9196937178818247
2016-04-15,0.920817630726163
2016-04-22,0.9192358274637611
2016-04-29,0.8923035456012852
2016-05-06,0.9017804191855531
2016-05-13,0.9125931622942575
2016-05-20,0.9145291745657662
2016-05-27,0.9372020293898786
2016-06-03,0.9478393402347639
2016-06-10,0.9630216527919113
2016-06-17,0.9470126107993476
2016-06-24,0.9462842322847657
2016-07-01,0.9376496267559048
2016-07-08,0.9590013834063391
2016-07-15,0.9817481713366458
2016-07-22,0.9890245868860366
2016-07-29,0.9895914190876918
2016-08-05,0.9890882277248669
2016-08-12,0.9961381526504991
2016-08-19,0.9955881273368543
2016-08-26,0.9952073405812537
2016-09-02,0.9975766803938783
2016-09-09,0.9984017183643458
2016-09-16,0.9947842441861426
2016-09-23,1.003711578122995
2016-09-30,1.0072655878419312
2016-10-07,1.007477136039487
2016-10-14,1.0044726812012934
2016-10-21,1.0033455693590583
2016-10-28,1.007319215180762
2016-11-04,0.9874096870634771
2016-11-11,0.9945115291487009
2016-11-18,0.9915101554103027
2016-11-25,0.9855931734215309
2016-12-02,0.9820887652394422
2016-12-09,0.971053510567399
2016-12-16,0.990308376323302
2016-12-23,0.993024326434381
2016-12-30,0.9880788650380878
2017-01-06,1.0053704535086812
2017-01-13,1.015014712612262
2017-01-20,1.0166955399161557
2017-01-27,1.0332988340155926
2017-02-03,1.0327658887728948
2017-02-10,1.045966532476645
2017-02-17,1.0632667549703794
2017-02-24,1.0767543691894284
2017-03-03,1.0776428628632373
2017-03-10,1.0672101174265212
2017-03-17,1.0702250327085316
2017-03-24,1.0629552006171443
2017-03-31,1.0691000448752233
2017-04-07,1.067894700768107
2017-04-14,1.0580410126924313
2017-04-21,1.0644795591312775
2017-04-28,1.08689895952364
2017-05-05,1.1018854045887856
2017-05-12,1.1127736796897358
2017-05-19,1.111970116951658
2017-05-26,1.1235165798711162
2017-06-02,1.1323257750046962
2017-06-09,1.1369578948299035
2017-06-16,1.1374339414013603
2017-06-23,1.1433576509589782
2017-06-30,1.1289364821738812
2017-07-07,1.1273427026513037
2017-07-14,1.1357310159280276
2017-07-21,1.1484160096720515
2017-07-28,1.1517899756789118
2017-08-04,1.1519018198559348
2017-08-11,1.1466451435358542
2017-08-18,1.142478947941748
2017-08-25,1.138434063954437
2017-09-01,1.1535262756435352
2017-09-08,1.151264343211675
2017-09-15,1.1623764566869708
2017-09-22,1.1622553407655936
2017-09-29,1.1632420542010253
2017-10-06,1.1797462327012207
2017-10-13,1.1851545393614653
2017-10-20,1.1909258820970103
2017-10-27,1.1927038280042503
2017-11-03,1.198419319035903
2017-11-10,1.2035018240901085
2017-11-17,1.1998621547197894
2017-11-24,1.20827016330992
2017-12-01,1.2243438182592783
2017-12-08,1.2288771148918756
2017-12-15,1.239917135027934
2017-12-22,1.2450182573167705
2017-12-29,1.2441432472891234
2018-01-05,1.2616318120704217
2018-01-12,1.2814428768719113
2018-01-19,1.2987033805289825
2018-01-26,1.3209300315238168
2018-02-02,1.308205151653672
2018-02-09,1.2286071649897292
2018-02-16,1.2690658996535114
2018-02-23,1.29428530579018
2018-03-02,1.3111014481207302
2018-03-09,1.3287540709445664
2018-03-16,1.346137481655621
2018-03-23,1.2866031458575844
2018-03-30,1.254095783239179
2018-04-06,1.2439522554182925
2018-04-13,1.266450696272202
2018-04-20,1.292756565578311
2018-04-27,1.2596050168328927
2018-05-04,1.2765653799381476
2018-05-11,1.3278695168597119
