date,2021_11_09__19_37_21_daily_lr_1e-06_epoch_50000,2021_11_09__19_37_21_daily_lr_1e-05_epoch_50000,2021_11_09__19_37_21_daily_lr_0.0001_epoch_50000,2021_11_09__19_37_21_daily_lr_0.001_epoch_50000,2021_11_09__19_37_21_daily_lr_0.01_epoch_50000
2015-01-05,0.992645035032764,0.998769882021324,1.014545304872188,0.9847346740974073,0.9847346740974073
2015-01-06,0.9889579068515518,1.0004574867360574,1.0316788972793287,0.9728616428398352,0.9728616428398352
2015-01-07,0.9951464520854993,1.0051038763335796,1.0358656502556158,0.9811000726920283,0.9811000726920283
2015-01-08,1.007142644825863,1.012617011057684,1.031550443135078,1.0026653743639449,1.0026653743639449
2015-01-09,1.0071926185974585,1.015512733856158,1.041709386587708,0.999515386479283,0.999515386479283
2015-01-12,1.000795348414592,1.0109733910129728,1.0451494407890312,0.9878846619820697,0.9878846619820697
2015-01-13,0.9999903627624283,1.010411071097841,1.0444453599171148,0.9871577417009938,0.9871577417009938
2015-01-14,0.9976095386842935,1.0087702337296363,1.0391646422214682,0.9815846862127457,0.9815846862127457
2015-01-15,0.9920581425912102,1.0053866150565558,1.029243708027941,0.968984734674098,0.968984734674098
2015-01-16,0.9968505675131011,1.0085912888987443,1.038721351762951,0.9784346983280839,0.9784346983280839
2015-01-20,1.0057135995693733,1.0184197863817985,1.047585916775901,0.9866731281802767,0.9866731281802767
2015-01-21,1.004530129099449,1.0159238924086085,1.048247354901096,0.9883692755027872,0.9883692755027872
2015-01-22,1.0157165787203914,1.0257096850047505,1.0619442499874265,1.0046038284468142,1.0046038284468142
2015-01-23,1.0185217794143087,1.0305586892758156,1.0687653415077571,1.0043615216864556,1.0043615216864556
2015-01-26,1.015603927951538,1.0269672988014198,1.0647904756081323,1.0002423067603592,1.0002423067603592
2015-01-27,0.9973020259982689,1.0099059765810952,1.056074475698754,0.9714078022776842,0.9714078022776842
2015-01-28,0.9987358479059026,1.0143947283410728,1.0693103380568572,0.9697116549551739,0.9697116549551739
2015-01-29,1.0043686162939056,1.0195879553795817,1.078836797300837,0.9789193118488011,0.9789193118488011
2015-01-30,0.9994276224087227,1.0173016102862897,1.0847197162632425,0.9668039738308704,0.9668039738308704
2015-02-02,1.006245570334964,1.0237873987036374,1.095551334977385,0.9767385510055737,0.9767385510055737
2015-02-03,1.0102405815876845,1.0265670100368427,1.1062378352798459,0.98788466198207,0.98788466198207
2015-02-04,1.0113317691428387,1.028291911029366,1.108257425960208,0.9898231160649388,0.9898231160649388
2015-02-05,1.0157602873600446,1.0315909835872068,1.1122810589728316,0.9990307729585661,0.9990307729585661
2015-02-06,1.0088158634469648,1.0234341088137637,1.0991495227912522,0.9958807850739042,0.9958807850739042
2015-02-09,1.0068766887674794,1.0217858439177634,1.0974676260826484,0.9944269445117526,0.9944269445117526
2015-02-10,1.0156517647552659,1.0300758822127516,1.1095051046932078,1.0092076568936281,1.0092076568936281
2015-02-11,1.0185730517651126,1.0333058923236906,1.1133396154648645,1.013084565059366,1.013084565059366
2015-02-12,1.0274539497726871,1.0417149595430137,1.120204129070965,1.026896050399807,1.026896050399807
2015-02-13,1.0290985882655348,1.0423954962640147,1.1149323552084514,1.0334383329294896,1.0334383329294896
2015-02-17,1.025474348538765,1.0373677295292378,1.102434512154671,1.0339229464502069,1.0339229464502069
2015-02-18,1.0276461077386243,1.0400106268765608,1.1066213321464062,1.0348921734916414,1.0348921734916414
2015-02-19,1.0278090630116292,1.0398289266803888,1.101755281802643,1.0385267748970204,1.0385267748970204
2015-02-20,1.0326260894391104,1.0444137048431548,1.1055417948865318,1.04385752362491,1.04385752362491
2015-02-23,1.0362192838662596,1.049280653724404,1.1173827914362862,1.0445844439059857,1.0445844439059857
2015-02-24,1.0421451927064664,1.05626341568817,1.1308583147372577,1.0477344317906478,1.0477344317906478
2015-02-25,1.039661234809154,1.0542539123513404,1.1352558683070801,1.0411921492609653,1.0411921492609653
2015-02-26,1.0391513598671562,1.0526654825665003,1.1215479895994096,1.0477344317906478,1.0477344317906478
2015-02-27,1.0389258787260514,1.053530137400937,1.1289723623208572,1.0440998303852689,1.0440998303852689
2015-03-02,1.0386658489384306,1.0507292201708935,1.1084638307651906,1.0523382602374616,1.0523382602374618
2015-03-03,1.0330969846655063,1.0450673393671321,1.104110748927089,1.0453113641870617,1.0453113641870622
2015-03-04,1.0301701939603427,1.042431852247805,1.1029209993170226,1.0411921492609653,1.0411921492609657
2015-03-05,1.029338216414479,1.0413089271166824,1.1015706461358925,1.0399806154591724,1.0399806154591729
2015-03-06,1.0136080383478328,1.0248946224003026,1.0803636220547115,1.027138357160166,1.0271383571601664
2015-03-09,1.0194904919133885,1.0310205842851234,1.0860103346996404,1.0319844923673382,1.0319844923673387
2015-03-10,1.0083285759994132,1.0201646901296493,1.0688162323360213,1.0109038042161387,1.0109038042161391
2015-03-11,1.0058620718982225,1.0168291438023958,1.0619625826446049,1.0043615216864563,1.0043615216864568
2015-03-12,1.011508634541917,1.0220688742495738,1.0688573725675523,1.0109038042161387,1.0109038042161391
2015-03-13,1.0064659513778522,1.017013777041161,1.0629976496114173,1.0053307487278906,1.005330748727891
2015-03-16,1.0180371607512948,1.0285827405588925,1.0755377671121888,1.0172037799854625,1.017203779985463
2015-03-17,1.019854180668327,1.0305425441839515,1.075837861240369,1.0174460867458213,1.0174460867458217
2015-03-18,1.034941186904727,1.0458064891187753,1.0904839513592006,1.0312575720862622,1.0312575720862627
