date,2021_12_03__00_40_32_daily_lr_1e-06_epoch_10_metric_sortino
2015-04-02,1.0027447481682037
2015-04-06,0.9995507079808255
2015-04-07,1.002597628301345
2015-04-08,1.004343831852201
2015-04-09,1.006460502262824
2015-04-10,1.0035719046293474
2015-04-13,1.0069356075832847
2015-04-14,1.0052699670063252
2015-04-15,1.0074605920223896
2015-04-16,1.0114133090064583
2015-04-17,1.0081364450568777
2015-04-20,1.00475407761875
2015-04-21,1.0097082751895599
2015-04-22,1.007451412000122
2015-04-23,1.0063696104551427
2015-04-24,1.0101141138054341
2015-04-27,1.0162028168929123
2015-04-28,1.0160577842139678
2015-04-29,1.0125914905039977
2015-04-30,1.0049646702795632
2015-05-01,0.9981577360039626
2015-05-04,0.9992774389698068
2015-05-05,0.996725357987014
2015-05-06,0.987787026778251
2015-05-07,0.9772854990865565
2015-05-08,0.9858666220860596
2015-05-11,0.9953119001341784
2015-05-12,0.9830119334202765
2015-05-13,0.9813551604438224
2015-05-14,0.9798555555585806
2015-05-15,0.9891375097488249
2015-05-18,0.9958466459691087
2015-05-19,0.9920246169251647
2015-05-20,0.9877227422070428
2015-05-21,0.988404076049431
2015-05-22,0.9959395559134656
2015-05-26,0.995211524283814
2015-05-27,0.9937614024452835
2015-05-28,1.003733674566401
2015-05-29,1.0017774732982914
2015-06-01,0.9983434999121046
2015-06-02,0.9950191000621716
2015-06-03,0.9887970063601063
2015-06-04,0.9842263673158805
2015-06-05,0.983632166049267
2015-06-08,0.9775409683229948
2015-06-09,0.9716681086190303
2015-06-10,0.9679382273670964
2015-06-11,0.9731994864552084
2015-06-12,0.9818979070239718
2015-06-15,0.9768093406013412
2015-06-16,0.9741714491109618
2015-06-17,0.9807636191505769
2015-06-18,0.9784988021376376
2015-06-19,0.9824931122466848
2015-06-22,0.980427575179266
2015-06-23,0.9771179313265564
2015-06-24,0.9753459771756796
2015-06-25,0.9749822191317777
2015-06-26,0.9720865437324058
2015-06-29,0.9650446779828566
2015-06-30,0.9618888577191714
2015-07-01,0.9602300594533781
2015-07-02,0.9588414583851582
2015-07-06,0.9602707515750459
2015-07-07,0.9650045673947418
2015-07-08,0.970651034032345
2015-07-09,0.9640691066281005
2015-07-10,0.9559575296699147
2015-07-13,0.9585830614896252
2015-07-14,0.9653043562740266
2015-07-15,0.9689262413035321
2015-07-16,0.9728672545377762
2015-07-17,0.9818146104350174
2015-07-20,0.9891119815494781
2015-07-21,0.9894145484697774
2015-07-22,0.9881847604977658
2015-07-23,0.9846813631774924
2015-07-24,0.9871510568546685
2015-07-27,0.9834418049941808
2015-07-28,0.9808955069858072
2015-07-29,0.9846337029746651
2015-07-30,0.9873923957656361
2015-07-31,0.990952924915439
2015-08-03,0.9921919198204083
2015-08-04,0.9925424578090525
2015-08-05,0.9870320289531885
2015-08-06,0.9884270198584003
2015-08-07,0.9861118761641806
2015-08-10,0.9906775664034227
2015-08-11,0.994897176539462
2015-08-12,0.9932188297296624
2015-08-13,0.9930491507021114
2015-08-14,0.9905394602084383
2015-08-17,0.9941133214772311
2015-08-18,0.9992925034001566
2015-08-19,0.9937655330202827
2015-08-20,0.992977538736022
2015-08-21,0.9825826502216854
2015-08-24,0.9625373296389185
2015-08-25,0.9384051906607969
2015-08-26,0.9268784672195634
2015-08-27,0.9441498877963729
2015-08-28,0.957150556219491
2015-08-31,0.9589661071346072
2015-09-01,0.9510706825105161
2015-09-02,0.9361996858258486
2015-09-03,0.9446175607196043
2015-09-04,0.9469531416918954
2015-09-08,0.9421702000636495
