date,2021_12_04__15_09_51_lr_0.0001_epoch_100000_metric_return_window_2,2021_12_04__15_09_51_lr_0.0001_epoch_100000_metric_return_window_8,2021_12_04__15_09_51_lr_0.0001_epoch_100000_metric_sortino_window_29,2021_12_04__15_09_51_lr_0.0001_epoch_100000_metric_sortino_window_61,2021_12_04__15_09_51_lr_0.0001_epoch_100000_metric_sortino_window_180
2018-07-31,1.3680466401924603,1.136073292777014,,1.2439600453617556,1.4417795036535002
2018-08-01,1.3717215857435132,1.139125094357186,,1.2473016600743068,1.4456525151860065
2018-08-02,1.3841002730191485,1.145454425100037,,1.258557625421847,1.4586984487691852
2018-08-03,1.4015079685674225,1.1598606434146033,,1.2743863266918252,1.47704429287053
2018-08-06,1.4065368516600314,1.1640224398211108,,1.2789590626142635,1.4823442033886967
2018-08-07,1.4097960689370714,1.170265134599846,,1.2798801891934788,1.490294069165946
2018-08-08,1.4132704360264774,1.1641827870171124,,1.2732401437664715,1.4960016651241315
2018-08-09,1.4170159845450627,1.1668858684233674,,1.2745274631288477,1.497514433303241
2018-08-10,1.428893246797806,1.1767087656844961,,1.272822681365688,1.4981249161541597
2018-08-13,1.417465824581322,1.1672784048122908,,1.264301104622586,1.4861187534194278
2018-08-14,1.4155240828042084,1.1648599490627833,,1.2618403059892702,1.4840838105830325
2018-08-15,1.4229015975253607,1.1720474626998827,,1.269778761922896,1.4932410533468108
2018-08-16,1.4169481226303966,1.1788639375089416,,1.2602968425237282,1.4798104306266042
2018-08-17,1.4231676780054883,1.17884618011348,,1.270469442958484,1.4796880033163515
2018-08-20,1.425258856848055,1.180309680238569,,1.2748083501664018,1.4819164491996963
2018-08-21,1.4233982361750204,1.1797957271704878,,1.2766078160082275,1.4796880034124809
2018-08-22,1.423341456295136,1.1758566579347587,,1.279578048631814,1.474706707071404
2018-08-23,1.4279941082222964,1.1793925978456157,,1.2788186806625914,1.4791413089789451
2018-08-24,1.4303384251053388,1.1812315731920389,,1.277671950268415,1.482363260328418
2018-08-27,1.4412761927480662,1.183554309770449,,1.2858506120088582,1.497279616225114
2018-08-28,1.4468427351105062,1.1767795439946276,,1.2965348099091325,1.4887090404253687
2018-08-29,1.440310774402799,1.1697169218095518,,1.2955263484431534,1.4797711540900573
2018-08-30,1.4533413146254055,1.1712664441757603,,1.2978877711018486,1.4931716652737201
2018-08-31,1.4538762294634087,1.1678023934871276,,1.2998158577505325,1.496371240306118
2018-09-04,1.4534752174963543,1.1650582832627774,,1.2969234666778704,1.4975597798139066
2018-09-05,1.4478690952050044,1.1560547663794667,,1.2865815283476312,1.4856159376095146
2018-09-06,1.4433971033506154,1.151104399244136,,1.2831515527599942,1.4816552852723068
2018-09-07,1.4482881169842623,1.1547871401629766,,1.2874657056075176,1.4871011822359674
2018-09-10,1.4431137491845636,1.146825731764093,,1.2766590376077265,1.4820656235801504
2018-09-11,1.4478606876666609,1.1504126575945395,,1.2788785242107694,1.4875395694703073
2018-09-12,1.4379211017859879,1.1583864003375512,,1.2694513015667375,1.4762184943290653
2018-09-13,1.4320014979304378,1.1583761501382177,,1.272444564509385,1.470070889100129
2018-09-14,1.4487891986437897,1.166507712225054,,1.2743761035326728,1.4722956474660116
2018-09-17,1.4468491066289544,1.1629310791372771,,1.272432162019449,1.465250607199133
2018-09-18,1.4462475093294782,1.157916468899224,,1.2718400026208143,1.4652506155131089
2018-09-19,1.4512529952445403,1.145812531205746,,1.2585373104516309,1.4745569369900164
2018-09-20,1.4446023889393043,1.1389753581531925,,1.251027740991755,1.4657581145887464
2018-09-21,1.4596911020420225,1.1442497548108839,,1.2568234422759592,1.4725458057087268
2018-09-24,1.4498287177552796,1.1437613684731387,,1.2499779597010297,1.4719173183823466
2018-09-25,1.4468536880054867,1.1478246943667323,,1.2458258596735916,1.479216734114842
2018-09-26,1.4451173676522175,1.1464469431022133,,1.244346212089086,1.4774412005582889
2018-09-27,1.4397823087780919,1.1427228269942198,,1.2398086704402147,1.4719173183823466
2018-09-28,1.4409725130886748,1.1444891291051211,,1.243272974341298,1.4805977046588272
2018-10-01,1.4458045970445519,1.1430586157745224,,1.2433984444106578,1.4861215868347695
2018-10-02,1.4527137424643015,1.1321801000283862,,1.2465268617847496,1.4932237210609811
2018-10-03,1.45306369839585,1.1323300756546608,,1.2466811729918297,1.493421002567265
2018-10-04,1.4543714834878387,1.1357358957655856,,1.2504393051416347,1.497958477211789
2018-10-05,1.4281333840891655,1.1152468694044795,,1.2320369745899167,1.4709309108509283
2018-10-08,1.41297206193673,1.1011866303947193,,1.2165043356358756,1.4523864492602647
2018-10-09,1.3970495971202443,1.0887719473351765,,1.2027892630510757,1.4360120842387216
2018-10-10,1.4026376625893882,1.092660962538507,,1.2070854995451543,1.4411414034020964
2018-10-11,1.3974928507462556,1.0400917249178732,,1.148590238999545,1.3713037501776828
2018-10-12,1.3858024157954618,1.0527388883718107,,1.1625567076736079,1.387978339791263
2018-10-15,1.381016395482102,1.0490730438977063,,1.1585084558840248,1.3831451254105154
2018-10-16,1.3804087888567385,1.0486148133392705,,1.1580024244103273,1.382540973612922
2018-10-17,1.3835822248336398,1.0509976122510811,,1.1606337880735595,1.385682562960408
2018-10-18,1.3763981353043597,1.0447656766442193,,1.153751760031273,1.3774660985131366
2018-10-19,1.3736224671767936,1.0443991047229606,,1.153346934852315,1.3769827770750618
2018-10-22,1.3706091681013934,1.0421080218975487,,1.1508167774838862,1.3739620180870944
2018-10-23,1.381927401289869,1.040734424469921,,1.1492986830627931,1.372149562694314
2018-10-24,1.3861959403593762,1.0440336882319057,,1.15294210967342,1.3764994556369872
2018-10-25,1.3932433857100277,1.0519152627743868,,1.1616458510210255,1.386890866555595
2018-10-26,1.38742722155499,1.0475162444251924,,1.156787948873525,1.3810910092986977
2018-10-29,1.3796511884072624,1.0538395422845364,,1.163771183210557,1.3894283041054878
2018-10-30,1.3761358658153413,1.0514566583465998,,1.1611398195473415,1.386286714758002
2018-10-31,1.369564833636531,1.0462330162419813,,1.1553710607471892,1.3793993842654362
2018-11-01,1.3626652221006794,1.0409175367084724,,1.1495010956525566,1.372391223413352
2018-11-02,1.3606364967465696,1.039359565958908,,1.1477805886420358,1.3884321597909106
2018-11-05,1.334149251971488,1.0191733355139876,,1.1335105010839637,1.3711701075441496
2018-11-06,1.3393849323813352,1.023177230760664,,1.1379635780528459,1.3765568472523588
2018-11-07,1.3386294810738224,1.0227406420062977,,1.1372551339930894,1.3756998659351438
2018-11-08,1.377954553426895,1.0241058737968196,,1.138773228414189,1.3775362544720333
2018-11-09,1.37783040399351,1.0240148642555609,,1.138672022119449,1.377413828569574
2018-11-12,1.3876472232963615,1.0316184945461222,,1.1471733509349717,1.387697604376155
2018-11-13,1.3389681560530629,1.0383533660589281,,1.1546626167461125,1.3967571211581435
2018-11-14,1.3381536787952844,1.0377162836187204,,1.1539541731800402,1.3984154852081976
2018-11-15,1.33896272965709,1.0383533873039532,,1.1546626172949994,1.3992740107648065
2018-11-16,1.3724209185482912,1.0378983284202241,,1.1541565858210474,1.4343345898792434
