epoch,2021_11_06__19_59_45_daily_actor_lr_1e-06_critic_lr_9.999999999999999e-06_epoch_1000,2021_11_06__19_59_45_daily_actor_lr_1e-05_critic_lr_0.0001_epoch_1000,2021_11_06__19_59_45_daily_actor_lr_0.0001_critic_lr_0.001_epoch_1000,2021_11_06__19_59_45_daily_actor_lr_0.001_critic_lr_0.01_epoch_1000
0,1.0222073428602745,0.7396569536855906,1.0208448608924496,1.0671192201049111
1,1.0812159170686344,0.9878229836777074,1.0154422020584184,1.0368804933761426
2,1.0686039799729208,1.0203487125905661,1.101296036153568,1.044751494461713
3,1.1195816969036534,1.0320237321555568,0.9518602139465246,1.1006054735912092
4,1.008412015013549,1.0581390581863104,1.0337795595796109,1.0096529759316832
5,1.0491485731658663,1.0888179884443914,1.0467463704579323,1.0786032524473075
6,1.036943205896033,1.03422139772151,1.0488890925362757,1.0080357537974458
7,0.6974521687233056,0.8429084831564169,1.1604419505588222,1.0240924185026163
8,0.9933971505052315,1.023059338349265,1.0466659945089036,1.0064311240724733
9,1.0187463015214446,1.1550477716381198,0.8047760898350305,0.9317067421157518
10,1.0891328003147207,0.9869762155706221,1.0415235488519063,1.109262447770646
11,1.0833032484495357,1.09184071626066,1.0433019438339008,1.02891595391566
12,1.0171747844230872,1.0587698121101223,0.9792586818902169,1.0164331629467778
13,1.0107027992643676,1.0062601011872354,1.064357747399735,1.0728365421933654
14,0.9656139306300965,1.0252000581998046,1.1657033790141473,1.0899212473979178
15,1.0360719904237037,1.0247881692388245,1.0236322600428485,0.9816672090977202
16,1.0618746782660606,1.0610509353775877,1.0265784145710954,1.0388867963178163
17,1.0726273711071992,1.0428322603850422,1.0568917331842693,1.0392543480099463
18,1.0500814927122222,1.0232238712533315,1.0888217363455361,0.9628156723790827
19,0.9489754806346236,1.0007932608987844,1.0349363306143065,1.0075200379041767
20,1.113228701971496,0.9524093500434823,0.7122072389675413,0.8783531618545956
21,1.0000540852271063,0.7681529302186408,0.9309848918214916,1.0445482077017898
22,1.0778983126010184,1.1105514814241413,1.0377054535235481,1.039321192023813
23,0.9960894654014572,1.0696371301052086,1.0535879976957532,0.8691460280758863
24,1.07325098457581,1.0684129157740048,1.1337743924249926,1.0879627255937374
25,0.8118828147832178,1.0778780105044703,0.9879553806967989,1.1361099158102705
26,0.7414387780092765,1.1386444394112212,1.003997294723723,1.1570060908580266
27,1.0553522298117433,1.314350946577376,1.0492831005161687,1.200627594272915
28,1.1147779495139651,1.0431946324819041,1.0508741895340388,1.0541100983536527
29,1.069789157549632,0.9928919794665539,1.0282831173225393,0.9437693701711003
30,1.0951889445746419,1.0221869054260888,1.0598047734360296,0.9377528998876813
