epoch,2021_11_12__22_24_05
0,1.027877732195808
1,1.0352844311220555
2,0.96918372977345
3,1.103763971450786
4,1.0338620656076387
5,1.0521631245608134
6,1.0902554266083055
7,1.072216964133648
8,0.9419375929096465
9,1.1226646437495629
10,1.0679067210634294
11,1.0481408236303777
12,1.0467997121760586
13,1.0433617098340258
14,1.173157846457547
15,0.9786038345955306
16,1.0219125932770088
17,1.1294164002689258
18,1.0148424897008639
19,0.7161589172541138
20,1.0635857880489734
21,1.1336437712508498
22,1.0125005268512255
23,1.0393542187735516
24,1.0184186792641046
25,1.0712347318361923
26,1.0253107703952358
27,1.0711617690871738
28,1.0703057818866069
29,1.1925580734315986
30,1.1908459785975476
31,1.047906185608711
32,0.9971270115319912
33,0.9443299258266957
34,0.9441658158364905
35,0.9537034323145547
36,1.081382255618127
37,1.0755516038231296
38,0.9363631097068085
39,0.7420419509811903
40,1.0853084963785526
41,1.087166526038342
42,0.723095345822724
43,1.0060375712305607
44,1.0500967373350532
45,0.9616100149199179
46,1.1134240392270482
47,0.7346250631300048
48,1.0223975158857586
49,1.079466422528823
50,1.1127383407690765
51,1.035689112554591
52,1.0739444274650725
53,1.0130928789964981
54,1.0320882425137035
55,0.9986189747047366
56,0.7739674913428002
57,1.0631733075381065
58,1.0159624139670622
59,0.8686312504393916
60,1.1761847531783096
61,1.0220167216799367
62,0.9707323642851297
63,1.066300942225397
64,1.0177208986633373
65,0.9996524133048063
66,0.9877941757863017
67,1.0144988267583361
68,1.1056656567177676
69,1.027332419314334
70,0.9791507081904183
71,0.9001696994625734
72,1.0814032199418833
73,0.9579239605691419
74,0.9436473827950735
75,0.9330602699834116
76,1.0838747863281206
77,1.0523861898658295
78,1.1350828530089476
79,1.1020053824949978
80,1.1102033057896643
81,1.0623553563500892
82,1.007296948351591
83,1.0454916339882094
84,1.0674495813078164
85,1.0812155062287094
86,1.0229996834841124
87,0.9428164715484075
88,1.1071770740957871
89,0.9768873004981893
90,1.0257712229378215
91,0.9731362376178827
92,1.0807759969460646
93,1.0511259655537586
94,1.050581840771104
95,1.0671649771212761
96,1.080739745610205
97,1.0716269578358926
98,1.0393124108793963
99,1.0120597623500867
100,1.0357681748213412
101,1.1751283437535367
102,1.0031051554840709
103,1.0668735810069585
104,1.1569814885918062
105,0.9953837774568378
106,1.1229888987194472
107,1.1957401030096335
108,0.9936657724589282
109,0.9207128398639791
110,1.0630302750758192
111,0.9413684206291573
112,1.0171258376880459
113,0.963427819710499
114,1.0828199536918197
115,1.1484534723724573
116,0.9772972446672151
117,0.9797731845790673
118,0.9031165922156837
119,1.0629340926466015
120,1.0796187932732462
121,1.0663719371868203
122,0.9968870750283974
123,1.0720088163872739
124,1.0854988859747456
125,1.1687246535082425
126,1.027495499736924
127,1.1500921940397515
128,1.0765149512436634
129,1.010198381322455
130,1.0171160751470492
131,0.9959646973917182
132,0.9330756058701212
133,1.0388438694465216
134,1.033860097525551
135,1.0740498445248683
136,1.0794060802006331
137,1.092586472637548
138,1.1699582240762378
139,1.1280440810759296
140,1.0612165001806648
141,0.9704308765166765
142,1.0622892905288073
143,0.9206648290590954
144,1.0511223709019908
145,1.008915431040766
146,0.9430213115340165
147,1.1716198966106244
148,1.04799669416719
149,1.007119474803245
150,0.8747871729912192
151,1.1990855444008137
152,1.0480101243294402
153,0.9672770589950603
154,1.227968584892578
155,0.990038629212266
156,0.9688839068501405
157,0.9422890417967825
158,1.0821340346132442
159,1.0869059552678173
160,1.170177683092689
161,1.0295221563162602
162,1.1660707673480124
163,1.1432825425775748
164,1.0795460396728178
165,0.9935715304246205
166,0.8993840004237
167,1.107249033438331
168,0.804013394260241
169,0.7359535802776234
170,1.0707710217203197
171,0.9764104248184944
172,1.1004882996885543
173,1.118074079790564
174,1.072790462067208
175,1.0066889028895478
176,1.0476865248360514
177,0.9210284056512992
178,0.852583037764094
179,1.1765710660227469
180,1.0236963373874066
181,0.8691533714855404
182,1.0645051421655398
183,1.1429648097994627
184,1.04703470312393
185,0.9037183287548881
186,1.069757451170245
187,1.082537139266413
188,1.042736891607369
189,1.0930657055815152
190,1.1047406695620103
191,1.1118411432110318
192,0.9445659221796544
193,1.1325384780385348
194,0.9963267697795343
195,1.0723266617456553
196,0.9786554337200659
197,1.0340925458382721
198,0.9695353705015617
199,0.9547708884550172
200,0.936274799005897
201,1.108617579414494
202,0.9997491126867889
203,0.9811459349816496
204,0.9445517204811917
205,1.0484028765021576
206,1.0089868874087273
207,1.1014064521362374
208,0.9675360258988662
209,1.1008758493343052
210,1.150220545505279
211,1.0800124636067627
212,1.0204227016897853
213,1.0766723842757548
214,1.1195519263658114
215,1.0379013381704005
216,1.0436471273496024
217,1.1739447214245424
218,0.9968993493260142
219,0.768408249598782
220,1.1047438302549402
221,1.1336351898381751
222,1.0719244760549873
223,1.0722789018399854
224,1.0970966094543804
225,1.0834675105985052
226,1.0214546490760756
227,1.0319258189889022
228,1.0283091105478184
229,1.0857220618885208
230,0.9558263610170953
231,1.0643811017509222
232,1.1536868131926066
233,0.933859782035276
234,1.264970197088711
235,1.0767804758976516
236,1.020922287954401
237,0.9374348376863129
238,1.1049852795970985
239,1.087919594667603
240,1.0239133923450934
241,0.904700991199095
242,0.99875748323672
243,1.1345494584138522
244,1.0104308669544437
245,0.9946949927718465
246,1.077667013411495
247,0.9291733486641843
248,1.1959469512678371
249,1.0897351647297797
250,1.2034925602199158
251,1.0780033708161987
252,1.0501254394490356
253,1.1454527847162865
254,0.9511729651972406
255,0.9252360253469394
256,1.241280827607045
257,1.113849007192186
258,1.058732808038685
259,1.1865661792089595
260,0.9522851106895986
261,0.8830608856229384
262,1.09286409566503
263,1.1742791679111126
264,1.0906999284919368
265,1.1262906690791903
266,1.117478546952293
267,1.1724176547665017
268,0.9890768778112659
269,1.052200741759979
270,1.1792071520048975
271,1.126936153424909
272,1.048478784684472
273,1.0340543086657665
274,1.091556611150422
275,1.1035857786379093
276,0.9722903515961281
277,0.939574932627302
278,1.1508926149455012
279,0.9838437167156708
280,1.0312071265879592
281,1.0919190739210207
282,1.0834429463750657
283,1.0438417032027938
284,1.1537463309155047
285,1.2521150096656617
286,1.072577711853605
287,1.0981089774195176
288,1.179888351904276
289,1.0923218520272369
290,1.0937122513726736
291,0.9977000210037444
292,1.0270165493978087
293,1.1181714569196943
294,1.1028124823327783
295,1.0217055938770536
296,1.0514977142053286
297,1.0556445335739377
298,1.0661552807027894
299,1.0279176077493002
300,1.113325831292475
301,1.1793701570222652
302,1.1227020253376465
303,0.8384377931767364
304,1.1620557345572569
305,1.0433997003557045
306,0.9683009049680228
307,1.004751218589325
308,1.175469748421679
309,1.1642909849805108
310,1.0621312423305351
311,1.1663734758400233
312,1.1487342159823066
313,0.9384187060315939
314,1.0651885454722279
315,1.0953928196695106
316,1.114037647084988
317,1.1970480470536071
318,0.9955967783034256
319,1.0572460289424563
320,1.0551848911993622
321,1.0364145231769968
322,1.0983146481044284
323,1.1085359090792446
324,1.0593994975788477
325,1.0809663162754022
326,1.1036161030989944
327,1.2570871100211367
328,1.2788548941392524
329,1.1735810604060415
330,1.0271811370825177
331,1.2722652019609688
332,1.0684621593031909
333,1.1262503653326272
334,1.1262416720631707
335,1.0608381105096243
336,1.0393343987259485
337,1.0848996149454997
338,1.119440783902426
339,1.180611744323186
340,1.232190569061014
341,1.1987364054701117
342,1.0949559338230885
343,0.9888642431475319
344,1.0103506156765105
345,0.9528868000346364
346,1.1011722744402046
347,1.1332544634852095
348,0.9863081055975426
349,1.3755357275993647
350,1.0712654364169865
351,1.0896938471095026
352,1.024035877332688
353,1.1507968896564598
354,0.903525038503111
355,1.0875561015714463
356,1.131576887536261
357,1.1833728364369027
358,1.2383793261818556
359,1.1256370084247356
360,0.9639007533862112
361,1.4201923900476938
362,1.0450647347523727
363,0.9537232181863142
364,1.1550750694837952
365,1.093436343660688
366,1.2313897909657265
367,1.0285939796653696
368,1.1260425424030311
369,1.173515658153627
370,0.9952465721575325
371,1.0205755282386928
372,1.1363306114115193
373,1.264718863647022
374,1.068606678999436
375,1.1517043532699252
376,1.0907012855928508
377,1.077100987933281
378,1.3074570261465261
379,1.2568349268952868
380,1.072596020139303
381,1.1025320527983264
382,1.2909958404310933
383,1.1819479631185794
384,1.087669516014418
385,1.107718628716878
386,0.9954706308219736
387,1.1462085744908497
388,1.290080121830833
389,1.1858584522311901
390,1.2270156025508907
391,1.2284314508156835
392,1.1593702421732555
393,1.15263762580149
394,1.3596090744535503
395,1.3147347188760077
396,1.6803059896464811
397,1.23102675175384
398,1.055115152007843
399,1.1184493561760256
400,1.194308969851645
401,1.139861853151152
402,1.0187349484661328
403,1.2624842230475295
404,0.9639671677074
405,0.9876557626134369
406,1.1362611219587486
407,1.128262470097645
408,1.0765543334115186
409,1.2783260734314237
410,1.2136777983852205
411,1.276396941662117
412,1.0716330099091906
413,1.0086760597220292
414,1.0578927906042455
415,1.634047714992669
416,1.2088134821000942
417,1.1211118364558805
418,1.0673330903754719
419,1.086618341413663
420,1.1251675210952037
421,1.0419423097539258
422,1.106310052618853
423,1.2723757901158916
424,1.1965280926044441
425,1.058153268741712
426,1.134631692685573
427,1.0119983379632327
428,1.6458716040701313
429,1.5513059681277448
430,1.009974161629754
431,1.1614677461110787
432,1.2320890732447909
433,1.1352681277458065
434,1.1475046587667588
435,0.9797064677808744
436,1.1237661280516948
437,1.1747037316135993
438,1.158022585312507
439,1.1471757011457313
440,1.0222049799871555
441,1.392199255591794
442,0.9308687078044039
443,1.1485749831613978
444,1.0637661056502423
445,1.1671779057216354
446,1.1530978530276395
447,1.2049833748062801
448,1.9529797565396187
449,1.0740904489368566
450,1.3971155686395509
451,0.9818766602476517
452,1.0743736421693308
453,1.1814452185205546
454,1.1842214062783547
455,1.2237353734579246
456,1.0898088323554083
457,1.4261465940869333
458,1.476470126493845
459,0.9681204715027104
460,1.177710180570298
461,1.1647544246159451
462,1.0850653237227756
463,1.1498121294265513
464,1.1365960785682134
465,1.0332317699871763
466,1.2776796531870385
467,1.2802010236851633
468,1.2527717183842535
469,1.189858365176219
470,1.0419012438956312
471,1.0315038941298222
472,1.0123118836139222
473,1.1952711917902836
474,2.02698113041602
475,1.0911881711933193
476,1.1043646692587914
477,0.9818226729641111
478,1.1244495070353386
479,1.222796444974644
480,1.1030100926705935
481,1.4628636940300443
482,1.13431445409312
483,1.0448821532667651
484,1.2135362537126402
485,1.1263547569361751
486,1.3448110264055582
487,1.1021588489186678
488,1.547916302263357
489,1.2520840378225186
490,1.1835630480488524
491,1.2302735136626257
492,1.099211618080562
493,1.1832082555860235
494,1.083243886119357
495,1.3158658844539495
496,1.4840055770368283
