epoch,2021_11_24__19_46_10_daily_lr_0.001_epoch_30000_metric_sharpe
0,1.0665681751301614
1,0.9609422418861076
2,1.0885469569160209
3,1.007857221764941
4,1.0344606750150056
5,0.8595606192784438
6,1.0459910224829951
7,1.0910386547459843
8,1.037145673281032
9,1.1792801113617597
10,1.0372894078524806
11,1.000977285135714
12,1.1511466119344276
13,1.1063961257414094
14,1.0926589734771388
15,1.1268195176636673
16,0.9107726552688632
17,1.1847925597510276
18,1.0457660090786167
19,1.1088016983789022
20,1.0202990885994583
21,1.0099228375138594
22,0.9327926763975729
23,1.063249326612129
24,0.9837147428493984
25,1.017493923334588
26,1.0872677567238
27,1.0836173216322893
28,1.0592873183006901
29,1.0728113397559815
30,1.0192595013773567
31,1.0490357129523555
32,1.0438664195219884
33,1.0174145579830365
34,1.0688636193167906
35,0.9679170773776247
36,1.0647593986124442
37,1.012542744256382
38,1.1267430963861895
39,1.0739966305818616
40,1.019074325288967
41,1.0660672467947099
42,1.1357189488092723
43,0.8276900564203865
44,1.0954406541664115
45,1.0495596435991623
46,1.0800591355906357
47,1.091525544561982
48,1.1107130893489552
49,1.0754437878013516
50,1.0583360204824817
51,1.0654768537306678
52,1.014200793165911
53,1.1102800280797087
54,1.0088745807001267
55,1.062812986997824
56,1.1133475061394464
57,1.0071429759613935
58,1.0006786017841378
59,1.075458354953373
60,1.0614570881589112
61,1.0403827738884648
62,1.1188758003647101
63,1.039820867631275
64,1.201273588122487
65,1.1649268017270864
66,1.1870668930355086
67,1.0817078850011623
68,1.1295208665254621
69,1.0198482235428514
70,1.0790545082701535
71,1.0292870907605491
72,1.0331372099133709
73,1.0096476707018815
74,0.9082004171995403
75,0.9769387636222826
76,1.061245494368875
77,1.0577615766721766
78,1.0055079064440409
79,1.1185643671616405
80,1.0732425564634214
81,1.0675750729975464
82,0.9787342603856807
83,1.0214206177017948
84,1.1345846405625144
85,1.1480178677469128
86,1.027295955243152
87,1.0237740207681005
88,1.0192941347450764
89,1.1885969403952643
90,1.1056067823635602
91,0.8414029807819162
92,1.1175733825669367
93,1.0262219463038784
94,1.15038641758399
95,1.1781815599684644
96,1.0518971418856287
97,1.1253361272825615
98,1.0752390512515602
99,1.1500695382113804
100,1.1437817621879125
101,1.0508473264414042
102,1.1203187554229026
103,1.0676833092984284
104,0.9575451844814098
105,1.047102624876561
106,1.0751662883908577
107,1.0849895354323633
108,1.1890240939184082
109,1.1753693868044963
110,0.8963530136235514
111,0.9681552967808148
112,0.9508120467372922
113,1.0251335361832397
114,1.0167396437114704
115,1.053723145322946
116,1.111926031185834
117,1.003760579437663
118,1.0394401242123383
119,1.1191535661528185
120,1.0664280389434675
121,1.196791055462335
122,1.1104233868222415
123,1.052084374641998
124,1.060036981533885
125,0.8054823984058329
126,1.0483820207785548
127,1.1902467924256301
128,1.1551510799991307
129,1.1164762130387453
130,1.0188333141868489
131,0.840280073273094
132,1.1141859820210156
133,1.2967202907707596
134,1.1241229793672636
135,0.9954181122140078
136,1.0393183230438658
137,0.9784764643794109
138,1.1404956816123304
139,1.0693651206563584
140,0.8847967921060371
141,0.9674759684360189
142,1.026445861328247
143,0.9705169748170612
144,1.1186744057680724
145,1.0583504899560918
146,1.1141816155286983
147,1.0699565362583037
148,1.007872043002402
149,1.0270925180555597
150,1.1221373940218784
151,1.0106513647041953
152,0.8981862363220325
153,1.1730306236239991
154,1.1332698136971275
155,1.0812700606920964
156,1.0137508753310853
157,1.169921945033938
158,0.9992510851166153
159,1.1413312605558794
160,1.1064379859777038
161,1.1743208491802226
162,1.0480889831552898
163,1.0049092909384494
164,1.0601474708884586
165,0.9064051352023883
166,1.1087074336455196
167,1.054144097708842
168,1.0626842348275696
169,1.1898914680531976
170,1.1472396354224055
171,1.0530253613852396
172,1.1003669488842065
173,1.1174419387280252
174,1.1037442759070937
175,1.0568531372378336
176,1.0607620109247748
177,1.1348781606893583
178,1.0294709126461892
179,1.0578037681145462
180,1.0253243701009649
181,1.0959601859336723
182,1.0502024308664237
183,1.1843608906425456
184,1.084814987854063
185,1.1323440562997367
186,1.0501772202502986
187,1.0598420874011412
188,1.0907808617915247
189,1.0434524322795105
190,1.057932768435021
191,1.0606062958725797
192,1.1792053772790918
193,1.0711499017373758
194,1.106488874924021
195,1.0463648608758411
196,1.2568203563624705
197,1.1097315988586673
198,1.0907862093382092
199,1.0705939995348508
200,1.1603785946474814
201,1.1212783896262837
202,0.9202072572184995
203,1.035388170921858
204,1.1801813170821176
205,1.0955307382097206
206,1.1422805356442394
207,1.0633523351285792
208,1.0028035397143389
209,1.0402684888272833
210,1.0317623640308078
211,1.1299756774395286
212,0.9993933282565485
213,1.1521808443359076
214,1.0106880361746033
215,1.0724234503861272
216,0.918276994856749
217,1.1227584974006581
218,1.034299026344244
219,1.1194234525112883
220,1.1477336563562266
221,1.137207620464889
222,0.8987988375676981
223,1.082770984240515
224,1.1096926979196078
225,1.0544311842587244
226,1.1301991896488328
227,1.0567731387038346
228,0.9361932067357266
229,1.1383153247720765
230,1.0580672554245434
231,0.986117516856404
232,1.1321993606279612
233,1.1325171299246404
234,1.0788489959144472
235,1.025869639394602
236,1.0408756196195774
237,1.1227345313507817
238,1.0390976753672334
239,1.0261945722589232
240,1.0183261994355943
241,1.0049917794039147
242,1.0115147179675061
243,1.0509275458534169
244,1.0372596886839733
245,1.060620496100083
246,1.0488070360951642
247,1.2566762707538404
248,1.0251618748709144
249,1.0587173591623922
250,1.0093889725534282
251,1.092199090679399
252,1.125477103155711
253,1.1715582522796921
254,1.167611715649544
255,1.09192807988035
256,1.0627310606315918
257,1.120317403205639
258,1.0754295173118513
259,1.0771696763356402
260,1.1643554220178698
261,1.0315320284860872
262,1.1964488958847754
263,0.9780959926481234
264,1.043955023547029
265,0.8928945472790395
266,1.1759090933486598
267,1.077124260765097
268,1.140993582314157
269,1.0143116079345391
270,1.216074335543396
271,1.1390519099240617
272,1.2554885219823901
273,0.9919522339089148
274,1.0782944807717583
275,1.0856059386862769
276,1.0701896968745388
277,1.1328312915722971
278,0.9442056324186768
279,1.048033346423029
280,1.1551114733524235
281,1.1103634814805663
282,1.1261185218242813
283,1.0455117272473136
284,1.1877315187279662
285,1.1164868939103114
286,1.1704792252136942
287,1.0324220814192835
288,0.8929902564642005
289,0.9552252957856602
290,1.0118879248203954
291,1.144803287694945
292,1.118406991512878
293,0.9911284887337619
294,1.0362005832737928
295,0.9318898836409503
296,1.1749502201215785
297,1.106511455428083
298,1.1184916224429757
299,0.9942011861564737
300,1.071186310257859
301,1.0260305955917761
302,1.1166970716579914
303,0.9202032532774623
304,1.1462838478116844
305,1.0753298855659033
306,1.0128925318074486
307,1.037896536008648
308,0.9932543283724539
309,1.1459290287050596
310,1.077834805574981
311,1.0434865699053455
312,1.0495583024993944
313,1.0496690369736785
314,1.0661749409867816
315,1.0192481862683178
316,0.9897423466278291
317,1.129894647711957
318,1.1196624959142067
319,1.0572862383474206
320,1.0533472783859277
321,1.1366231435794527
322,1.0839667136023585
323,1.1429295551322476
324,1.199996503134927
325,1.1807296198628978
326,1.087602151465653
327,1.0292209994467052
328,1.0785939143995502
329,1.0857610366414223
330,0.9768825877600827
331,1.011247441941148
332,1.1722131118794623
333,1.0711331344417063
334,1.0620790105949047
335,1.1806836997832233
336,1.0433162621761671
337,1.1486634716418873
338,1.1228910769597948
339,0.9080077851817486
340,1.0697088333589921
341,1.0998048153298616
342,1.0752592876200517
343,1.135379818041488
344,1.101011537896674
345,1.0225953660487521
346,1.0517577343829956
347,1.0776458726169318
348,0.9855315557516727
349,1.1496409952733921
350,1.1315622347185856
351,1.1441486009187256
352,0.9872730603419374
353,1.005647659172883
354,0.9049317900230849
355,1.1652784217905234
356,1.1776083115844185
357,1.0589817920303062
358,1.108001615746908
359,1.1712181756482003
360,1.1140366344577204
361,1.0339507602876097
362,1.0575990290572725
363,1.1367261082943128
364,1.0615445080492645
365,0.9836229794730696
366,1.1823690448490116
367,1.0675216628601825
368,1.0784411820942823
369,1.1227505923119587
370,1.0354764989146508
371,0.9464473580514635
372,1.1046611366643728
373,1.0900431842180174
374,1.0675523962300832
375,1.1466483451220273
376,1.1648849678617115
377,1.0758810805876746
378,1.1637482002829156
379,0.9973909156601997
380,1.0143479360954029
381,0.9260858518628915
382,1.188171232799673
383,1.091413029104715
384,1.0508237836310697
385,0.9865812942912934
386,0.9981705537378673
387,1.1036301555789172
388,1.0811346221385363
389,1.0330015624205078
390,1.073192820753233
391,1.1842436054991963
392,1.1101449342251934
393,1.1830052676287286
394,0.9958450181648438
395,1.0680284946658931
396,1.0402384750454339
397,1.165827948334323
398,1.054279575883841
399,1.0720848641502185
400,1.0712532566417277
401,1.0115650734899295
402,0.992105140993128
403,1.0984201494618513
404,1.0508583659853992
405,0.9082082529797736
406,1.1503744696069065
407,1.1080577033712302
408,1.0422863056895986
409,1.0332392372454398
410,1.0989460397181758
411,1.0978431828692943
412,1.0985019584512739
413,0.9813263302779661
414,1.171360300066402
415,1.0671456961236776
416,1.1810943344473077
417,0.954964383682987
418,1.040246961746808
419,1.1461097548040413
420,1.1295005767292456
421,1.0179515025253876
422,1.0951814294306126
423,1.0322584094175762
424,1.0490410707827131
425,1.2571972218782936
426,0.9041443595688691
427,1.052010168859603
428,1.0697352540757454
429,1.1892107305701247
430,1.0970800572156556
431,1.053058443089472
432,1.079461798014069
433,1.1135340118675527
434,1.1181969584827935
435,0.9922575874128564
436,1.0414306624510508
437,1.101393273190313
438,1.1774005121391249
439,1.0110250947971964
440,1.0904163477017503
441,1.1865008489221383
442,1.0102503695816942
443,1.0122311275371974
444,1.140848036369056
445,1.0712841213872561
446,1.1504760742262636
447,1.1187409275757214
448,1.06240468084085
449,1.1315448252595357
450,1.0414326953799637
451,1.0732137062723517
452,1.1014749014895326
453,0.9853672508316988
454,1.1192043811737995
455,1.0088360235776384
456,1.0344587713055968
457,1.0684811456541674
458,1.1247353520656431
459,1.1688900414151662
460,1.0948044083916204
461,1.0476917352691644
462,1.0144460945743337
463,1.2102935022747567
464,1.1986372901980245
465,0.9212232851936578
466,1.1001543774184799
467,1.1278792204126402
468,1.1360519680991683
469,1.0726582434757455
470,1.0801230151025405
471,0.9982699274937245
472,1.1370911585359968
473,1.1082672521694485
474,1.113127492447886
475,1.0817712575404925
476,1.0286250158881949
477,0.9977822494375397
478,1.0357956672632749
479,1.0129643490986142
480,1.1056898021229469
481,1.218430667914259
482,1.0735357321338979
483,0.919540656032046
484,1.0555208964933522
485,1.1035991153779636
486,1.0547014695778696
487,1.1684247299336203
488,0.9430642171227579
489,1.0969654490095762
490,1.1109089370371839
491,1.174209334978072
492,1.0412542395128213
493,0.9995851818538566
494,1.1618453471338719
495,1.0101965740077812
496,1.0607114942797504
497,0.8563191126721044
498,1.0543971913558625
499,1.036547062447985
500,1.220888692787945
501,1.0092654741411713
502,1.0714366782829223
503,1.0658935435327157
504,1.110123445792417
505,1.1227543900936572
506,1.0282812211509926
507,1.0732973563704034
508,1.1554337535575574
509,1.1134604743423213
510,1.0469008657389243
511,1.1794055164097716
512,1.0607900995994706
513,1.04783824296002
514,1.0706154327308601
515,1.1515756646302526
516,1.0011256539797337
517,1.1531037810043352
518,1.1769164323922032
519,1.0378061535709724
520,1.0286601131044408
521,1.0590017500472142
522,1.0290213019393453
523,1.1164760965812073
524,0.9973962642385661
525,1.0626229859266225
526,1.0631010126706466
527,1.0460845065790543
528,1.0439392730719852
529,1.042908973511914
530,1.0814569539556818
531,1.177497222137852
532,1.1456647789838574
533,1.0406460001092792
534,1.0250129226905333
535,0.9335531883202862
536,1.0817418557023217
537,1.038557103705072
538,1.165070263369662
539,1.048005134847907
540,1.083434696537343
541,1.117728325805214
542,1.1844123190584102
543,1.0878405595149065
544,1.046625693828788
545,1.2319680346253685
546,1.0933246331821387
547,1.061413434293446
548,1.079109395896364
549,1.0724199427040066
550,1.1077838222427852
551,1.1798749019754469
552,1.0706177619317123
553,1.2874135565428542
554,1.1250557708550255
555,1.1101652402665767
556,1.0994375477669043
557,1.2107921223071902
558,1.001626446528154
559,1.1126394057833426
560,1.1833830110848003
561,0.9924824391432547
562,1.1112026160179098
563,1.074591440312337
564,1.1717917357378986
565,1.3322419210206922
566,1.2037401209041527
567,1.1827284322667044
568,1.0153403340156182
569,1.046481215232576
570,1.054664478040517
571,1.069678866759677
572,1.1282213392595561
573,1.1232070622280326
574,1.0841889929007904
575,1.2101061173981644
576,1.0184144756257902
577,1.174220813120342
578,1.0941799289785576
579,1.129839399292957
580,1.0440092342206415
581,1.1833586767172193
582,1.1319638985088505
583,1.1316390755988541
584,1.0897771740716438
585,1.0880187229648273
586,1.0337011112081624
587,1.1304024316504462
588,1.1346879278578477
589,0.9999129688988605
590,1.0386093664819263
591,1.046583679214666
592,1.0526969819063414
593,1.0484228499567165
594,1.1389778413045208
595,1.0233305158939765
596,1.0588257781964798
597,1.0068045547088136
598,1.2194424331972669
599,0.9896409433632871
600,1.1554580302120914
601,1.0515184203807584
602,1.0437495899051554
603,1.1168116112235158
604,0.9529595697523507
605,1.0614285073273924
606,0.8841269238383316
607,1.0656624066654787
608,1.1457306607055278
609,1.0850037791849483
610,1.0894342128069068
611,1.1345503206255023
612,1.0596311313444589
613,1.091814636251841
614,1.1872758854386019
615,1.0228704597212894
616,0.9988001078125738
617,1.0458956804285944
618,1.062458020990198
619,1.1277448671717116
620,1.017268103299931
621,1.142558782780676
622,1.0468332612547409
623,0.9733106641538039
624,1.1984713543212029
625,1.2413891664856926
626,0.9937673437896131
627,1.0402301434196561
628,1.1657561339120661
629,1.1694532254602978
630,1.1227121133099716
631,1.0829905976661627
632,1.1336521669083985
633,0.9977939990339144
634,1.0546416040502615
635,1.1608766992845558
636,1.1805830689194017
637,1.0065354138741924
638,1.1309933243681094
639,1.0601336482287633
640,1.1944856496725458
641,1.1573907093501041
642,1.0422601241694944
643,1.0690189059321473
644,0.9859021109851029
645,1.0809320880540094
646,1.0831795234343988
647,0.9794819572196555
648,0.9930903230401341
649,1.1564615842299117
650,1.2054640716296985
651,1.1021949071856585
652,1.087122802999771
653,1.1086548236795162
654,1.072768058169371
655,1.010071321148479
656,1.0782578306518733
657,1.0754135002951124
658,1.1709624021292802
659,1.0885614582412342
660,1.1041310142934098
661,1.152657154668536
662,1.0545817458492823
663,1.0696446373229769
664,1.0391085566379217
665,1.1080519491819332
666,1.0821731466377567
667,1.0994525955599694
668,1.0638346926907787
669,1.2365270060898295
670,1.1579534430607255
671,1.092656726578975
672,1.1114757772497283
673,1.074702605949531
674,1.0263758899239803
675,1.0100568570146562
676,1.0992475225956193
677,1.0423980087308233
678,1.1114494021322177
679,1.0726492286203142
680,1.1856452747857382
681,1.1837119797183566
682,1.0233255829148697
683,1.0652066879470559
684,0.985317463477757
685,1.2176041045610495
686,1.0518785168391191
687,1.0660161677433782
688,1.0158920086108336
689,1.117325444802687
690,1.1016509066773705
691,1.0618774947932992
692,1.158277413688437
693,1.1538600282717957
694,1.0183149364161288
695,1.1614143026511705
696,1.0001664859048076
697,1.1187344427548855
698,1.0530994347751288
699,1.0578903432723137
700,1.0627879804358933
701,0.9544859282627042
702,1.0068003530639722
703,1.2086405903223283
704,1.0695501952611037
705,1.0256357669537843
706,1.0212773395410109
707,1.2240475613385795
708,1.0896453218125668
709,1.249196038556819
710,1.1470859940291709
711,1.071592474445117
712,1.0434634641070533
713,1.1142195697183936
714,1.1032700771564319
715,1.1911704189091399
716,1.0705088293552647
