epoch,2021_11_08__10_26_55_daily_actor_lr_0.0001_critic_lr_0.001_epoch_5000,2021_11_08__10_26_55_daily_actor_lr_0.0001_critic_lr_0.001_epoch_10000,2021_11_08__10_26_55_daily_actor_lr_0.0001_critic_lr_0.001_epoch_30000,2021_11_08__10_26_55_daily_actor_lr_0.0001_critic_lr_0.001_epoch_50000
40,1.1069684572109442,1.0666259640229079,0.9525271083903938,1.217769858679014
41,1.0906931998967755,1.0497563541824977,1.1278844389081897,0.9984742970990312
42,1.0578029248208938,0.9561286471869579,0.949653061423276,0.8997184190348906
43,0.9550124825586178,1.070535213998339,1.012079898333711,0.9792700327791539
44,1.0681730989580267,1.0867433174918228,1.1633688540196552,0.9337815379218309
45,1.093690632843072,0.9787416601111861,0.9508560683648418,1.0095283470685437
46,0.9280231598780756,0.7919528990801125,0.9045572402205412,0.9450282766150102
47,1.0574215018941648,1.02522478570013,0.9080479509745409,0.9726459384656879
48,1.121725410364495,0.9730084734910066,1.106840256350571,0.9312768342440093
49,1.1215323184617836,1.0072156158329966,1.0505940633970685,0.939747770373071
50,0.6768507784659001,1.012011585786337,0.9831939893910279,1.0395534779055646
51,1.0184593772986255,1.0182127024244534,1.199766159925025,1.0090744996619034
52,1.1124663777537223,0.9935815837840625,1.0076537038242714,0.9923959680311517
53,1.1022610567660787,1.1015820442225834,0.9145646952736913,1.1942200258045905
54,1.0098913714375435,0.9913447428984878,1.0336370968807103,1.3148187280851096
55,1.077207405057507,1.1065052888189868,1.0396932546974078,1.2098021903779597
56,1.0924969644264548,1.0368106236965526,1.0697465079849457,0.9256661032845331
57,1.0374702915622778,1.0582309551705156,1.1086465057677468,0.87384318072493
58,1.1573151033148186,1.0993221117499383,1.0152875817302893,0.9791052580683912
59,1.0697217367889065,1.0802711483465712,1.0786943307789874,0.9501715763801665
60,1.049204761584458,0.8781968207635219,1.067404488074784,1.0572547528630991
61,1.0095233762616782,0.9759215026441038,0.9794429937004592,0.9333454293937726
62,0.9095463537807316,0.970780553951972,0.9880517921780169,0.9344911371772392
63,1.113189686737609,1.0648442541713838,1.0984842964910815,0.9551357896834768
64,1.0212976941107696,1.0526690094919675,1.138953316895022,1.240083736680001
65,1.0057422575043924,1.1107681225039487,1.0113950154350086,0.9661214623137029
66,0.8924359229513812,1.100574034665965,0.892691546837155,1.2072444761476693
67,0.6879445085053025,1.0933147848294071,1.0695243608209972,0.9528105360644173
68,0.9767268072621003,0.9790491509324072,0.9271151606608681,1.0482939860769862
69,0.9604124575226664,0.9043482125502555,1.0788149472660356,1.014687026083958
70,0.9849625424749691,0.9698299124333501,1.3171538926423754,1.0430492519922276
71,1.1030258057239306,0.9412083911773224,1.1607969909440872,1.0068580721271392
72,1.1419830249377791,0.9800702452583454,1.0124413085204005,1.034863041327879
73,0.8887735908026954,1.0488284941665076,0.9033990215239199,0.972014449250722
74,1.091555155392632,1.0252552141956823,1.2167517935482326,1.0903591383405207
75,0.959536585806276,1.0948553495951034,1.1201338757245967,1.0517820033922565
76,1.0209333991568457,0.6822189948862234,1.1672797421162986,1.1196129447248317
77,1.1076160963650983,0.950039938280652,0.9018273441533785,0.9489059668279858
78,1.1317252390299621,1.117303326231866,1.0009782900831148,0.844814502351866
79,1.0914045559471168,1.1452964813571198,1.2010479930273308,0.9662177209820721
80,1.111835742146095,1.0106487386412244,1.2028473805679833,1.2098024788173134
81,0.8719863298464325,1.0566482830157047,1.0108864212108541,0.9925020086045977
82,0.9436406544191781,1.0383485082594572,0.8885279927527836,1.022818969874031
83,0.9261427706996591,1.0337886636885698,0.987736118211584,1.0455947645255088
84,0.9976273542975537,1.002685850443982,0.9995563781705028,0.9565880161914776
85,1.1317252390299621,0.9619682985484179,1.0776706024899596,1.0519775942762257
86,1.0254601383213227,1.1474491220653875,1.091680048580198,1.0322183904678184
87,1.1943445457658592,1.1435854699684875,1.1031601976333296,0.9565374968212055
88,0.9807184088328555,1.0396548375411352,1.2585471283151533,0.9627288334714384
89,1.092623210896524,1.1143759160921003,1.0771815220970617,1.0398397091606244
90,1.0906506758104637,1.1205556690440652,0.9888020596883718,1.0561337618314601
91,1.0496890580126392,1.0797846286741253,1.063917584011299,1.0695912989662189
92,1.072655765981331,1.0970712703262029,1.0805464874091986,0.9654374397339438
93,1.109263307294503,1.0680096357176592,0.9653510692196103,1.0366727405894134
94,1.0678079612843447,0.9753795338683268,1.0553917774450605,0.9656378774355543
95,1.000588512393293,1.1240796209188912,0.9882297094823185,0.9173606581537871
96,1.0063173033367523,1.0972641893894575,0.9704412502069679,0.9936922417705676
97,1.1317251715738832,1.0445784781376146,1.0360392377908303,0.9599171866632964
98,0.7115382094722444,1.0843327879426885,1.0996096307906107,0.9536832667092643
99,1.3167672950758793,1.0620264688755992,1.0532581832561405,1.0382068778847118
100,0.6701831929403617,0.9515070384763369,1.0189656226706092,1.0426562642074741
101,1.1339093879554178,0.978090691091341,1.107043702237156,0.9121567099132623
102,1.0649589420953676,1.0603363538674628,0.6493732285002414,1.0141667097206641
103,1.0395897612887217,1.07616608495121,1.1141347722779522,1.0089825460397994
104,1.0640420777833532,1.0348294402530867,1.1249666284274176,0.933778977670365
105,0.9635829795837384,0.9188900443915785,1.2510825864266868,1.0628317739802533
106,0.664508493770006,1.1437732403814542,1.0960772860283707,1.0603254636059491
107,1.0613493683794388,1.0133738319886314,1.1690447218808329,1.0262652252010998
108,1.0042967072182827,1.1101540491517987,1.067001962296436,1.0921237480050119
109,1.144349440396201,1.0624501565437279,1.061160427494173,0.9413335594735913
110,1.0017433733165968,1.1015817651701414,1.1633687846774698,0.9777874552659165
111,1.102359791680673,0.9689575408739457,1.030078771647963,0.9947709330477801
112,1.0735111531338788,1.0370853940735345,0.8654166222252404,1.2106068430024683
113,1.0599327384479929,0.9989937315580045,0.9685417336789599,1.0853970436442688
114,1.1726668089194192,0.963393336751457,0.989027636220445,0.8962633278651763
115,1.0042967072182827,0.9507941985103623,1.0507352894607291,1.2379110517871792
116,1.065169093844445,1.088976271431924,1.07796236147566,0.8813735366402728
117,1.050154326217609,1.076890455859117,0.9620128904557003,0.9402939224697027
118,1.2384026698136659,0.9974883942407013,1.1982485888069154,0.9934722639930218
119,0.9870972504064222,0.8789139597550388,1.107806354889081,0.9439387175548998
120,0.6682412194924238,1.0499460142369006,1.108225322725918,0.8768689792006077
121,1.2944738567120462,1.0168763018494429,1.083618225873424,1.0998989213696273
122,1.035207549963659,1.1793301065909223,1.1975323592215377,1.223062027932836
123,1.0125719759136986,0.8609442374893798,1.2179396825181539,0.9593007086473233
124,1.115355090518391,0.9348896373457124,1.0911904719816177,0.9767205016044261
125,1.2234223719087878,0.8630319887800277,1.0229366576851515,1.1080635896818745
126,1.0161391016891785,1.088332963176139,0.9571867368076772,1.076197852982336
127,0.9058820245664351,0.979180148579142,1.087273459685097,1.0839828337802255
128,1.0775584634872144,0.8176883115133284,1.0162854619787305,1.0111018250933248
129,1.0917532294836751,0.9939368117840042,1.0208902500316266,0.85251737085005
130,1.1332792198153092,1.044946042647624,1.0837749293391654,1.003353498559978
131,0.9471092887459983,1.0138805899698187,1.0867105175718108,1.0765039148701385
132,1.0568789333318593,0.992954294826156,0.9889007945498582,1.0563547253822947
133,0.956506948453504,1.3167672950758793,0.8783147218239795,1.0426562642074741
134,0.7115382094722444,1.0669495745052169,1.0613167299774526,1.0203427144800334
135,1.0498196655584981,1.2244238135853045,1.09418954055388,1.0430296995280335
136,0.9159285869856442,1.0721653268151932,0.6597436713819985,1.037912667029721
137,1.060038087239197,0.9840494183248065,0.9492935401272856,1.0562122325169643
138,1.089286843905809,1.0906981244442338,1.1876829371227076,0.9996596736384944
139,1.0635849797674537,1.0235630981550181,1.0752689733326108,0.9332214345207989
140,1.1138811489927622,1.1076158322888738,1.1286916635357531,0.9810605402021305
141,1.1800914556752624,1.137730685457344,1.0913748841507933,1.09002706324985
142,1.1696186467537804,0.9894836600508875,0.9829190116328134,0.9983994530501137
143,0.997055098548901,1.028457984266581,0.921561505492127,1.0205440524618727
144,0.961633937659682,1.1151355026308851,1.2079889247694762,1.1358230332948938
145,1.0833629611151172,1.048383868094629,1.0019752578107517,1.0844770626149742
146,1.0770651728300236,1.038235935735508,0.9065386566798965,1.1242411285288885
147,1.0549341865106763,0.9661967796583517,1.009708428629295,0.8448113174124486
148,1.1251584170297229,1.163340476075624,1.1666669620667147,1.1101934212009135
149,0.9903723773452493,1.3832996724536804,0.873233502885761,0.9113922112902809
150,1.0345788197556967,1.085569290789198,0.9564222034879954,0.9511662823769561
151,1.1293863850479307,1.0353100941551283,1.0381052726914388,1.2180705599372788
152,0.981259765430804,1.0499117826273539,0.9915422667250794,1.0208287403424217
153,1.0582307620018752,1.0680093810843496,1.0218228452470994,0.9793178454882312
154,0.9965532800689725,1.1184830473949192,1.1419186008733737,1.0798494574106854
155,0.987097070222472,1.0659184881569879,1.2353442559824312,0.9817272423401388
156,0.9918301317520759,0.8977198374372841,1.0624133127632367,1.0393330203581048
157,0.8400648998431347,0.9768563223948561,0.9852766528281403,1.0558619373113536
158,1.054824794551845,1.0364673692780273,1.0272819007711973,1.056440430254445
159,1.037312705401036,1.038225075205745,1.009531321854777,0.9197185143899114
160,1.086687636752431,1.144349440396201,1.0468059945033705,1.0379124659703889
161,1.129168485167196,1.025224333117926,0.9364354164139935,1.028055322124894
162,1.0671725305967465,1.0962962494066273,0.9325502833332413,0.9671612638515398
163,0.9955726657300785,1.1207376039532575,1.0681939027051375,1.0442433809015959
164,0.8995484362464985,0.98727353019106,1.0867399977807364,1.1012204515710418
165,1.0071542326621479,0.9835878158276324,1.158612282588208,1.0893017527681168
166,0.8866617641900612,1.0970710087640605,0.688435243036581,1.0082012451612181
167,1.0129493699586982,0.9424852529019023,0.9639690135127417,1.0294450511225144
168,1.0774140897635744,1.0553026980884976,1.0193683018017596,0.9396751378917618
169,1.023775180180807,1.171244651406369,1.076438942119001,1.275771077569848
170,1.0765298296733912,1.0442896392210226,1.119182358824486,1.0344297382444243
171,1.1185864940282801,1.0721653268151932,0.9810947673953776,1.079078852400818
172,1.1229158913549087,1.027489771571382,1.1179267098175285,1.0592840548373763
173,0.8742560136640664,0.9514326145822837,1.001975198088374,0.9620348234227232
174,1.0489127522091792,1.0710765138384617,1.1690238527587424,1.029039689021458
175,0.9886248661541953,0.970440998952312,1.0620932463666881,1.0953568615168945
176,1.0051409108560316,1.185205170940613,1.0639422802548788,0.9445028008537408
177,0.9976236773401226,1.151603103500698,0.666224753330147,1.0586185579456169
178,1.013212573935997,1.028877484623728,1.064261674813138,1.0396335361709186
179,1.121913344618932,0.970440998952312,1.0571058928638537,0.9881490947009026
180,1.0351050506334682,1.0985939230884287,0.901033518583775,1.0641530718096688
181,1.0448296254433769,0.9770253938173395,0.8811570707916867,0.9810983327205356
182,1.1053994249528238,1.006317060131819,1.228100649798711,1.0217135773077364
183,1.000409101907689,0.9616183437487554,0.9126029556231279,0.9393490645580216
184,1.0167837897344405,0.9892054823435869,1.2295631326494927,1.0443651678881587
185,0.6992295695361187,0.6540247928217128,1.0771774450858813,0.9194205570352113
186,1.0741992097424207,1.090777984854762,1.0368268073649947,0.9525454149682471
187,0.8887734848526333,1.1107681721591545,1.2389217133036456,1.0270522938155762
188,1.0360983831760342,1.0789098778335087,1.0599411923425592,1.04832754789801
189,1.0664343874232998,1.2364851252097278,1.2605126734573164,1.001721786106671
190,1.0007688106649122,0.6610100888394068,1.0721473054652182,0.9806750139858789
191,0.8566766501100926,0.9338033560017313,0.9368113072702928,1.0644462071883622
192,1.0195881081976148,1.054824794551845,0.8805903671051191,0.9235582324583509
193,1.051928898879446,1.0968342061806828,1.1308583558333625,1.0455947645255088
194,0.9518549588548015,1.120275251572342,0.7997803421944566,0.8856701356006356
195,1.1780511416326518,1.0566854267991321,1.0768425648964612,1.10107116018832
196,0.7268369434557863,1.0786027381293204,1.11537193510274,0.773080234983304
197,0.650983305975282,0.9283121608540196,0.9032719587957339,1.0325265075539272
198,1.1023550280230905,1.051958356464396,1.085591420115157,0.9517401767344124
199,0.6822189948862234,1.008794223785693,1.2266970642333157,1.0957778645992078
200,0.958587525681186,1.0921607961940887,1.0124613889190957,0.917520943010331
201,1.0924965899986316,1.0870428376416912,1.0638300955127622,0.940371398589106
202,1.180682081176985,1.0286457659810653,0.917601448028502,1.0672486646635369
203,0.9700935091557108,1.05908659258341,1.0628152477530537,0.9197159447296569
204,1.111835742146095,1.0466258614851367,1.1429948878292875,0.9508828620557408
205,1.068266488193835,1.0292261947290082,1.008215917465993,1.048743293521573
206,1.0916945184397784,1.0161391016891785,1.0599411923425592,1.0590360136989885
207,1.136368168640127,0.9698295655952076,1.1918636801361993,1.001481380075177
208,1.0467379243177501,1.017515337765065,1.0731194607900265,0.9259874234446998
209,0.9843785254808627,0.9780905744938515,1.0318277728889957,0.9551472363466453
210,1.0431436195444983,0.9742274786154393,1.0469667779766263,1.0662274019592621
211,1.256022662194266,1.089396875626658,1.082606851888538,1.0751488013646997
212,1.028590546368288,1.088437238104697,0.9882294775514651,1.0471504571034758
213,1.0715872928506671,1.170180071964988,0.9421010067569068,1.0102610080432108
214,1.0484337546705111,1.1056344933662796,0.9842489645129487,1.0341746761751882
215,1.056413066748553,1.0235628007356263,0.970114778879258,0.9627274204133884
216,1.2469093730342768,1.0121957952443863,1.0135227446597073,0.9642237793268451
217,0.985194898969672,1.0383704176900732,1.068127577252183,0.9695038995868581
218,0.9859144414745609,1.0617192072661312,1.1351770005297397,1.0749861047493552
219,1.086550758628916,0.976953319433021,1.099477014872031,1.0725909775379427
220,0.6553070657700332,1.2364851252097278,0.6209092530935991,1.1045373424235416
221,1.0467756673162965,1.2612184018405108,1.0205697664147144,1.2313490749021758
222,0.8887734848526333,1.03910216953886,1.099477014872031,1.1218172714694685
223,0.9606226771698665,1.0448466660440119,1.0190678696201552,1.0654995737342994
224,1.1490353346869486,1.1382538553460202,0.6967290977050375,0.9353815149901036
225,1.0722148072033122,1.0916682141833205,1.1021628233999279,0.9689532454021962
226,1.1240786829141516,1.0735111531338788,1.053786876518713,1.1088236569095746
227,1.039255536568537,0.9962112063363023,0.9113703057195072,0.9423225938436693
228,1.051416049045142,1.0527322494625688,1.0531329385915305,1.078387678270338
229,1.0930502972910494,1.0478976676504728,0.9712108645390991,0.9961534945831528
230,1.029634142670217,1.0445791007550915,1.1045396713587883,1.051237198299431
231,0.7229353553643473,1.1076158322888738,1.1235033561537502,1.0164410521680645
232,1.051416049045142,1.0859643298861519,1.0015461968155435,0.8528182554883913
233,1.0678985338304907,1.1957593999683904,1.0248262126620327,1.0146866622586639
234,1.0453135340025814,0.898514579513181,0.9236226481673417,1.075653251655995
235,0.9751666370592142,0.8930943067665875,1.1495699210104704,0.939488502926218
236,1.0233562199971558,1.0708605929657964,1.2436513464194634,1.031626470465569
237,1.0743076133669682,1.2081007486638626,0.9569989517568046,0.9173304963704488
238,1.0147007362501252,0.9914189205215833,0.6671044753146989,0.9704831528017757
239,0.9767262905823292,0.9675248885135249,1.1876829371227076,0.9398939485308653
240,1.0360187013452018,1.1753361625166676,1.1531442467027613,1.0252161255647747
241,1.0741343520837523,1.1344897645297898,1.220701468296344,1.0156496142880798
242,1.0351678138794913,1.16597655952027,1.2216067134056885,1.0342581615533948
243,1.024947846560317,0.9681464496853996,1.210026725166894,0.996997589074376
244,0.987097070222472,0.6525555228016304,1.0208902500316266,0.912499746235674
245,1.0443081104436078,1.1141093301538922,1.1238137446628709,1.0619863838239787
246,0.6822463415848251,1.0258614018347707,0.9131900636920491,1.0283856977528048
247,1.0319108381596693,1.0035285521067852,1.1264044806153017,1.0358287633434362
248,1.1252940299598508,0.9967216056408348,1.1575518197969286,1.0165358696082687
249,0.9645103029252747,1.1234629679998362,1.0679779661655755,1.0638036740136203
250,1.0554893298919266,1.1123720086631779,1.083880277679619,1.0234075901092945
251,0.901853253519033,1.1184830473949192,0.901033518583775,1.0695911555228572
252,1.0575522639126498,0.9767262905823292,0.9098294923291567,1.0510135151632833
253,0.9968173407978879,1.0920809240451714,1.0085695784007136,0.9708877167733344
254,0.9789484375166703,1.0993955428236857,0.77424606376024,1.0404799274187964
255,1.0014015999054064,1.0542285235802669,1.0547669809823408,1.218070487334618
256,1.0170502595375337,1.1288904373997308,1.1325245468719527,1.0519382960611907
257,1.0009611720885692,1.0492368828878242,1.0736953053606482,0.9228221509093534
258,1.0366446649064138,1.0170502595375337,1.0198577254630792,1.0862016748396854
259,0.9925878404759408,1.039281298038916,1.07063233550551,1.0965625763075133
260,0.7269968007162969,0.9843291676092568,1.1418523428299334,0.9575464222776335
261,1.0532783002196584,1.0575648394753092,1.067266062954707,0.9988342941322501
262,1.0382421047835988,0.9236402512759886,0.7305543559486736,1.0586184948470356
263,0.9735180095581183,0.8979170036256345,1.094686677616499,0.8509304930334811
264,1.0216478029308964,1.0377328852769214,1.0692605935951172,1.1012385103336482
265,1.0332844499524116,1.129168485167196,0.9315883926902357,0.9417652435334696
266,1.048383868094629,1.422819264695855,1.1661493607782,1.008091433129466
267,1.033944054383468,0.9725879496734892,1.0176398665194837,0.936189998157072
268,1.0622738926460746,1.1037841114327966,1.1785709346574236,0.8795318630541299
269,0.9436406544191781,1.008055718653193,1.144289350248524,1.0021359808231063
270,1.0680924106752097,0.9104299765332937,1.051534720023599,0.9517393258127654
271,1.0337354612424303,1.0851746056095173,1.1672795159966138,1.0136146372195878
272,1.0143772746611235,1.0189946810266777,1.0507323889728932,0.94793085728625
273,0.9867001653038617,0.9727507578718481,1.0684475754673133,1.1129004327616694
274,0.9849623076416273,0.896402481529718,1.0996095652487712,1.0428647421460149
275,1.0984893707971886,1.0621840543485177,1.1927488194620102,0.9841635233028633
276,1.0098401295892299,1.0839820019214934,1.135759312148248,1.0025502907800627
277,0.8536258995457423,1.0515972689673165,1.0567144861461886,1.0629213780037263
278,1.0490328406038032,1.0844533400421188,1.225520319884494,0.9042894598030128
279,1.1903279021883753,0.9879620662034301,0.9891470184728667,1.0253219064419756
280,0.980227968538873,1.1080236657533227,0.9705550752557399,1.283105311815029
281,1.0009611720885692,1.0528471782063469,1.0163819649602008,1.041529341674531
282,0.8995484362464985,1.0599813976346062,1.0796848106501453,0.9074088579964855
283,1.0517796446425387,1.0147007362501252,1.004832894885708,0.9589119610255465
284,1.0804962280661472,0.9455190602672444,0.888754870947144,1.0295135135740694
285,1.0867257231386194,1.137730685457344,1.1575750542529555,1.0530391619745945
286,1.1571118848399438,1.1124041161307803,1.0124307725050719,1.2373253908360304
287,1.0457184076021506,0.9752186362250818,1.0173198670227541,1.0457111501158929
288,1.145981452220791,1.148801506742313,1.0630521508732558,1.099405249361628
289,1.0221966062068155,0.9836108690984449,1.1396050139258231,0.9763457755929215
290,1.074125076734232,1.061359885631332,1.053141824735727,1.059733722214145
291,0.9283121608540196,1.0883827761367049,1.2915847911440792,1.0158354925697954
292,1.0262437661637211,0.9237442733656057,1.0706036751299381,0.9459091545578162
293,1.0589206342350683,1.064940367446706,1.1785862313244297,1.011054249684032
294,1.017515337765065,1.1001897881162168,1.0697476875800174,1.0653596970141543
295,1.0475004493522921,1.1610512706727758,1.0027703160447703,1.0292180701625626
296,1.0615851894024666,0.6822463415848251,0.9608224839347141,0.7889987039201589
297,0.8621228161208643,1.0667342153672406,1.1812796911895476,1.0677116369326254
298,1.059424811185549,0.959536585806276,1.0318277728889957,0.9968444608392586
299,1.0307663074040714,1.046985097635486,1.1082902240338606,1.2972516948839314
300,1.0498410270188532,1.1322179189737522,1.0445079652180664,1.0399431189776356
301,0.999115222624747,1.0167712350998364,1.06689818291204,1.0591146053294318
302,0.7265751905692837,1.1857480510372307,0.6254911641241525,1.1010708976725299
303,1.0773439088364503,1.039255404936574,1.1134931358859694,0.9316773858913762
304,1.1052941179314166,1.0179726288950273,1.2213894938394294,1.039583406086584
305,1.1357976290307565,1.0412500308341934,0.9523812431918328,1.0444285898882597
306,1.21016306375083,1.0681391246201446,1.1001968212099034,1.2811542295659721
307,0.8176883115133284,1.090457481478787,1.1542246471615305,0.9894263260536784
308,1.0520038200286534,1.1235537157282403,1.0796314060046748,0.9833850754805927
309,0.9613120013777666,1.0767916113791622,1.0766840801738002,0.9786843269181424
310,1.1493909957220936,1.0643166307126417,1.0734683311895319,1.2174814592246803
311,0.955012190827366,0.6700197936495922,0.908882118957983,1.0720633136744737
312,1.03681725549386,0.980666419637369,1.0178236956328366,1.048117134514899
313,1.0317142354147923,1.0681957729929947,0.9555255017101014,0.9241900251795702
314,1.0394417195666414,1.007172484617856,1.0813247065295781,1.2219485656919697
315,1.160142268194656,1.2633641258918524,1.0990397119824844,0.9546016389633083
316,1.066672168781128,1.1823328742692238,0.9007702980047287,1.106585276034427
317,0.9657723459820906,1.0342568130351104,1.0873123038038666,0.9907815720049633
318,1.0420284989788893,0.9632298179083009,1.2054490368477675,1.0510135151632833
319,1.0875030692243706,0.8897170468081471,0.9457986586007445,0.9950984045593374
320,1.0059968205482888,0.6813055136327308,1.1340794984498872,1.1479646668338317
321,1.0466834978708126,1.0139079282609536,0.8671004135687072,1.0593507980161434
322,1.1526620841710051,1.0516062753501179,0.9923482552485177,1.040358279576772
323,1.0797846286741253,1.0387255820445862,1.0204943163263185,0.992093214461163
324,1.0592439864834235,1.1439027616464903,1.0442229541351613,0.8761687971492678
325,1.0235876736841238,1.1161155606954039,1.2128945095964858,1.043562841330217
326,0.7111926227128065,1.0495317115426752,0.6519013590205128,1.0679883183454908
327,0.9984007027450355,1.1030253865966941,0.9263807167516612,1.0355913763066167
328,1.0289727722008337,0.9164491005352712,1.4346874389395607,1.0404062106787768
329,0.9815640488517217,1.0614370008311558,0.9319984942634388,1.2094856335925395
330,1.0345785037190167,1.0818336746177284,1.114238688427393,1.0146501301383277
331,0.9268225686448196,1.0947011791717975,1.0553145431886992,1.0951222892500057
332,1.0193553241234465,1.1036672898510107,1.0365028267499872,1.0511956251272743
333,0.976260411273942,0.901416213254604,1.0105521682678538,0.9677449963854379
334,1.0353507999460085,1.0587792940692626,1.037217733205775,1.0645754385468793
335,0.7060849947864251,0.9859144414745609,1.0316046130199066,0.9285150567625629
336,0.9704495777991737,0.9727324235349786,1.0911781144477033,1.0454033201442443
337,1.0498807827063308,1.0288514310380508,1.214871321376019,1.104116387820665
338,1.1243972642777225,1.0693552013005456,1.2162474207639662,1.052910421035789
339,1.0566386390718006,1.0401923458029405,0.9942238640969432,0.9849717028536253
340,0.9640266230894609,1.0580914138138195,0.9974711345740868,0.981003986630623
341,1.1210696632848711,1.0827020838584867,1.0564937858163146,1.0306198773175381
342,0.8585840177356023,0.9979220571392291,1.1249659076053586,1.0712401751107445
343,1.0733427385368217,1.3827086244756626,1.2011704148127407,0.9582717783937573
344,1.0955622208076914,1.0420793758604483,1.0832517551739214,0.9651948947283067
345,0.699143115259947,0.9965532800689725,1.10747803435047,1.0080510151506794
346,0.9595170153318267,1.0981662824869858,1.0509465064188104,0.9598949300829024
347,1.0416696208498337,1.1068297749683733,1.1952169765529106,0.9809307143209787
348,0.9751410481010002,1.0948553495951034,0.903212401139611,1.045724811995788
349,1.005952503923564,1.1152423787905932,0.9759083528003905,1.0983530192452777
350,0.9669375533372808,1.0401923458029405,1.0541834586923169,1.066791083315074
351,0.9837797444148174,1.1165151188547424,0.9845674806389555,1.0360684318150575
352,1.0678072611751177,1.1689041847696986,1.2288401242182923,0.9913446274907773
353,0.964918980266852,1.2451136084910992,1.0896680294665189,0.9340929112639499
354,0.9848978507580789,0.9855478586988878,0.8590858130882298,0.9614021901184242
355,1.0640502631973623,1.022150774397867,1.1057472309283054,0.9497254497438751
356,1.247165715964859,0.9946094015459577,0.9200758835680418,1.0112268968358382
357,1.0478976676504728,0.9807183503774849,1.119682041708677,0.9186206012465
358,1.0536781648424065,1.0396545819221052,1.079107337660496,1.084736857125772
359,0.9935815837840625,1.128599407688863,0.9969056538829252,1.0802254651907044
360,1.0653519103077411,1.085370009680995,1.0686626435366418,1.0144161068651414
361,1.0424553190911288,1.1035689147170866,1.033803055584428,1.0122907417933942
362,0.6835131345970682,1.036424781758548,1.1045396713587883,0.9656375896530839
363,1.0128222778793403,1.1340214177256538,1.0825910828764058,0.9623623112597225
364,1.1251489190362396,1.001785954586654,1.0234530550667809,0.964743234549798
365,0.9671453317092423,1.043817080793339,1.0173310470290877,1.0799098647548875
366,1.1192300897503653,1.095198140700526,1.0414821270350492,0.9730941171565518
