epoch,2021_11_12__18_11_53_daily_0_lr_1e-06_crit_lr_9.999999999999999e-06_epoch_1000_gamma_1.0_lmbda_0.0,2021_11_12__18_11_53_daily_1_lr_1e-05_crit_lr_0.0001_epoch_1000_gamma_1.0_lmbda_0.0,2021_11_12__18_11_53_daily_2_lr_0.0001_crit_lr_0.001_epoch_1000_gamma_1.0_lmbda_0.0,2021_11_12__18_11_53_daily_3_lr_0.001_crit_lr_0.01_epoch_1000_gamma_1.0_lmbda_0.0
61,1.1356474491410007,0.9908208601675633,1.1609562920011658,0.8362568489001281
62,1.0461515287896448,0.8642829167258334,1.2201680214509105,1.0724897948807597
63,1.0824940459962702,0.9825809302583398,0.9888243068881613,1.124441330330629
64,1.066493909239472,1.0326493631331846,0.9132540012028629,0.900462068945866
65,0.9580940096851703,0.9390110393883443,1.103323286516526,1.1876828132377297
66,1.0620308367026,1.1011847943842428,1.0525857672313457,1.0449372879404768
67,1.0718381299305642,0.9012241607119622,0.941265208563996,0.9241079575422697
68,1.0863942204034596,1.0393923924990789,1.2042077428883422,1.0014748187697473
69,1.0843158627607814,0.9938156940240708,0.9576208107039696,1.003582578388755
70,1.0168197234743672,0.9319585536345159,1.061797349315058,1.0726496761645412
71,1.1820529728947191,0.9978649072630366,1.1340410536458183,0.923615986875181
72,1.0940250793067319,1.015768495956647,0.9273153629633755,1.086770604281821
73,1.1377405693956384,0.939277316667717,1.1218089467431205,1.0031148727630095
74,0.9966173942911806,1.1266358987373588,1.1730023595832484,1.1086441268729774
75,1.0056045773068347,1.0678064258181181,1.0418465410972144,1.2079907248145862
76,0.9805000530072294,1.0719719246622033,0.9852766528281403,1.0680540462869081
77,1.092724941535613,0.9891384392352623,1.0974462756063161,0.8297868076718952
78,1.0811002113816799,0.9628309915865827,1.0322575903344444,1.143717560460804
79,1.151576762858911,0.9554737321464518,1.085499128602681,1.0854527795638125
80,1.0545226177999516,0.9647404887769657,0.8763197367285873,0.9567899742185497
81,1.2393682820526635,1.066513408898856,1.2609205957366267,0.9286242357643919
82,1.043836850224589,1.071527335082452,0.9698212415169988,1.028469648739434
83,0.6737496032133584,0.9783211021263414,1.0414090259706934,1.2772294432534113
84,0.847676524925872,1.0228207378536387,1.1201346769070644,1.0552340124946797
85,1.0962706428891074,0.963855133223175,1.1293641791783051,1.2378003050833106
86,1.2113572459106043,0.865593492099131,1.0779644496535008,1.054672155200313
87,1.0388648566413377,0.7730803732208348,0.995325609366294,0.9853328773384421
88,1.0374481808307876,1.110178292573999,0.9588849125161173,1.1267056138246827
89,0.9606651453350741,1.0289603373028762,1.0190863104291246,1.0514131270940168
90,1.0300173299530755,0.9329163432224855,1.0521628815448303,1.1495715312247077
91,0.99829184195976,0.9524075405645321,0.9734210090992297,1.045610590615483
92,1.0412843058768269,1.0580072027941696,1.0076514609297338,1.134502849241543
93,0.9192439548542973,0.9667105957927645,1.174911737898252,1.008545677164102
94,0.9761285551471626,0.9418615035137217,1.0695235958378357,1.1498828759725983
95,0.9907259149804326,1.0144140416467595,1.0074589087479768,1.1317984143792625
96,0.8969558572352122,1.0014814432657542,1.0514996022657241,0.6952261096789184
97,0.9978431380811958,0.9176527039265814,1.0683975206714145,0.985849696418987
98,0.9238647375298585,0.9511369224619342,1.0261709968738886,0.9859160474153225
99,1.0137718031121796,1.2100387157104842,1.0144679730007908,1.2246194922094833
100,1.0577770904121577,0.9968861224664057,1.1382038205984273,0.9676338998342465
101,0.9234591163233956,1.0095279973154916,0.9915385581740969,1.0671634346286485
102,0.9717583743537596,0.9758294301945465,1.1163597449330747,1.285823383662516
103,1.1015116103461544,1.0780860126697989,1.0080242666271326,0.6546412081022621
104,1.051997878811679,1.027989941781223,0.9327384900143091,0.9163262375102067
105,0.9163775928654712,1.0397531974370218,1.0794983764564956,1.0137969583745072
106,1.0633160106634365,1.0909994499034705,1.1256682742873696,1.0680347333110993
107,1.1165784008915243,1.0397627569889751,0.9324006970599856,0.9776020984046147
108,0.9700739564553545,1.0184293989997366,1.09931432252835,1.2287971120919992
109,0.9108526292569654,1.0653535454319918,0.69565247889041,1.1078065529803116
110,0.999739646350581,0.9776304069270605,1.0142859042983992,1.1033156251311922
111,1.0757095531741538,0.974206737500032,0.9778028742682869,1.032089845808357
112,1.1495367922096085,0.92912072933627,1.0489783690770516,1.1469286816431217
113,1.0695551199722597,1.0935924707003977,1.1501047903249717,1.0315226714170376
114,0.9122026051114427,1.019714508887117,1.0257192126022119,1.0595861394517916
115,1.0305119854809854,0.9332149125906497,1.037217733205775,1.0668339886313405
116,0.9795995778126722,0.9573103460604937,1.0629395689784504,1.083667653487603
117,0.8616225850225567,0.9930541333166087,1.1163187485890844,0.9131902405907667
118,1.080740969535962,1.0019501063729888,0.916162823467669,1.081271704135651
119,1.0530893563766097,1.0537457049796746,1.0203127719682787,1.1766196138940965
120,0.9630285060114757,1.0256086664414636,1.0474389791178846,1.0748223436586146
121,1.11607234479272,0.9828912877752746,1.1876829371227076,1.0021145657445991
122,0.667367755171476,0.8317610640591422,1.1546984987764377,1.1511336268677994
123,1.1122872192359958,0.9642187433370824,1.0759053611399862,1.0087222944290888
124,1.027118364481955,0.8747562015605487,1.0932603476033238,0.9915341662925166
125,0.9026618975232701,0.8961915389794967,1.0595867157527794,1.0318986483767336
126,1.072495268504812,1.0104480005617587,1.1305607623966358,1.1759864398142448
127,1.0726514423676883,0.9881668287627566,1.0813661338300753,0.9632466257022415
128,0.9694070896335302,0.9738513182954504,1.0455929649705145,0.8733352901927551
129,0.9669569473624715,1.0855284708074981,1.0284107721842821,0.9127367236530354
130,0.9652826860558844,0.9826563227326536,1.0031998019477162,1.1648287288500074
131,1.0947537713506723,1.0584035122137314,1.0439078817228629,1.0811365231392382
132,0.8728464108990487,1.079154292142977,1.0202939630847978,1.3558367242985476
133,1.0514717987646032,1.0675851587858183,0.9923482552485177,1.1408539013705
134,1.0465248475533586,0.9507131613608444,1.072547568992899,0.9829174261358931
135,0.9440745394932057,0.8428407480983531,1.0795314654116623,0.9890407399294044
136,0.8627481855877603,0.9891828018723234,1.0894681826358559,1.212894672258326
137,1.0002174176037615,0.9508344363045981,0.9845665756097994,0.9778222949807086
138,1.04200360491668,0.9882089537271943,0.9940169345671034,1.1479382554635553
139,0.7547408736198608,1.00928272428255,0.8605033896414245,1.0511209925638327
140,0.6905229261621579,1.1193079862565538,1.1388653897717633,1.2371239028755785
141,1.1535628879606161,1.0579816550517434,1.0664683552133967,0.9392885277891077
142,1.002581517152563,1.0247527918405341,0.7946589535790313,1.0681252455107417
143,0.8432038530262064,0.9225481042524506,1.0633949595292982,1.1759864398142448
144,0.976509396547576,0.9920927515579089,1.0552747075403206,1.0032322526712316
145,1.0634158128324946,1.1237095299566768,0.9541529915566304,1.2287971120919992
146,0.9439599184443902,1.1056984026607455,1.1096620907429349,1.116318548975755
147,0.9030462055786139,0.9333434683776051,0.9670499280964026,0.7710846378512491
148,1.2798233078481802,1.0366495848542359,1.15570010151952,1.1274667835445609
149,1.1566071573365748,1.0534023770534922,1.1477614312565891,1.093830423378594
150,1.1399351978859324,1.060522943501386,1.1495555662215242,1.0546505893596507
151,1.1096575766278607,0.930058167725819,1.076420744677046,1.023166783428042
152,1.0264963081655782,1.1020042822778378,1.0963577728370164,1.2213897122409096
153,1.1088475821242378,1.1701782236400087,0.9319984942634388,1.0493372595037982
154,1.052423544519805,1.0001575845113486,1.0602519799772727,1.1652178403637774
155,1.135282946971039,1.034862559432335,0.9236083897576386,1.0984925545270194
156,1.0277340689640295,1.1097959351575852,1.030411853090455,1.0126725561228238
157,1.0152055614745037,1.0499777201487113,1.083390251819265,1.0639346029949814
158,1.009663995515283,1.0277290037284499,0.9539632180703047,1.1198150923152683
159,1.115326720392419,1.0482141043614404,0.9567903021360835,1.0258077437098432
160,1.1307801778450357,0.9408811934402227,0.99625491381415,1.0305566527055745
161,0.9861887298231855,0.9545522237287015,0.9798824388353892,1.112178944139625
162,0.9830474142489758,1.044756947171594,1.1492889731594285,1.2926174497777596
163,0.954924728835875,0.9509984335533294,0.642997764262557,0.9460440793818772
164,1.0572687861198855,1.0334173242494675,1.2201680214509105,1.0614267635577943
165,1.0286368891818867,1.2219485656919697,1.1213809835886992,0.8947371223559446
166,0.9940925240363218,0.951129442667058,1.1032990037248922,1.0414062210591404
167,0.986093395546023,1.0612601182720993,1.0812982090360095,1.2244083416376075
168,0.9454384973773149,0.943117383695056,0.9887076283926886,0.7093211800123885
169,1.093921833916044,1.0578549974945197,1.2953931573211315,1.0510178063742186
170,1.0639421177516433,1.0707987052724963,0.8533612115942943,0.9164033262443124
171,0.9684084199839632,0.9943724122121107,1.041349666653519,1.0837032521319268
172,1.0885391142775624,0.8018976657722965,1.000978050499088,1.0669681841983902
173,0.9891704093181722,0.9228216008646524,0.9355435056595526,0.9564445862040334
174,1.0674266924763363,1.0270484428854079,1.1527914610897134,0.8208954175090828
175,1.064361042354397,0.8795318630541299,0.9921909057394731,0.9207850151243232
176,0.9529598182559559,0.8856701356006356,0.984726392630751,1.067383938280894
177,1.0354495395436765,1.051678701381181,1.1206468916401016,1.0476194003825003
178,1.0317946432088336,1.06887175820272,1.0493201417562084,1.0929296119586984
179,0.9889765144405666,1.0835800223430025,1.0532586227097913,1.2216039282950049
180,1.1792820267814057,1.0394218513846563,1.0300909552823092,1.0509001959481135
181,1.0386679466318454,0.9403717208795546,1.0422194573375878,1.017218024717584
182,1.0457807819881828,0.9357719795516436,1.088223898350068,0.9710900131609835
183,0.9812897572541599,1.036903712210653,1.2867404907606845,1.0064097695191476
184,1.0172463909096086,1.0744032920147064,1.0796848106501453,1.0081840210154809
185,0.9760561596779851,0.9836423856974352,1.1690447218808329,1.239031434096605
186,1.0735930666583882,0.9695717600766004,1.077791321321263,1.0487809369205847
187,1.0986817124644297,1.027789661852184,1.0848107607140143,1.1208180103918215
188,1.1209516636817258,0.8775451759707323,1.2501601560629798,1.1442818306763645
189,1.1043414990089953,0.8999807354578747,0.6254911641241525,1.016786325679603
190,1.0932911540321835,1.0322357137489488,1.03543297621472,1.0553903738502461
191,0.9679635785315814,1.0886805499769205,0.9467840322525605,1.0999160570088167
192,1.1513019466430159,1.003717652261966,1.0728512259035157,1.1001261316466777
193,1.1200250704544117,1.0938083950377255,1.0191294877139254,0.9776020984046147
194,0.9491190103736767,1.0814042029063153,1.076438845877864,1.0230353471704605
195,1.082426372941823,1.0210215571327521,0.6209092530935991,1.0577088978547253
196,1.0249860868297778,0.9261842907435941,1.01147166830101,1.0692680742701706
197,0.95955736847861,0.9568734150331837,1.119682041708677,1.0006931347892616
198,1.0853761151089019,1.1687098505507045,1.0577937668527464,1.038300246478219
199,1.027866635399457,0.9453570221799357,1.1346846476780517,0.9874857188826368
200,1.0814178275299322,0.9927562978616984,1.015210585788154,1.0776944496906988
201,1.036047844616215,0.8997099191326542,0.995325194084175,0.8676187701714384
202,1.0404484269140075,1.0659413367061596,1.0914891684999068,1.0379093418226968
203,1.0690476194632823,1.283105311815029,0.9455098212329714,1.0904130573915871
204,1.0153202211034447,1.1088237890916628,1.2182287169548804,0.933333253079877
205,1.1353742687943684,1.0662692836193544,1.1834216296953228,1.0413327684299716
206,0.8664927932259782,0.9375920355479964,0.9496711924797058,1.0791032131605918
207,1.0956874826757188,1.0037623796783037,0.9829190116328134,0.9447813102830701
208,0.8415454106309181,1.0780848319125365,1.1982485888069154,1.0354287524925139
209,1.0673808765227122,1.042540432226967,0.9551336334421076,1.1004108684429024
210,1.0442041343220034,0.9635822544794935,0.6572726029911452,1.1502833125126743
211,1.0398750030838335,0.9514166260965367,1.0617714094408575,0.9815134737392676
212,1.0402588471203178,0.9167408356189609,1.140390574174645,0.8935791940834658
213,0.6971296701160999,0.9799998793460079,1.076438845877864,0.8024776867799556
214,1.0778560062905194,0.9133949625861825,1.082966463829049,1.0800712947782813
215,1.0325916994326043,1.0444804360809723,1.2050653990139508,1.0543518286031348
216,1.0235243390355884,1.0499412502189012,1.0101628866680572,1.2286396884647546
217,1.0410581641876728,0.9611768970502493,1.0342503016429943,0.915578695221333
218,1.0492883540696245,0.9458629024710284,0.9985188520060405,1.2329469650855593
219,1.1090194193267118,1.0529105465524997,1.2075862141170728,0.9324678067853841
220,1.159278009476476,1.0111541376514772,1.0802597515221732,0.9230868154393996
221,1.0986985590042497,0.9172920728021317,0.8775984117813068,1.0882242145582086
222,0.9546774630372197,0.9800816730995028,1.0613456478276904,1.1403911859279847
223,1.0436656066473307,1.0319028884520371,0.9241010173463864,0.9170625490885485
224,1.025089587084335,0.977915537256267,0.9126912435870848,0.8480000759043257
225,0.6778708841979922,1.2638198438798474,0.9921103485012314,1.4499263624893026
226,1.1029221875259438,0.961040973953497,0.9547205219567545,1.0871292179779795
227,0.9731924463868777,0.9595102953340331,1.0142859666438067,1.0775593707008846
228,0.9570614107627399,0.9888810607875768,1.0500881233331398,1.078959452432765
229,0.6343698175837578,0.9907815720049633,0.9155456452004431,1.0328916897329499
230,1.0706125132602362,0.989442577321534,1.083976203156999,0.9113707674558025
231,1.1322519068420593,1.0259247148471382,1.065151404361613,0.9620735836385487
232,0.9804754691725378,0.9512865945014275,0.9417391382709366,0.9794431670141749
233,1.03134226758189,1.104642190522403,1.0678992260430915,0.8947371223559446
234,1.1324118381386994,0.9732181092917019,0.9960000748626918,1.0854708223761442
235,1.0668625719375313,1.0778030695256202,0.9065386566798965,1.0771823888652072
236,0.98033897536059,1.0497085749828303,1.075579298780084,1.0349346650663132
237,1.2365917740801675,0.8839127913993552,0.8732332946906948,1.0438401710902503
238,0.9631270649359035,0.9638556538661412,0.9849070518120641,0.93174731756409
239,1.0356938582038655,0.9745836486768207,1.1341729712316848,1.1274667835445609
240,1.3196251823503848,1.063267855921796,0.9603138222226297,1.1934479609770983
241,1.1138808253294195,1.218070487334618,0.98708128678764,1.222299074039119
242,1.0537942881946858,1.2972516948839314,1.1149212743214536,0.9335643172078532
243,1.0269197597218314,0.9833423978563284,1.0400830605237519,0.8623353512850774
244,1.059963506051837,1.0857931930792906,1.1508983772377475,0.9831934876035807
245,1.1791806192540641,0.862657530193143,1.0511909729190383,1.0317057606753537
246,1.0341984816700587,1.2768877086984867,1.0081764193491582,0.6662247930402379
247,0.9627315771053012,0.8998605897917998,0.8961453743721798,1.0767942348126764
248,0.975942249364128,1.0519382960611907,0.9782611605537286,1.1128795045704185
249,1.0524037536017963,1.0838074145551602,1.0715979035694168,1.1530143662972665
250,1.0641212787661107,1.0330757474273589,0.9130597190645181,1.0636945788372185
251,1.081205203058896,1.0325692118468235,1.0143628499492097,1.1952507093977764
252,1.0821988431445964,1.073284481779204,1.0771472050594624,1.1208058100198945
253,0.9640221878700658,0.9695740897782944,1.0885699823206465,1.2307339473069159
254,1.0900748583511297,0.9493332086877576,0.9000770030271971,1.209732948895438
255,1.0019020837712431,0.9193813540793406,1.005466676703128,1.0580322939420312
256,0.9794874597078974,0.9477896009816579,1.0928713832017911,0.920232892452465
257,0.9511544759396451,1.0166523383322785,1.047008375024454,1.0349346650663132
258,1.0165306039496749,0.9565362995263228,0.9151896537775679,0.9716233673429633
259,1.196374892161951,1.0321287101250756,1.0906785889115702,1.0653652215620864
260,1.0207823367124118,1.015753615357747,0.7142216801310528,0.7957371872581386
261,1.1288089051843386,0.9517397796375491,1.0325242189121797,1.2106165121850547
262,1.1194524272783397,0.9415931852629701,1.0085507286318887,0.9131902405907667
263,0.9894601355517563,1.0642563780089063,0.9317481506114808,1.026315527432704
264,1.1426935812399746,0.9811175849692887,0.9912755948525249,1.127535063105231
265,1.1133978501505037,0.9372486651389201,1.1826923564336067,1.0613452049998706
266,0.654283807604591,0.9566339695052992,1.132302582632131,1.0800712947782813
267,0.9958205541115265,1.032720483567329,1.0796510976044635,1.1565439418556085
268,0.9083599475185447,0.9182705431593684,0.9100869249606344,1.0734624447054042
269,1.140235131490329,0.9616998876889824,1.1133068692580659,1.0613452049998706
270,1.059030348383122,0.9328708654533194,0.7153950249938267,1.2216039282950049
271,1.1629112162761246,1.1959510501044701,1.0999002899163675,1.3568850871001603
272,1.0107368726661863,1.0568125742322099,0.8984678869007847,0.9352455082639708
273,0.7224817568146354,1.005825450864351,1.165991414730887,1.0900262998446755
274,0.9686121158176213,1.0731083392976783,1.0300909552823092,0.9130597394729935
275,1.0877030418250737,1.081908516989673,1.0465406253423566,0.9652172490262002
276,0.990405914782781,0.9283626870026973,0.9858004300388392,1.070130447179199
277,0.966926674986752,1.036324752372642,1.059574581920077,1.1759864398142448
278,1.0344145245366843,1.0108765443881402,1.0910331271274134,1.064236562802904
279,1.0531100350476714,0.9556563832898322,0.6643387366535027,0.9525065808862103
280,1.0795623997566577,0.9118498158271185,1.1389532659798425,0.7829548552762039
281,1.1114796279864336,0.908459121637309,1.1171131345844931,1.1430826057430203
282,0.9561560667535574,1.0315436893958625,1.1056535800940257,0.9145928921974851
283,0.9955617215933152,1.0286712567881269,1.0529499242367646,1.0510178063742186
284,0.6346735724436928,1.0114913667886167,1.075765769473351,0.9224145408269872
285,1.0187025617390406,0.9525115308661897,0.8905890427412604,0.9656117723171839
286,0.9734811491154978,0.9105465267004197,1.1814465388892155,0.9312503640400845
287,1.1715104718620628,1.1479646668338317,1.062839478916702,1.0407275188505307
288,1.144251804033904,1.056134249697775,1.0507349097742817,1.0888351380369894
289,0.9901134781487113,0.9748250485840462,1.024216088633629,0.9640275568224599
290,1.0588208792215312,1.0124806974428833,1.0332831334979384,1.0443345418219179
291,1.0888675396601717,0.9577031287874508,0.9392877719789647,1.310596088743197
292,1.0984662501568625,0.9791078769419407,1.0813248354335359,1.2481849189884808
293,0.9967964306705261,1.0486963534903824,1.0778294813698868,1.0379937396463104
294,1.0302916414327221,0.9654404176692913,1.1848650701714323,1.0432545983152222
295,1.077352834716863,1.0682571202499553,0.9207853169812233,1.168770909605014
296,0.9990645852457839,1.0010322501550153,0.9887076283926886,0.8720932868000372
297,1.0476918406489777,1.075794736360898,1.0812719135943227,1.1315962619213549
298,0.991068121503219,1.0911860411392194,0.7266013269684407,0.899342649916868
299,1.1990185600134375,0.9487916392868098,0.9075518179803316,1.0678960036779057
300,0.9665978751734556,1.0508575908646949,1.186081194246435,1.019376935324629
301,1.0572859783933737,0.9962951592247957,1.1731442634773657,1.085182262302804
302,0.978883784344608,1.0721955867490376,1.0303530208041314,0.9884055637081886
303,1.091882855582601,1.0675958412348723,0.9960424071313254,0.9412709276602806
304,1.041372174768325,1.0580043531773982,0.9404623484315672,1.0932601521131573
305,1.0152778254865615,1.0533295184012295,1.0276757570936106,1.2305696742400294
306,1.1019705866066474,0.9671599739939825,1.188679230754752,1.2032478116333343
307,1.0038886142080679,1.049713048569094,0.9523812431918328,1.1818566992003432
308,1.0729435772184819,1.033186628865845,1.0085507286318887,1.055583348298538
309,1.1107876040666982,1.007422943654026,1.0676273005944186,1.1749120180190726
310,1.1056659779940068,1.0217135773077364,0.9853336995646111,1.0023901641397726
311,0.9096940424922724,1.0701740529140145,1.1078317768864105,0.9776020984046147
312,1.0712202218934157,0.8697249230474848,1.2915847911440792,1.02636754124056
313,1.0416981624781896,0.9446059562138642,1.046854507350791,1.080546229786871
314,0.9779808369136223,0.9359967155297128,1.081589741356342,0.9526467551070652
315,0.9937832683792434,1.0090560135396174,1.0833711377609108,1.0752682442974464
316,0.9979587212138961,1.1014182115654503,0.6048190746666665,1.3337963614906911
317,1.1025512502611203,1.077802547558935,0.9734204869156485,1.093370291923484
318,1.0564870635834462,1.0228172133283524,1.1253077380368146,0.6783031656640905
319,1.0776914065336893,0.9574797262467809,1.0815146873566164,0.9501246486610754
320,0.9620495496120397,1.074011994336789,1.0658737454928793,0.9161625231261401
321,1.0955903575637287,0.9612011384442394,1.1460827029912362,1.0366982719703413
322,0.6824151630948131,0.9549826730661496,1.144289350248524,1.0287043743212343
323,0.9578652062803227,1.0508990410507981,1.1105203706674336,1.0000281861764515
324,0.9948212740514206,1.0579586854699903,1.093837122429269,1.1495715312247077
325,1.0722053646926955,1.0196890975822392,1.1031642990137518,0.8892247479562684
326,1.0187326163900403,0.9619640591457455,0.9656460756747041,1.0546591936410923
327,0.9314785251276032,0.9771589254541605,0.9285003354257716,1.094455567677509
328,0.6525452934073538,1.1980592126553746,1.0845764105656195,0.9526467551070652
329,1.009246292728701,1.0146364206559266,1.048132698129254,0.8885544733450638
330,1.0361890762365575,1.2014730148114503,0.998518613940623,1.0674840824961869
331,0.9929079321035882,1.0711479065670655,1.122466238533484,1.1385790669578324
332,0.9902650430424136,0.9611763885962421,1.0851512316033831,1.1975327518033019
333,1.1331802146253565,1.0859708674861606,1.1021699430127276,1.0144639982479162
334,1.0584565489569044,1.0954419845192471,0.920721167753739,1.0356564723365143
335,1.0741970968448422,1.0554515597357674,1.0272819007711973,0.8625000628754576
336,1.0062898941827176,0.939182090515509,1.0422194573375878,1.0419495993069967
337,1.2080606586434623,1.021020336177336,1.0180520491575766,1.0841652766293637
338,1.2168663325582452,1.008548768343784,1.08202767898598,1.2240972291310752
339,1.0670423797643644,1.0980521089419502,1.0812882998330842,1.1022342186923488
340,1.054810220031054,1.0262646861390812,0.9565582394802538,0.948880469574812
341,1.0150457040871836,0.9399628616737421,0.9179635481362689,1.0726496761645412
342,1.0396057211114487,0.9467873617892443,1.1967080073784695,1.0323106782635996
343,0.9424342074021106,0.9983992173377424,1.0350822538175672,1.1369078394657688
344,1.0360039081007097,0.9922123577872238,1.0303530208041314,0.9670092778700835
345,0.9284746704954595,1.1664881568234466,1.1020492607076127,1.0325393471205133
346,1.0313923710433524,0.9005399835296323,1.1622411515441,0.998449269109723
347,1.333818701306565,1.0170267843574081,1.2246690189681126,1.0424844453631672
348,0.7045556719015101,0.9542841295120473,1.1909544231559672,1.255011122442053
349,0.986819255586408,0.9413332614006725,1.133418817812046,1.0876075644618046
350,1.0571101538169272,0.9226849592921765,1.1358956442179695,1.1475603862559045
351,1.1078970348528565,1.0447561298471006,1.0739324332692899,0.945510772254062
352,1.003706784745154,0.9349532342552471,1.0487341788259663,0.9888999619791955
353,1.0314720198285285,1.0588348859323697,1.0366974068822508,1.0368832667846966
354,1.055135493111904,0.9830890224989731,1.0296569614195734,1.090040975184605
355,1.08705293726665,0.8656265898932602,1.0256789007700573,0.900288699140699
356,0.7019419259735182,0.9817280743578074,0.989396209020754,1.1317554007320285
357,1.084511613175899,0.9603236817192844,1.409155693683621,1.124924553308507
358,1.0186049618697943,0.839190901419761,1.0010296598074604,0.6610709438153901
359,0.9247555941669064,0.9992346443636569,1.1419187029688571,0.7997802587708703
360,1.1074495097858177,1.069059344045039,0.8104737392025875,0.8927152715202338
361,1.1101109069298953,0.9872192461672467,1.2487047689775401,1.014490338480124
