epoch,2021_11_24__19_46_10_daily_lr_0.001_epoch_30000_metric_sharpe,2021_11_24__19_46_10_daily_lr_0.0001_epoch_30000_metric_sharpe,2021_11_24__19_46_10_daily_lr_1e-05_epoch_30000_metric_sharpe,2021_11_24__19_46_10_daily_lr_0.001_epoch_30000_metric_sortino,2021_11_24__19_46_10_daily_lr_0.0001_epoch_30000_metric_sortino,2021_11_24__19_46_10_daily_lr_1e-05_epoch_30000_metric_sortino
0,0.053884997963905334,0.17845351994037628,0.09706709533929825,0.0272463858127594,0.04862271621823311,-0.057606346905231476
1,-0.03387761116027832,0.08009472489356995,0.08980453014373779,0.07992218434810638,0.2492104321718216,-0.09681989252567291
2,0.05634579434990883,0.0413014218211174,0.035342711955308914,0.14218610525131226,0.08370482176542282,0.27371010184288025
3,0.012025656178593636,0.13906419277191162,0.2047933042049408,-0.10843949764966965,0.2615000307559967,0.08423518389463425
4,0.04176769033074379,0.05492055043578148,0.05793921276926994,0.040318962186574936,0.10608721524477005,-0.01487637497484684
5,-0.06532947719097137,0.0298553928732872,0.033360082656145096,0.3209330141544342,0.044706735759973526,0.1812734752893448
6,0.0575166791677475,0.14931872487068176,0.10885108262300491,0.2811641991138458,0.1314573585987091,0.04866063594818115
7,0.11486063152551651,0.06383994966745377,0.12625639140605927,0.1758076697587967,0.1529383659362793,0.145758256316185
8,0.03725861757993698,0.047944746911525726,0.03482755273580551,0.010009540244936943,-0.0923798680305481,-0.043542880564928055
9,0.1212829053401947,0.07496874034404755,0.08183374255895615,0.020830849185585976,0.10199494659900665,0.28203293681144714
10,0.04266556352376938,0.11222822964191437,0.09288744628429413,-0.05834641307592392,0.09754643589258194,0.16132494807243347
11,0.003417204599827528,0.12095364183187485,0.06270378082990646,0.11377294361591339,0.027312373742461205,0.18067297339439392
12,0.07659327238798141,0.1494521200656891,0.12367820739746094,0.26056107878685,0.20144353806972504,0.15959325432777405
13,0.12660132348537445,0.06797584891319275,0.03260793164372444,0.08605188131332397,0.13363009691238403,0.1275547593832016
14,0.10316084325313568,-0.020632391795516014,0.0014455124037340283,0.07144998759031296,0.0781068354845047,-0.02820083126425743
15,0.17437486350536346,0.0829227864742279,-0.04746641591191292,0.1838362067937851,0.1907598078250885,0.10286885499954224
16,-0.06321673095226288,0.16637839376926422,-0.005112016573548317,-0.12123789638280869,-0.12279842048883438,-0.025864504277706146
17,0.1267879754304886,0.07799816876649857,0.13622304797172546,0.11252249777317047,0.2422979176044464,0.020371610298752785
18,0.04270678758621216,0.15601864457130432,0.041447218507528305,0.2018536478281021,0.2750357687473297,0.17073684930801392
19,0.13547229766845703,-0.06905822455883026,0.05705330893397331,-0.0473983995616436,0.06283197551965714,0.0851185992360115
20,0.025481097400188446,0.06870955228805542,0.06138952076435089,0.027739256620407104,0.09491999447345734,0.1626768261194229
21,0.014461159706115723,0.06046099215745926,0.06775358319282532,0.09768124669790268,0.04293380677700043,0.21029245853424072
22,-0.011878114193677902,0.16570037603378296,0.10298604518175125,0.11347491294145584,0.16110184788703918,0.018980199471116066
23,0.041430793702602386,0.15727035701274872,-0.010495025664567947,0.09508807957172394,-0.044625233858823776,0.17309466004371643
24,-0.015849042683839798,-0.004495082423090935,0.04567573592066765,0.253356397151947,0.10416910797357559,0.024321047589182854
25,0.020487047731876373,0.04542161151766777,0.10107707232236862,0.24617362022399902,0.062250420451164246,0.20945368707180023
26,0.11798997968435287,0.11154820770025253,0.03130215406417847,0.1602640450000763,0.08640900999307632,-0.11694414913654327
27,0.09814773499965668,0.06571315228939056,0.11274956911802292,0.09974068403244019,0.15188837051391602,0.09336770325899124
