epoch,2021_11_13__00_05_14_daily_lr_0.01_epoch_1000
0,0.9744068396332303
1,1.0427058083206597
2,1.1304188128594936
3,0.668706738647618
4,1.154077396255384
5,1.1312205693019441
6,1.0580061149727535
7,0.9725804316197058
8,1.0407361258530483
9,0.9324788879965715
10,0.8997695273955533
11,1.0025813208365224
12,1.127772864162841
13,1.1338801065836321
14,1.0817995156523061
15,1.0238756498037918
16,1.1165553404254334
17,1.0625869238829473
18,1.0227773660808472
19,0.9965390856164705
20,1.066509968224006
21,0.8900048277450051
22,1.0073270126801994
23,1.0679436718052253
24,0.7755101372531017
25,1.0324625928900775
26,1.1974612326677156
27,1.0912081467503227
28,1.077824912050438
29,1.1202369408695922
30,1.1369717944718905
31,1.0870587200933544
32,1.1518691691763479
33,1.117056721756215
34,1.0509885865499393
35,1.0580285258963082
36,1.1197762216828773
37,0.7070094912069833
38,1.0275456134563437
39,0.8726890083305767
40,0.9455113428671755
41,1.2146142136680793
42,0.9923424947495001
43,1.15480377201488
44,1.068908909579676
45,1.1028082754450415
46,1.0344260619632377
47,0.7534394704894152
48,1.076452728750757
49,0.6626981354203136
50,1.0416496091914837
51,1.078647621333035
52,0.9950308276892201
53,1.1848478205164972
54,1.0633319227655034
55,0.932477567970775
56,1.14052396116036
57,1.000796848292867
58,1.0330011622045927
59,1.0144225576292318
60,1.1049866297741522
61,1.1932647489575792
62,1.0543107803130702
63,0.8469539148437626
64,1.0233554613499363
65,1.046836642350207
66,1.1943860849676817
67,0.9946788099380488
68,1.1635318715868062
69,0.8146515787353011
70,0.8017071463633105
71,1.0018642111335587
72,1.0310253529754132
73,0.9453912011810616
74,1.0442430619126462
75,1.028033494385772
76,1.2201342035476734
77,1.2014150451851373
78,1.0391340899424641
79,0.8919175715992
80,0.9267350196414404
81,1.1139558679473849
82,0.9020869888316219
83,1.1219246542754793
84,1.2054342357641386
85,1.085397261988921
86,0.940491287747679
87,1.000000307336497
88,1.022528051215548
89,1.0953035711921515
90,1.0078087243322154
91,0.8435206564641229
92,0.9838211142823092
93,1.0355617443657474
94,0.9913076903276021
95,1.0562826895546154
96,1.0818090587752238
97,1.0837148629202178
98,1.0180229873428
99,1.0431976559520981
100,1.1168834311767797
101,0.9020869888316219
102,1.0300121210845798
103,1.0675611296317222
104,0.9867900781120277
105,0.9871792706137295
106,1.1875693931135347
107,1.1336924399008161
108,0.8585632918696315
109,1.1071248831941456
110,1.0476427582209273
111,1.1004394166861433
112,1.1616694446349558
113,1.167287865060181
114,1.086439015004375
115,1.1301641350675182
116,0.9871792706137295
117,1.0104998680308575
118,1.065646860643327
119,1.160000415913845
120,1.0038572295592083
121,0.887090600060553
122,0.8813162370897986
123,1.0678657377890954
124,1.0665554845618763
125,0.9970318330182709
126,1.072922105408054
127,0.8999547122581969
128,0.9652798848084913
129,0.9926370536282398
130,1.1122624242531265
131,1.0675738242117792
132,0.9910446876288072
133,0.9589791962373064
134,0.9353391017938685
135,1.1747187855367647
136,1.1075482060909068
137,1.0645634538079247
138,0.6218022018813635
139,0.8954131415611987
140,1.1767390898115644
141,1.1463650023271479
142,0.7070094912069833
143,1.0273975148024517
144,0.7562656848790573
145,0.7321007726487981
146,0.63429232787796
147,0.8826272375486844
148,1.1829265781745624
149,1.2494684351990506
150,0.9265217368598774
151,0.9685727890859923
152,0.9465469281052746
153,1.0271111251212308
154,0.8931120733131747
155,0.91585866890368
156,0.954684327011729
157,1.044079911836246
158,0.8961454344634119
159,1.0202101093686309
160,1.1652249766192637
161,1.07999967744452
162,1.0622878658888069
163,1.2815250052336495
164,1.048524250204724
165,1.1251777821191837
166,1.0207114946734535
167,0.9910446876288072
168,1.1176703913240418
169,1.0705090447049188
170,1.2442336236663136
171,1.0212765748258297
172,1.057724923065176
173,0.9258410765712168
174,0.9838211142823092
175,1.290922125059894
176,1.1271048818825942
177,1.1383823105502837
178,1.251761882801651
179,1.121560838080827
180,1.10619739778459
181,1.0686258590036748
182,1.219649110723969
183,0.656208510890049
184,1.0611044763581163
185,0.9628958399786198
186,0.9863781601472362
187,1.0367872524531727
188,1.191649760535137
189,1.0932608200380374
190,1.1107433862116638
191,0.9950205205811118
192,1.0670070501704014
193,1.0575721516506715
194,1.111525763333894
195,1.0829538605478095
196,1.0288608807765098
197,1.196710361249522
198,1.068160978216423
199,1.1255834190116865
200,1.163591983902261
201,1.0452735423979105
202,1.3098401283419692
203,1.0728224581702825
204,1.218411132180672
205,1.1541398749865421
206,1.028621295094009
207,1.0408334480894923
208,1.2140261875797738
209,1.0247026635439447
210,1.0651638718849008
211,0.921487978629435
212,1.1481392126869518
213,1.0707243442449557
214,1.0732656819548068
215,1.0732219502472529
216,1.0086735590349156
217,1.0223690079575252
218,1.1174243302413178
219,0.9258749880235569
220,1.0660144601202801
221,0.8624999472051932
222,1.1193590167858043
223,1.1263438725687895
224,1.0275513208796003
225,0.9882357461461764
226,1.2094034707099859
227,1.0701923520648513
228,1.0968564425586338
229,1.1250000381984895
230,1.182070639830517
231,1.0959837111060218
232,0.6408696591935561
233,1.0886467912606594
234,1.1256653137218453
235,1.1376841151230859
236,1.0286522497524242
237,0.9418718893452468
238,1.035697106864118
239,1.037481434065422
240,1.111708808107057
241,1.077824912050438
242,1.2242992407643378
243,1.0105754695293563
244,1.0326575417146304
245,1.097550565069795
246,1.2115506196875856
247,1.0796739509285143
248,1.0019829107029892
249,1.0579735675580466
250,1.1012382970071457
251,1.083156838012724
252,1.1111110942852012
253,1.2079832366445586
254,0.9840073881927816
255,1.1167968750158328
256,0.8979591717046942
257,1.1280740942423109
258,1.1312632929080844
259,0.8640763780292715
260,0.8930818171624402
261,1.069649124146013
262,0.9001923619807666
263,1.0580457423485259
264,1.1799640084129523
265,1.1373491429283493
266,1.0496018246028445
267,1.121560838080827
268,1.104367935842339
269,1.1469849793596039
270,0.6740356936061989
271,1.2352383405235465
272,1.2121932061742136
273,1.0656574046009186
274,1.224107297911996
275,1.064489279921008
276,1.0891177071299225
277,1.1444064982639155
278,1.078477999152039
279,1.071151904892106
280,0.9907193159563586
281,1.0719378534584623
282,1.059362724071589
283,1.0038572295592083
284,1.076452728750757
285,0.9165069839794138
286,1.084210585175367
287,1.0611750106933302
288,1.0104998680308575
289,1.0793197104068502
290,1.1845514199319216
291,1.0360940023494611
292,1.186599367311581
293,1.0207817358843239
294,0.7991952802173065
295,1.0326575417146304
296,1.1518476111577527
297,0.656208510890049
298,1.1759953943892862
299,1.0284473505357734
300,1.0563555714566557
301,0.9652798848084913
302,1.0793223962907286
