epoch,2021_11_07__01_02_52_daily_actor_lr_1e-06_critic_lr_9.999999999999999e-06_epoch_5000,2021_11_07__01_02_52_daily_actor_lr_1e-05_critic_lr_0.0001_epoch_5000,2021_11_07__01_02_52_daily_actor_lr_0.0001_critic_lr_0.001_epoch_5000,2021_11_07__01_02_52_daily_actor_lr_0.001_critic_lr_0.01_epoch_5000
0,1.0209902539706168,1.04458685237375,1.0460451089698004,0.9815893127024371
1,1.031425426329293,1.0881647528279264,1.0271264380363914,0.9990766472253435
2,0.9646599483859599,1.0016301340408715,0.9622757247425298,1.060111172968869
3,1.0351077151790586,1.0641780113818164,1.0393557559174749,1.0779060866063213
4,1.0352548503868488,1.0887790580870498,1.0623925147382858,1.0126132702032393
5,1.0466305363787936,1.0680356802515034,0.968643310603529,0.9758936580505886
6,1.0119197226382233,1.0561022909959061,1.0031593056515054,1.033343145510064
7,0.9597301852159459,1.0571723373321436,0.8558072137126446,1.0765301264420057
8,1.047081756011836,1.0785215673595416,1.029923624228247,0.9549397552927019
9,1.0467354326024325,1.0832864039064498,0.9616606553133168,1.0865371017175862
10,1.005008001793426,1.0687300214344595,1.0642125773028346,1.0806516185467385
11,1.052785590307626,1.0230502315440573,0.9832838079753407,1.0407645139577921
12,1.0707271842451385,1.0773814590372326,0.9256018898734799,1.156022132528199
13,0.9738329251232872,1.043988710916231,1.0369810940532733,0.9791636555054589
14,1.0341757587566043,1.0098769136426697,0.9466925169024808,1.0319725350471451
15,1.0591796056452258,1.088092809613383,0.9765598502353661,1.0128944382785272
16,1.0320305178756803,1.0503567475793545,1.011213695071884,1.0510862449427436
17,0.9626912446816838,0.9806966855956856,1.0419399303741073,1.052757874379399
18,1.017974951646857,1.0403137572161436,1.0842423806430745,1.0782298739231932
19,1.024474688323772,1.0576534242102051,1.0318480725027308,1.0579544289790674
20,1.0802549545896667,1.106347565565054,1.0260037139765203,1.0531594599326852
21,1.007929999043074,1.0909233284137272,1.0807691685250815,1.041570722687521
22,0.9674699675801122,1.0323868058498888,1.0618432974362868,1.1959586418998607
23,1.068330856228433,1.0169613363251395,0.9562199490587601,1.0297712392172542
24,1.0519423872707985,1.05892270919494,1.0207464454600121,1.0965578622115741
25,1.0341757587566043,1.0833019974083429,1.0264206933272246,1.158545297611315
26,1.024474688323772,1.0137095384264592,0.9471003411283979,1.0348285651593598
27,0.9222068902766454,1.1483185591166212,0.9759843694890415,0.9469515535098947
28,0.9919384006122616,0.7093627624673391,1.0569892943351753,1.0535983673884521
29,0.9626912446816838,1.0275298885400306,1.0156523886089832,1.0441728166952602
30,1.013868563130412,0.9615744686476172,0.9589289971199311,1.1062331431045191
31,0.8889678714841938,1.0614082465621255,1.0634928040441964,1.032500805821539
32,1.0636532619108645,1.140291015691383,1.018609929012235,1.0476233967409847
33,1.0719085272136113,0.9517920134795069,1.081329983547909,1.0479473866462496
34,1.051430987940917,0.9832949179705787,1.05876001075659,1.0112593792958202
35,1.006591088143487,1.1124971203006895,1.0350265672252823,1.158545297611315
36,0.7968298024088036,1.1295987975424473,1.0580477288802705,1.2932789048108044
37,1.0604188580455502,1.0810205037793148,1.050053194709875,1.0586136954222243
38,1.0212597968905799,1.0565039951908988,1.0621273488984138,1.057301158241345
39,1.11387733973015,0.7466491705567615,0.9592465118441665,1.0155572591720878
40,0.9580530720844672,0.7352244459393398,0.968961998799637,1.1781064390697968
41,0.9791630062206159,1.01541191822294,1.026543392205226,1.0319813003101523
42,1.0098397787876736,1.1184572393136365,1.0088166079272944,1.1298610084016523
43,1.0441014793407521,1.1057492328756215,1.045683811309654,1.0507826887156053
44,1.0319047797695775,1.0244392129818567,1.0630703005233424,0.9234117672674718
45,1.0482665524100603,1.0680118637617066,1.0757700094587985,1.0628940168931698
46,1.012592037213858,1.0082972997701514,1.0272200174585293,1.1139915900759048
47,1.047325678555849,0.9655293139882895,1.0268341890175412,1.055606270241245
48,1.0198578014484037,1.004583508271588,1.0022840322858344,1.0378973634326796
49,1.0450059339742592,1.1922874594236674,0.95851536886042,1.0304647616421005
50,1.039029878056424,1.047042582180183,1.07240881248112,1.033180820861701
51,1.0379878195495122,1.004357334891878,1.0289731171908973,1.013221578071929
52,1.0734214321630102,1.0225450442596387,1.0738122026593278,1.0151811493748257
53,0.9903106625733359,0.9988406041818128,0.9762427908780467,1.032358065536197
54,0.9688326623158816,0.9491636749407831,1.0064446884748601,0.9238501794043879
55,1.0756837302472493,1.167891225548306,0.9863847862927465,0.9518723021859923
56,0.9892828268542728,1.0208688121113079,1.0187157056773903,1.0012357998500274
57,0.9263357991418091,0.9474907666097425,1.0446253817294389,1.0047914733812962
58,1.0556222675275564,1.0324623659629526,1.0164171215296744,1.1180460736692135
59,1.0891594979118548,1.1209460847328112,0.9841756166506457,1.038763515978369
60,1.0825350019030187,0.9419055844378184,1.030287797547233,1.0319249425063752
61,1.0623117605201922,1.0009864928408592,1.065504717953329,0.9837516646188775
62,1.0578981779072065,0.9736506211385318,0.9876114932948639,1.0366818508678284
63,1.0403788322807037,1.1018072297551975,1.0567563759989231,1.0710605935737063
64,1.0442793144634708,1.0126068639517254,0.9590482296736623,1.0818528179734397
65,1.04743616967138,1.2761271173121338,1.0327755536216165,1.0217511982802798
66,1.015673772795341,1.1345287148134355,0.9457063718300882,1.056666831125865
67,1.0542301259228595,1.2022553232227116,1.0528927233293668,1.1286911001055437
68,1.036687427525403,1.063855685401839,1.087141197565149,1.1112886144055403
69,0.9623111141086629,1.0370173765062767,1.0660468260002192,0.976367517027306
70,1.0470487957549743,1.1333533907208242,1.0666204647250481,1.0183542228541522
71,1.0337597726683603,1.1555083241100772,0.9231475116610299,1.0670358845644832
72,0.802157376023156,1.044074326528085,1.0514908827454168,1.1278884221239394
73,0.9533523182584155,0.995115186427613,0.9034628322090712,1.0912949637772131
74,0.9903904621474452,1.1007501583431307,1.0753420876552398,1.0529449936103281
75,1.0146643189106055,1.106347565565054,1.0499925056162713,0.9989169428232642
76,1.0498688499754154,1.0576534242102051,1.072997162691098,0.8094869128834005
77,1.025827537005957,1.0465239079890447,1.0806239459574856,1.023708367352146
78,1.0523015156011046,1.0238337875340655,1.0493421067815256,1.014792511625851
79,1.045868710829773,1.0592804007174716,1.0523950461862335,1.0808566689867851
80,1.0600711246663865,1.0457681244903652,1.0641584354928282,0.9480984825651406
81,1.0523348333017437,1.1208309123669824,1.013601621400911,1.115001504386842
82,1.0812346628132325,1.0835251818019354,1.0341044494981142,1.0622415898718047
83,0.9214455157453193,1.055255374053054,1.0446145205178576,0.9937871977364805
84,1.0673538300481338,1.1171075913860435,0.9663846487013077,1.05333954023824
85,1.0701861646045445,1.099223419594924,1.0595053893617672,0.9719086501476654
86,0.99696522906306,1.0636652601777492,0.9783031548024361,1.110743651033555
87,0.8568796197017852,1.0296237748629349,1.0524668953012861,0.956599494513052
88,1.0615893102214178,1.0621461277178552,1.0577910163253,1.094710477232961
89,0.9697008935909708,1.0055035341581682,1.0904524361502785,0.9984089717851522
90,1.0567511322951983,1.0895704313133225,1.007737076882104,1.0091892741919997
91,1.0180365776105678,0.9160942730671886,1.0599724853694659,1.0321687371333246
92,0.9862466422525351,1.014927094165855,1.1083102236507671,1.0499254602743902
93,1.064381684624985,1.0791193976921745,0.9827581644684384,1.0942758202475036
94,0.9496269922241415,0.7598427244705013,0.9921033836039077,1.1178099654745268
95,1.0790108542197858,1.0866482077376531,1.0536266628034248,0.9785820506545582
96,0.9915526869410739,0.8510134867147526,1.1168892645144581,1.0547151860474715
97,1.0382388133308085,1.017081585880088,0.989483014059641,1.0753845356605019
98,1.0707580497891072,1.0019851666423214,1.0469626944174157,1.058660677087708
99,1.0075324032421358,1.1055834130714493,1.0852148624717117,1.0754798214297476
100,1.0055625648993967,1.1478596065494162,1.0049020677290526,1.102560680716152
101,0.9369124079768453,1.0274743230996908,1.0276375485522533,0.989528468544215
102,1.042370313865366,0.7691426710757109,1.0146700171547145,1.0141282025200906
103,1.07164625592503,0.9821304384178626,1.0509898746638942,0.9012603466508602
104,1.049176334777619,1.0496999758963457,1.0333644103845117,1.0578616220285706
105,1.0407641999086938,1.0267727132650233,1.0374226039285084,1.0231436892449222
106,1.063793025546356,1.0557979586917448,1.0688914845072512,1.0364125618188087
107,1.014749213775979,1.1270398024718515,1.0483635204586332,1.031659446781506
108,1.041129557348871,1.0820729788199723,1.0533405604775823,1.077886105598395
109,1.0200267004214028,1.028524639631764,1.0375473600922172,0.9990097722291125
110,0.9792931854983391,1.036034529154286,1.060904307401082,0.9900756721541334
111,1.056237466031415,0.9721175637197313,1.057400321016812,1.0348443323800485
112,1.1025027438379114,0.978628070733893,1.063109210647225,0.9814554023249515
113,1.016300857695064,1.0164734843833605,1.069810654339879,1.076356851555922
114,1.005257799463087,1.0799878570176087,1.047705044433172,1.0723656749700448
115,1.026164849854246,0.9875822473281137,1.0097436712754548,0.9819409770223773
116,1.0555488188592559,1.0832606896467072,1.0004064098702783,1.0421272193205806
117,1.0449117794231932,1.0154510482144674,1.0421173002792832,1.082372631082328
118,0.9706598284387925,1.1120597592526666,1.026409294895948,1.1042626119032382
119,1.0319725811799134,1.0403137572161436,1.0505258525512513,0.9850976882595837
120,1.0062285252579672,1.199078736800918,1.0106263609083208,1.2932789048108044
121,1.0618348560603839,1.0863792703938846,1.0556270848503033,1.0428734484088809
122,1.064147743831877,1.1115199083201293,1.0005991264565142,1.0193830037077536
123,0.8427111836994824,1.1253939392573156,1.0254856495115627,1.1221746242803752
124,1.0838079394299294,1.0621129385756454,0.950530006727378,1.0979249079860598
125,1.0751381474753643,1.060856597798884,1.0654301768366223,1.0845623340358295
126,1.0688259837480263,1.1134506603039245,1.0478871315550229,1.044118834795915
127,1.0246437717021861,1.099010463107012,0.9869089145370122,1.0372721272753858
128,1.0308935831103299,1.0885482951174714,0.9817621127136966,1.0177312641461538
129,0.97631972651853,1.0275665274319947,1.0799114256713795,0.9814554023249515
130,0.9122862459244697,1.0664143330301488,1.0508456078845267,1.009644517855193
131,1.0322525258771191,1.0415517915915729,0.9613290263929826,0.9847090376226624
132,1.0751381474753643,1.026861467276424,1.0165968574272413,1.0378460141284511
133,1.081159907332336,1.0743705683660818,1.0765365109974179,1.0731105779784613
134,0.9758340360645172,1.0303683916478696,1.0484409216913817,1.008651047493599
135,1.0370327482562856,0.9780799204569139,1.0601207696214447,1.0569323031655833
136,0.9813999282747514,1.1042034502720366,1.0219053734767043,0.9899901593980887
137,1.0580492069569054,1.0112831272807459,1.066675745084257,0.9013920692913886
138,0.9872793008024352,0.9985400879486117,1.0295884970997962,1.0809219003338921
139,1.0827577943303384,1.0051959823365533,1.0087686299017495,0.9497884848971879
140,1.0445859301149008,0.938309130509094,1.045452585855265,0.9882181350947248
141,0.9695885665617311,1.0413838596278235,0.9522463688099031,1.0662885726154951
