epoch,2021_11_24__10_10_48_daily_lr_0.001_epoch_30000_metric_sharpe,2021_11_24__10_10_48_daily_lr_0.0001_epoch_30000_metric_sharpe,2021_11_24__10_10_48_daily_lr_1e-05_epoch_30000_metric_sharpe,2021_11_24__10_10_48_daily_lr_0.001_epoch_30000_metric_sortino,2021_11_24__10_10_48_daily_lr_0.0001_epoch_30000_metric_sortino,2021_11_24__10_10_48_daily_lr_1e-05_epoch_30000_metric_sortino
0,-0.12894150614738464,-0.10000402480363846,-0.04141617938876152,-0.0037369257770478725,-0.15985500812530518,0.04960684850811958
1,0.03510992228984833,0.0034175352193415165,-0.0374433808028698,-0.07482977956533432,-0.176912322640419,-0.129721537232399
2,-0.09035375714302063,-0.05702623352408409,0.026190713047981262,0.0664006918668747,0.02971523441374302,-0.012852663174271584
3,0.05082053691148758,0.014574434608221054,-0.05998814478516579,0.048224929720163345,-0.07486962527036667,-0.12278082221746445
4,0.01462720800191164,-0.030703213065862656,-0.0878230407834053,0.011140421032905579,-0.004970638081431389,0.04820943996310234
5,0.024881230667233467,-0.05565324053168297,-0.04816681519150734,-0.00752031896263361,0.060821838676929474,0.23602496087551117
6,0.03008827567100525,0.01615774817764759,-0.020838478580117226,0.016349205747246742,0.04803861677646637,0.060044147074222565
7,0.005386686883866787,0.07571832090616226,0.05735011771321297,-0.18448369204998016,-0.169550821185112,-0.07406464964151382
8,-0.017584023997187614,0.05332285165786743,-0.008792106062173843,0.1198686882853508,-0.08804026991128922,-0.09095007926225662
9,0.02727026306092739,0.014305038377642632,0.007729832548648119,0.03264245390892029,-0.10184591263532639,0.10188309848308563
10,0.0034257948864251375,-0.046769287437200546,0.02805636078119278,0.055785391479730606,-0.07029979676008224,-0.14118312299251556
11,-0.042563289403915405,-0.07707569748163223,-0.06877364963293076,-0.06435243785381317,0.007477284874767065,-0.037719208747148514
12,-0.05409717932343483,0.053422100841999054,-0.019922448322176933,-0.12236201018095016,-0.056767918169498444,-0.23841772973537445
13,0.027610614895820618,-0.07514961808919907,-0.017616884782910347,0.05555334687232971,-0.016779696568846703,0.07850240916013718
14,-0.009138611145317554,-0.0488581620156765,0.05551088973879814,-0.11398091912269592,-0.037402551621198654,0.05869735777378082
15,-0.037652742117643356,-0.08279229700565338,0.02396959252655506,0.11404632776975632,-0.06716453284025192,0.04215922951698303
16,0.04955706000328064,0.039069995284080505,0.0738854706287384,0.035889025777578354,-0.03501296788454056,-0.08140622824430466
17,-0.018200986087322235,-0.02222535014152527,0.04456230625510216,0.12990906834602356,0.10905174911022186,-0.07917860150337219
18,-0.0041329446248710155,0.06411652266979218,0.0288847666233778,-0.016701774671673775,-0.09278465807437897,0.059766579419374466
19,-0.020471548661589622,-0.08469089865684509,-0.016891302540898323,-0.02616746351122856,-0.0884765163064003,-0.06065741553902626
20,0.028164848685264587,-0.0837833508849144,-0.1723557710647583,-0.12459608912467957,-0.13189682364463806,0.08035057038068771
21,-0.10956579446792603,-0.04208436980843544,-0.02575627900660038,0.02844955027103424,-0.1878928244113922,0.0772261768579483
22,0.015394897200167179,-0.08555998653173447,0.008028272539377213,-0.19154445827007294,-0.003382432973012328,0.05881471931934357
23,0.05197463184595108,-0.062380727380514145,0.006584457587450743,0.13725267350673676,-0.12135422974824905,0.05696985125541687
24,-0.018312297761440277,-0.0619540773332119,-0.0009676531772129238,0.012909145094454288,0.002274078084155917,0.006756591610610485
25,-0.004707537591457367,-0.07696038484573364,-0.014025717042386532,0.02250637486577034,-0.06700960546731949,0.08293268084526062
26,0.08349072933197021,0.030793918296694756,-0.01403969619423151,-0.03816176950931549,-0.14518065750598907,0.05483627691864967
27,-0.0344400517642498,-0.08274160325527191,-0.009616266936063766,0.043420519679784775,-0.08649054169654846,-0.004386995919048786
28,-0.013561553321778774,0.05627777799963951,-0.0670788437128067,0.07165063172578812,0.0020924333948642015,0.02678694948554039
29,-0.010387602262198925,0.04568001627922058,-0.03950493410229683,-0.06683791428804398,-0.035091958940029144,0.14118704199790955
30,-0.06079820543527603,0.02429930679500103,0.03764814883470535,0.012618373148143291,0.0049540516920387745,-0.15408460795879364
31,-0.017890367656946182,-0.1815400868654251,-0.04894901067018509,-0.040697041898965836,0.031082499772310257,-0.16162069141864777
